State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Eastern,9.12,(6.75 - 12.20),26.26,(20.74 - 32.64),7.55,(5.66 - 10.01),10.77,(8.63 - 13.36)
North Central,8.06,(6.09 - 10.58),23.24,(18.78 - 28.37),6.76,(5.08 - 8.95),8.94,(7.16 - 11.09)
Northwestern,9.19,(6.91 - 12.13),26.04,(20.99 - 31.82),7.09,(5.35 - 9.32),9.46,(7.62 - 11.70)
South Central,8.52,(6.42 - 11.21),24.52,(20.03 - 29.64),7.55,(5.80 - 9.77),9.90,(8.09 - 12.06)
Southwest,9.10,(6.82 - 12.05),26.01,(20.93 - 31.83),7.98,(6.02 - 10.51),10.16,(8.11 - 12.64)
Delaware,6.68,(5.45 - 8.17),21.09,(18.55 - 23.87),6.93,(5.73 - 8.35),8.96,(7.80 - 10.27)
Kent,7.02,(5.20 - 9.40),19.88,(15.86 - 24.62),6.67,(4.96 - 8.89),8.73,(6.95 - 10.92)
New Castle (excluding Wilmington City),6.36,(4.90 - 8.22),22.01,(18.62 - 25.83),6.74,(5.25 - 8.60),9.06,(7.57 - 10.81)
Sussex,7.49,(5.58 - 9.98),19.94,(15.57 - 25.16),6.74,(5.05 - 8.93),8.23,(6.47 - 10.41)
Wilmington City,6.22,(4.34 - 8.85),20.14,(15.38 - 25.91),9.02,(6.56 - 12.29),10.58,(8.07 - 13.76)
District of Columbia,6.05,(4.96 - 7.35),23.97,(21.35 - 26.80),10.25,(8.70 - 12.04),12.70,(11.25 - 14.31)
Ward 1,6.13,(4.42 - 8.45),21.19,(16.40 - 26.93),11.32,(8.43 - 15.04),13.17,(10.29 - 16.72)
Ward 2,*,(* - *),28.84,(23.82 - 34.44),11.68,(8.95 - 15.11),16.19,(13.38 - 19.47)
Ward 3,9.12,(6.63 - 12.44),32.31,(26.47 - 38.76),9.98,(7.56 - 13.06),13.79,(11.20 - 16.85)
Ward 4,5.73,(4.13 - 7.91),18.96,(14.37 - 24.61),8.21,(6.00 - 11.13),9.61,(7.34 - 12.49)
Ward 5,5.98,(4.32 - 8.23),*,(* - *),10.95,(8.18 - 14.52),13.15,(10.33 - 16.59)
Ward 6,*,(* - *),*,(* - *),10.18,(7.58 - 13.53),11.79,(9.14 - 15.09)
Ward 7,5.51,(4.00 - 7.54),17.38,(13.07 - 22.73),9.85,(7.36 - 13.06),11.00,(8.55 - 14.04)
Ward 8,5.62,(4.13 - 7.59),19.19,(14.79 - 24.53),9.85,(7.28 - 13.19),11.76,(9.19 - 14.95)
Florida,7.31,(6.54 - 8.16),19.21,(17.85 - 20.65),6.98,(6.23 - 7.82),8.56,(7.86 - 9.31)
Region A - Northwest,7.73,(6.34 - 9.39),22.56,(19.58 - 25.86),7.79,(6.44 - 9.38),10.26,(8.88 - 11.83)
Circuit 1,7.54,(5.65 - 10.01),22.66,(17.98 - 28.14),7.43,(5.64 - 9.72),9.68,(7.73 - 12.06)
Circuit 2,7.74,(5.72 - 10.39),23.61,(19.09 - 28.81),8.90,(6.76 - 11.63),12.24,(9.94 - 15.00)
Circuit 14,8.17,(5.97 - 11.07),20.00,(15.42 - 25.54),7.32,(5.48 - 9.71),9.03,(7.05 - 11.50)
Region B - Northeast,7.45,(6.22 - 8.89),21.30,(18.64 - 24.23),7.57,(6.33 - 9.04),9.67,(8.43 - 11.08)
Circuits 3 and 8,7.42,(5.53 - 9.89),21.63,(17.45 - 26.50),7.60,(5.82 - 9.87),10.56,(8.63 - 12.86)
Circuit 4,6.98,(5.37 - 9.02),20.40,(16.45 - 25.02),7.62,(5.87 - 9.84),9.44,(7.66 - 11.59)
Circuit 7,8.18,(6.24 - 10.66),22.19,(17.45 - 27.79),7.49,(5.69 - 9.81),9.38,(7.44 - 11.77)
Region C - Central,7.49,(6.45 - 8.68),19.82,(17.79 - 22.01),6.94,(5.96 - 8.05),8.57,(7.62 - 9.63)
Circuit 5,8.50,(6.46 - 11.11),22.19,(17.91 - 27.16),7.05,(5.38 - 9.18),8.70,(6.96 - 10.83)
Circuit 9,6.64,(5.10 - 8.59),19.70,(16.36 - 23.53),7.51,(5.90 - 9.52),9.29,(7.66 - 11.22)
Circuit 10,7.70,(5.77 - 10.20),18.12,(14.06 - 23.03),6.50,(4.90 - 8.58),8.03,(6.29 - 10.19)
Circuit 18,7.29,(5.60 - 9.44),20.25,(16.25 - 24.95),6.62,(5.08 - 8.59),8.32,(6.70 - 10.29)
Circuit 19,8.11,(6.13 - 10.64),17.68,(13.55 - 22.73),6.56,(4.88 - 8.77),7.84,(6.08 - 10.06)
Region D - Southeast,6.88,(5.68 - 8.31),17.68,(15.23 - 20.43),7.07,(5.87 - 8.50),8.28,(7.10 - 9.65)
Circuit 15 (Palm Beach),7.51,(5.76 - 9.75),19.72,(15.96 - 24.12),7.52,(5.83 - 9.65),8.86,(7.14 - 10.93)
Circuit 17 (Broward),6.46,(5.04 - 8.25),16.25,(13.37 - 19.60),6.73,(5.31 - 8.51),7.85,(6.44 - 9.54)
Region E - Sun Coast,8.07,(6.90 - 9.43),20.09,(17.80 - 22.59),6.98,(5.98 - 8.14),8.46,(7.46 - 9.58)
Circuit 6,7.60,(5.87 - 9.80),18.18,(14.59 - 22.43),6.23,(4.77 - 8.10),7.48,(5.97 - 9.34)
Circuit 12,9.05,(6.81 - 11.94),23.37,(18.38 - 29.24),7.55,(5.66 - 10.01),9.12,(7.13 - 11.61)
Circuit 13 (Hillsborough),7.40,(5.70 - 9.56),18.26,(14.86 - 22.24),7.30,(5.71 - 9.28),8.84,(7.25 - 10.73)
Circuit 20,8.93,(6.89 - 11.49),22.81,(18.37 - 27.95),7.23,(5.60 - 9.28),8.85,(7.15 - 10.89)
Region F - Southern (Circuits 11 and 16),5.96,(4.65 - 7.62),13.77,(11.29 - 16.68),5.99,(4.63 - 7.71),7.02,(5.69 - 8.63)
Georgia,6.81,(5.66 - 8.19),19.20,(16.98 - 21.64),7.07,(5.85 - 8.53),8.85,(7.68 - 10.18)
Region 1,6.74,(5.05 - 8.94),18.60,(14.66 - 23.31),6.66,(5.01 - 8.78),8.23,(6.53 - 10.33)
Region 2,6.93,(5.07 - 9.40),20.21,(15.85 - 25.41),7.16,(5.23 - 9.72),9.40,(7.35 - 11.94)
Region 3,6.80,(5.11 - 9.00),20.57,(16.78 - 24.96),8.05,(6.10 - 10.55),9.73,(7.79 - 12.09)
Region 4,6.89,(4.96 - 9.51),*,(* - *),6.76,(4.82 - 9.41),8.56,(6.45 - 11.27)
Region 5,6.77,(4.99 - 9.13),18.13,(14.12 - 22.97),6.50,(4.73 - 8.85),8.47,(6.59 - 10.84)
Region 6,6.87,(5.00 - 9.37),17.83,(13.35 - 23.40),6.14,(4.43 - 8.47),7.92,(6.01 - 10.36)
Hawaii,8.94,(7.25 - 10.99),20.54,(17.87 - 23.50),8.43,(6.80 - 10.41),10.07,(8.56 - 11.81)
Hawaii Island,9.31,(6.66 - 12.86),18.94,(14.42 - 24.48),7.98,(5.78 - 10.93),9.52,(7.27 - 12.37)
Honolulu,8.98,(7.07 - 11.33),21.09,(17.91 - 24.68),8.72,(6.84 - 11.05),10.43,(8.66 - 12.50)
Kauai and Maui,8.50,(6.37 - 11.26),19.25,(15.23 - 24.02),7.53,(5.63 - 10.01),8.93,(7.00 - 11.32)
Kauai,*,(* - *),*,(* - *),*,(* - *),8.78,(6.35 - 12.01)
Maui,8.51,(6.10 - 11.75),19.01,(14.44 - 24.60),7.64,(5.50 - 10.52),8.99,(6.81 - 11.78)
Idaho,8.69,(7.36 - 10.24),20.66,(18.24 - 23.30),6.66,(5.58 - 7.94),8.81,(7.74 - 10.02)
Region 1,10.57,(7.90 - 14.00),23.74,(18.47 - 29.94),7.43,(5.46 - 10.02),9.48,(7.37 - 12.12)
Region 2,8.37,(6.02 - 11.53),*,(* - *),6.74,(4.85 - 9.29),9.88,(7.58 - 12.79)
Region 3,7.91,(5.85 - 10.63),16.83,(12.72 - 21.93),5.53,(3.99 - 7.63),7.18,(5.49 - 9.34)
Region 4,9.67,(7.40 - 12.55),25.30,(21.13 - 29.98),7.92,(6.15 - 10.14),10.36,(8.55 - 12.49)
Region 5,8.14,(5.93 - 11.09),18.77,(14.12 - 24.53),6.00,(4.37 - 8.18),7.78,(5.95 - 10.11)
Region 6,8.28,(6.08 - 11.17),19.62,(14.88 - 25.41),6.41,(4.67 - 8.74),8.67,(6.71 - 11.14)
Region 7,6.90,(5.05 - 9.36),15.13,(11.55 - 19.57),4.94,(3.61 - 6.74),7.02,(5.51 - 8.92)
Illinois,7.64,(6.85 - 8.52),22.30,(20.83 - 23.85),7.27,(6.48 - 8.14),9.55,(8.83 - 10.33)
Region I (Cook),7.05,(5.94 - 8.37),20.62,(18.48 - 22.93),7.92,(6.70 - 9.34),9.73,(8.58 - 11.01)
Region II,7.81,(6.60 - 9.23),22.81,(20.22 - 25.62),6.62,(5.52 - 7.91),9.04,(7.96 - 10.25)
Region III,9.10,(7.27 - 11.34),25.65,(22.19 - 29.44),7.63,(6.17 - 9.40),10.99,(9.49 - 12.70)
Region IV,7.89,(6.10 - 10.15),20.26,(16.64 - 24.44),6.14,(4.71 - 7.95),8.31,(6.79 - 10.12)
Region V,7.86,(6.21 - 9.91),23.93,(20.48 - 27.76),7.04,(5.55 - 8.90),9.72,(8.18 - 11.51)
Indiana,7.74,(6.55 - 9.13),21.02,(18.80 - 23.42),6.64,(5.54 - 7.95),8.75,(7.69 - 9.94)
Central,7.33,(5.56 - 9.59),20.49,(16.68 - 24.91),7.27,(5.51 - 9.54),9.01,(7.21 - 11.19)
East,7.78,(5.65 - 10.61),19.59,(15.07 - 25.05),6.03,(4.39 - 8.23),8.10,(6.29 - 10.38)
North Central,7.91,(5.95 - 10.45),21.81,(17.29 - 27.14),6.78,(5.01 - 9.12),8.90,(7.02 - 11.22)
Northeast,7.38,(5.40 - 10.00),20.71,(15.81 - 26.65),6.40,(4.68 - 8.70),8.42,(6.50 - 10.83)
Northwest,7.52,(5.54 - 10.13),21.64,(16.88 - 27.30),6.87,(5.04 - 9.31),8.97,(7.00 - 11.42)
Southeast,8.59,(6.38 - 11.47),21.72,(17.01 - 27.30),6.12,(4.53 - 8.23),8.07,(6.33 - 10.23)
Southwest,7.25,(5.25 - 9.91),*,(* - *),6.01,(4.30 - 8.34),7.98,(6.04 - 10.46)
West,8.75,(6.44 - 11.79),21.83,(17.36 - 27.08),6.44,(4.71 - 8.75),9.77,(7.78 - 12.19)
Iowa,9.07,(7.74 - 10.59),21.79,(19.29 - 24.51),7.79,(6.56 - 9.23),9.92,(8.74 - 11.24)
Central,9.18,(6.96 - 12.02),22.39,(17.79 - 27.78),8.04,(6.13 - 10.48),9.95,(7.97 - 12.35)
North Central,9.19,(6.91 - 12.14),19.55,(15.24 - 24.72),7.19,(5.31 - 9.65),9.49,(7.48 - 11.97)
Northeast,9.30,(7.23 - 11.89),23.82,(19.33 - 28.98),8.32,(6.37 - 10.78),10.72,(8.72 - 13.10)
Northwest,8.32,(6.23 - 11.02),19.68,(15.44 - 24.73),7.18,(5.38 - 9.53),8.95,(7.07 - 11.27)
Southeast,9.32,(7.18 - 12.03),22.94,(18.42 - 28.20),8.08,(6.09 - 10.65),10.46,(8.39 - 12.98)
Southwest,8.88,(6.53 - 11.95),19.24,(14.73 - 24.73),7.09,(5.25 - 9.49),8.77,(6.82 - 11.21)
Kansas,8.67,(7.30 - 10.26),22.10,(19.51 - 24.91),7.16,(6.00 - 8.53),9.53,(8.39 - 10.82)
Kansas City Metro,8.91,(6.93 - 11.37),23.01,(18.92 - 27.67),7.65,(5.91 - 9.85),10.10,(8.30 - 12.24)
Northeast,8.08,(6.08 - 10.68),20.45,(16.22 - 25.45),6.84,(5.11 - 9.09),9.24,(7.39 - 11.49)
South Central,8.20,(5.95 - 11.21),19.21,(14.45 - 25.08),6.00,(4.35 - 8.21),8.06,(6.18 - 10.45)
Southeast,8.69,(6.35 - 11.79),*,(* - *),7.03,(5.12 - 9.59),9.40,(7.20 - 12.18)
West,9.07,(6.69 - 12.20),*,(* - *),7.13,(5.23 - 9.66),9.51,(7.39 - 12.15)
Wichita (Sedgwick),8.87,(6.59 - 11.84),24.38,(19.43 - 30.12),7.54,(5.72 - 9.87),9.96,(7.99 - 12.36)
Kentucky,7.40,(6.15 - 8.88),18.87,(16.56 - 21.42),6.32,(5.22 - 7.64),8.03,(6.94 - 9.27)
"Adanta, Cumberland River, and Lifeskills",6.85,(4.95 - 9.41),16.44,(12.42 - 21.45),5.40,(3.91 - 7.43),6.90,(5.25 - 9.01)
"Bluegrass, Comprehend, and North Key",7.53,(5.73 - 9.84),19.62,(15.88 - 23.98),7.00,(5.31 - 9.17),8.84,(7.09 - 10.97)
Communicare and River Valley,7.51,(5.52 - 10.14),20.21,(15.68 - 25.64),6.51,(4.76 - 8.83),8.34,(6.45 - 10.71)
Four Rivers and Pennyroyal,7.03,(5.08 - 9.64),17.43,(13.19 - 22.67),5.78,(4.15 - 8.00),7.43,(5.65 - 9.73)
"Kentucky River, Mountain, and Pathways",6.84,(5.03 - 9.25),17.20,(13.30 - 21.94),5.63,(4.13 - 7.64),7.17,(5.57 - 9.18)
Seven Counties,8.02,(5.97 - 10.71),20.77,(16.37 - 25.97),6.66,(4.98 - 8.86),8.42,(6.63 - 10.64)
Louisiana,6.71,(5.57 - 8.07),17.86,(15.71 - 20.24),7.58,(6.28 - 9.11),9.24,(8.03 - 10.62)
Regions 1 and 3,6.10,(4.44 - 8.33),18.10,(13.98 - 23.11),8.21,(6.02 - 11.11),9.74,(7.52 - 12.52)
Regions 2 and 9,7.16,(5.46 - 9.35),18.78,(15.30 - 22.83),7.50,(5.79 - 9.67),9.49,(7.78 - 11.53)
"Regions 4, 5, and 6",6.33,(4.68 - 8.53),16.50,(12.94 - 20.81),7.05,(5.29 - 9.35),8.55,(6.75 - 10.77)
Regions 7 and 8,6.80,(5.06 - 9.09),18.04,(14.28 - 22.54),7.55,(5.56 - 10.17),9.34,(7.32 - 11.84)
Region 10 (Jefferson),7.32,(5.26 - 10.11),17.98,(13.49 - 23.56),8.11,(5.90 - 11.06),9.42,(7.15 - 12.32)
Maine,8.45,(7.06 - 10.08),22.98,(20.47 - 25.69),7.17,(6.06 - 8.46),9.13,(8.05 - 10.34)
Aroostook/Downeast,8.34,(6.20 - 11.12),20.70,(16.13 - 26.16),6.76,(5.04 - 9.02),8.42,(6.61 - 10.67)
Central,8.62,(6.30 - 11.69),22.56,(17.65 - 28.37),7.38,(5.46 - 9.89),9.25,(7.22 - 11.79)
Cumberland,8.79,(6.65 - 11.52),24.11,(19.82 - 28.98),7.50,(5.70 - 9.82),9.53,(7.69 - 11.76)
Midcoast,8.23,(6.13 - 10.98),21.40,(16.55 - 27.20),7.02,(5.20 - 9.40),8.57,(6.68 - 10.92)
Penquis,7.75,(5.61 - 10.62),21.97,(17.60 - 27.07),6.52,(4.84 - 8.72),8.85,(7.05 - 11.07)
Western,8.47,(6.20 - 11.47),23.14,(17.99 - 29.23),7.31,(5.41 - 9.80),9.36,(7.31 - 11.90)
York,8.62,(6.42 - 11.47),25.69,(20.61 - 31.53),7.38,(5.57 - 9.72),9.47,(7.54 - 11.82)
Maryland,7.17,(5.99 - 8.56),20.51,(18.09 - 23.16),7.37,(6.15 - 8.81),9.24,(8.05 - 10.58)
Anne Arundel,8.02,(5.88 - 10.85),*,(* - *),7.97,(5.78 - 10.89),10.14,(7.81 - 13.07)
Baltimore City,5.91,(4.27 - 8.14),19.96,(15.44 - 25.40),9.25,(6.89 - 12.31),11.06,(8.66 - 14.02)
Baltimore County,7.53,(5.50 - 10.21),22.15,(17.72 - 27.33),7.62,(5.62 - 10.26),9.62,(7.56 - 12.17)
Montgomery,7.42,(5.40 - 10.11),20.00,(15.34 - 25.64),6.16,(4.45 - 8.47),7.81,(5.97 - 10.15)
North Central,8.03,(5.86 - 10.92),*,(* - *),6.74,(4.87 - 9.27),9.02,(6.89 - 11.71)
Northeast,8.72,(6.33 - 11.91),*,(* - *),7.59,(5.56 - 10.28),9.79,(7.53 - 12.62)
Prince George's,5.28,(3.78 - 7.32),15.94,(12.02 - 20.84),7.64,(5.63 - 10.29),9.02,(6.95 - 11.62)
South,7.23,(5.26 - 9.87),18.67,(14.17 - 24.19),6.81,(5.02 - 9.19),8.60,(6.66 - 11.05)
West,8.02,(5.79 - 11.01),*,(* - *),6.77,(4.86 - 9.35),8.71,(6.63 - 11.36)
Massachusetts,8.85,(7.39 - 10.56),25.10,(22.46 - 27.94),7.99,(6.68 - 9.53),10.50,(9.25 - 11.90)
Boston,7.06,(5.01 - 9.85),22.98,(18.06 - 28.76),9.21,(6.71 - 12.50),11.86,(9.24 - 15.08)
Central,9.07,(6.65 - 12.25),*,(* - *),7.79,(5.78 - 10.41),10.40,(8.18 - 13.13)
Metrowest,8.03,(6.05 - 10.60),24.79,(20.23 - 29.98),7.46,(5.71 - 9.69),9.80,(7.96 - 12.00)
Northeast,9.83,(7.40 - 12.94),25.16,(20.26 - 30.77),7.45,(5.57 - 9.91),9.78,(7.79 - 12.22)
Southeast,9.54,(7.16 - 12.60),27.53,(22.19 - 33.60),8.47,(6.40 - 11.13),10.95,(8.79 - 13.58)
Western,8.78,(6.52 - 11.72),24.31,(19.39 - 30.02),8.16,(6.10 - 10.84),10.99,(8.79 - 13.65)
Michigan,8.07,(7.30 - 8.92),21.87,(20.54 - 23.26),7.44,(6.68 - 8.28),9.54,(8.85 - 10.28)
Detroit City,5.69,(4.35 - 7.42),18.33,(15.20 - 21.93),10.36,(8.16 - 13.08),11.57,(9.50 - 14.02)
Genesee,7.95,(6.12 - 10.27),21.51,(17.46 - 26.21),8.03,(6.19 - 10.36),9.90,(8.01 - 12.17)
Kalamazoo,7.73,(6.01 - 9.89),21.24,(17.36 - 25.71),7.01,(5.41 - 9.03),9.28,(7.60 - 11.29)
Kent,7.44,(5.72 - 9.61),23.83,(19.65 - 28.59),7.32,(5.69 - 9.37),9.81,(8.09 - 11.86)
Lakeshore,8.57,(6.74 - 10.84),25.41,(21.10 - 30.26),7.89,(6.23 - 9.94),10.61,(8.85 - 12.68)
Macomb,7.86,(6.12 - 10.05),19.76,(16.22 - 23.84),6.43,(5.03 - 8.18),8.08,(6.66 - 9.77)
Mid South,8.89,(7.09 - 11.09),24.24,(20.90 - 27.92),7.43,(5.91 - 9.32),10.41,(8.87 - 12.18)
Northern,9.69,(7.58 - 12.31),20.07,(16.40 - 24.33),6.51,(5.01 - 8.40),8.57,(7.00 - 10.44)
