State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 4R,5.21,(3.73 - 7.23),9.82,(6.76 - 14.05),1.56,(0.92 - 2.61),2.73,(1.85 - 4.01)
Region 5R (San Francisco),*,(* - *),8.26,(5.37 - 12.50),1.43,(0.83 - 2.45),2.06,(1.32 - 3.20)
Region 6 (Santa Clara),4.57,(3.31 - 6.27),7.60,(5.27 - 10.84),1.32,(0.83 - 2.09),2.14,(1.48 - 3.06)
Region 7R (Contra Costa),5.19,(3.72 - 7.19),9.72,(6.65 - 13.98),1.54,(0.94 - 2.53),2.68,(1.83 - 3.91)
Region 8R (Alameda),4.20,(3.02 - 5.79),7.34,(5.11 - 10.43),1.32,(0.82 - 2.12),2.15,(1.50 - 3.07)
Region 9R (San Mateo),4.58,(3.24 - 6.42),8.76,(5.77 - 13.07),1.21,(0.70 - 2.06),2.07,(1.36 - 3.16)
Region 10,5.36,(3.89 - 7.35),9.98,(6.99 - 14.07),1.71,(1.04 - 2.79),3.14,(2.19 - 4.49)
Region 11 (Los Angeles),4.44,(3.71 - 5.30),6.67,(5.60 - 7.93),1.48,(1.13 - 1.95),2.30,(1.91 - 2.76)
LA SPA 1 and 5,4.79,(3.43 - 6.66),7.93,(5.30 - 11.72),1.52,(0.91 - 2.52),2.48,(1.66 - 3.69)
LA SPA 2,4.80,(3.49 - 6.57),7.26,(5.12 - 10.19),1.47,(0.92 - 2.35),2.31,(1.62 - 3.28)
LA SPA 3,3.77,(2.67 - 5.28),5.52,(3.76 - 8.04),1.13,(0.67 - 1.89),1.82,(1.23 - 2.67)
LA SPA 4,4.69,(3.35 - 6.53),6.76,(4.59 - 9.87),1.71,(1.03 - 2.83),2.41,(1.61 - 3.61)
LA SPA 6,4.06,(2.86 - 5.73),5.98,(3.94 - 8.98),1.80,(1.04 - 3.11),2.68,(1.75 - 4.08)
LA SPA 7,4.34,(3.06 - 6.12),5.99,(4.07 - 8.74),1.35,(0.81 - 2.22),2.15,(1.46 - 3.15)
LA SPA 8,4.78,(3.45 - 6.59),7.58,(5.22 - 10.88),1.63,(1.01 - 2.64),2.53,(1.73 - 3.67)
Region 12R,4.99,(3.52 - 7.04),8.48,(5.52 - 12.80),1.80,(1.04 - 3.09),2.89,(1.88 - 4.44)
Regions 13 and 19R,4.81,(3.60 - 6.41),7.49,(5.36 - 10.37),1.70,(1.08 - 2.67),2.70,(1.92 - 3.79)
Region 13 (Riverside),4.85,(3.56 - 6.56),7.51,(5.25 - 10.63),1.71,(1.07 - 2.74),2.70,(1.88 - 3.87)
Region 19R (Imperial),*,(* - *),*,(* - *),*,(* - *),*,(* - *)
Region 14 (Orange),4.28,(3.17 - 5.75),6.63,(4.68 - 9.30),1.26,(0.80 - 1.99),2.05,(1.45 - 2.88)
Region 15R (Fresno),4.39,(3.10 - 6.17),7.17,(4.74 - 10.70),1.61,(0.93 - 2.75),2.66,(1.75 - 4.02)
Region 16R (San Diego),4.71,(3.53 - 6.25),8.11,(5.96 - 10.95),1.59,(1.01 - 2.48),2.73,(1.99 - 3.74)
Region 17R,5.41,(3.97 - 7.32),8.60,(6.07 - 12.06),1.91,(1.20 - 3.02),3.16,(2.24 - 4.45)
Region 18R (San Bernardino),3.90,(2.82 - 5.36),5.42,(3.67 - 7.92),1.33,(0.81 - 2.18),2.09,(1.42 - 3.05)
Region 20R,4.11,(2.89 - 5.80),6.27,(4.15 - 9.36),1.41,(0.83 - 2.38),2.27,(1.50 - 3.42)
Region 21R,5.10,(3.69 - 7.02),9.97,(6.99 - 14.01),1.57,(0.97 - 2.52),3.12,(2.20 - 4.41)
Colorado,5.18,(4.11 - 6.51),8.49,(6.91 - 10.39),1.73,(1.21 - 2.47),2.71,(2.14 - 3.43)
Region 1,4.95,(3.54 - 6.89),8.07,(5.53 - 11.64),1.62,(0.97 - 2.71),2.79,(1.91 - 4.04)
Regions 2 and 7,5.55,(4.17 - 7.35),9.15,(6.95 - 11.95),1.86,(1.20 - 2.85),2.84,(2.10 - 3.83)
Region 3,4.51,(3.15 - 6.43),7.66,(5.11 - 11.32),1.46,(0.82 - 2.58),2.39,(1.56 - 3.62)
Region 4,4.55,(3.04 - 6.76),6.68,(4.11 - 10.68),*,(* - *),2.27,(1.38 - 3.71)
Regions 5 and 6,4.80,(3.28 - 6.97),8.09,(5.26 - 12.24),1.73,(0.97 - 3.06),2.62,(1.66 - 4.10)
Connecticut,4.07,(3.25 - 5.08),8.21,(6.70 - 10.03),1.29,(0.90 - 1.83),2.22,(1.76 - 2.80)
Eastern,4.16,(2.89 - 5.97),8.26,(5.45 - 12.32),1.33,(0.77 - 2.32),2.53,(1.66 - 3.82)
North Central,4.24,(3.05 - 5.85),8.67,(6.18 - 12.03),1.39,(0.84 - 2.29),2.35,(1.64 - 3.35)
Northwestern,4.49,(3.12 - 6.40),8.89,(6.17 - 12.65),1.33,(0.78 - 2.25),2.27,(1.54 - 3.34)
South Central,3.89,(2.81 - 5.37),8.28,(5.90 - 11.49),1.32,(0.79 - 2.19),2.28,(1.60 - 3.26)
Southwest,3.60,(2.48 - 5.18),6.64,(4.40 - 9.92),1.03,(0.57 - 1.83),1.70,(1.10 - 2.63)
Delaware,4.05,(3.22 - 5.08),8.66,(7.10 - 10.52),1.65,(1.15 - 2.37),2.65,(2.10 - 3.35)
Kent,4.33,(3.04 - 6.15),8.72,(6.03 - 12.46),2.05,(1.19 - 3.51),3.09,(2.07 - 4.61)
New Castle (excluding Wilmington City),3.63,(2.68 - 4.90),8.44,(6.38 - 11.09),1.24,(0.76 - 1.99),2.33,(1.73 - 3.15)
Sussex,5.03,(3.61 - 6.97),9.15,(6.35 - 13.00),2.06,(1.22 - 3.46),2.86,(1.90 - 4.28)
Wilmington City,3.92,(2.62 - 5.81),8.90,(5.78 - 13.47),2.23,(1.26 - 3.94),3.17,(2.01 - 4.97)
District of Columbia,4.11,(3.23 - 5.23),8.53,(6.93 - 10.46),2.49,(1.77 - 3.51),3.57,(2.82 - 4.53)
Ward 1,4.03,(2.72 - 5.93),7.73,(5.08 - 11.60),2.55,(1.49 - 4.33),3.52,(2.30 - 5.35)
Ward 2,*,(* - *),7.67,(5.25 - 11.07),2.02,(1.16 - 3.49),3.51,(2.38 - 5.13)
Ward 3,4.51,(3.06 - 6.60),8.42,(5.70 - 12.26),1.49,(0.84 - 2.61),2.67,(1.78 - 3.98)
Ward 4,3.81,(2.59 - 5.58),7.49,(4.82 - 11.47),1.86,(1.02 - 3.35),2.59,(1.61 - 4.14)
Ward 5,4.41,(2.99 - 6.46),*,(* - *),3.56,(2.03 - 6.16),4.78,(3.08 - 7.34)
Ward 6,*,(* - *),*,(* - *),2.39,(1.37 - 4.16),3.30,(2.09 - 5.15)
Ward 7,3.91,(2.71 - 5.61),8.28,(5.51 - 12.27),2.88,(1.67 - 4.92),3.71,(2.39 - 5.70)
Ward 8,4.28,(3.00 - 6.07),9.73,(6.51 - 14.30),3.83,(2.27 - 6.41),5.05,(3.35 - 7.55)
Florida,4.07,(3.53 - 4.70),7.30,(6.45 - 8.25),1.58,(1.25 - 2.00),2.32,(1.98 - 2.70)
Region A - Northwest,4.17,(3.29 - 5.28),8.45,(6.64 - 10.70),1.89,(1.32 - 2.72),2.99,(2.31 - 3.87)
Circuit 1,4.26,(3.07 - 5.89),9.08,(6.24 - 13.05),1.89,(1.15 - 3.10),2.96,(2.01 - 4.33)
Circuit 2,4.13,(2.93 - 5.80),7.96,(5.52 - 11.34),*,(* - *),3.44,(2.35 - 5.03)
Circuit 14,4.01,(2.78 - 5.75),7.93,(5.21 - 11.89),1.65,(0.97 - 2.79),2.49,(1.63 - 3.79)
Region B - Northeast,4.12,(3.30 - 5.13),7.89,(6.31 - 9.81),1.77,(1.25 - 2.49),2.70,(2.11 - 3.46)
Circuits 3 and 8,4.11,(2.94 - 5.71),7.54,(5.21 - 10.79),1.92,(1.17 - 3.15),3.11,(2.14 - 4.50)
Circuit 4,4.09,(2.99 - 5.57),7.82,(5.49 - 11.02),1.88,(1.15 - 3.05),2.72,(1.87 - 3.96)
Circuit 7,4.17,(3.01 - 5.77),8.35,(5.78 - 11.90),1.55,(0.94 - 2.56),2.42,(1.65 - 3.55)
Region C - Central,4.09,(3.39 - 4.93),7.29,(6.03 - 8.79),1.52,(1.12 - 2.05),2.25,(1.81 - 2.79)
Circuit 5,4.36,(3.17 - 5.97),8.21,(5.70 - 11.68),1.52,(0.95 - 2.43),2.25,(1.54 - 3.26)
Circuit 9,3.97,(2.91 - 5.40),7.17,(5.27 - 9.69),1.77,(1.12 - 2.80),2.56,(1.81 - 3.60)
Circuit 10,4.28,(3.06 - 5.96),6.53,(4.25 - 9.93),1.49,(0.87 - 2.54),2.15,(1.38 - 3.33)
Circuit 18,3.60,(2.58 - 4.99),7.23,(4.92 - 10.52),1.23,(0.75 - 2.01),1.98,(1.35 - 2.89)
Circuit 19,4.66,(3.28 - 6.57),7.21,(4.82 - 10.67),1.48,(0.87 - 2.51),2.14,(1.39 - 3.28)
Region D - Southeast,3.92,(3.13 - 4.90),7.04,(5.59 - 8.84),1.45,(1.02 - 2.06),2.09,(1.61 - 2.71)
Circuit 15 (Palm Beach),4.29,(3.16 - 5.80),8.19,(5.83 - 11.38),1.47,(0.92 - 2.35),2.21,(1.54 - 3.16)
Circuit 17 (Broward),3.67,(2.72 - 4.94),6.25,(4.58 - 8.47),1.43,(0.92 - 2.22),2.00,(1.42 - 2.80)
Region E - Sun Coast,4.46,(3.69 - 5.39),8.15,(6.70 - 9.88),1.68,(1.24 - 2.28),2.41,(1.93 - 3.01)
Circuit 6,4.19,(3.06 - 5.71),7.41,(5.18 - 10.50),1.40,(0.88 - 2.21),2.03,(1.40 - 2.91)
Circuit 12,5.16,(3.69 - 7.16),10.48,(7.12 - 15.17),2.00,(1.17 - 3.38),2.84,(1.86 - 4.31)
Circuit 13 (Hillsborough),4.21,(3.09 - 5.73),7.66,(5.52 - 10.53),1.88,(1.21 - 2.91),2.69,(1.92 - 3.76)
Circuit 20,4.71,(3.45 - 6.41),8.25,(5.75 - 11.71),1.64,(1.01 - 2.64),2.32,(1.58 - 3.41)
Region F - Southern (Circuits 11 and 16),3.51,(2.59 - 4.74),4.85,(3.42 - 6.83),1.33,(0.83 - 2.13),1.79,(1.24 - 2.59)
Georgia,4.05,(3.23 - 5.07),7.80,(6.34 - 9.57),1.77,(1.26 - 2.48),2.66,(2.11 - 3.35)
Region 1,3.95,(2.81 - 5.52),7.57,(5.18 - 10.94),1.63,(0.97 - 2.73),2.41,(1.62 - 3.58)
Region 2,3.99,(2.79 - 5.68),8.28,(5.60 - 12.06),1.84,(1.08 - 3.12),2.95,(1.98 - 4.37)
Region 3,4.18,(3.00 - 5.80),8.42,(6.06 - 11.59),1.92,(1.20 - 3.07),2.79,(1.96 - 3.96)
Region 4,4.46,(3.03 - 6.51),*,(* - *),2.11,(1.20 - 3.70),3.16,(2.01 - 4.94)
Region 5,3.70,(2.53 - 5.38),6.89,(4.67 - 10.05),1.65,(0.94 - 2.87),2.54,(1.67 - 3.84)
Region 6,4.08,(2.85 - 5.79),6.78,(4.40 - 10.33),1.59,(0.91 - 2.75),2.38,(1.53 - 3.68)
Hawaii,4.23,(3.27 - 5.46),6.04,(4.65 - 7.81),1.58,(1.02 - 2.44),2.18,(1.60 - 2.97)
Hawaii Island,4.39,(3.00 - 6.38),6.52,(4.21 - 9.97),1.78,(0.99 - 3.17),2.44,(1.54 - 3.86)
Honolulu,4.26,(3.16 - 5.73),5.96,(4.37 - 8.08),1.54,(0.93 - 2.52),2.15,(1.50 - 3.07)
Kauai and Maui,3.94,(2.84 - 5.44),6.00,(4.11 - 8.68),1.59,(0.93 - 2.72),2.12,(1.37 - 3.25)
Kauai,*,(* - *),6.51,(3.91 - 10.65),*,(* - *),2.33,(1.33 - 4.04)
Maui,3.89,(2.65 - 5.68),5.77,(3.67 - 8.98),1.52,(0.81 - 2.81),2.02,(1.22 - 3.34)
Idaho,4.55,(3.71 - 5.57),7.18,(5.88 - 8.74),1.52,(1.08 - 2.12),2.39,(1.90 - 3.00)
Region 1,4.70,(3.29 - 6.69),7.89,(5.18 - 11.82),1.35,(0.77 - 2.36),2.17,(1.40 - 3.35)
Region 2,3.98,(2.71 - 5.82),6.39,(4.06 - 9.90),*,(* - *),2.27,(1.45 - 3.53)
Region 3,4.23,(2.97 - 6.00),6.11,(3.98 - 9.25),1.38,(0.81 - 2.37),2.07,(1.35 - 3.17)
Region 4,5.54,(4.05 - 7.54),10.05,(7.40 - 13.51),2.00,(1.24 - 3.22),3.13,(2.24 - 4.37)
Region 5,4.27,(2.96 - 6.11),6.32,(4.04 - 9.77),1.27,(0.72 - 2.22),1.97,(1.26 - 3.08)
Region 6,4.08,(2.82 - 5.89),6.22,(4.05 - 9.46),1.46,(0.83 - 2.56),2.28,(1.46 - 3.53)
Region 7,3.82,(2.69 - 5.39),4.78,(3.10 - 7.32),1.15,(0.66 - 1.99),1.89,(1.24 - 2.88)
Illinois,4.07,(3.50 - 4.73),6.34,(5.57 - 7.20),1.28,(1.00 - 1.64),2.05,(1.76 - 2.39)
Region I (Cook),4.05,(3.25 - 5.04),6.02,(4.94 - 7.31),1.47,(1.05 - 2.07),2.12,(1.68 - 2.67)
Region II,4.10,(3.30 - 5.10),6.52,(5.20 - 8.14),1.14,(0.79 - 1.65),1.95,(1.54 - 2.46)
Region III,4.30,(3.25 - 5.66),6.49,(4.92 - 8.52),1.23,(0.80 - 1.88),2.21,(1.66 - 2.94)
Region IV,3.86,(2.82 - 5.26),5.54,(3.81 - 7.98),0.92,(0.56 - 1.52),1.63,(1.13 - 2.35)
Region V,3.95,(2.98 - 5.23),7.35,(5.51 - 9.75),1.27,(0.82 - 1.95),2.23,(1.65 - 3.02)
Indiana,4.72,(3.83 - 5.79),7.93,(6.56 - 9.54),1.43,(1.04 - 1.98),2.39,(1.93 - 2.94)
Central,4.70,(3.42 - 6.42),7.44,(5.29 - 10.36),1.57,(0.97 - 2.53),2.34,(1.63 - 3.35)
East,4.39,(2.98 - 6.43),7.13,(4.58 - 10.93),*,(* - *),2.14,(1.36 - 3.34)
North Central,4.57,(3.24 - 6.42),7.51,(4.98 - 11.17),1.36,(0.79 - 2.34),2.23,(1.46 - 3.38)
Northeast,4.52,(3.16 - 6.41),7.98,(5.28 - 11.90),1.33,(0.77 - 2.28),2.26,(1.49 - 3.41)
Northwest,5.01,(3.52 - 7.08),10.89,(7.38 - 15.78),1.70,(0.99 - 2.87),3.00,(2.03 - 4.43)
Southeast,5.50,(3.85 - 7.80),9.32,(6.26 - 13.66),1.56,(0.89 - 2.70),2.53,(1.66 - 3.83)
Southwest,4.17,(2.79 - 6.20),6.96,(4.45 - 10.74),1.18,(0.66 - 2.11),2.02,(1.29 - 3.15)
West,4.69,(3.28 - 6.67),6.98,(4.78 - 10.08),1.23,(0.72 - 2.09),2.48,(1.70 - 3.59)
Iowa,3.41,(2.66 - 4.35),5.18,(4.03 - 6.63),0.99,(0.67 - 1.47),1.63,(1.25 - 2.13)
Central,3.73,(2.60 - 5.33),5.37,(3.53 - 8.09),1.10,(0.64 - 1.89),1.67,(1.09 - 2.55)
North Central,3.18,(2.16 - 4.67),4.47,(2.85 - 6.93),0.84,(0.46 - 1.53),1.52,(0.97 - 2.37)
Northeast,3.34,(2.34 - 4.76),5.16,(3.39 - 7.78),1.01,(0.57 - 1.79),1.66,(1.08 - 2.54)
Northwest,3.12,(2.11 - 4.60),4.62,(2.93 - 7.22),0.83,(0.46 - 1.51),1.37,(0.86 - 2.17)
Southeast,3.43,(2.40 - 4.88),5.73,(3.77 - 8.61),1.06,(0.60 - 1.89),1.81,(1.18 - 2.77)
Southwest,3.63,(2.43 - 5.38),5.55,(3.49 - 8.72),1.01,(0.56 - 1.83),1.64,(1.03 - 2.60)
Kansas,3.84,(3.03 - 4.85),5.33,(4.15 - 6.82),0.95,(0.64 - 1.41),1.65,(1.26 - 2.14)
Kansas City Metro,3.93,(2.83 - 5.44),5.17,(3.52 - 7.52),0.91,(0.54 - 1.54),1.59,(1.08 - 2.33)
Northeast,3.52,(2.43 - 5.09),4.73,(3.06 - 7.26),0.86,(0.48 - 1.53),1.54,(1.00 - 2.38)
South Central,3.59,(2.43 - 5.28),5.11,(3.16 - 8.15),*,(* - *),1.50,(0.93 - 2.40)
Southeast,3.73,(2.50 - 5.52),5.31,(3.25 - 8.57),*,(* - *),1.65,(1.00 - 2.71)
West,4.11,(2.77 - 6.07),6.11,(3.83 - 9.62),1.07,(0.57 - 2.03),1.83,(1.13 - 2.96)
Wichita (Sedgwick),4.04,(2.81 - 5.78),6.19,(4.04 - 9.39),1.14,(0.65 - 2.01),1.87,(1.22 - 2.86)
Kentucky,4.29,(3.48 - 5.26),8.01,(6.57 - 9.72),1.58,(1.15 - 2.18),2.46,(1.97 - 3.06)
"Adanta, Cumberland River, and Lifeskills",3.89,(2.72 - 5.53),6.19,(4.03 - 9.39),1.30,(0.75 - 2.25),1.96,(1.27 - 3.02)
"Bluegrass, Comprehend, and North Key",4.54,(3.32 - 6.19),8.62,(6.24 - 11.78),1.82,(1.14 - 2.90),2.81,(1.99 - 3.96)
Communicare and River Valley,4.67,(3.28 - 6.60),9.16,(6.21 - 13.31),1.74,(1.03 - 2.95),2.74,(1.83 - 4.07)
Four Rivers and Pennyroyal,4.12,(2.87 - 5.89),7.55,(4.82 - 11.62),1.51,(0.87 - 2.62),2.37,(1.51 - 3.69)
"Kentucky River, Mountain, and Pathways",3.62,(2.51 - 5.19),6.27,(4.14 - 9.37),1.14,(0.63 - 2.03),1.82,(1.17 - 2.81)
Seven Counties,4.46,(3.25 - 6.08),9.23,(6.59 - 12.80),1.69,(1.03 - 2.74),2.63,(1.83 - 3.76)
Louisiana,3.87,(3.08 - 4.83),6.67,(5.43 - 8.17),1.67,(1.20 - 2.31),2.48,(1.97 - 3.11)
Regions 1 and 3,3.76,(2.60 - 5.40),6.71,(4.46 - 9.99),1.85,(1.08 - 3.17),2.60,(1.68 - 3.99)
Regions 2 and 9,3.78,(2.72 - 5.23),6.50,(4.63 - 9.04),1.58,(0.98 - 2.54),2.45,(1.72 - 3.46)
"Regions 4, 5, and 6",3.68,(2.59 - 5.21),6.06,(4.17 - 8.74),1.43,(0.87 - 2.36),2.16,(1.47 - 3.17)
Regions 7 and 8,3.92,(2.79 - 5.48),6.89,(4.75 - 9.91),1.65,(0.98 - 2.79),2.55,(1.72 - 3.76)
Region 10 (Jefferson),4.60,(3.11 - 6.75),8.44,(5.52 - 12.71),2.20,(1.25 - 3.84),3.03,(1.92 - 4.75)
Maine,4.70,(3.81 - 5.78),9.19,(7.56 - 11.12),1.58,(1.13 - 2.20),2.52,(2.01 - 3.14)
Aroostook/Downeast,4.64,(3.31 - 6.49),8.62,(5.79 - 12.64),1.36,(0.78 - 2.38),2.22,(1.46 - 3.37)
Central,4.94,(3.49 - 6.95),9.55,(6.51 - 13.81),1.74,(1.03 - 2.92),2.70,(1.81 - 4.01)
Cumberland,4.66,(3.35 - 6.45),9.36,(6.66 - 13.00),1.55,(0.93 - 2.56),2.50,(1.74 - 3.58)
Midcoast,4.70,(3.27 - 6.70),9.29,(6.30 - 13.50),1.62,(0.94 - 2.79),2.44,(1.60 - 3.72)
Penquis,4.39,(3.08 - 6.23),8.62,(6.00 - 12.22),1.49,(0.87 - 2.52),2.56,(1.75 - 3.73)
Western,4.89,(3.45 - 6.90),9.73,(6.52 - 14.28),1.72,(1.00 - 2.94),2.76,(1.83 - 4.14)
York,4.65,(3.27 - 6.58),9.01,(6.27 - 12.79),1.55,(0.90 - 2.63),2.40,(1.60 - 3.57)
Maryland,3.73,(2.97 - 4.68),7.19,(5.81 - 8.86),1.47,(1.05 - 2.05),2.28,(1.81 - 2.87)
Anne Arundel,4.09,(2.83 - 5.87),9.14,(6.04 - 13.58),1.64,(0.93 - 2.90),2.65,(1.71 - 4.08)
Baltimore City,3.90,(2.66 - 5.68),8.28,(5.47 - 12.35),2.38,(1.39 - 4.06),3.38,(2.21 - 5.14)
Baltimore County,3.56,(2.44 - 5.16),6.75,(4.48 - 10.05),1.32,(0.75 - 2.32),2.07,(1.35 - 3.18)
Montgomery,4.04,(2.78 - 5.84),7.30,(4.81 - 10.93),1.17,(0.67 - 2.03),1.90,(1.24 - 2.89)
North Central,3.76,(2.57 - 5.48),7.33,(4.65 - 11.36),*,(* - *),1.95,(1.24 - 3.06)
Northeast,4.34,(2.97 - 6.29),*,(* - *),*,(* - *),2.69,(1.68 - 4.26)
Prince George's,3.06,(2.08 - 4.48),4.93,(3.16 - 7.61),1.39,(0.80 - 2.41),1.98,(1.27 - 3.08)
South,3.43,(2.36 - 4.95),6.28,(4.05 - 9.61),1.32,(0.74 - 2.34),2.07,(1.32 - 3.23)
West,3.79,(2.57 - 5.57),7.24,(4.62 - 11.18),*,(* - *),2.14,(1.36 - 3.36)
Massachusetts,4.62,(3.71 - 5.75),9.55,(7.82 - 11.61),1.27,(0.89 - 1.81),2.49,(2.00 - 3.08)
Boston,4.03,(2.73 - 5.92),7.85,(5.23 - 11.61),1.54,(0.86 - 2.73),2.75,(1.82 - 4.16)
Central,4.61,(3.20 - 6.59),*,(* - *),1.27,(0.73 - 2.19),2.58,(1.72 - 3.87)
Metrowest,4.17,(2.99 - 5.77),9.26,(6.49 - 13.05),1.04,(0.62 - 1.72),2.15,(1.51 - 3.05)
Northeast,4.92,(3.47 - 6.92),9.70,(6.73 - 13.79),1.17,(0.67 - 2.04),2.30,(1.57 - 3.36)
