State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Circuit 9,10.15,(7.89 - 12.97),24.15,(20.41 - 28.33),6.76,(5.09 - 8.94),9.30,(7.55 - 11.40)
Circuit 10,11.04,(8.34 - 14.48),21.72,(16.99 - 27.32),5.41,(3.82 - 7.62),7.55,(5.73 - 9.91)
Circuit 18,13.07,(10.16 - 16.67),32.13,(27.00 - 37.72),7.61,(5.69 - 10.11),10.67,(8.60 - 13.15)
Circuit 19,14.73,(11.20 - 19.12),28.14,(22.64 - 34.39),6.34,(4.52 - 8.81),8.84,(6.81 - 11.40)
Region D - Southeast,11.87,(10.08 - 13.92),26.08,(23.25 - 29.13),6.85,(5.58 - 8.38),9.05,(7.76 - 10.52)
Circuit 15 (Palm Beach),15.09,(12.04 - 18.74),32.59,(27.68 - 37.92),8.75,(6.66 - 11.41),11.36,(9.20 - 13.95)
Circuit 17 (Broward),9.76,(7.72 - 12.26),21.53,(18.17 - 25.32),5.42,(4.10 - 7.13),7.31,(5.93 - 8.97)
Region E - Sun Coast,13.89,(12.18 - 15.79),29.50,(26.80 - 32.36),7.17,(6.01 - 8.53),9.68,(8.50 - 11.00)
Circuit 6,14.01,(11.19 - 17.39),28.24,(23.60 - 33.39),6.39,(4.75 - 8.53),8.67,(6.92 - 10.80)
Circuit 12,14.62,(11.14 - 18.95),*,(* - *),7.31,(5.16 - 10.25),9.72,(7.37 - 12.72)
Circuit 13 (Hillsborough),12.90,(10.21 - 16.19),27.28,(23.07 - 31.94),7.57,(5.74 - 9.91),10.33,(8.42 - 12.61)
Circuit 20,14.55,(11.33 - 18.48),32.65,(27.45 - 38.32),7.66,(5.72 - 10.18),10.25,(8.20 - 12.74)
Region F - Southern (Circuits 11 and 16),9.01,(7.11 - 11.35),18.58,(15.47 - 22.16),4.40,(3.29 - 5.85),6.27,(5.07 - 7.73)
Georgia,12.06,(10.36 - 14.01),25.07,(22.27 - 28.10),7.57,(6.21 - 9.20),10.13,(8.79 - 11.65)
Region 1,11.76,(9.03 - 15.17),24.73,(19.87 - 30.33),7.35,(5.41 - 9.92),9.64,(7.55 - 12.24)
Region 2,10.34,(7.71 - 13.75),23.75,(18.59 - 29.81),6.23,(4.31 - 8.92),9.24,(7.06 - 11.99)
Region 3,13.47,(10.55 - 17.04),26.81,(22.46 - 31.66),9.36,(7.05 - 12.34),11.70,(9.42 - 14.46)
Region 4,12.21,(8.79 - 16.72),*,(* - *),6.90,(4.61 - 10.20),9.59,(6.94 - 13.12)
Region 5,11.10,(8.15 - 14.94),25.51,(20.37 - 31.42),6.64,(4.57 - 9.55),9.85,(7.54 - 12.76)
Region 6,11.77,(8.70 - 15.74),*,(* - *),6.17,(4.22 - 8.93),8.84,(6.59 - 11.75)
Hawaii,14.46,(12.37 - 16.84),28.21,(25.03 - 31.63),6.59,(5.19 - 8.34),9.52,(8.12 - 11.13)
Hawaii Island,17.00,(12.93 - 22.03),*,(* - *),8.96,(6.25 - 12.68),12.05,(9.20 - 15.64)
Honolulu,13.86,(11.41 - 16.73),27.54,(23.92 - 31.47),5.78,(4.34 - 7.67),8.78,(7.30 - 10.53)
Kauai and Maui,14.70,(11.51 - 18.60),28.96,(23.45 - 35.18),8.22,(5.96 - 11.25),10.69,(8.28 - 13.69)
Kauai,*,(* - *),*,(* - *),*,(* - *),9.87,(6.90 - 13.93)
Maui,14.82,(11.06 - 19.58),*,(* - *),8.67,(6.02 - 12.32),11.05,(8.26 - 14.64)
Idaho,12.36,(10.66 - 14.29),25.03,(22.39 - 27.86),5.83,(4.73 - 7.17),8.78,(7.65 - 10.05)
Region 1,16.08,(12.32 - 20.72),*,(* - *),6.57,(4.64 - 9.23),9.77,(7.55 - 12.56)
Region 2,12.08,(8.66 - 16.59),*,(* - *),5.71,(3.75 - 8.58),10.22,(7.56 - 13.67)
Region 3,10.23,(7.64 - 13.59),19.47,(15.01 - 24.87),4.58,(3.13 - 6.64),6.75,(5.07 - 8.94)
Region 4,16.20,(12.86 - 20.19),32.90,(28.30 - 37.87),8.32,(6.32 - 10.89),11.77,(9.73 - 14.17)
Region 5,11.07,(8.09 - 14.98),*,(* - *),4.66,(3.13 - 6.89),7.07,(5.22 - 9.53)
Region 6,10.55,(7.43 - 14.77),*,(* - *),4.77,(3.19 - 7.07),7.87,(5.86 - 10.48)
Region 7,6.81,(4.80 - 9.57),13.66,(10.13 - 18.16),2.55,(1.63 - 3.98),4.82,(3.55 - 6.52)
Illinois,11.80,(10.80 - 12.89),26.09,(24.57 - 27.68),6.30,(5.53 - 7.16),9.31,(8.60 - 10.07)
Region I (Cook),12.24,(10.68 - 14.00),25.07,(22.81 - 27.47),7.21,(6.05 - 8.57),9.75,(8.66 - 10.96)
Region II,11.49,(9.91 - 13.28),27.64,(24.88 - 30.59),5.60,(4.56 - 6.85),8.90,(7.84 - 10.08)
Region III,13.18,(10.71 - 16.11),27.16,(23.68 - 30.96),5.72,(4.39 - 7.41),9.72,(8.27 - 11.40)
Region IV,10.59,(8.30 - 13.40),22.78,(18.95 - 27.13),5.38,(4.00 - 7.20),8.05,(6.53 - 9.90)
Region V,10.29,(8.18 - 12.86),26.17,(22.55 - 30.14),6.04,(4.61 - 7.89),9.23,(7.72 - 11.00)
Indiana,12.54,(10.89 - 14.40),27.63,(24.89 - 30.55),6.77,(5.51 - 8.28),9.82,(8.56 - 11.25)
Central,12.79,(9.97 - 16.27),24.78,(20.45 - 29.69),7.28,(5.37 - 9.79),9.57,(7.59 - 12.00)
East,12.14,(8.76 - 16.58),*,(* - *),5.73,(3.84 - 8.47),9.03,(6.72 - 12.02)
North Central,11.56,(8.73 - 15.17),25.77,(20.61 - 31.71),6.29,(4.46 - 8.81),9.03,(6.96 - 11.64)
Northeast,12.21,(9.08 - 16.23),*,(* - *),7.08,(4.88 - 10.17),9.95,(7.50 - 13.09)
Northwest,13.49,(10.10 - 17.80),*,(* - *),7.24,(5.07 - 10.24),10.51,(8.08 - 13.57)
Southeast,13.04,(9.80 - 17.15),*,(* - *),6.69,(4.67 - 9.49),9.34,(7.08 - 12.22)
Southwest,9.20,(6.49 - 12.88),*,(* - *),5.08,(3.37 - 7.58),7.41,(5.36 - 10.14)
West,14.99,(11.35 - 19.54),34.46,(28.57 - 40.87),7.61,(5.32 - 10.76),13.42,(10.72 - 16.68)
Iowa,10.82,(9.31 - 12.54),19.96,(17.49 - 22.69),4.33,(3.40 - 5.50),6.71,(5.73 - 7.84)
Central,14.39,(10.88 - 18.79),22.12,(17.48 - 27.58),5.51,(3.87 - 7.78),7.72,(5.91 - 10.02)
North Central,10.16,(7.49 - 13.65),18.22,(14.10 - 23.22),3.55,(2.33 - 5.36),6.29,(4.74 - 8.30)
Northeast,9.95,(7.65 - 12.83),19.86,(15.97 - 24.42),4.11,(2.87 - 5.86),6.55,(5.11 - 8.35)
Northwest,7.62,(5.53 - 10.41),15.49,(11.69 - 20.23),3.04,(1.99 - 4.61),4.80,(3.52 - 6.52)
Southeast,11.63,(8.96 - 14.97),23.33,(18.47 - 29.01),5.18,(3.60 - 7.41),8.09,(6.24 - 10.44)
Southwest,10.93,(7.93 - 14.89),18.33,(13.70 - 24.08),3.90,(2.58 - 5.84),5.89,(4.30 - 8.03)
Kansas,12.26,(10.57 - 14.18),25.52,(22.55 - 28.73),5.65,(4.52 - 7.04),8.80,(7.62 - 10.15)
Kansas City Metro,13.81,(11.06 - 17.11),28.53,(24.01 - 33.52),6.79,(5.09 - 8.99),10.25,(8.44 - 12.41)
Northeast,12.18,(9.14 - 16.07),24.87,(19.76 - 30.80),5.02,(3.50 - 7.16),8.53,(6.64 - 10.90)
South Central,9.71,(6.98 - 13.36),*,(* - *),3.95,(2.57 - 6.04),6.54,(4.75 - 8.92)
Southeast,11.68,(8.28 - 16.24),*,(* - *),5.61,(3.66 - 8.51),8.70,(6.27 - 11.96)
West,11.64,(8.49 - 15.76),*,(* - *),5.08,(3.35 - 7.63),8.09,(5.94 - 10.94)
Wichita (Sedgwick),11.93,(8.85 - 15.89),24.58,(19.33 - 30.70),5.82,(4.06 - 8.28),8.52,(6.53 - 11.06)
Kentucky,12.92,(11.18 - 14.89),25.94,(23.20 - 28.89),6.56,(5.37 - 8.00),9.20,(8.01 - 10.55)
"Adanta, Cumberland River, and Lifeskills",10.14,(7.45 - 13.66),18.30,(13.87 - 23.75),4.65,(3.16 - 6.78),6.49,(4.79 - 8.74)
"Bluegrass, Comprehend, and North Key",13.69,(10.83 - 17.16),29.08,(24.61 - 33.99),7.56,(5.65 - 10.05),10.70,(8.69 - 13.10)
Communicare and River Valley,12.14,(9.07 - 16.07),*,(* - *),5.96,(4.15 - 8.49),8.43,(6.35 - 11.12)
Four Rivers and Pennyroyal,11.85,(8.60 - 16.11),*,(* - *),5.88,(3.96 - 8.65),8.63,(6.37 - 11.58)
"Kentucky River, Mountain, and Pathways",10.82,(8.05 - 14.39),20.03,(15.68 - 25.22),4.85,(3.38 - 6.93),6.87,(5.22 - 8.98)
Seven Counties,15.95,(12.52 - 20.11),32.21,(26.81 - 38.12),8.27,(6.09 - 11.15),11.25,(8.95 - 14.05)
Louisiana,11.24,(9.68 - 13.01),23.44,(20.78 - 26.33),6.28,(5.02 - 7.84),9.07,(7.80 - 10.51)
Regions 1 and 3,11.03,(8.21 - 14.67),25.25,(19.92 - 31.46),7.64,(5.28 - 10.95),10.36,(7.84 - 13.58)
Regions 2 and 9,12.31,(9.61 - 15.64),24.60,(20.42 - 29.32),6.12,(4.49 - 8.29),9.38,(7.62 - 11.51)
"Regions 4, 5, and 6",10.47,(7.99 - 13.62),20.76,(16.59 - 25.66),5.66,(4.01 - 7.95),8.05,(6.23 - 10.35)
Regions 7 and 8,10.28,(7.80 - 13.42),23.71,(19.26 - 28.82),6.28,(4.39 - 8.91),9.26,(7.19 - 11.84)
Region 10 (Jefferson),12.65,(9.30 - 16.98),*,(* - *),6.07,(4.06 - 8.97),8.40,(6.15 - 11.37)
Maine,15.69,(13.72 - 17.89),37.99,(34.95 - 41.12),8.68,(7.16 - 10.48),12.30,(10.82 - 13.95)
Aroostook/Downeast,14.48,(11.05 - 18.77),*,(* - *),7.40,(5.25 - 10.32),10.49,(8.14 - 13.41)
Central,14.57,(11.13 - 18.85),*,(* - *),8.43,(5.98 - 11.77),11.82,(9.13 - 15.16)
Cumberland,16.50,(12.87 - 20.89),41.16,(35.46 - 47.10),8.86,(6.53 - 11.92),12.80,(10.38 - 15.69)
Midcoast,16.32,(12.59 - 20.90),*,(* - *),8.40,(5.97 - 11.70),11.55,(8.92 - 14.83)
Penquis,15.26,(11.62 - 19.78),41.36,(35.27 - 47.73),8.56,(6.19 - 11.73),13.52,(10.94 - 16.59)
Western,14.73,(11.17 - 19.18),*,(* - *),9.41,(6.77 - 12.93),12.76,(9.91 - 16.28)
York,17.20,(13.37 - 21.86),38.49,(32.32 - 45.04),9.26,(6.77 - 12.54),12.59,(9.96 - 15.79)
Maryland,12.72,(11.01 - 14.66),29.40,(26.37 - 32.63),6.48,(5.20 - 8.06),9.75,(8.44 - 11.22)
Anne Arundel,13.46,(10.08 - 17.76),*,(* - *),5.77,(3.92 - 8.41),9.13,(6.94 - 11.93)
Baltimore City,11.91,(8.67 - 16.16),*,(* - *),8.86,(6.14 - 12.63),12.40,(9.43 - 16.14)
Baltimore County,14.15,(10.53 - 18.75),32.04,(26.57 - 38.05),7.22,(5.01 - 10.30),10.64,(8.27 - 13.59)
Montgomery,14.08,(10.50 - 18.63),*,(* - *),5.78,(4.00 - 8.27),8.79,(6.76 - 11.36)
North Central,12.44,(9.03 - 16.89),*,(* - *),5.13,(3.45 - 7.57),8.35,(6.24 - 11.10)
Northeast,13.53,(10.00 - 18.04),*,(* - *),6.10,(4.11 - 8.95),9.63,(7.26 - 12.68)
Prince George's,11.27,(8.42 - 14.91),26.40,(20.87 - 32.79),7.23,(5.12 - 10.13),10.41,(8.08 - 13.31)
South,11.07,(8.14 - 14.86),*,(* - *),5.40,(3.63 - 7.95),8.27,(6.17 - 11.01)
West,12.28,(8.95 - 16.62),*,(* - *),5.91,(4.00 - 8.63),9.06,(6.80 - 11.99)
Massachusetts,16.46,(14.45 - 18.68),37.62,(34.36 - 41.01),8.72,(7.18 - 10.55),12.97,(11.46 - 14.63)
Boston,13.76,(10.06 - 18.54),35.03,(28.83 - 41.78),10.80,(7.65 - 15.03),15.46,(12.15 - 19.48)
Central,16.71,(12.75 - 21.59),*,(* - *),8.88,(6.33 - 12.31),13.13,(10.32 - 16.57)
Metrowest,15.69,(12.31 - 19.78),36.48,(30.71 - 42.66),7.48,(5.55 - 10.02),11.39,(9.27 - 13.93)
Northeast,16.35,(12.74 - 20.74),33.94,(28.36 - 40.02),7.41,(5.40 - 10.08),10.90,(8.71 - 13.56)
Southeast,17.80,(14.00 - 22.36),*,(* - *),9.32,(6.76 - 12.70),13.13,(10.39 - 16.46)
Western,17.55,(13.54 - 22.42),44.26,(37.91 - 50.79),10.12,(7.29 - 13.89),16.10,(13.07 - 19.68)
Michigan,13.74,(12.69 - 14.86),32.13,(30.53 - 33.77),7.94,(7.16 - 8.79),11.46,(10.73 - 12.24)
Detroit City,13.85,(11.16 - 17.06),31.84,(27.76 - 36.22),13.60,(10.79 - 17.02),16.36,(13.68 - 19.45)
Genesee,14.72,(11.65 - 18.43),32.78,(27.73 - 38.25),8.58,(6.47 - 11.28),11.93,(9.67 - 14.63)
Kalamazoo,12.43,(9.69 - 15.80),30.70,(25.78 - 36.10),6.98,(5.28 - 9.17),10.77,(8.83 - 13.07)
Kent,11.90,(9.16 - 15.34),30.61,(25.91 - 35.75),7.32,(5.53 - 9.62),10.84,(8.91 - 13.12)
Lakeshore,14.33,(11.47 - 17.76),30.15,(25.50 - 35.25),7.24,(5.50 - 9.47),10.80,(8.88 - 13.07)
Macomb,12.35,(9.80 - 15.45),31.11,(26.80 - 35.77),7.38,(5.69 - 9.52),10.32,(8.56 - 12.40)
