State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 6 (Santa Clara),7.74,(6.23 - 9.57),8.03,(6.18 - 10.37),4.98,(3.79 - 6.51),5.38,(4.27 - 6.75)
Region 7R (Contra Costa),7.65,(6.00 - 9.71),8.39,(6.43 - 10.89),5.51,(4.21 - 7.18),5.91,(4.70 - 7.40)
Region 8R (Alameda),7.49,(5.92 - 9.42),8.25,(6.38 - 10.60),5.12,(3.90 - 6.69),5.55,(4.43 - 6.93)
Region 9R (San Mateo),7.92,(6.28 - 9.96),8.08,(6.10 - 10.62),5.21,(3.96 - 6.85),5.54,(4.35 - 7.03)
Region 10,8.55,(6.80 - 10.70),8.71,(6.66 - 11.31),5.42,(4.14 - 7.07),5.99,(4.81 - 7.44)
Region 11 (Los Angeles),7.31,(6.42 - 8.30),7.61,(6.65 - 8.69),5.14,(4.41 - 5.99),5.53,(4.86 - 6.28)
LA SPA 1 and 5,7.82,(6.21 - 9.80),8.23,(6.24 - 10.79),5.94,(4.57 - 7.67),6.28,(5.03 - 7.82)
LA SPA 2,7.10,(5.65 - 8.90),7.95,(6.23 - 10.10),5.29,(4.09 - 6.82),5.68,(4.58 - 7.02)
LA SPA 3,7.18,(5.71 - 8.99),7.65,(5.99 - 9.73),4.98,(3.83 - 6.47),5.40,(4.35 - 6.69)
LA SPA 4,7.53,(5.95 - 9.50),7.46,(5.73 - 9.66),5.58,(4.28 - 7.25),5.84,(4.63 - 7.34)
LA SPA 6,6.99,(5.48 - 8.87),7.50,(5.71 - 9.79),4.56,(3.44 - 6.02),5.17,(4.15 - 6.43)
LA SPA 7,7.26,(5.75 - 9.12),6.73,(5.11 - 8.81),4.72,(3.58 - 6.20),5.07,(4.03 - 6.34)
LA SPA 8,7.58,(6.04 - 9.48),7.71,(5.90 - 10.00),4.88,(3.77 - 6.29),5.30,(4.27 - 6.56)
Region 12R,7.87,(6.17 - 9.99),8.41,(6.36 - 11.04),6.08,(4.66 - 7.91),6.46,(5.17 - 8.05)
Regions 13 and 19R,7.55,(6.09 - 9.33),7.42,(5.81 - 9.44),5.73,(4.50 - 7.27),6.02,(4.93 - 7.34)
Region 13 (Riverside),7.57,(6.02 - 9.47),7.46,(5.75 - 9.62),5.83,(4.54 - 7.46),6.11,(4.95 - 7.51)
Region 19R (Imperial),*,(* - *),*,(* - *),*,(* - *),4.96,(3.94 - 6.23)
Region 14 (Orange),7.99,(6.45 - 9.85),8.48,(6.66 - 10.73),5.37,(4.19 - 6.87),5.83,(4.73 - 7.16)
Region 15R (Fresno),7.55,(5.91 - 9.59),7.43,(5.60 - 9.81),5.52,(4.23 - 7.18),5.88,(4.73 - 7.30)
Region 16R (San Diego),8.22,(6.68 - 10.09),7.98,(6.27 - 10.11),5.52,(4.36 - 6.97),5.95,(4.90 - 7.21)
Region 17R,7.81,(6.28 - 9.69),7.52,(5.86 - 9.60),5.39,(4.14 - 6.98),5.79,(4.67 - 7.14)
Region 18R (San Bernardino),6.93,(5.54 - 8.65),7.83,(6.13 - 9.95),5.36,(4.14 - 6.90),5.81,(4.74 - 7.11)
Region 20R,7.99,(6.36 - 9.98),8.08,(6.23 - 10.43),5.73,(4.43 - 7.37),6.14,(4.97 - 7.57)
Region 21R,7.67,(6.04 - 9.71),7.58,(5.80 - 9.85),5.62,(4.32 - 7.30),5.98,(4.81 - 7.42)
Colorado,9.05,(7.69 - 10.63),8.57,(7.12 - 10.29),6.59,(5.40 - 8.02),6.88,(5.78 - 8.16)
Region 1,9.33,(7.36 - 11.76),9.19,(6.91 - 12.13),6.98,(5.25 - 9.23),7.38,(5.79 - 9.36)
Regions 2 and 7,9.13,(7.39 - 11.22),8.21,(6.44 - 10.40),6.41,(5.04 - 8.11),6.65,(5.39 - 8.18)
Region 3,8.78,(6.89 - 11.12),8.77,(6.67 - 11.47),6.73,(5.07 - 8.88),7.03,(5.51 - 8.94)
Region 4,8.41,(6.50 - 10.82),8.34,(6.10 - 11.31),5.99,(4.47 - 7.98),6.34,(4.92 - 8.13)
Regions 5 and 6,9.09,(7.01 - 11.70),9.21,(6.86 - 12.27),7.21,(5.39 - 9.58),7.49,(5.81 - 9.60)
Connecticut,7.87,(6.68 - 9.25),8.40,(7.04 - 10.01),6.12,(5.05 - 7.39),6.43,(5.44 - 7.58)
Eastern,8.17,(6.29 - 10.55),8.42,(6.27 - 11.21),6.81,(5.17 - 8.93),7.09,(5.60 - 8.93)
North Central,7.85,(6.23 - 9.84),8.37,(6.43 - 10.84),6.00,(4.60 - 7.80),6.31,(5.01 - 7.92)
Northwestern,8.32,(6.48 - 10.63),8.84,(6.71 - 11.54),5.82,(4.38 - 7.68),6.19,(4.85 - 7.88)
South Central,7.53,(5.92 - 9.55),8.48,(6.50 - 11.01),6.24,(4.77 - 8.14),6.55,(5.19 - 8.25)
Southwest,7.69,(6.03 - 9.78),7.89,(5.94 - 10.42),5.98,(4.47 - 7.95),6.21,(4.81 - 7.98)
Delaware,8.43,(7.11 - 9.96),7.71,(6.40 - 9.26),6.10,(4.95 - 7.49),6.33,(5.28 - 7.56)
Kent,8.81,(6.94 - 11.12),8.18,(6.17 - 10.78),6.51,(4.90 - 8.60),6.77,(5.31 - 8.61)
New Castle (excluding Wilmington City),8.64,(6.96 - 10.67),7.74,(6.11 - 9.77),5.93,(4.57 - 7.66),6.20,(4.97 - 7.71)
Sussex,7.99,(6.25 - 10.16),7.61,(5.75 - 10.00),6.22,(4.67 - 8.23),6.37,(4.93 - 8.20)
Wilmington City,7.33,(5.61 - 9.52),6.73,(4.95 - 9.08),5.98,(4.40 - 8.08),6.09,(4.64 - 7.95)
District of Columbia,7.26,(6.08 - 8.65),8.19,(6.84 - 9.78),6.72,(5.55 - 8.13),6.98,(5.93 - 8.21)
Ward 1,7.32,(5.54 - 9.62),7.87,(5.80 - 10.59),7.46,(5.62 - 9.84),7.54,(5.89 - 9.59)
Ward 2,*,(* - *),8.63,(6.56 - 11.27),7.92,(6.03 - 10.33),8.10,(6.51 - 10.05)
Ward 3,7.95,(6.10 - 10.30),9.80,(7.36 - 12.94),8.41,(6.42 - 10.96),8.65,(6.86 - 10.85)
Ward 4,7.69,(5.91 - 9.95),8.04,(5.81 - 11.01),5.31,(3.93 - 7.13),5.66,(4.36 - 7.32)
Ward 5,7.10,(5.45 - 9.20),7.48,(5.57 - 9.98),5.40,(3.98 - 7.29),5.77,(4.48 - 7.41)
Ward 6,*,(* - *),7.82,(5.77 - 10.51),7.21,(5.44 - 9.50),7.29,(5.66 - 9.34)
Ward 7,7.32,(5.66 - 9.42),7.53,(5.50 - 10.21),5.48,(4.02 - 7.44),5.80,(4.45 - 7.53)
Ward 8,6.64,(5.15 - 8.53),7.50,(5.50 - 10.15),6.08,(4.55 - 8.08),6.37,(5.01 - 8.06)
Florida,7.73,(6.96 - 8.57),7.70,(6.89 - 8.59),5.98,(5.24 - 6.81),6.20,(5.53 - 6.94)
Region A - Northwest,8.15,(6.90 - 9.60),8.11,(6.81 - 9.64),6.43,(5.30 - 7.78),6.71,(5.71 - 7.88)
Circuit 1,8.09,(6.45 - 10.10),8.31,(6.38 - 10.75),6.36,(4.87 - 8.27),6.65,(5.29 - 8.33)
Circuit 2,8.18,(6.39 - 10.42),7.85,(6.13 - 10.00),6.34,(4.89 - 8.18),6.68,(5.44 - 8.18)
Circuit 14,8.25,(6.60 - 10.26),8.20,(6.22 - 10.75),6.68,(5.11 - 8.69),6.89,(5.43 - 8.70)
Region B - Northeast,7.90,(6.76 - 9.21),8.13,(6.82 - 9.65),6.43,(5.36 - 7.70),6.69,(5.72 - 7.80)
Circuits 3 and 8,7.68,(6.05 - 9.71),9.00,(6.94 - 11.59),6.40,(4.95 - 8.24),6.95,(5.64 - 8.53)
Circuit 4,7.96,(6.41 - 9.85),7.49,(5.74 - 9.72),6.62,(5.13 - 8.50),6.74,(5.39 - 8.40)
Circuit 7,7.95,(6.33 - 9.93),8.08,(6.15 - 10.54),6.22,(4.79 - 8.05),6.46,(5.14 - 8.09)
Region C - Central,7.66,(6.69 - 8.75),8.11,(7.02 - 9.36),6.25,(5.34 - 7.31),6.49,(5.66 - 7.43)
Circuit 5,8.07,(6.43 - 10.10),8.35,(6.49 - 10.69),6.33,(4.87 - 8.19),6.55,(5.20 - 8.22)
Circuit 9,7.70,(6.21 - 9.51),8.33,(6.58 - 10.49),6.30,(4.93 - 8.02),6.60,(5.35 - 8.10)
Circuit 10,7.57,(6.04 - 9.46),8.37,(6.42 - 10.84),6.62,(5.07 - 8.60),6.85,(5.42 - 8.62)
Circuit 18,7.43,(5.92 - 9.29),7.52,(5.80 - 9.70),5.81,(4.50 - 7.48),6.03,(4.82 - 7.51)
Circuit 19,7.40,(5.88 - 9.27),7.84,(5.93 - 10.29),6.31,(4.85 - 8.17),6.49,(5.13 - 8.18)
Region D - Southeast,7.40,(6.26 - 8.73),7.13,(5.89 - 8.60),5.85,(4.82 - 7.09),6.00,(5.05 - 7.10)
Circuit 15 (Palm Beach),7.52,(6.03 - 9.34),7.36,(5.70 - 9.46),5.54,(4.28 - 7.14),5.74,(4.57 - 7.19)
Circuit 17 (Broward),7.33,(5.91 - 9.06),6.96,(5.42 - 8.89),6.09,(4.80 - 7.69),6.19,(5.02 - 7.61)
Region E - Sun Coast,7.90,(6.91 - 9.02),7.90,(6.74 - 9.23),6.30,(5.35 - 7.41),6.48,(5.60 - 7.49)
Circuit 6,7.59,(6.15 - 9.34),8.12,(6.33 - 10.37),6.18,(4.83 - 7.86),6.38,(5.13 - 7.90)
Circuit 12,8.35,(6.59 - 10.52),7.75,(5.88 - 10.15),6.29,(4.77 - 8.25),6.44,(5.01 - 8.23)
Circuit 13 (Hillsborough),7.75,(6.24 - 9.59),8.18,(6.39 - 10.42),6.89,(5.36 - 8.81),7.07,(5.68 - 8.76)
Circuit 20,8.22,(6.62 - 10.17),7.33,(5.61 - 9.52),5.92,(4.58 - 7.61),6.06,(4.83 - 7.59)
Region F - Southern (Circuits 11 and 16),7.58,(6.19 - 9.25),6.49,(5.10 - 8.23),4.37,(3.39 - 5.62),4.65,(3.74 - 5.77)
Georgia,8.41,(7.16 - 9.85),7.57,(6.30 - 9.08),6.46,(5.27 - 7.91),6.63,(5.53 - 7.93)
Region 1,8.03,(6.31 - 10.16),7.70,(5.81 - 10.15),7.35,(5.57 - 9.64),7.40,(5.76 - 9.45)
Region 2,8.40,(6.57 - 10.69),8.50,(6.28 - 11.40),6.47,(4.83 - 8.62),6.82,(5.32 - 8.71)
Region 3,8.61,(6.80 - 10.86),6.84,(5.19 - 8.95),5.88,(4.43 - 7.76),6.01,(4.68 - 7.68)
Region 4,8.66,(6.71 - 11.10),7.83,(5.72 - 10.61),6.24,(4.63 - 8.37),6.49,(5.01 - 8.38)
Region 5,8.00,(6.24 - 10.22),7.10,(5.23 - 9.56),6.39,(4.73 - 8.58),6.51,(5.01 - 8.43)
Region 6,8.83,(6.90 - 11.24),8.09,(6.04 - 10.77),6.28,(4.65 - 8.43),6.55,(5.05 - 8.47)
Hawaii,8.48,(6.98 - 10.26),7.71,(6.23 - 9.51),5.14,(4.00 - 6.58),5.49,(4.44 - 6.77)
Hawaii Island,8.27,(6.37 - 10.67),8.08,(5.96 - 10.87),5.82,(4.25 - 7.92),6.14,(4.68 - 8.02)
Honolulu,8.45,(6.75 - 10.54),7.61,(5.90 - 9.75),4.97,(3.73 - 6.60),5.33,(4.19 - 6.77)
Kauai and Maui,8.77,(6.89 - 11.10),7.90,(6.14 - 10.11),5.34,(4.05 - 7.01),5.64,(4.42 - 7.18)
Kauai,*,(* - *),*,(* - *),*,(* - *),5.46,(4.06 - 7.30)
Maui,8.78,(6.68 - 11.45),7.85,(5.84 - 10.47),5.44,(3.98 - 7.39),5.72,(4.35 - 7.50)
Idaho,8.81,(7.52 - 10.30),8.66,(7.30 - 10.25),7.27,(6.05 - 8.71),7.48,(6.37 - 8.76)
Region 1,8.55,(6.62 - 10.98),8.86,(6.63 - 11.75),7.02,(5.35 - 9.18),7.26,(5.70 - 9.20)
Region 2,8.79,(6.86 - 11.20),8.36,(6.21 - 11.17),6.86,(5.15 - 9.09),7.15,(5.61 - 9.07)
Region 3,9.07,(7.13 - 11.47),8.11,(6.05 - 10.80),7.72,(5.93 - 9.99),7.78,(6.15 - 9.79)
Region 4,8.56,(6.73 - 10.83),8.86,(6.90 - 11.30),7.49,(5.80 - 9.62),7.68,(6.15 - 9.55)
Region 5,8.63,(6.69 - 11.08),8.87,(6.61 - 11.80),6.65,(4.98 - 8.83),6.96,(5.41 - 8.91)
Region 6,9.09,(7.12 - 11.55),8.65,(6.42 - 11.56),7.35,(5.58 - 9.62),7.57,(5.96 - 9.56)
Region 7,9.13,(7.21 - 11.49),8.77,(6.76 - 11.29),7.21,(5.53 - 9.37),7.53,(6.03 - 9.37)
Illinois,7.17,(6.39 - 8.03),7.76,(6.91 - 8.71),5.50,(4.79 - 6.29),5.84,(5.22 - 6.53)
Region I (Cook),7.30,(6.17 - 8.62),7.65,(6.44 - 9.07),5.20,(4.28 - 6.30),5.55,(4.73 - 6.50)
Region II,6.93,(5.85 - 8.19),8.08,(6.72 - 9.68),5.29,(4.33 - 6.45),5.71,(4.85 - 6.71)
Region III,7.14,(5.77 - 8.80),7.59,(6.07 - 9.45),6.10,(4.87 - 7.60),6.37,(5.30 - 7.65)
Region IV,7.40,(5.90 - 9.24),8.18,(6.38 - 10.44),6.29,(4.91 - 8.02),6.58,(5.33 - 8.10)
Region V,7.35,(5.98 - 9.00),7.11,(5.64 - 8.93),6.16,(4.89 - 7.74),6.31,(5.18 - 7.66)
Indiana,8.58,(7.34 - 10.00),9.54,(8.17 - 11.11),7.85,(6.54 - 9.41),8.10,(6.91 - 9.48)
Central,8.43,(6.69 - 10.57),9.90,(7.70 - 12.63),8.22,(6.31 - 10.65),8.44,(6.69 - 10.60)
East,8.60,(6.70 - 10.99),9.95,(7.58 - 12.96),7.97,(5.98 - 10.56),8.27,(6.45 - 10.55)
North Central,8.60,(6.72 - 10.94),9.58,(7.34 - 12.40),8.16,(6.27 - 10.56),8.36,(6.65 - 10.46)
Northeast,8.50,(6.63 - 10.85),8.85,(6.69 - 11.63),7.68,(5.79 - 10.12),7.84,(6.11 - 10.01)
Northwest,8.19,(6.40 - 10.42),9.97,(7.56 - 13.03),7.20,(5.42 - 9.50),7.59,(5.96 - 9.62)
Southeast,9.17,(7.13 - 11.73),9.43,(7.12 - 12.38),7.77,(5.86 - 10.23),7.98,(6.21 - 10.19)
Southwest,8.76,(6.79 - 11.24),9.49,(7.10 - 12.57),7.50,(5.67 - 9.85),7.78,(6.10 - 9.89)
West,8.73,(6.77 - 11.19),8.95,(6.85 - 11.62),7.70,(5.82 - 10.13),7.97,(6.31 - 10.02)
Iowa,7.96,(6.81 - 9.30),8.50,(7.17 - 10.06),6.17,(5.10 - 7.44),6.52,(5.55 - 7.65)
Central,7.61,(5.96 - 9.67),8.21,(6.22 - 10.75),6.52,(4.94 - 8.56),6.74,(5.29 - 8.56)
North Central,8.34,(6.50 - 10.65),7.88,(6.00 - 10.30),5.94,(4.48 - 7.83),6.30,(4.99 - 7.93)
Northeast,7.83,(6.20 - 9.85),9.53,(7.36 - 12.26),6.36,(4.84 - 8.32),6.85,(5.47 - 8.56)
Northwest,7.90,(6.16 - 10.08),8.06,(6.07 - 10.63),5.73,(4.31 - 7.59),6.06,(4.75 - 7.71)
Southeast,8.14,(6.45 - 10.21),8.43,(6.38 - 11.06),6.01,(4.63 - 7.78),6.40,(5.12 - 7.97)
Southwest,8.27,(6.40 - 10.62),8.07,(6.01 - 10.75),6.33,(4.76 - 8.37),6.57,(5.13 - 8.38)
Kansas,8.94,(7.58 - 10.52),8.55,(7.12 - 10.24),6.56,(5.37 - 7.99),6.88,(5.80 - 8.14)
Kansas City Metro,9.05,(7.24 - 11.26),8.88,(6.82 - 11.49),6.73,(5.23 - 8.61),7.07,(5.71 - 8.72)
Northeast,9.14,(7.15 - 11.62),8.67,(6.55 - 11.41),6.46,(4.83 - 8.60),6.85,(5.36 - 8.72)
South Central,9.27,(7.16 - 11.90),8.69,(6.49 - 11.54),6.69,(4.95 - 8.98),7.00,(5.42 - 8.99)
Southeast,9.05,(7.05 - 11.53),8.13,(5.96 - 11.00),6.73,(4.94 - 9.10),6.95,(5.33 - 9.02)
West,8.70,(6.75 - 11.16),7.84,(5.76 - 10.59),6.00,(4.38 - 8.18),6.28,(4.79 - 8.20)
Wichita (Sedgwick),8.43,(6.50 - 10.88),8.22,(6.16 - 10.88),6.56,(4.92 - 8.70),6.80,(5.29 - 8.69)
Kentucky,9.43,(8.15 - 10.89),8.99,(7.60 - 10.60),7.94,(6.57 - 9.55),8.08,(6.84 - 9.52)
"Adanta, Cumberland River, and Lifeskills",9.42,(7.44 - 11.84),8.78,(6.56 - 11.65),8.61,(6.51 - 11.30),8.63,(6.72 - 11.02)
"Bluegrass, Comprehend, and North Key",9.27,(7.47 - 11.46),9.37,(7.32 - 11.92),7.84,(6.11 - 10.01),8.07,(6.51 - 9.96)
Communicare and River Valley,9.77,(7.72 - 12.30),8.74,(6.55 - 11.57),7.73,(5.75 - 10.31),7.86,(6.07 - 10.13)
Four Rivers and Pennyroyal,9.08,(7.10 - 11.53),8.41,(6.27 - 11.20),7.84,(5.84 - 10.44),7.92,(6.10 - 10.22)
"Kentucky River, Mountain, and Pathways",9.81,(7.72 - 12.40),8.59,(6.59 - 11.14),8.59,(6.47 - 11.31),8.59,(6.69 - 10.97)
Seven Counties,9.43,(7.56 - 11.70),9.21,(7.09 - 11.89),7.33,(5.58 - 9.56),7.56,(5.96 - 9.55)
Louisiana,8.31,(7.06 - 9.77),7.88,(6.61 - 9.38),6.46,(5.30 - 7.86),6.69,(5.64 - 7.92)
Regions 1 and 3,8.32,(6.52 - 10.56),8.51,(6.42 - 11.19),6.05,(4.51 - 8.08),6.43,(5.02 - 8.21)
Regions 2 and 9,8.80,(6.97 - 11.06),8.49,(6.53 - 10.97),6.33,(4.82 - 8.29),6.71,(5.35 - 8.40)
"Regions 4, 5, and 6",7.84,(6.17 - 9.93),7.40,(5.64 - 9.64),7.04,(5.39 - 9.14),7.09,(5.62 - 8.92)
Regions 7 and 8,8.15,(6.42 - 10.31),7.13,(5.39 - 9.39),6.28,(4.74 - 8.28),6.43,(5.04 - 8.16)
Region 10 (Jefferson),8.54,(6.55 - 11.06),7.99,(5.88 - 10.76),6.35,(4.72 - 8.49),6.57,(5.05 - 8.50)
Maine,8.61,(7.31 - 10.12),9.26,(7.83 - 10.93),7.66,(6.35 - 9.21),7.86,(6.65 - 9.26)
Aroostook/Downeast,8.91,(6.90 - 11.43),8.76,(6.52 - 11.68),7.26,(5.41 - 9.67),7.44,(5.72 - 9.62)
Central,8.71,(6.71 - 11.23),8.66,(6.47 - 11.49),8.13,(6.11 - 10.74),8.20,(6.34 - 10.53)
Cumberland,8.11,(6.39 - 10.24),9.56,(7.40 - 12.26),7.02,(5.32 - 9.22),7.33,(5.76 - 9.29)
Midcoast,8.63,(6.71 - 11.03),8.51,(6.41 - 11.23),7.50,(5.64 - 9.91),7.61,(5.88 - 9.80)
Penquis,8.56,(6.62 - 11.02),9.40,(7.15 - 12.27),8.13,(6.17 - 10.65),8.33,(6.56 - 10.52)
Western,8.81,(6.82 - 11.30),9.19,(6.87 - 12.18),8.08,(6.14 - 10.57),8.22,(6.44 - 10.45)
York,8.80,(6.85 - 11.23),10.27,(7.86 - 13.32),7.77,(5.90 - 10.18),8.06,(6.31 - 10.23)
Maryland,7.62,(6.47 - 8.95),8.62,(7.21 - 10.28),5.81,(4.75 - 7.08),6.21,(5.23 - 7.35)
Anne Arundel,8.06,(6.27 - 10.31),8.38,(6.24 - 11.18),5.72,(4.26 - 7.63),6.08,(4.73 - 7.79)
Baltimore City,7.36,(5.63 - 9.56),8.56,(6.36 - 11.43),5.78,(4.28 - 7.77),6.25,(4.86 - 8.00)
Baltimore County,8.14,(6.23 - 10.57),8.39,(6.34 - 11.04),5.99,(4.49 - 7.95),6.32,(4.94 - 8.05)
Montgomery,7.37,(5.75 - 9.41),9.16,(6.88 - 12.09),5.38,(4.02 - 7.18),5.83,(4.54 - 7.47)
North Central,7.49,(5.79 - 9.63),8.54,(6.27 - 11.53),5.94,(4.42 - 7.95),6.28,(4.85 - 8.09)
Northeast,7.60,(5.82 - 9.87),9.07,(6.77 - 12.06),6.21,(4.61 - 8.32),6.59,(5.09 - 8.50)
Prince George's,7.46,(5.77 - 9.59),8.40,(6.26 - 11.19),5.23,(3.88 - 7.00),5.75,(4.49 - 7.34)
South,7.52,(5.84 - 9.63),8.78,(6.50 - 11.77),6.26,(4.67 - 8.36),6.64,(5.16 - 8.51)
West,7.71,(5.92 - 9.97),8.36,(6.15 - 11.27),6.41,(4.72 - 8.65),6.68,(5.12 - 8.67)
Massachusetts,8.16,(6.93 - 9.58),8.39,(7.05 - 9.95),6.51,(5.37 - 7.88),6.79,(5.74 - 8.01)
Boston,8.72,(6.77 - 11.17),8.65,(6.51 - 11.41),7.33,(5.52 - 9.67),7.58,(5.94 - 9.63)
Central,8.53,(6.61 - 10.93),8.07,(6.06 - 10.66),6.48,(4.86 - 8.59),6.71,(5.21 - 8.59)
Metrowest,7.89,(6.22 - 9.97),8.40,(6.36 - 11.03),6.11,(4.68 - 7.93),6.42,(5.09 - 8.06)
