State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Catchment Area 6,63.72,(58.34 - 68.79),67.25,(61.37 - 72.63),71.54,(66.57 - 76.04),70.91,(66.48 - 74.97)
Catchment Area 7,65.81,(60.77 - 70.52),68.65,(62.50 - 74.20),71.71,(66.87 - 76.11),71.30,(66.90 - 75.34)
Catchment Area 8,67.14,(62.64 - 71.35),70.74,(65.55 - 75.44),74.38,(70.08 - 78.26),73.91,(70.03 - 77.45)
California,70.66,(69.04 - 72.23),74.25,(72.69 - 75.75),78.85,(77.35 - 80.28),78.12,(76.83 - 79.36)
Region 1R,69.56,(65.23 - 73.57),71.99,(67.39 - 76.16),73.87,(69.71 - 77.64),73.54,(69.96 - 76.83)
Region 2R,70.84,(66.90 - 74.48),73.37,(68.82 - 77.47),76.61,(72.92 - 79.94),76.05,(72.80 - 79.02)
Region 3R (Sacramento),69.32,(65.21 - 73.15),73.86,(69.35 - 77.91),78.34,(74.78 - 81.51),77.64,(74.51 - 80.48)
Region 4R,71.99,(67.87 - 75.77),75.31,(70.65 - 79.44),80.62,(77.12 - 83.70),79.87,(76.75 - 82.66)
Region 5R (San Francisco),*,(* - *),75.45,(70.59 - 79.73),80.41,(76.63 - 83.71),79.95,(76.49 - 83.01)
Region 6 (Santa Clara),72.52,(68.61 - 76.12),76.23,(71.90 - 80.08),79.27,(75.79 - 82.36),78.87,(75.77 - 81.68)
Region 7R (Contra Costa),71.43,(67.25 - 75.27),76.80,(72.30 - 80.77),80.03,(76.44 - 83.20),79.58,(76.41 - 82.43)
Region 8R (Alameda),71.43,(67.41 - 75.13),76.33,(72.25 - 79.98),79.31,(75.69 - 82.51),78.90,(75.70 - 81.77)
Region 9R (San Mateo),72.44,(68.10 - 76.39),75.06,(69.98 - 79.54),80.63,(76.94 - 83.86),79.99,(76.62 - 82.99)
Region 10,72.31,(68.34 - 75.96),74.91,(70.64 - 78.75),79.46,(75.88 - 82.63),78.68,(75.57 - 81.49)
Region 11 (Los Angeles),70.68,(68.57 - 72.70),74.67,(72.57 - 76.66),79.76,(77.90 - 81.50),78.96,(77.33 - 80.49)
LA SPA 1 and 5,69.51,(65.26 - 73.45),74.89,(70.23 - 79.03),81.20,(77.75 - 84.22),80.25,(77.19 - 83.00)
LA SPA 2,72.08,(68.15 - 75.71),75.53,(71.45 - 79.19),79.88,(76.53 - 82.85),79.25,(76.28 - 81.93)
LA SPA 3,70.57,(66.48 - 74.36),72.00,(67.74 - 75.90),79.68,(75.94 - 82.97),78.48,(75.22 - 81.41)
LA SPA 4,70.52,(66.32 - 74.40),74.14,(69.61 - 78.21),80.48,(76.84 - 83.67),79.60,(76.38 - 82.48)
LA SPA 6,69.93,(65.61 - 73.92),75.23,(70.27 - 79.61),79.41,(75.51 - 82.82),78.53,(75.20 - 81.53)
LA SPA 7,70.53,(66.33 - 74.41),75.78,(71.54 - 79.57),79.13,(75.54 - 82.32),78.55,(75.42 - 81.38)
LA SPA 8,70.46,(66.45 - 74.19),75.53,(71.23 - 79.38),78.81,(75.20 - 82.02),78.32,(75.12 - 81.21)
Region 12R,68.94,(64.35 - 73.19),74.15,(69.10 - 78.63),75.62,(71.50 - 79.32),75.38,(71.73 - 78.70)
Regions 13 and 19R,70.52,(66.77 - 74.02),74.31,(70.24 - 77.99),78.39,(74.97 - 81.47),77.69,(74.75 - 80.38)
Region 13 (Riverside),70.83,(66.80 - 74.55),74.46,(70.09 - 78.39),78.36,(74.71 - 81.61),77.69,(74.55 - 80.54)
Region 19R (Imperial),*,(* - *),*,(* - *),*,(* - *),77.66,(74.07 - 80.87)
Region 14 (Orange),72.98,(69.49 - 76.21),75.26,(71.24 - 78.88),79.32,(76.06 - 82.24),78.73,(75.87 - 81.33)
Region 15R (Fresno),67.25,(62.92 - 71.31),73.33,(68.37 - 77.77),77.78,(73.86 - 81.26),76.94,(73.59 - 79.98)
Region 16R (San Diego),71.79,(68.26 - 75.07),73.24,(69.19 - 76.92),79.59,(76.36 - 82.47),78.48,(75.70 - 81.01)
Region 17R,68.25,(64.01 - 72.21),71.34,(66.61 - 75.65),75.70,(71.96 - 79.09),74.88,(71.65 - 77.87)
Region 18R (San Bernardino),68.67,(64.91 - 72.20),73.92,(69.60 - 77.82),77.88,(74.47 - 80.95),77.15,(74.21 - 79.84)
Region 20R,67.72,(63.27 - 71.86),71.98,(67.14 - 76.36),76.71,(72.90 - 80.13),75.87,(72.56 - 78.90)
Region 21R,70.48,(66.07 - 74.53),72.39,(67.55 - 76.75),77.56,(73.74 - 80.98),76.61,(73.30 - 79.62)
Colorado,69.00,(66.12 - 71.75),69.91,(66.84 - 72.80),77.23,(74.59 - 79.67),76.18,(73.81 - 78.39)
Region 1,67.11,(62.41 - 71.48),69.79,(64.51 - 74.59),75.86,(71.56 - 79.69),74.76,(71.00 - 78.18)
Regions 2 and 7,69.98,(66.30 - 73.42),70.25,(66.26 - 73.95),78.37,(75.15 - 81.27),77.27,(74.41 - 79.90)
Region 3,69.39,(64.92 - 73.53),70.39,(64.92 - 75.32),76.41,(72.10 - 80.24),75.51,(71.68 - 78.98)
Region 4,63.96,(58.44 - 69.14),69.16,(63.25 - 74.50),76.15,(71.33 - 80.38),75.12,(70.80 - 78.99)
Regions 5 and 6,68.49,(63.64 - 72.97),68.20,(62.25 - 73.61),74.72,(70.13 - 78.81),73.81,(69.68 - 77.55)
Connecticut,71.91,(69.11 - 74.55),73.93,(70.91 - 76.75),79.40,(76.91 - 81.70),78.67,(76.43 - 80.75)
Eastern,70.72,(66.01 - 75.03),72.17,(66.77 - 77.00),76.24,(71.76 - 80.20),75.54,(71.61 - 79.08)
North Central,70.89,(66.77 - 74.70),73.36,(68.62 - 77.61),79.47,(75.83 - 82.68),78.66,(75.38 - 81.61)
Northwestern,72.88,(68.52 - 76.83),74.57,(69.43 - 79.10),78.53,(74.25 - 82.26),78.03,(74.18 - 81.45)
South Central,72.07,(67.78 - 76.00),74.02,(69.31 - 78.22),80.17,(76.54 - 83.36),79.32,(76.10 - 82.20)
Southwest,72.99,(68.77 - 76.83),75.83,(71.00 - 80.08),81.14,(77.37 - 84.41),80.50,(77.10 - 83.50)
Delaware,70.73,(67.74 - 73.55),71.06,(67.97 - 73.97),75.87,(73.04 - 78.50),75.18,(72.66 - 77.54)
Kent,70.04,(65.49 - 74.23),72.23,(67.37 - 76.62),73.61,(68.94 - 77.81),73.40,(69.29 - 77.13)
New Castle (excluding Wilmington City),72.11,(68.50 - 75.45),72.55,(68.53 - 76.23),78.13,(74.60 - 81.30),77.28,(74.18 - 80.11)
Sussex,69.41,(64.67 - 73.78),64.52,(58.82 - 69.84),71.93,(67.58 - 75.91),71.10,(67.10 - 74.79)
Wilmington City,66.90,(61.51 - 71.87),72.04,(66.32 - 77.12),77.14,(72.47 - 81.23),76.42,(72.22 - 80.17)
District of Columbia,67.18,(64.10 - 70.12),76.82,(74.00 - 79.42),80.29,(77.74 - 82.61),79.67,(77.43 - 81.73)
Ward 1,68.96,(63.78 - 73.70),78.58,(73.84 - 82.66),81.22,(77.53 - 84.42),80.72,(77.49 - 83.59)
Ward 2,*,(* - *),76.90,(72.38 - 80.87),81.52,(77.85 - 84.71),80.30,(77.28 - 83.01)
Ward 3,70.53,(65.71 - 74.92),76.78,(71.99 - 80.97),82.95,(79.32 - 86.05),81.90,(78.71 - 84.70)
Ward 4,69.27,(64.61 - 73.56),77.89,(72.82 - 82.24),81.36,(77.41 - 84.76),80.91,(77.33 - 84.04)
Ward 5,65.37,(60.36 - 70.07),75.45,(70.15 - 80.07),79.34,(74.87 - 83.19),78.65,(74.78 - 82.07)
Ward 6,*,(* - *),76.54,(71.13 - 81.21),80.99,(77.01 - 84.42),80.42,(76.79 - 83.59)
Ward 7,65.81,(61.13 - 70.21),76.92,(71.94 - 81.24),76.91,(72.40 - 80.88),76.91,(72.96 - 80.45)
Ward 8,64.85,(60.42 - 69.04),75.37,(70.15 - 79.93),76.13,(71.44 - 80.26),75.97,(71.98 - 79.55)
Florida,69.49,(67.83 - 71.10),70.94,(69.39 - 72.45),76.91,(75.42 - 78.32),76.14,(74.83 - 77.41)
Region A - Northwest,69.01,(65.98 - 71.89),71.80,(68.86 - 74.57),74.80,(71.91 - 77.49),74.30,(71.79 - 76.66)
Circuit 1,69.47,(65.22 - 73.41),70.69,(66.06 - 74.93),74.11,(69.86 - 77.95),73.61,(69.85 - 77.05)
Circuit 2,68.98,(64.38 - 73.24),74.74,(70.26 - 78.76),78.30,(74.28 - 81.84),77.49,(74.15 - 80.51)
Circuit 14,67.93,(63.35 - 72.19),68.14,(62.85 - 73.00),72.31,(67.83 - 76.39),71.75,(67.75 - 75.44)
Region B - Northeast,69.69,(67.04 - 72.21),69.16,(66.26 - 71.92),74.28,(71.79 - 76.63),73.50,(71.30 - 75.59)
Circuits 3 and 8,67.67,(63.13 - 71.89),68.58,(63.85 - 72.94),71.78,(67.54 - 75.67),71.10,(67.57 - 74.40)
Circuit 4,70.55,(66.80 - 74.05),70.48,(65.97 - 74.62),75.91,(72.09 - 79.36),75.14,(71.75 - 78.24)
Circuit 7,69.70,(65.66 - 73.45),67.96,(63.02 - 72.53),73.75,(69.85 - 77.31),73.01,(69.47 - 76.28)
Region C - Central,69.47,(67.28 - 71.58),69.43,(67.03 - 71.73),75.46,(73.36 - 77.43),74.69,(72.82 - 76.47)
Circuit 5,68.40,(64.12 - 72.40),66.13,(61.24 - 70.69),75.19,(71.17 - 78.82),74.21,(70.56 - 77.55)
Circuit 9,71.03,(67.44 - 74.37),71.72,(67.76 - 75.37),76.92,(73.39 - 80.11),76.16,(73.07 - 79.00)
Circuit 10,67.25,(62.88 - 71.34),69.11,(64.14 - 73.67),73.60,(69.38 - 77.42),73.01,(69.24 - 76.47)
Circuit 18,69.79,(65.87 - 73.44),68.92,(64.34 - 73.16),76.01,(72.31 - 79.36),75.13,(71.80 - 78.18)
Circuit 19,69.44,(65.25 - 73.33),69.98,(64.95 - 74.56),74.10,(70.06 - 77.77),73.63,(69.98 - 76.98)
Region D - Southeast,71.23,(68.48 - 73.83),72.48,(69.55 - 75.24),79.15,(76.84 - 81.29),78.39,(76.30 - 80.35)
Circuit 15 (Palm Beach),70.31,(66.50 - 73.86),71.33,(66.69 - 75.57),79.14,(75.79 - 82.13),78.29,(75.23 - 81.06)
Circuit 17 (Broward),71.83,(68.40 - 75.03),73.29,(69.61 - 76.67),79.16,(76.15 - 81.88),78.47,(75.73 - 80.97)
Region E - Sun Coast,69.69,(67.37 - 71.90),69.84,(67.31 - 72.25),76.36,(74.31 - 78.30),75.63,(73.76 - 77.41)
Circuit 6,68.92,(65.07 - 72.52),68.18,(63.76 - 72.30),75.90,(72.47 - 79.02),75.09,(71.96 - 77.99)
Circuit 12,68.94,(64.69 - 72.90),68.98,(63.82 - 73.71),75.63,(71.50 - 79.34),74.98,(71.18 - 78.42)
Circuit 13 (Hillsborough),70.94,(67.18 - 74.44),71.58,(67.49 - 75.34),78.39,(75.12 - 81.34),77.44,(74.54 - 80.10)
Circuit 20,69.51,(65.52 - 73.23),70.11,(65.38 - 74.44),75.50,(71.68 - 78.96),74.94,(71.43 - 78.15)
Region F - Southern (Circuits 11 and 16),67.22,(63.56 - 70.69),75.10,(71.51 - 78.37),81.38,(78.36 - 84.06),80.55,(77.87 - 82.97)
Georgia,68.09,(65.21 - 70.85),69.25,(66.29 - 72.06),74.11,(71.27 - 76.77),73.40,(70.86 - 75.79)
Region 1,69.02,(64.93 - 72.84),66.25,(61.22 - 70.93),72.50,(68.22 - 76.40),71.68,(67.84 - 75.22)
Region 2,67.64,(62.91 - 72.04),68.72,(63.43 - 73.55),73.05,(68.34 - 77.28),72.30,(68.18 - 76.08)
Region 3,69.58,(65.32 - 73.53),73.50,(69.06 - 77.51),78.03,(74.12 - 81.50),77.42,(73.93 - 80.57)
Region 4,64.84,(59.70 - 69.66),68.68,(62.72 - 74.08),71.62,(66.49 - 76.24),71.15,(66.69 - 75.24)
Region 5,64.68,(59.87 - 69.22),67.11,(61.76 - 72.06),69.94,(64.85 - 74.59),69.46,(65.02 - 73.57)
Region 6,67.80,(62.85 - 72.37),68.39,(62.52 - 73.72),73.54,(68.89 - 77.72),72.76,(68.60 - 76.55)
Hawaii,71.12,(68.02 - 74.02),71.69,(68.39 - 74.77),74.64,(71.47 - 77.58),74.25,(71.43 - 76.88)
Hawaii Island,69.61,(64.76 - 74.05),72.32,(66.83 - 77.21),74.63,(69.80 - 78.92),74.31,(70.00 - 78.18)
Honolulu,71.25,(67.67 - 74.58),71.71,(67.92 - 75.22),74.71,(71.05 - 78.05),74.30,(71.07 - 77.28)
Kauai and Maui,71.90,(67.90 - 75.58),70.92,(66.15 - 75.26),74.38,(70.18 - 78.16),73.97,(70.17 - 77.43)
Kauai,*,(* - *),*,(* - *),*,(* - *),72.84,(67.93 - 77.25)
Maui,72.36,(67.71 - 76.58),71.71,(66.15 - 76.68),74.84,(70.01 - 79.13),74.47,(70.10 - 78.40)
Idaho,70.11,(67.31 - 72.77),70.14,(67.18 - 72.94),75.50,(72.87 - 77.96),74.68,(72.34 - 76.89)
Region 1,69.38,(65.05 - 73.39),69.81,(64.13 - 74.93),75.29,(70.95 - 79.18),74.60,(70.64 - 78.20)
Region 2,70.78,(65.90 - 75.23),71.94,(66.03 - 77.18),75.40,(70.79 - 79.49),74.73,(70.71 - 78.37)
Region 3,69.05,(64.56 - 73.21),69.86,(64.32 - 74.87),73.71,(69.33 - 77.66),73.14,(69.23 - 76.73)
Region 4,71.03,(66.77 - 74.95),67.90,(63.33 - 72.15),75.81,(71.92 - 79.32),74.70,(71.23 - 77.89)
Region 5,69.92,(65.25 - 74.21),68.72,(62.70 - 74.17),76.77,(72.29 - 80.73),75.65,(71.62 - 79.28)
Region 6,68.26,(63.28 - 72.85),69.83,(64.11 - 74.99),75.10,(70.64 - 79.08),74.19,(70.28 - 77.75)
Region 7,71.89,(67.27 - 76.09),74.32,(69.60 - 78.53),76.65,(72.40 - 80.41),76.17,(72.61 - 79.40)
Illinois,68.91,(67.35 - 70.43),69.20,(67.64 - 70.72),75.40,(73.81 - 76.93),74.46,(73.07 - 75.80)
Region I (Cook),68.75,(66.22 - 71.18),73.28,(70.94 - 75.50),76.77,(74.26 - 79.11),76.28,(74.10 - 78.32)
Region II,70.88,(68.55 - 73.10),69.59,(66.69 - 72.34),76.90,(74.55 - 79.09),75.81,(73.74 - 77.75)
Region III,66.44,(62.83 - 69.86),63.47,(59.68 - 67.10),72.99,(69.67 - 76.08),71.21,(68.42 - 73.86)
Region IV,65.53,(61.49 - 69.37),64.01,(59.40 - 68.38),70.42,(66.64 - 73.93),69.43,(66.05 - 72.61)
Region V,67.51,(63.70 - 71.10),64.45,(60.58 - 68.13),71.16,(67.53 - 74.53),70.09,(66.93 - 73.07)
Indiana,67.50,(64.74 - 70.13),67.01,(64.09 - 69.81),69.51,(66.69 - 72.19),69.14,(66.64 - 71.54)
Central,68.92,(64.67 - 72.88),71.57,(67.05 - 75.69),73.31,(69.25 - 77.01),73.08,(69.47 - 76.41)
East,66.86,(61.82 - 71.55),67.22,(61.47 - 72.50),67.42,(62.08 - 72.35),67.39,(62.68 - 71.78)
North Central,67.23,(62.75 - 71.42),66.49,(61.06 - 71.52),68.33,(63.59 - 72.72),68.07,(63.86 - 72.00)
Northeast,66.09,(61.34 - 70.54),66.62,(61.05 - 71.77),69.02,(64.13 - 73.53),68.69,(64.31 - 72.75)
Northwest,68.36,(63.67 - 72.71),66.81,(61.44 - 71.77),71.71,(67.08 - 75.92),71.01,(66.90 - 74.81)
Southeast,66.66,(61.80 - 71.19),62.71,(56.82 - 68.24),65.56,(60.42 - 70.36),65.20,(60.55 - 69.58)
Southwest,66.77,(61.71 - 71.48),64.39,(58.23 - 70.11),66.56,(61.48 - 71.29),66.25,(61.68 - 70.54)
West,66.41,(61.46 - 71.02),65.15,(59.74 - 70.20),68.02,(63.00 - 72.66),67.40,(63.16 - 71.37)
Iowa,68.05,(65.37 - 70.61),64.58,(61.49 - 67.55),71.55,(68.88 - 74.07),70.49,(68.10 - 72.77)
Central,68.89,(64.50 - 72.97),66.63,(61.38 - 71.49),72.83,(68.45 - 76.81),72.01,(68.07 - 75.63)
North Central,67.79,(63.23 - 72.04),65.06,(59.91 - 69.88),70.45,(65.83 - 74.69),69.44,(65.43 - 73.19)
Northeast,69.12,(64.96 - 72.99),64.74,(59.61 - 69.55),71.93,(67.65 - 75.85),70.82,(67.04 - 74.33)
Northwest,66.65,(62.17 - 70.84),64.23,(58.85 - 69.28),71.07,(66.76 - 75.03),70.11,(66.27 - 73.68)
Southeast,67.42,(63.08 - 71.48),63.42,(58.01 - 68.51),71.87,(67.63 - 75.75),70.51,(66.76 - 74.00)
Southwest,67.85,(63.06 - 72.30),63.41,(57.22 - 69.19),69.64,(64.87 - 74.03),68.78,(64.46 - 72.80)
Kansas,66.72,(63.59 - 69.70),64.03,(60.68 - 67.25),71.69,(68.73 - 74.47),70.47,(67.83 - 72.98)
Kansas City Metro,69.25,(65.23 - 73.00),67.95,(63.25 - 72.31),74.19,(70.45 - 77.61),73.20,(69.87 - 76.28)
Northeast,65.00,(59.98 - 69.72),61.02,(55.29 - 66.47),69.06,(64.32 - 73.42),67.64,(63.52 - 71.50)
South Central,65.63,(60.60 - 70.33),61.41,(55.17 - 67.30),70.85,(65.68 - 75.52),69.37,(64.78 - 73.61)
Southeast,62.56,(57.06 - 67.76),60.07,(53.71 - 66.10),66.79,(61.24 - 71.90),65.72,(60.86 - 70.27)
West,66.17,(61.10 - 70.89),62.57,(56.31 - 68.43),71.53,(66.43 - 76.13),70.18,(65.60 - 74.39)
Wichita (Sedgwick),66.42,(61.55 - 70.97),64.73,(59.02 - 70.04),72.49,(67.86 - 76.68),71.37,(67.24 - 75.18)
Kentucky,63.53,(60.52 - 66.44),59.59,(56.30 - 62.80),67.43,(64.45 - 70.26),66.36,(63.70 - 68.92)
"Adanta, Cumberland River, and Lifeskills",62.25,(57.39 - 66.88),57.74,(51.63 - 63.63),63.81,(58.62 - 68.70),62.99,(58.36 - 67.40)
"Bluegrass, Comprehend, and North Key",64.67,(60.43 - 68.70),60.23,(55.42 - 64.85),68.84,(64.54 - 72.84),67.59,(63.77 - 71.19)
Communicare and River Valley,63.41,(58.58 - 67.98),60.27,(54.16 - 66.07),65.45,(59.98 - 70.55),64.76,(59.87 - 69.35)
Four Rivers and Pennyroyal,62.87,(57.67 - 67.79),59.47,(53.22 - 65.43),67.25,(62.29 - 71.86),66.15,(61.71 - 70.32)
"Kentucky River, Mountain, and Pathways",61.01,(56.00 - 65.80),54.32,(48.67 - 59.85),63.22,(58.24 - 67.93),62.04,(57.54 - 66.33)
Seven Counties,64.64,(59.92 - 69.09),62.94,(57.59 - 67.98),71.72,(67.35 - 75.73),70.63,(66.69 - 74.28)
Louisiana,67.93,(65.02 - 70.70),70.32,(67.53 - 72.95),74.26,(71.45 - 76.87),73.62,(71.17 - 75.92)
Regions 1 and 3,69.45,(64.69 - 73.83),69.39,(64.29 - 74.06),74.84,(70.30 - 78.90),74.00,(69.98 - 77.66)
Regions 2 and 9,68.87,(64.66 - 72.80),73.50,(69.32 - 77.30),76.54,(72.55 - 80.11),76.01,(72.58 - 79.13)
"Regions 4, 5, and 6",66.99,(62.68 - 71.04),68.54,(63.78 - 72.95),71.66,(67.47 - 75.51),71.17,(67.51 - 74.57)
Regions 7 and 8,65.95,(61.43 - 70.20),68.62,(63.47 - 73.35),73.73,(69.23 - 77.77),72.85,(68.94 - 76.44)
Region 10 (Jefferson),69.27,(64.20 - 73.91),70.82,(65.29 - 75.80),75.16,(70.51 - 79.29),74.58,(70.38 - 78.37)
Maine,68.67,(65.68 - 71.52),65.56,(62.57 - 68.44),73.10,(70.29 - 75.73),72.17,(69.65 - 74.55)
Aroostook/Downeast,66.32,(61.44 - 70.88),64.41,(58.76 - 69.67),70.64,(65.66 - 75.18),69.90,(65.43 - 74.03)
Central,67.27,(62.34 - 71.84),65.38,(59.88 - 70.50),71.11,(66.21 - 75.56),70.40,(66.00 - 74.46)
Cumberland,71.50,(67.27 - 75.38),67.15,(62.11 - 71.83),77.04,(73.01 - 80.63),75.84,(72.17 - 79.16)
Midcoast,69.61,(64.81 - 74.01),65.42,(59.84 - 70.61),73.72,(68.89 - 78.04),72.83,(68.47 - 76.79)
Penquis,66.49,(61.43 - 71.19),65.13,(59.76 - 70.15),71.62,(66.91 - 75.90),70.64,(66.50 - 74.46)
Western,68.65,(63.81 - 73.12),64.15,(58.38 - 69.55),71.36,(66.80 - 75.51),70.42,(66.30 - 74.24)
York,68.86,(64.11 - 73.25),66.51,(61.28 - 71.36),73.75,(69.20 - 77.84),72.93,(68.81 - 76.69)
Maryland,68.13,(65.21 - 70.91),69.31,(66.32 - 72.15),75.23,(72.50 - 77.77),74.39,(71.96 - 76.67)
Anne Arundel,68.36,(63.48 - 72.88),68.93,(63.39 - 73.98),75.04,(70.59 - 79.01),74.22,(70.20 - 77.87)
Baltimore City,63.71,(58.48 - 68.63),70.30,(64.71 - 75.33),74.61,(69.91 - 78.80),73.88,(69.78 - 77.60)
Baltimore County,66.86,(61.87 - 71.50),69.24,(64.31 - 73.77),73.77,(69.08 - 77.98),73.15,(68.99 - 76.94)
Montgomery,70.40,(65.73 - 74.68),72.22,(66.73 - 77.11),79.02,(74.86 - 82.65),78.21,(74.42 - 81.58)
North Central,70.19,(65.52 - 74.46),68.06,(62.06 - 73.52),75.93,(71.25 - 80.06),74.92,(70.73 - 78.68)
Northeast,66.72,(61.54 - 71.52),65.88,(59.52 - 71.72),72.77,(67.87 - 77.17),71.85,(67.41 - 75.90)
Prince George's,69.89,(65.29 - 74.12),71.46,(66.26 - 76.15),78.11,(74.00 - 81.72),77.01,(73.42 - 80.24)
South,68.56,(63.78 - 72.98),67.70,(62.18 - 72.77),71.88,(67.07 - 76.23),71.25,(67.01 - 75.14)
West,67.03,(61.94 - 71.75),65.39,(59.54 - 70.81),71.96,(67.19 - 76.28),71.04,(66.78 - 74.97)
Massachusetts,69.65,(66.63 - 72.52),71.50,(68.49 - 74.32),73.82,(71.01 - 76.44),73.47,(71.01 - 75.80)
Boston,70.08,(65.00 - 74.71),73.76,(68.69 - 78.28),74.32,(69.60 - 78.54),74.22,(70.21 - 77.86)
Central,68.80,(63.74 - 73.45),69.07,(63.15 - 74.43),74.29,(69.77 - 78.35),73.54,(69.50 - 77.22)
Metrowest,72.04,(67.69 - 76.01),73.46,(68.81 - 77.63),77.87,(73.96 - 81.34),77.27,(73.78 - 80.42)
Northeast,68.79,(64.07 - 73.14),70.40,(65.18 - 75.14),71.75,(67.09 - 75.99),71.58,(67.42 - 75.40)
Southeast,69.45,(64.92 - 73.64),69.48,(64.14 - 74.34),71.22,(66.55 - 75.48),71.00,(66.77 - 74.89)
Western,67.95,(63.02 - 72.50),72.00,(67.02 - 76.48),72.70,(67.79 - 77.12),72.58,(68.39 - 76.41)
