State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 18R (San Bernardino),2.13,(1.47 - 3.08),6.40,(4.66 - 8.74),2.97,(2.12 - 4.15),3.61,(2.74 - 4.74)
Region 20R,2.08,(1.44 - 3.01),7.16,(4.97 - 10.20),3.11,(2.17 - 4.44),3.83,(2.82 - 5.18)
Region 21R,2.32,(1.58 - 3.38),10.90,(7.84 - 14.95),3.61,(2.51 - 5.17),4.95,(3.73 - 6.56)
Colorado,2.46,(1.84 - 3.29),9.16,(7.50 - 11.15),3.31,(2.58 - 4.24),4.15,(3.44 - 5.01)
Region 1,2.42,(1.62 - 3.59),9.98,(6.99 - 14.05),3.23,(2.25 - 4.63),4.45,(3.33 - 5.93)
Regions 2 and 7,2.60,(1.82 - 3.69),9.47,(7.28 - 12.25),3.42,(2.50 - 4.67),4.24,(3.31 - 5.41)
Region 3,2.13,(1.42 - 3.19),8.03,(5.59 - 11.41),3.10,(2.09 - 4.58),3.83,(2.78 - 5.26)
Region 4,*,(* - *),8.11,(5.44 - 11.94),2.76,(1.81 - 4.17),3.55,(2.51 - 4.99)
Regions 5 and 6,2.37,(1.57 - 3.58),8.56,(5.86 - 12.32),3.39,(2.28 - 5.01),4.11,(2.95 - 5.71)
Connecticut,2.29,(1.70 - 3.07),8.18,(6.75 - 9.89),3.07,(2.37 - 3.96),3.76,(3.08 - 4.57)
Eastern,2.40,(1.57 - 3.65),8.36,(5.78 - 11.93),3.22,(2.21 - 4.67),4.10,(3.01 - 5.56)
North Central,2.32,(1.55 - 3.45),8.51,(6.14 - 11.66),3.13,(2.16 - 4.52),3.84,(2.84 - 5.17)
Northwestern,2.45,(1.65 - 3.65),7.94,(5.61 - 11.12),2.90,(1.96 - 4.27),3.53,(2.55 - 4.86)
South Central,2.11,(1.39 - 3.18),6.84,(4.82 - 9.62),2.80,(1.90 - 4.11),3.36,(2.45 - 4.60)
Southwest,2.23,(1.47 - 3.38),9.68,(6.86 - 13.49),3.37,(2.27 - 4.98),4.13,(3.00 - 5.67)
Delaware,1.68,(1.21 - 2.34),6.43,(5.16 - 8.00),2.82,(2.16 - 3.67),3.34,(2.71 - 4.10)
Kent,1.76,(1.13 - 2.71),5.84,(4.07 - 8.31),2.63,(1.78 - 3.88),3.13,(2.28 - 4.29)
New Castle (excluding Wilmington City),1.62,(1.09 - 2.42),6.71,(4.97 - 9.00),2.77,(1.97 - 3.89),3.37,(2.57 - 4.42)
Sussex,1.93,(1.28 - 2.91),6.56,(4.58 - 9.32),2.65,(1.79 - 3.92),3.09,(2.22 - 4.29)
Wilmington City,*,(* - *),5.71,(3.86 - 8.38),3.84,(2.56 - 5.73),4.10,(2.88 - 5.82)
District of Columbia,1.40,(0.98 - 1.99),8.91,(7.35 - 10.76),4.42,(3.50 - 5.55),5.22,(4.37 - 6.22)
Ward 1,*,(* - *),8.32,(5.65 - 12.08),5.19,(3.59 - 7.43),5.77,(4.21 - 7.87)
Ward 2,*,(* - *),11.89,(8.64 - 16.14),5.14,(3.58 - 7.34),6.91,(5.24 - 9.07)
Ward 3,2.11,(1.32 - 3.35),11.73,(8.39 - 16.16),3.97,(2.71 - 5.79),5.30,(3.92 - 7.11)
Ward 4,1.47,(0.91 - 2.36),7.07,(4.79 - 10.32),3.55,(2.37 - 5.28),4.01,(2.83 - 5.64)
Ward 5,1.38,(0.84 - 2.25),8.02,(5.42 - 11.73),4.46,(3.00 - 6.56),5.09,(3.65 - 7.05)
Ward 6,*,(* - *),8.64,(5.77 - 12.73),4.65,(3.17 - 6.76),5.16,(3.69 - 7.18)
Ward 7,1.17,(0.72 - 1.91),5.76,(3.77 - 8.71),4.01,(2.67 - 5.96),4.27,(3.00 - 6.06)
Ward 8,1.10,(0.69 - 1.76),5.76,(3.85 - 8.53),4.43,(2.96 - 6.57),4.69,(3.32 - 6.60)
Florida,1.96,(1.60 - 2.39),6.90,(6.09 - 7.81),2.94,(2.50 - 3.46),3.45,(3.04 - 3.91)
Region A - Northwest,1.90,(1.44 - 2.49),7.45,(5.95 - 9.29),3.13,(2.43 - 4.02),3.85,(3.15 - 4.69)
Circuit 1,1.86,(1.28 - 2.68),6.91,(4.82 - 9.81),2.97,(2.07 - 4.24),3.55,(2.62 - 4.80)
Circuit 2,*,(* - *),8.09,(5.76 - 11.24),*,(* - *),4.64,(3.48 - 6.15)
Circuit 14,2.09,(1.44 - 3.04),7.44,(5.19 - 10.55),2.90,(2.03 - 4.15),3.52,(2.60 - 4.74)
Region B - Northeast,1.94,(1.49 - 2.51),8.27,(6.73 - 10.11),3.36,(2.62 - 4.31),4.11,(3.37 - 5.01)
Circuits 3 and 8,1.95,(1.33 - 2.87),8.58,(6.34 - 11.51),3.44,(2.40 - 4.90),4.52,(3.44 - 5.91)
Circuit 4,1.83,(1.28 - 2.60),7.87,(5.70 - 10.77),3.82,(2.70 - 5.37),4.40,(3.28 - 5.86)
Circuit 7,2.09,(1.45 - 3.01),8.49,(5.96 - 11.96),2.77,(1.93 - 3.94),3.50,(2.59 - 4.71)
Region C - Central,1.98,(1.57 - 2.51),6.72,(5.61 - 8.03),2.83,(2.30 - 3.47),3.32,(2.81 - 3.92)
Circuit 5,2.15,(1.49 - 3.10),7.05,(5.04 - 9.78),2.45,(1.72 - 3.48),2.95,(2.19 - 3.96)
Circuit 9,1.82,(1.27 - 2.60),6.59,(4.80 - 9.00),3.40,(2.47 - 4.66),3.86,(2.94 - 5.06)
Circuit 10,2.04,(1.42 - 2.93),7.23,(5.08 - 10.18),2.72,(1.90 - 3.87),3.31,(2.46 - 4.45)
Circuit 18,1.98,(1.37 - 2.85),6.49,(4.63 - 9.04),2.74,(1.93 - 3.87),3.21,(2.39 - 4.30)
Circuit 19,2.06,(1.41 - 3.00),6.22,(4.28 - 8.96),2.59,(1.82 - 3.66),3.01,(2.21 - 4.07)
Region D - Southeast,1.90,(1.42 - 2.54),6.25,(4.95 - 7.86),3.02,(2.33 - 3.90),3.39,(2.72 - 4.22)
Circuit 15 (Palm Beach),1.99,(1.37 - 2.88),7.00,(5.04 - 9.65),3.14,(2.21 - 4.46),3.57,(2.64 - 4.82)
Circuit 17 (Broward),1.85,(1.30 - 2.62),5.72,(4.20 - 7.73),2.92,(2.11 - 4.03),3.25,(2.46 - 4.29)
Region E - Sun Coast,2.07,(1.62 - 2.64),7.33,(6.02 - 8.88),2.70,(2.16 - 3.36),3.22,(2.68 - 3.86)
Circuit 6,2.13,(1.50 - 3.04),7.71,(5.56 - 10.59),2.54,(1.80 - 3.58),3.08,(2.31 - 4.11)
Circuit 12,2.19,(1.50 - 3.19),8.27,(5.73 - 11.79),2.65,(1.83 - 3.84),3.21,(2.34 - 4.40)
Circuit 13 (Hillsborough),1.99,(1.38 - 2.85),6.30,(4.58 - 8.61),3.14,(2.27 - 4.33),3.58,(2.72 - 4.70)
Circuit 20,2.02,(1.41 - 2.89),7.62,(5.44 - 10.58),2.50,(1.72 - 3.62),3.04,(2.21 - 4.15)
Region F - Southern (Circuits 11 and 16),1.84,(1.30 - 2.59),5.33,(3.93 - 7.18),3.00,(2.18 - 4.14),3.31,(2.52 - 4.35)
Georgia,1.70,(1.24 - 2.31),5.90,(4.75 - 7.30),3.12,(2.44 - 3.99),3.53,(2.89 - 4.30)
Region 1,1.83,(1.22 - 2.76),6.02,(4.15 - 8.66),2.81,(1.94 - 4.07),3.24,(2.36 - 4.43)
Region 2,1.61,(1.04 - 2.46),6.38,(4.36 - 9.26),2.97,(1.99 - 4.40),3.55,(2.55 - 4.93)
Region 3,1.63,(1.06 - 2.48),5.63,(4.01 - 7.86),3.69,(2.60 - 5.22),3.95,(2.91 - 5.34)
Region 4,1.64,(1.06 - 2.55),5.63,(3.69 - 8.50),3.00,(1.97 - 4.53),3.41,(2.38 - 4.87)
Region 5,1.73,(1.13 - 2.64),5.73,(3.97 - 8.20),2.85,(1.93 - 4.18),3.34,(2.43 - 4.58)
Region 6,1.69,(1.10 - 2.60),5.96,(3.96 - 8.86),2.82,(1.90 - 4.15),3.29,(2.35 - 4.59)
Hawaii,1.95,(1.34 - 2.82),7.99,(6.30 - 10.07),3.50,(2.58 - 4.74),4.11,(3.22 - 5.24)
Hawaii Island,2.13,(1.34 - 3.37),7.54,(5.19 - 10.83),3.26,(2.15 - 4.91),3.86,(2.72 - 5.46)
Honolulu,1.90,(1.25 - 2.89),8.20,(6.23 - 10.72),3.61,(2.54 - 5.11),4.25,(3.21 - 5.60)
Kauai and Maui,1.96,(1.28 - 2.99),7.32,(5.23 - 10.15),3.21,(2.25 - 4.55),3.70,(2.74 - 4.97)
Kauai,*,(* - *),7.04,(4.59 - 10.65),*,(* - *),3.38,(2.33 - 4.88)
Maui,1.95,(1.20 - 3.14),7.44,(5.00 - 10.94),3.35,(2.25 - 4.97),3.84,(2.72 - 5.38)
Idaho,2.19,(1.65 - 2.90),7.27,(5.99 - 8.78),2.67,(2.09 - 3.40),3.38,(2.81 - 4.05)
Region 1,2.36,(1.58 - 3.51),8.15,(5.63 - 11.66),2.75,(1.87 - 4.03),3.43,(2.49 - 4.71)
Region 2,2.26,(1.51 - 3.37),9.04,(6.12 - 13.16),2.95,(1.96 - 4.40),4.11,(2.97 - 5.68)
Region 3,2.15,(1.42 - 3.25),6.27,(4.29 - 9.07),2.37,(1.59 - 3.51),2.94,(2.13 - 4.05)
Region 4,2.23,(1.50 - 3.29),7.86,(5.78 - 10.60),2.86,(2.02 - 4.03),3.56,(2.70 - 4.68)
Region 5,2.21,(1.47 - 3.29),7.63,(5.13 - 11.21),2.67,(1.80 - 3.94),3.36,(2.41 - 4.68)
Region 6,2.09,(1.37 - 3.18),7.53,(5.06 - 11.06),2.70,(1.79 - 4.03),3.52,(2.52 - 4.89)
Region 7,2.05,(1.36 - 3.09),5.15,(3.56 - 7.40),2.32,(1.54 - 3.48),2.89,(2.09 - 3.98)
Illinois,1.92,(1.57 - 2.36),8.05,(7.19 - 9.01),3.07,(2.58 - 3.65),3.83,(3.38 - 4.33)
Region I (Cook),1.69,(1.26 - 2.27),7.67,(6.41 - 9.16),3.66,(2.88 - 4.65),4.23,(3.50 - 5.11)
Region II,2.12,(1.60 - 2.80),7.75,(6.28 - 9.53),2.66,(2.03 - 3.48),3.42,(2.79 - 4.18)
Region III,2.09,(1.48 - 2.94),9.44,(7.46 - 11.88),2.84,(2.10 - 3.85),4.07,(3.28 - 5.05)
Region IV,2.13,(1.46 - 3.08),7.22,(5.21 - 9.92),2.40,(1.68 - 3.43),3.14,(2.36 - 4.17)
Region V,1.89,(1.32 - 2.69),9.09,(6.99 - 11.75),2.68,(1.92 - 3.74),3.70,(2.87 - 4.74)
Indiana,2.11,(1.61 - 2.75),7.86,(6.53 - 9.44),2.88,(2.28 - 3.63),3.61,(3.03 - 4.30)
Central,1.93,(1.30 - 2.86),7.25,(5.20 - 10.01),3.08,(2.14 - 4.42),3.63,(2.67 - 4.92)
East,*,(* - *),7.95,(5.40 - 11.56),*,(* - *),3.47,(2.50 - 4.82)
North Central,2.14,(1.44 - 3.17),8.48,(5.99 - 11.88),3.00,(2.06 - 4.35),3.77,(2.79 - 5.09)
Northeast,2.07,(1.36 - 3.13),7.68,(5.25 - 11.11),2.84,(1.93 - 4.17),3.52,(2.55 - 4.86)
Northwest,2.05,(1.38 - 3.05),7.72,(5.38 - 10.96),2.98,(2.03 - 4.35),3.65,(2.67 - 4.99)
Southeast,2.25,(1.50 - 3.35),7.81,(5.44 - 11.09),2.60,(1.76 - 3.83),3.25,(2.36 - 4.47)
Southwest,2.11,(1.40 - 3.15),7.09,(4.72 - 10.51),2.50,(1.65 - 3.77),3.16,(2.24 - 4.45)
West,2.29,(1.54 - 3.41),8.73,(6.09 - 12.36),2.91,(1.98 - 4.26),4.17,(3.08 - 5.62)
Iowa,2.53,(1.92 - 3.33),7.93,(6.49 - 9.65),3.25,(2.57 - 4.10),3.96,(3.30 - 4.75)
Central,2.71,(1.81 - 4.03),7.62,(5.36 - 10.72),3.31,(2.27 - 4.79),3.88,(2.82 - 5.32)
North Central,2.75,(1.81 - 4.16),6.97,(4.89 - 9.86),3.05,(2.05 - 4.51),3.78,(2.75 - 5.17)
Northeast,2.59,(1.76 - 3.78),8.30,(5.95 - 11.47),3.39,(2.38 - 4.80),4.15,(3.11 - 5.51)
Northwest,2.32,(1.54 - 3.47),7.31,(5.06 - 10.45),2.91,(1.98 - 4.27),3.54,(2.57 - 4.85)
Southeast,2.40,(1.62 - 3.53),9.11,(6.35 - 12.89),3.61,(2.51 - 5.16),4.49,(3.34 - 6.02)
Southwest,2.49,(1.64 - 3.75),6.95,(4.70 - 10.17),2.80,(1.92 - 4.08),3.38,(2.45 - 4.65)
Kansas,2.49,(1.86 - 3.33),8.36,(6.88 - 10.13),3.07,(2.38 - 3.94),3.91,(3.23 - 4.72)
Kansas City Metro,2.42,(1.66 - 3.52),7.45,(5.39 - 10.22),3.11,(2.18 - 4.42),3.80,(2.84 - 5.07)
Northeast,2.62,(1.74 - 3.95),8.34,(5.87 - 11.72),3.10,(2.13 - 4.51),4.03,(2.99 - 5.40)
South Central,2.51,(1.62 - 3.88),8.17,(5.56 - 11.85),2.75,(1.85 - 4.06),3.59,(2.61 - 4.93)
Southeast,2.59,(1.69 - 3.96),10.01,(6.82 - 14.45),3.17,(2.11 - 4.75),4.26,(3.06 - 5.89)
West,2.44,(1.62 - 3.67),9.80,(6.67 - 14.18),3.05,(2.01 - 4.60),4.06,(2.90 - 5.66)
Wichita (Sedgwick),2.45,(1.62 - 3.70),8.80,(6.18 - 12.40),3.16,(2.18 - 4.56),3.97,(2.94 - 5.35)
Kentucky,1.73,(1.25 - 2.38),6.58,(5.33 - 8.10),2.41,(1.84 - 3.15),2.98,(2.42 - 3.66)
"Adanta, Cumberland River, and Lifeskills",1.75,(1.12 - 2.73),5.73,(3.83 - 8.49),2.04,(1.35 - 3.09),2.54,(1.80 - 3.59)
"Bluegrass, Comprehend, and North Key",1.68,(1.10 - 2.55),6.68,(4.77 - 9.27),2.53,(1.75 - 3.66),3.14,(2.33 - 4.22)
Communicare and River Valley,1.74,(1.13 - 2.67),6.99,(4.76 - 10.14),2.47,(1.65 - 3.69),3.08,(2.20 - 4.28)
Four Rivers and Pennyroyal,1.80,(1.14 - 2.81),6.56,(4.44 - 9.57),2.22,(1.47 - 3.33),2.84,(2.02 - 3.97)
"Kentucky River, Mountain, and Pathways",1.78,(1.14 - 2.75),6.13,(4.18 - 8.90),2.19,(1.43 - 3.34),2.72,(1.92 - 3.84)
Seven Counties,1.72,(1.12 - 2.61),7.20,(5.05 - 10.19),2.71,(1.83 - 3.99),3.27,(2.38 - 4.49)
Louisiana,1.64,(1.19 - 2.24),6.21,(5.02 - 7.64),3.24,(2.52 - 4.15),3.72,(3.04 - 4.53)
Regions 1 and 3,1.52,(0.99 - 2.33),5.99,(4.11 - 8.64),3.47,(2.33 - 5.15),3.86,(2.74 - 5.40)
Regions 2 and 9,1.76,(1.16 - 2.67),6.27,(4.48 - 8.73),3.18,(2.21 - 4.56),3.72,(2.76 - 5.00)
"Regions 4, 5, and 6",1.64,(1.08 - 2.48),6.16,(4.32 - 8.72),3.19,(2.21 - 4.60),3.66,(2.68 - 4.99)
Regions 7 and 8,1.53,(0.99 - 2.35),6.44,(4.52 - 9.10),3.20,(2.20 - 4.63),3.75,(2.75 - 5.09)
Region 10 (Jefferson),1.73,(1.11 - 2.67),5.95,(3.93 - 8.89),3.17,(2.14 - 4.69),3.54,(2.50 - 5.01)
Maine,1.97,(1.45 - 2.65),7.78,(6.45 - 9.35),2.82,(2.21 - 3.60),3.44,(2.84 - 4.15)
Aroostook/Downeast,1.98,(1.30 - 3.00),8.33,(5.79 - 11.85),2.72,(1.82 - 4.05),3.39,(2.44 - 4.69)
Central,1.94,(1.25 - 3.00),6.84,(4.62 - 10.01),2.68,(1.79 - 4.00),3.19,(2.27 - 4.48)
Cumberland,1.94,(1.29 - 2.92),7.80,(5.59 - 10.77),3.05,(2.12 - 4.37),3.63,(2.68 - 4.90)
Midcoast,2.00,(1.32 - 3.02),7.49,(5.06 - 10.95),2.51,(1.67 - 3.75),3.05,(2.16 - 4.29)
Penquis,1.92,(1.24 - 2.96),7.96,(5.61 - 11.18),2.72,(1.83 - 4.03),3.51,(2.55 - 4.82)
Western,2.12,(1.37 - 3.26),8.40,(5.84 - 11.96),3.00,(2.02 - 4.43),3.70,(2.66 - 5.11)
York,1.88,(1.24 - 2.86),7.49,(5.25 - 10.58),2.86,(1.95 - 4.17),3.39,(2.46 - 4.65)
Maryland,1.75,(1.28 - 2.39),7.34,(6.06 - 8.86),3.00,(2.36 - 3.82),3.62,(3.01 - 4.35)
Anne Arundel,1.81,(1.17 - 2.79),7.22,(4.91 - 10.50),2.70,(1.82 - 3.98),3.31,(2.39 - 4.56)
Baltimore City,*,(* - *),8.18,(5.63 - 11.75),4.34,(2.95 - 6.34),4.99,(3.60 - 6.86)
Baltimore County,1.92,(1.25 - 2.94),8.24,(5.91 - 11.37),2.98,(2.03 - 4.36),3.71,(2.73 - 5.02)
Montgomery,1.89,(1.21 - 2.94),6.50,(4.38 - 9.53),2.59,(1.74 - 3.83),3.06,(2.18 - 4.27)
North Central,1.99,(1.27 - 3.10),8.28,(5.53 - 12.23),2.66,(1.79 - 3.94),3.39,(2.44 - 4.69)
Northeast,2.01,(1.31 - 3.10),8.35,(5.63 - 12.21),2.77,(1.84 - 4.15),3.51,(2.50 - 4.92)
Prince George's,1.37,(0.86 - 2.17),5.74,(3.85 - 8.46),3.36,(2.23 - 5.04),3.75,(2.64 - 5.30)
South,1.79,(1.14 - 2.78),7.07,(4.78 - 10.32),2.82,(1.90 - 4.15),3.46,(2.49 - 4.79)
West,1.99,(1.29 - 3.06),7.82,(5.32 - 11.35),2.65,(1.77 - 3.95),3.37,(2.41 - 4.68)
Massachusetts,1.93,(1.44 - 2.58),8.05,(6.66 - 9.70),3.11,(2.45 - 3.94),3.84,(3.20 - 4.60)
Boston,*,(* - *),8.75,(6.17 - 12.27),4.22,(2.94 - 6.02),5.09,(3.78 - 6.82)
Central,1.94,(1.27 - 2.96),7.98,(5.42 - 11.60),2.89,(1.96 - 4.26),3.63,(2.62 - 5.01)
Metrowest,1.96,(1.30 - 2.93),8.49,(6.11 - 11.69),2.95,(2.05 - 4.23),3.70,(2.75 - 4.95)
Northeast,1.98,(1.31 - 2.99),8.17,(5.74 - 11.50),3.19,(2.20 - 4.59),3.85,(2.84 - 5.20)
Southeast,2.00,(1.32 - 3.01),7.49,(5.18 - 10.72),2.82,(1.90 - 4.15),3.43,(2.47 - 4.75)
Western,1.94,(1.29 - 2.91),7.30,(5.07 - 10.42),2.98,(2.01 - 4.38),3.73,(2.73 - 5.08)
