Connecticut,1.93,(1.39 - 2.65),8.55,(6.93 - 10.51),1.74,(1.23 - 2.45),2.64,(2.10 - 3.31)
Eastern,1.92,(1.10 - 3.34),8.55,(5.64 - 12.76),1.61,(0.92 - 2.80),2.79,(1.90 - 4.07)
North Central,1.98,(1.18 - 3.31),7.97,(5.62 - 11.18),1.71,(1.01 - 2.88),2.51,(1.75 - 3.61)
Northwestern,2.03,(1.21 - 3.39),8.89,(6.23 - 12.52),1.49,(0.88 - 2.50),2.39,(1.67 - 3.40)
South Central,1.69,(0.98 - 2.88),8.46,(5.98 - 11.84),1.9,(1.14 - 3.15),2.8,(1.96 - 3.99)
Southwest,2.03,(1.21 - 3.41),9.28,(6.31 - 13.44),1.86,(1.09 - 3.16),2.75,(1.88 - 4.02)
Delaware,1.38,(0.96 - 1.99),6.87,(5.35 - 8.79),1.79,(1.25 - 2.54),2.53,(1.96 - 3.26)
Kent,1.33,(0.76 - 2.33),6.06,(4.01 - 9.05),1.9,(1.10 - 3.25),2.55,(1.69 - 3.83)
New Castle (excluding Wilmington City),1.5,(0.94 - 2.39),7.65,(5.66 - 10.28),1.57,(0.98 - 2.51),2.52,(1.85 - 3.42)
Sussex,1.46,(0.82 - 2.58),6.25,(4.09 - 9.44),1.71,(0.98 - 2.98),2.22,(1.42 - 3.44)
Wilmington City,*,(* - *),4.92,(3.02 - 7.91),3,(1.65 - 5.41),3.3,(1.99 - 5.43)
District of Columbia,0.6,(0.39 - 0.91),5.44,(4.21 - 7.01),3.83,(2.78 - 5.27),4.09,(3.14 - 5.31)
Ward 1,*,(* - *),5.29,(3.39 - 8.16),4.34,(2.50 - 7.42),4.51,(2.84 - 7.08)
Ward 2,*,(* - *),8.63,(6.18 - 11.95),4.33,(2.58 - 7.17),5.4,(3.80 - 7.61)
Ward 3,1.63,(0.88 - 2.97),6.66,(4.22 - 10.35),2.84,(1.54 - 5.19),3.45,(2.14 - 5.50)
Ward 4,*,(* - *),4.35,(2.70 - 6.93),3.32,(1.86 - 5.85),3.42,(2.04 - 5.70)
Ward 5,*,(* - *),4.04,(2.51 - 6.45),4.69,(2.83 - 7.66),4.59,(2.91 - 7.18)
Ward 6,*,(* - *),4.99,(3.06 - 8.06),4.31,(2.47 - 7.44),4.41,(2.69 - 7.13)
Ward 7,*,(* - *),1.92,(1.11 - 3.32),3.25,(1.80 - 5.80),3.09,(1.77 - 5.33)
Ward 8,0.28,(0.13 - 0.60),2.22,(1.34 - 3.67),3.92,(2.25 - 6.75),3.61,(2.18 - 5.94)
Florida,1.79,(1.43 - 2.23),7.88,(7.00 - 8.86),1.95,(1.58 - 2.40),2.72,(2.36 - 3.13)
Region A,2.09,(1.41 - 3.10),9.21,(7.25 - 11.65),2.44,(1.72 - 3.46),3.64,(2.85 - 4.63)
Circuit 1,2.2,(1.29 - 3.73),9.82,(6.85 - 13.90),2.25,(1.40 - 3.59),3.43,(2.44 - 4.80)
Circuit 2,1.92,(1.10 - 3.34),7.95,(5.63 - 11.12),2.77,(1.64 - 4.63),4.01,(2.79 - 5.73)
Circuit 14,*,(* - *),10.58,(7.25 - 15.20),2.48,(1.48 - 4.13),3.62,(2.46 - 5.29)
Region B,1.93,(1.37 - 2.71),8.27,(6.77 - 10.08),2.18,(1.59 - 3.00),3.13,(2.51 - 3.90)
Circuits 3 and 8,2.34,(1.34 - 4.06),8.44,(6.01 - 11.74),2.09,(1.25 - 3.47),3.44,(2.45 - 4.80)
Circuit 4,1.86,(1.12 - 3.06),8.33,(6.12 - 11.25),2.68,(1.70 - 4.22),3.56,(2.54 - 4.96)
Circuit 7,1.68,(0.98 - 2.87),7.95,(5.49 - 11.37),1.61,(0.97 - 2.64),2.34,(1.62 - 3.38)
Region C,1.99,(1.49 - 2.66),7.91,(6.61 - 9.44),1.7,(1.27 - 2.26),2.49,(2.04 - 3.03)
Circuit 5,1.94,(1.14 - 3.29),8.39,(5.84 - 11.90),1.31,(0.79 - 2.15),1.96,(1.35 - 2.82)
Circuit 9,1.86,(1.15 - 3.01),6.16,(4.32 - 8.70),2,(1.25 - 3.19),2.7,(1.91 - 3.81)
Circuit 10,2.07,(1.22 - 3.48),7.21,(4.88 - 10.51),1.51,(0.90 - 2.52),2.24,(1.53 - 3.28)
Circuit 18,2.18,(1.35 - 3.49),10.32,(7.63 - 13.83),1.86,(1.18 - 2.92),2.89,(2.12 - 3.94)
Circuit 19,1.96,(1.17 - 3.29),9.98,(7.01 - 14.01),1.68,(1.00 - 2.80),2.52,(1.73 - 3.64)
Region D,1.43,(1.02 - 2.01),6.64,(5.47 - 8.05),2.11,(1.59 - 2.79),2.68,(2.17 - 3.30)
Circuits 11 and 16,1.31,(0.78 - 2.19),6.22,(4.59 - 8.38),2.19,(1.46 - 3.28),2.74,(2.00 - 3.74)
Circuit 15 (Palm Beach),1.64,(1.00 - 2.66),8.16,(6.02 - 10.96),2,(1.28 - 3.11),2.65,(1.89 - 3.70)
Circuit 17 (Broward),1.48,(0.93 - 2.34),6.38,(4.71 - 8.59),2.08,(1.37 - 3.15),2.6,(1.89 - 3.58)
Region E,1.87,(1.38 - 2.54),8.69,(7.21 - 10.44),1.72,(1.27 - 2.31),2.49,(2.02 - 3.06)
Circuit 6,1.76,(1.06 - 2.89),8.69,(6.33 - 11.81),1.68,(1.04 - 2.71),2.37,(1.67 - 3.35)
Circuit 12,2.09,(1.22 - 3.54),9.26,(6.24 - 13.53),1.47,(0.87 - 2.47),2.19,(1.48 - 3.24)
Circuit 13 (Hillsborough),1.71,(1.03 - 2.83),8.25,(6.08 - 11.10),2.2,(1.41 - 3.40),3.1,(2.28 - 4.22)
Circuit 20,2.1,(1.26 - 3.48),9,(6.44 - 12.44),1.49,(0.94 - 2.35),2.24,(1.61 - 3.10)
Georgia,1.51,(1.03 - 2.19),4.46,(3.38 - 5.86),1.77,(1.22 - 2.58),2.18,(1.63 - 2.91)
Region 1,2.23,(1.25 - 3.96),5.17,(3.30 - 8.03),1.39,(0.77 - 2.48),1.92,(1.22 - 3.00)
Region 2,1.63,(0.92 - 2.87),5.09,(3.33 - 7.69),1.56,(0.88 - 2.75),2.11,(1.38 - 3.22)
Region 3,1.38,(0.81 - 2.33),4.34,(2.97 - 6.29),2.08,(1.28 - 3.37),2.42,(1.64 - 3.55)
Region 4,1.09,(0.60 - 1.97),3.41,(2.08 - 5.55),1.63,(0.90 - 2.95),1.9,(1.17 - 3.09)
Region 5,1.49,(0.83 - 2.64),4.41,(2.76 - 6.97),1.56,(0.87 - 2.79),2.05,(1.30 - 3.20)
Hawaii,1.36,(0.88 - 2.08),5.5,(4.12 - 7.32),1.54,(1.03 - 2.30),2.06,(1.53 - 2.78)
Hawaii Island,1.33,(0.70 - 2.50),5.61,(3.53 - 8.82),1.71,(0.98 - 2.95),2.17,(1.39 - 3.38)
Honolulu,1.37,(0.82 - 2.27),5.57,(4.01 - 7.69),1.54,(0.96 - 2.49),2.1,(1.49 - 2.97)
Kauai and Maui**,1.32,(0.79 - 2.19),5.06,(3.40 - 7.49),1.37,(0.82 - 2.29),1.8,(1.20 - 2.70)
Maui,1.32,(0.71 - 2.43),5.14,(3.27 - 7.98),1.38,(0.76 - 2.49),1.83,(1.15 - 2.89)
Idaho,1.68,(1.18 - 2.37),6.2,(4.91 - 7.79),1.15,(0.79 - 1.67),1.99,(1.56 - 2.53)
Region 1,1.82,(1.02 - 3.21),7.07,(4.58 - 10.77),1.07,(0.60 - 1.91),1.84,(1.22 - 2.78)
Region 2,*,(* - *),6.45,(4.02 - 10.21),*,(* - *),2.2,(1.44 - 3.36)
Region 3,1.96,(1.09 - 3.50),5.09,(3.26 - 7.85),0.96,(0.52 - 1.76),1.62,(1.06 - 2.46)
Region 4,1.6,(0.92 - 2.79),7.16,(5.13 - 9.90),1.41,(0.83 - 2.38),2.35,(1.66 - 3.32)
Region 5,1.78,(0.98 - 3.19),6.17,(3.96 - 9.49),1.02,(0.56 - 1.86),1.8,(1.18 - 2.73)
Region 6,1.49,(0.81 - 2.74),5.56,(3.58 - 8.53),1.07,(0.58 - 1.98),1.93,(1.26 - 2.93)
Region 7,1.49,(0.85 - 2.60),5.21,(3.41 - 7.87),1.01,(0.57 - 1.76),1.89,(1.28 - 2.77)
Illinois,1.44,(1.14 - 1.82),6.14,(5.36 - 7.01),1.98,(1.57 - 2.49),2.61,(2.23 - 3.06)
Region I (Cook),1.13,(0.76 - 1.66),5.48,(4.43 - 6.76),2.76,(2.01 - 3.77),3.17,(2.49 - 4.04)
Region II,1.72,(1.20 - 2.46),6.3,(5.04 - 7.86),1.28,(0.87 - 1.89),2,(1.56 - 2.56)
Region III,1.5,(0.92 - 2.42),6.56,(4.89 - 8.75),1.51,(0.97 - 2.35),2.38,(1.78 - 3.18)
Region IV,1.61,(0.97 - 2.67),7.77,(5.56 - 10.77),1.5,(0.94 - 2.39),2.4,(1.75 - 3.30)
Region V,1.71,(1.06 - 2.73),6.88,(5.22 - 9.01),1.57,(0.99 - 2.49),2.36,(1.75 - 3.18)
Indiana,1.44,(1.02 - 2.04),6.95,(5.59 - 8.62),1.5,(1.06 - 2.12),2.33,(1.85 - 2.94)
Central,1.25,(0.71 - 2.17),6.64,(4.64 - 9.42),1.83,(1.11 - 3.01),2.51,(1.73 - 3.63)
East,1.47,(0.82 - 2.65),6.5,(4.21 - 9.91),1.27,(0.72 - 2.20),2.07,(1.39 - 3.09)
North Central,1.44,(0.78 - 2.64),7.06,(4.64 - 10.58),1.51,(0.86 - 2.63),2.34,(1.56 - 3.48)
Northeast,1.38,(0.76 - 2.48),6.04,(3.89 - 9.26),1.24,(0.67 - 2.31),1.97,(1.26 - 3.06)
Northwest,1.26,(0.71 - 2.21),6.18,(4.00 - 9.45),1.59,(0.89 - 2.82),2.24,(1.45 - 3.42)
Southeast,1.94,(1.08 - 3.47),8.98,(5.89 - 13.46),1.28,(0.72 - 2.27),2.34,(1.56 - 3.47)
Southwest,*,(* - *),7.64,(4.95 - 11.62),*,(* - *),2.21,(1.46 - 3.34)
West,1.58,(0.88 - 2.82),7.11,(4.82 - 10.37),1.39,(0.80 - 2.42),2.64,(1.83 - 3.81)
Iowa,1.78,(1.25 - 2.54),5.7,(4.43 - 7.32),1.2,(0.82 - 1.75),1.9,(1.47 - 2.46)
Central,2.29,(1.28 - 4.05),7.06,(4.65 - 10.58),1.54,(0.85 - 2.77),2.35,(1.53 - 3.60)
North Central,1.77,(1.00 - 3.12),5.39,(3.45 - 8.33),1.12,(0.63 - 1.99),1.91,(1.26 - 2.88)
Northeast,1.71,(0.99 - 2.92),5.59,(3.83 - 8.09),1.17,(0.67 - 2.04),1.86,(1.27 - 2.73)
Northwest,1.54,(0.86 - 2.74),4.9,(3.03 - 7.83),0.99,(0.54 - 1.79),1.53,(0.98 - 2.39)
Southeast,1.65,(0.93 - 2.91),5.66,(3.76 - 8.45),1.24,(0.71 - 2.15),1.97,(1.33 - 2.92)
Southwest,1.84,(1.01 - 3.32),5.44,(3.41 - 8.56),1.09,(0.60 - 1.96),1.66,(1.07 - 2.56)
Kansas,1.66,(1.18 - 2.35),6.57,(5.11 - 8.42),1.84,(1.29 - 2.61),2.61,(2.04 - 3.33)
Kansas City Metro,1.66,(0.95 - 2.88),6.94,(4.89 - 9.74),2.47,(1.52 - 3.98),3.21,(2.25 - 4.55)
Northeast,1.78,(1.01 - 3.10),6.36,(4.15 - 9.63),1.45,(0.82 - 2.54),2.3,(1.53 - 3.43)
South Central,1.75,(0.99 - 3.08),6.17,(3.91 - 9.60),1.23,(0.69 - 2.18),1.97,(1.28 - 3.00)
Southeast,*,(* - *),6.37,(3.81 - 10.45),*,(* - *),2.21,(1.39 - 3.49)
West,1.67,(0.94 - 2.94),6.25,(3.93 - 9.78),*,(* - *),2.02,(1.32 - 3.09)
Wichita (Sedgwick),1.47,(0.81 - 2.65),6.73,(4.44 - 10.07),2.18,(1.27 - 3.74),2.9,(1.94 - 4.33)
Kentucky,1.57,(1.14 - 2.17),6.68,(5.32 - 8.35),1.64,(1.18 - 2.29),2.36,(1.87 - 2.98)
"Adanta, Cumberland River, and Lifeskills",1.61,(0.91 - 2.84),5.63,(3.67 - 8.54),1.2,(0.69 - 2.10),1.83,(1.22 - 2.75)
"Bluegrass, Comprehend, and North Key",1.67,(0.98 - 2.83),7.58,(5.43 - 10.49),2.1,(1.30 - 3.39),2.95,(2.09 - 4.16)
Communicare and River Valley,1.58,(0.90 - 2.77),6.17,(3.97 - 9.48),1.31,(0.74 - 2.30),1.98,(1.30 - 3.02)
Four Rivers and Pennyroyal,1.61,(0.92 - 2.83),5.68,(3.57 - 8.94),1.31,(0.72 - 2.38),1.94,(1.23 - 3.04)
"Kentucky River, Mountain, and Pathways",1.48,(0.83 - 2.63),6.1,(4.01 - 9.17),1.36,(0.78 - 2.36),2.02,(1.34 - 3.04)
Seven Counties,1.43,(0.85 - 2.41),7.29,(4.96 - 10.59),1.87,(1.15 - 3.03),2.57,(1.78 - 3.70)
Louisiana,1.18,(0.81 - 1.70),5.32,(4.18 - 6.75),1.63,(1.13 - 2.33),2.24,(1.73 - 2.89)
Region 1,*,(* - *),3.89,(2.41 - 6.23),*,(* - *),2.61,(1.58 - 4.28)
Regions 2 and 9,1.44,(0.83 - 2.48),6.38,(4.38 - 9.19),1.47,(0.88 - 2.45),2.33,(1.63 - 3.32)
Region 3,1.32,(0.72 - 2.38),5.77,(3.80 - 8.69),1.53,(0.86 - 2.71),2.22,(1.47 - 3.34)
Region 4,1.19,(0.65 - 2.18),5.18,(3.40 - 7.81),1.52,(0.84 - 2.74),2.13,(1.38 - 3.28)
Regions 5 and 6,1.27,(0.70 - 2.29),5.65,(3.70 - 8.54),1.47,(0.85 - 2.52),2.14,(1.42 - 3.20)
Regions 7 and 8,0.97,(0.54 - 1.74),4.84,(3.25 - 7.14),1.54,(0.86 - 2.74),2.1,(1.38 - 3.18)
Region 10 (Jefferson),1.26,(0.68 - 2.32),4.73,(2.95 - 7.52),1.68,(0.92 - 3.06),2.13,(1.32 - 3.40)
Maine,1.76,(1.26 - 2.46),8.73,(7.11 - 10.68),1.47,(1.04 - 2.09),2.43,(1.94 - 3.02)
Aroostook/Downeast,1.7,(0.97 - 2.96),7.61,(4.93 - 11.57),1.28,(0.73 - 2.24),2.06,(1.38 - 3.08)
Central,1.68,(0.94 - 3.01),8.48,(5.72 - 12.40),1.34,(0.76 - 2.35),2.28,(1.55 - 3.34)
Cumberland,1.99,(1.15 - 3.40),10.66,(7.68 - 14.61),1.86,(1.10 - 3.13),3.04,(2.15 - 4.27)
Midcoast,1.66,(0.91 - 2.99),8.01,(5.31 - 11.91),1.38,(0.78 - 2.43),2.12,(1.40 - 3.20)
Penquis,1.78,(1.01 - 3.11),9.58,(6.65 - 13.61),1.52,(0.87 - 2.66),2.8,(1.95 - 3.99)
Western,1.76,(0.99 - 3.11),8.5,(5.85 - 12.19),1.54,(0.89 - 2.67),2.5,(1.72 - 3.62)
York,1.66,(0.92 - 2.99),6.79,(4.48 - 10.17),1.16,(0.65 - 2.06),1.84,(1.24 - 2.73)
Maryland,1.33,(0.95 - 1.87),5.56,(4.39 - 7.02),1.74,(1.24 - 2.45),2.28,(1.76 - 2.94)
Anne Arundel,1.47,(0.80 - 2.70),6.83,(4.23 - 10.87),*,(* - *),2.28,(1.44 - 3.58)
Baltimore City,*,(* - *),4.01,(2.49 - 6.40),3.77,(2.13 - 6.58),3.81,(2.32 - 6.18)
Baltimore County,1.37,(0.77 - 2.42),5.57,(3.67 - 8.38),1.67,(0.94 - 2.93),2.21,(1.43 - 3.40)
Montgomery,1.64,(0.92 - 2.92),5.75,(3.83 - 8.54),1.34,(0.75 - 2.38),1.87,(1.22 - 2.86)
North Central,2.13,(1.18 - 3.82),7.25,(4.60 - 11.24),*,(* - *),2.01,(1.31 - 3.08)
Northeast,1.77,(0.98 - 3.17),*,(* - *),1.54,(0.88 - 2.68),2.52,(1.68 - 3.77)
Prince George's,0.65,(0.35 - 1.23),3.06,(1.97 - 4.71),1.7,(0.94 - 3.05),1.91,(1.18 - 3.08)
South,1.4,(0.78 - 2.52),5.96,(3.83 - 9.18),1.48,(0.84 - 2.60),2.13,(1.39 - 3.25)
West,1.52,(0.84 - 2.76),6.28,(3.82 - 10.17),1.27,(0.71 - 2.27),1.98,(1.26 - 3.09)
Massachusetts,1.76,(1.25 - 2.47),9.78,(8.03 - 11.86),2.26,(1.66 - 3.07),3.32,(2.69 - 4.08)
Boston,1.25,(0.69 - 2.26),8.28,(5.74 - 11.80),3.37,(2.04 - 5.53),4.38,(3.02 - 6.31)
Central,1.93,(1.08 - 3.42),10.16,(7.03 - 14.46),2.11,(1.26 - 3.52),3.21,(2.22 - 4.62)
Metrowest,1.79,(1.04 - 3.07),10.24,(7.26 - 14.27),2.05,(1.26 - 3.32),3.1,(2.20 - 4.35)
Northeast,1.65,(0.95 - 2.87),8.59,(5.95 - 12.24),2.05,(1.25 - 3.35),2.88,(2.01 - 4.12)
Southeast,2.06,(1.21 - 3.50),11.71,(8.33 - 16.24),2.33,(1.41 - 3.84),3.49,(2.45 - 4.94)
Western,1.66,(0.93 - 2.96),9.81,(6.97 - 13.65),1.99,(1.17 - 3.38),3.24,(2.27 - 4.60)
Michigan,1.42,(1.15 - 1.77),6.63,(5.85 - 7.50),1.6,(1.27 - 2.01),2.35,(2.02 - 2.72)
Bay,1.75,(1.05 - 2.91),6.61,(4.53 - 9.56),1.17,(0.70 - 1.96),1.9,(1.33 - 2.70)
Detroit City,0.35,(0.19 - 0.63),2.52,(1.66 - 3.79),2.8,(1.67 - 4.65),2.75,(1.75 - 4.31)
Genesee,1.49,(0.88 - 2.51),8.06,(5.67 - 11.33),2.18,(1.33 - 3.54),3.03,(2.11 - 4.31)
Kalamazoo,1.38,(0.84 - 2.25),6.42,(4.63 - 8.84),1.42,(0.87 - 2.31),2.23,(1.61 - 3.09)
Kent,1.36,(0.80 - 2.29),7.04,(5.09 - 9.65),1.6,(0.97 - 2.62),2.53,(1.81 - 3.52)
Lakeshore,1.48,(0.92 - 2.38),6.47,(4.68 - 8.88),1.28,(0.79 - 2.04),2.08,(1.52 - 2.85)
Macomb,1.55,(0.94 - 2.55),7.46,(5.37 - 10.28),1.57,(0.98 - 2.52),2.35,(1.68 - 3.27)
Mid South,1.73,(1.09 - 2.73),6.91,(5.17 - 9.18),1.36,(0.87 - 2.13),2.34,(1.76 - 3.11)
Northern,1.39,(0.83 - 2.31),6.01,(4.23 - 8.48),1.12,(0.68 - 1.85),1.8,(1.27 - 2.55)
Oakland,1.61,(1.05 - 2.47),7.46,(5.62 - 9.84),1.64,(1.08 - 2.46),2.36,(1.76 - 3.14)
Pathways,*,(* - *),7.78,(5.29 - 11.31),*,(* - *),2.34,(1.63 - 3.36)
Saginaw,*,(* - *),6.22,(4.06 - 9.41),1.62,(0.94 - 2.79),2.27,(1.50 - 3.42)
Southeast,1.73,(1.11 - 2.66),7.98,(6.13 - 10.32),1.64,(1.08 - 2.49),2.49,(1.88 - 3.29)
St. Clair,1.52,(0.86 - 2.66),7.07,(4.75 - 10.41),1.33,(0.79 - 2.24),2.1,(1.43 - 3.07)
Washtenaw,1.57,(0.96 - 2.56),6.69,(4.71 - 9.43),1.63,(1.01 - 2.62),2.6,(1.87 - 3.60)
Western,*,(* - *),6.73,(4.57 - 9.80),*,(* - *),1.98,(1.36 - 2.89)
Minnesota,1.81,(1.30 - 2.52),6.62,(5.28 - 8.27),1.6,(1.12 - 2.27),2.37,(1.85 - 3.01)
Regions 1 and 2,1.81,(1.01 - 3.22),7.46,(4.96 - 11.06),1.6,(0.89 - 2.86),2.45,(1.61 - 3.72)
Regions 3 and 4,1.59,(0.90 - 2.78),7.07,(4.78 - 10.32),1.33,(0.78 - 2.27),2.27,(1.57 - 3.26)
Regions 5 and 6,1.94,(1.16 - 3.24),6.76,(4.49 - 10.05),1.29,(0.76 - 2.20),2.15,(1.47 - 3.14)
Region 7A (Hennepin),1.74,(0.99 - 3.03),6.18,(4.18 - 9.03),2.16,(1.27 - 3.64),2.76,(1.84 - 4.12)
Region 7B (Ramsey),1.53,(0.86 - 2.72),6.31,(4.05 - 9.69),*,(* - *),2.65,(1.69 - 4.16)
Region 7C,2.07,(1.23 - 3.48),6.34,(4.28 - 9.29),1.29,(0.74 - 2.26),2.01,(1.35 - 2.99)
Mississippi,1.28,(0.88 - 1.87),4.19,(3.17 - 5.53),1.54,(1.05 - 2.27),1.98,(1.48 - 2.64)
Region 1,1.62,(0.90 - 2.88),4.64,(2.96 - 7.21),1.25,(0.71 - 2.21),1.78,(1.17 - 2.71)
Region 2,0.86,(0.47 - 1.57),3.15,(1.90 - 5.17),2.06,(1.14 - 3.67),2.24,(1.38 - 3.62)
Region 3,1.01,(0.54 - 1.86),3.44,(2.11 - 5.56),1.36,(0.71 - 2.59),1.72,(1.03 - 2.84)
Region 4,1.16,(0.62 - 2.14),4.28,(2.74 - 6.64),1.59,(0.89 - 2.83),2.03,(1.31 - 3.15)
Region 5,*,(* - *),2.97,(1.78 - 4.91),1.6,(0.85 - 2.98),1.81,(1.09 - 3.00)
Region 6,1.67,(0.91 - 3.04),4.4,(2.80 - 6.84),1.57,(0.87 - 2.82),2.07,(1.33 - 3.23)
