Region 3,5.44,(3.58 - 8.17),10.6,(7.36 - 15.02),2,(1.16 - 3.43),3.26,(2.26 - 4.70)
Region 4,5.45,(3.51 - 8.38),8.76,(5.73 - 13.16),1.82,(1.01 - 3.24),2.76,(1.83 - 4.14)
Regions 5 and 6,4.86,(3.09 - 7.57),8.84,(5.83 - 13.20),1.58,(0.89 - 2.79),2.64,(1.78 - 3.91)
Connecticut,5.48,(4.32 - 6.94),11.94,(9.85 - 14.40),1.55,(1.06 - 2.25),2.92,(2.37 - 3.61)
Eastern,5.88,(3.89 - 8.79),*,(* - *),1.52,(0.85 - 2.70),3.24,(2.27 - 4.60)
North Central,5.25,(3.60 - 7.60),12.19,(9.03 - 16.25),1.66,(0.98 - 2.82),3.01,(2.18 - 4.14)
Northwestern,5.74,(3.91 - 8.35),13.68,(9.87 - 18.65),1.51,(0.84 - 2.71),2.99,(2.11 - 4.22)
South Central,4.78,(3.22 - 7.04),10.82,(7.77 - 14.88),1.39,(0.77 - 2.50),2.69,(1.90 - 3.79)
Southwest,6.19,(4.17 - 9.09),11.81,(8.31 - 16.54),1.62,(0.92 - 2.84),2.84,(1.97 - 4.08)
Delaware,4.47,(3.49 - 5.72),9.5,(7.71 - 11.64),1.69,(1.20 - 2.38),2.83,(2.30 - 3.49)
Kent,4.39,(2.92 - 6.54),8.73,(6.10 - 12.36),1.98,(1.16 - 3.35),3.05,(2.13 - 4.34)
New Castle (excluding Wilmington City),4.01,(2.81 - 5.69),10,(7.61 - 13.03),1.41,(0.85 - 2.32),2.75,(2.07 - 3.63)
Sussex,5.63,(3.82 - 8.24),8.52,(5.79 - 12.37),1.79,(1.03 - 3.11),2.53,(1.69 - 3.78)
Wilmington City,4.93,(3.16 - 7.61),*,(* - *),2.57,(1.45 - 4.51),3.68,(2.41 - 5.58)
District of Columbia,4.19,(3.12 - 5.62),7.69,(6.18 - 9.53),3.23,(2.32 - 4.48),3.94,(3.09 - 5.01)
Ward 1,4.33,(2.67 - 6.94),7.35,(4.71 - 11.30),3.6,(2.05 - 6.24),4.28,(2.74 - 6.61)
Ward 2,*,(* - *),7.32,(5.11 - 10.38),2.51,(1.47 - 4.26),3.71,(2.61 - 5.25)
Ward 3,4.47,(2.74 - 7.22),6.72,(4.37 - 10.20),1.75,(0.96 - 3.17),2.53,(1.64 - 3.89)
Ward 4,3.98,(2.44 - 6.43),6.75,(4.32 - 10.41),2.75,(1.50 - 5.01),3.15,(1.90 - 5.18)
Ward 5,4.42,(2.70 - 7.15),9.73,(6.53 - 14.26),5.37,(3.16 - 8.98),6,(3.89 - 9.13)
Ward 6,3.89,(2.36 - 6.34),8.19,(5.22 - 12.61),3.24,(1.86 - 5.61),3.89,(2.50 - 6.03)
Ward 7,4.17,(2.72 - 6.35),7.53,(4.93 - 11.34),3.46,(1.98 - 6.00),3.95,(2.51 - 6.18)
Ward 8,4.11,(2.66 - 6.31),8.73,(5.87 - 12.78),4.08,(2.42 - 6.79),4.92,(3.29 - 7.29)
Florida,5,(4.36 - 5.73),8.41,(7.54 - 9.38),1.7,(1.36 - 2.12),2.57,(2.24 - 2.94)
Region A,5.26,(4.04 - 6.81),10.09,(8.08 - 12.53),2.18,(1.51 - 3.12),3.58,(2.83 - 4.50)
Circuit 1,5.42,(3.72 - 7.84),10.08,(7.11 - 14.10),2.2,(1.32 - 3.62),3.42,(2.41 - 4.84)
Circuit 2,5.2,(3.44 - 7.79),10.29,(7.47 - 14.02),2.44,(1.47 - 4.03),4.32,(3.14 - 5.92)
Circuit 14,4.92,(3.29 - 7.30),9.64,(6.61 - 13.85),*,(* - *),2.91,(2.01 - 4.21)
Region B,5.09,(4.06 - 6.38),9.05,(7.36 - 11.07),1.86,(1.34 - 2.57),2.98,(2.41 - 3.68)
Circuits 3 and 8,4.74,(3.17 - 7.04),8.45,(5.95 - 11.86),1.99,(1.19 - 3.30),3.37,(2.39 - 4.72)
Circuit 4,5.19,(3.75 - 7.16),8.75,(6.38 - 11.89),2,(1.27 - 3.13),3.05,(2.23 - 4.15)
Circuit 7,5.25,(3.64 - 7.49),10.38,(7.47 - 14.25),1.6,(0.97 - 2.63),2.61,(1.86 - 3.66)
Region C,5.23,(4.31 - 6.33),8.66,(7.28 - 10.26),1.61,(1.21 - 2.15),2.51,(2.08 - 3.02)
Circuit 5,5.29,(3.66 - 7.60),10.78,(7.72 - 14.86),1.52,(0.89 - 2.58),2.36,(1.63 - 3.41)
Circuit 9,5.02,(3.54 - 7.07),7.32,(5.39 - 9.87),1.86,(1.18 - 2.92),2.78,(2.04 - 3.77)
Circuit 10,5.54,(3.79 - 8.03),6.72,(4.42 - 10.10),1.48,(0.86 - 2.55),2.16,(1.44 - 3.23)
Circuit 18,5.36,(3.75 - 7.60),10.97,(8.04 - 14.79),1.58,(0.96 - 2.59),2.72,(1.98 - 3.72)
Circuit 19,5,(3.37 - 7.36),8.8,(6.01 - 12.71),1.47,(0.84 - 2.55),2.21,(1.47 - 3.30)
Region D,4.39,(3.55 - 5.42),6.8,(5.65 - 8.17),1.65,(1.20 - 2.25),2.29,(1.85 - 2.83)
Circuits 11 and 16,3.92,(2.82 - 5.43),5.85,(4.34 - 7.86),1.69,(1.08 - 2.63),2.26,(1.65 - 3.09)
Circuit 15 (Palm Beach),4.75,(3.39 - 6.61),9.29,(6.86 - 12.46),1.68,(1.06 - 2.64),2.48,(1.79 - 3.41)
Circuit 17 (Broward),4.86,(3.58 - 6.56),6.78,(4.96 - 9.20),1.56,(0.97 - 2.49),2.19,(1.56 - 3.06)
Region E,5.47,(4.46 - 6.70),9.2,(7.70 - 10.95),1.63,(1.20 - 2.21),2.47,(2.01 - 3.02)
Circuit 6,4.95,(3.50 - 6.95),9.67,(7.08 - 13.07),1.6,(0.99 - 2.58),2.4,(1.71 - 3.35)
Circuit 12,6.24,(4.23 - 9.13),9.26,(6.39 - 13.24),1.58,(0.92 - 2.67),2.29,(1.55 - 3.37)
Circuit 13 (Hillsborough),5.7,(4.02 - 8.01),9.35,(6.88 - 12.57),1.84,(1.15 - 2.94),2.97,(2.18 - 4.03)
Circuit 20,5.36,(3.78 - 7.54),8.33,(5.97 - 11.51),1.5,(0.92 - 2.44),2.18,(1.53 - 3.09)
Georgia,4.31,(3.31 - 5.60),7.6,(6.10 - 9.44),1.83,(1.28 - 2.60),2.71,(2.15 - 3.41)
Region 1,5.13,(3.38 - 7.73),7.49,(5.02 - 11.02),1.73,(0.98 - 3.05),2.54,(1.69 - 3.79)
Region 2,4.03,(2.65 - 6.08),6.52,(4.45 - 9.46),1.49,(0.85 - 2.60),2.27,(1.55 - 3.33)
Region 3,4.43,(3.04 - 6.41),8.43,(6.22 - 11.33),2.11,(1.32 - 3.37),3.06,(2.22 - 4.20)
Region 4,3.54,(2.23 - 5.57),6.2,(4.08 - 9.31),1.53,(0.84 - 2.77),2.24,(1.48 - 3.39)
Region 5,4.3,(2.79 - 6.58),7.79,(5.22 - 11.48),1.71,(0.98 - 2.96),2.75,(1.88 - 3.99)
Hawaii,4.5,(3.38 - 5.96),6.65,(5.14 - 8.56),1.66,(1.07 - 2.58),2.33,(1.72 - 3.14)
Hawaii Island,4.62,(2.97 - 7.11),7.1,(4.57 - 10.87),1.49,(0.79 - 2.77),2.16,(1.38 - 3.36)
Honolulu,4.46,(3.19 - 6.19),6.42,(4.74 - 8.64),1.67,(1.01 - 2.77),2.33,(1.64 - 3.30)
Kauai and Maui**,4.58,(3.11 - 6.70),7.54,(5.24 - 10.73),1.77,(1.03 - 3.01),2.44,(1.64 - 3.60)
Maui,4.58,(2.91 - 7.12),7.34,(4.83 - 11.01),1.72,(0.92 - 3.17),2.38,(1.52 - 3.72)
Idaho,5.18,(4.10 - 6.52),7.86,(6.39 - 9.62),1.52,(1.08 - 2.13),2.57,(2.09 - 3.16)
Region 1,4.87,(3.16 - 7.42),7.96,(5.26 - 11.85),1.2,(0.67 - 2.11),2.06,(1.40 - 3.03)
Region 2,4.99,(3.27 - 7.55),8.44,(5.57 - 12.60),*,(* - *),2.75,(1.86 - 4.05)
Region 3,6.03,(4.11 - 8.77),7.61,(5.19 - 11.03),1.58,(0.91 - 2.75),2.54,(1.74 - 3.71)
Region 4,5.37,(3.67 - 7.80),9.23,(6.79 - 12.43),1.79,(1.09 - 2.91),3.01,(2.21 - 4.09)
Region 5,5.64,(3.78 - 8.32),7.19,(4.64 - 10.99),1.43,(0.81 - 2.52),2.3,(1.53 - 3.45)
Region 6,4.33,(2.79 - 6.66),6.51,(4.20 - 9.96),1.32,(0.73 - 2.37),2.31,(1.55 - 3.44)
Region 7,4.67,(3.04 - 7.11),6.72,(4.54 - 9.86),1.52,(0.88 - 2.61),2.61,(1.80 - 3.76)
Illinois,4.21,(3.59 - 4.93),7.63,(6.74 - 8.62),1.85,(1.47 - 2.32),2.72,(2.37 - 3.13)
Region I (Cook),4.59,(3.62 - 5.81),7.48,(6.16 - 9.06),2.57,(1.88 - 3.51),3.33,(2.67 - 4.13)
Region II,3.95,(3.10 - 5.02),8.36,(6.83 - 10.21),1.27,(0.86 - 1.88),2.29,(1.83 - 2.86)
Region III,3.82,(2.71 - 5.34),6.38,(4.70 - 8.61),1.27,(0.80 - 2.01),2.15,(1.60 - 2.89)
Region IV,4.27,(2.98 - 6.08),7.72,(5.58 - 10.59),1.23,(0.73 - 2.07),2.17,(1.57 - 2.99)
Region V,3.81,(2.64 - 5.47),7.78,(5.91 - 10.18),1.52,(0.95 - 2.44),2.46,(1.81 - 3.34)
Indiana,4.92,(3.86 - 6.24),8.48,(6.96 - 10.31),1.57,(1.12 - 2.21),2.63,(2.15 - 3.22)
Central,4.28,(2.85 - 6.38),7.77,(5.45 - 10.96),1.78,(1.06 - 2.99),2.63,(1.85 - 3.75)
East,4.72,(3.05 - 7.21),7.62,(5.06 - 11.31),1.38,(0.75 - 2.51),2.34,(1.56 - 3.50)
North Central,5.06,(3.34 - 7.61),8.21,(5.61 - 11.86),1.56,(0.92 - 2.65),2.56,(1.77 - 3.68)
Northeast,4.34,(2.83 - 6.60),8.35,(5.67 - 12.13),1.37,(0.77 - 2.43),2.42,(1.66 - 3.52)
Northwest,5.09,(3.37 - 7.63),8.53,(5.79 - 12.40),1.54,(0.88 - 2.67),2.52,(1.72 - 3.69)
Southeast,6.16,(4.03 - 9.31),*,(* - *),1.62,(0.88 - 2.94),2.87,(1.94 - 4.25)
Southwest,5.23,(3.36 - 8.07),*,(* - *),*,(* - *),2.79,(1.91 - 4.05)
West,5.21,(3.40 - 7.91),8.15,(5.68 - 11.58),1.44,(0.81 - 2.54),2.91,(2.07 - 4.09)
Iowa,3.95,(3.01 - 5.18),6.07,(4.73 - 7.76),1.32,(0.89 - 1.94),2.05,(1.60 - 2.64)
Central,4.34,(2.79 - 6.69),6.2,(4.06 - 9.35),1.48,(0.83 - 2.61),2.18,(1.44 - 3.27)
North Central,4.26,(2.73 - 6.59),5.77,(3.65 - 9.00),1.33,(0.73 - 2.40),2.15,(1.41 - 3.28)
Northeast,3.8,(2.54 - 5.63),6.71,(4.64 - 9.60),1.36,(0.79 - 2.34),2.2,(1.52 - 3.16)
Northwest,3.77,(2.42 - 5.84),5.49,(3.51 - 8.50),1.2,(0.67 - 2.16),1.8,(1.17 - 2.75)
Southeast,3.77,(2.40 - 5.87),6.01,(3.99 - 8.96),1.31,(0.74 - 2.29),2.09,(1.41 - 3.08)
Southwest,4.05,(2.55 - 6.37),5.67,(3.67 - 8.65),1.13,(0.62 - 2.05),1.72,(1.12 - 2.64)
Kansas,5.21,(4.07 - 6.64),7.26,(5.75 - 9.12),1.55,(1.07 - 2.24),2.48,(1.96 - 3.13)
Kansas City Metro,6.14,(4.25 - 8.81),7.76,(5.50 - 10.84),1.87,(1.11 - 3.13),2.85,(2.01 - 4.03)
Northeast,4.33,(2.82 - 6.60),6.57,(4.33 - 9.84),1.32,(0.73 - 2.35),2.23,(1.50 - 3.30)
South Central,5.16,(3.45 - 7.65),7.67,(5.09 - 11.40),1.32,(0.75 - 2.30),2.26,(1.55 - 3.29)
Southeast,4.8,(3.04 - 7.50),7.7,(4.90 - 11.91),*,(* - *),2.43,(1.59 - 3.70)
West,5.02,(3.23 - 7.72),6.45,(4.14 - 9.92),*,(* - *),2.1,(1.38 - 3.17)
Wichita (Sedgwick),4.84,(3.18 - 7.31),7.18,(4.80 - 10.60),1.63,(0.92 - 2.88),2.51,(1.69 - 3.72)
Kentucky,4.63,(3.65 - 5.85),7.89,(6.36 - 9.74),1.86,(1.32 - 2.62),2.72,(2.16 - 3.41)
"Adanta, Cumberland River, and Lifeskills",4.25,(2.78 - 6.43),7.47,(5.06 - 10.88),1.62,(0.94 - 2.80),2.45,(1.67 - 3.60)
"Bluegrass, Comprehend, and North Key",4.43,(3.00 - 6.51),7.62,(5.39 - 10.68),2.08,(1.25 - 3.46),2.94,(2.06 - 4.19)
Communicare and River Valley,4.72,(3.04 - 7.27),8.82,(5.83 - 13.12),1.7,(0.95 - 3.03),2.69,(1.79 - 4.02)
Four Rivers and Pennyroyal,4.89,(3.18 - 7.44),7.29,(4.74 - 11.05),1.76,(1.00 - 3.08),2.55,(1.69 - 3.82)
"Kentucky River, Mountain, and Pathways",4.09,(2.66 - 6.23),7.51,(5.09 - 10.94),1.68,(0.96 - 2.92),2.5,(1.69 - 3.68)
Seven Counties,5.34,(3.67 - 7.70),8.7,(6.05 - 12.36),1.99,(1.19 - 3.32),2.86,(1.99 - 4.09)
Louisiana,4.65,(3.64 - 5.93),7.22,(5.84 - 8.89),1.97,(1.39 - 2.78),2.84,(2.27 - 3.56)
Region 1,4.19,(2.67 - 6.53),7.94,(5.16 - 12.02),*,(* - *),3.3,(2.13 - 5.08)
Regions 2 and 9,5.04,(3.47 - 7.27),6.96,(4.91 - 9.78),2.2,(1.29 - 3.70),3.03,(2.10 - 4.36)
Region 3,4.82,(3.08 - 7.47),8.1,(5.42 - 11.93),2.01,(1.14 - 3.50),3,(2.02 - 4.45)
Region 4,4.52,(2.99 - 6.80),6.37,(4.16 - 9.63),1.72,(0.98 - 3.01),2.5,(1.67 - 3.74)
Regions 5 and 6,4.56,(2.95 - 6.99),7.37,(4.94 - 10.87),1.87,(1.06 - 3.27),2.75,(1.86 - 4.05)
Regions 7 and 8,4.54,(3.07 - 6.66),7.22,(5.04 - 10.24),1.72,(1.00 - 2.95),2.65,(1.85 - 3.78)
Region 10 (Jefferson),4.54,(2.98 - 6.87),7.07,(4.58 - 10.75),1.84,(1.02 - 3.30),2.61,(1.69 - 4.00)
Maine,6.87,(5.49 - 8.56),10.97,(9.15 - 13.10),1.77,(1.26 - 2.48),2.98,(2.43 - 3.65)
Aroostook/Downeast,6.61,(4.39 - 9.84),10.82,(7.36 - 15.64),1.65,(0.92 - 2.93),2.78,(1.88 - 4.09)
Central,6.3,(4.25 - 9.24),9.71,(6.69 - 13.89),1.6,(0.91 - 2.81),2.66,(1.81 - 3.91)
Cumberland,6.96,(4.81 - 9.98),11.41,(8.13 - 15.77),2.01,(1.22 - 3.31),3.27,(2.33 - 4.57)
Midcoast,6.91,(4.57 - 10.32),10.92,(7.57 - 15.51),2.03,(1.13 - 3.62),3.03,(2.01 - 4.54)
Penquis,6.63,(4.47 - 9.75),10.98,(7.95 - 14.98),1.57,(0.89 - 2.75),3.06,(2.18 - 4.28)
Western,8.01,(5.43 - 11.67),11.99,(8.63 - 16.43),1.88,(1.09 - 3.24),3.28,(2.33 - 4.61)
York,6.51,(4.48 - 9.37),10.48,(7.36 - 14.70),1.54,(0.88 - 2.68),2.61,(1.83 - 3.72)
Maryland,4.41,(3.45 - 5.61),7.34,(5.90 - 9.11),1.57,(1.09 - 2.26),2.38,(1.88 - 3.01)
Anne Arundel,4.1,(2.62 - 6.39),7.58,(4.85 - 11.65),*,(* - *),2.28,(1.49 - 3.46)
Baltimore City,4.58,(2.93 - 7.09),7.83,(5.21 - 11.62),2.37,(1.34 - 4.15),3.27,(2.17 - 4.88)
Baltimore County,4.13,(2.70 - 6.26),6.83,(4.63 - 9.96),1.35,(0.75 - 2.43),2.11,(1.41 - 3.15)
Montgomery,4.45,(2.88 - 6.80),6.52,(4.33 - 9.72),1.38,(0.76 - 2.47),1.99,(1.29 - 3.04)
North Central,5.03,(3.23 - 7.76),7.33,(4.60 - 11.47),*,(* - *),2.18,(1.40 - 3.38)
Northeast,4.99,(3.16 - 7.77),*,(* - *),1.53,(0.85 - 2.75),2.66,(1.78 - 3.96)
Prince George's,3.84,(2.51 - 5.83),6.66,(4.46 - 9.84),1.85,(1.02 - 3.33),2.62,(1.72 - 3.96)
South,4.55,(2.96 - 6.92),7.36,(4.88 - 10.96),1.41,(0.76 - 2.59),2.27,(1.49 - 3.44)
West,4.58,(3.01 - 6.91),7.31,(4.70 - 11.20),1.32,(0.72 - 2.38),2.16,(1.43 - 3.25)
Massachusetts,5.71,(4.48 - 7.26),9.92,(8.19 - 11.96),1.59,(1.12 - 2.26),2.77,(2.24 - 3.41)
Boston,5.5,(3.56 - 8.40),8.77,(6.02 - 12.62),2,(1.15 - 3.44),3.39,(2.34 - 4.89)
Central,5.93,(3.90 - 8.92),10.94,(7.67 - 15.37),1.75,(1.00 - 3.03),3,(2.07 - 4.32)
Metrowest,5.24,(3.59 - 7.60),9.5,(6.69 - 13.32),1.39,(0.81 - 2.35),2.42,(1.71 - 3.43)
Northeast,5.26,(3.55 - 7.74),8.76,(6.05 - 12.53),1.42,(0.83 - 2.42),2.36,(1.65 - 3.36)
Southeast,6.34,(4.30 - 9.25),10.64,(7.45 - 14.99),1.56,(0.90 - 2.69),2.68,(1.87 - 3.83)
Western,6.09,(4.04 - 9.09),11.68,(8.41 - 15.99),1.78,(1.02 - 3.09),3.35,(2.40 - 4.66)
Michigan,4.77,(4.14 - 5.48),8.98,(8.10 - 9.95),1.81,(1.46 - 2.25),2.87,(2.53 - 3.26)
Bay,5.52,(3.81 - 7.94),7.99,(5.44 - 11.58),1.59,(0.94 - 2.66),2.45,(1.69 - 3.54)
Detroit City,3.77,(2.57 - 5.50),11.29,(8.44 - 14.96),3.69,(2.34 - 5.77),4.89,(3.52 - 6.74)
Genesee,5.41,(3.77 - 7.69),11.92,(8.70 - 16.11),2.18,(1.32 - 3.59),3.58,(2.59 - 4.95)
Kalamazoo,4.41,(3.10 - 6.23),7.34,(5.29 - 10.10),1.47,(0.89 - 2.41),2.43,(1.76 - 3.35)
Kent,4.39,(3.01 - 6.36),9.58,(7.15 - 12.73),1.86,(1.15 - 2.98),3.18,(2.36 - 4.27)
Lakeshore,5.38,(3.90 - 7.38),7.72,(5.66 - 10.45),1.63,(1.04 - 2.53),2.57,(1.90 - 3.46)
Macomb,4.33,(3.02 - 6.18),10,(7.53 - 13.17),1.79,(1.13 - 2.82),2.87,(2.12 - 3.87)
Mid South,5.88,(4.28 - 8.04),7.05,(5.19 - 9.51),1.51,(0.94 - 2.42),2.49,(1.83 - 3.38)
Northern,4.56,(3.27 - 6.33),6.92,(4.97 - 9.57),1.26,(0.75 - 2.12),2.05,(1.45 - 2.88)
Oakland,5.5,(4.09 - 7.35),11.8,(9.23 - 14.96),1.99,(1.30 - 3.05),3.2,(2.44 - 4.19)
Pathways,*,(* - *),8.36,(5.67 - 12.15),*,(* - *),2.55,(1.74 - 3.72)
Saginaw,4.78,(3.16 - 7.15),8.62,(5.81 - 12.60),1.62,(0.93 - 2.82),2.61,(1.78 - 3.83)
Southeast,4.37,(3.20 - 5.93),8.78,(6.87 - 11.17),1.45,(0.93 - 2.26),2.43,(1.85 - 3.18)
St. Clair,4.53,(2.96 - 6.89),7.96,(5.44 - 11.50),1.46,(0.83 - 2.56),2.33,(1.58 - 3.42)
Washtenaw,4.16,(2.84 - 6.05),8.56,(6.20 - 11.70),1.7,(1.07 - 2.69),3.01,(2.23 - 4.07)
Western,*,(* - *),8.3,(5.68 - 11.97),*,(* - *),2.4,(1.65 - 3.47)
Minnesota,4.35,(3.36 - 5.63),7.71,(6.20 - 9.55),1.49,(1.02 - 2.16),2.44,(1.94 - 3.06)
Regions 1 and 2,4.45,(2.89 - 6.80),8.73,(5.77 - 13.00),1.3,(0.69 - 2.43),2.37,(1.57 - 3.57)
Regions 3 and 4,4.3,(2.82 - 6.50),7.13,(4.86 - 10.34),1.25,(0.68 - 2.28),2.21,(1.51 - 3.24)
Regions 5 and 6,3.85,(2.50 - 5.89),7.68,(5.21 - 11.19),1.24,(0.70 - 2.20),2.25,(1.55 - 3.27)
Region 7A (Hennepin),5.13,(3.32 - 7.84),8.18,(5.71 - 11.58),1.89,(1.09 - 3.27),2.84,(1.95 - 4.11)
Region 7B (Ramsey),3.96,(2.53 - 6.14),6.8,(4.37 - 10.42),*,(* - *),2.53,(1.67 - 3.82)
Region 7C,4.31,(2.88 - 6.40),7.74,(5.30 - 11.17),1.45,(0.84 - 2.48),2.34,(1.63 - 3.35)
Mississippi,4.23,(3.30 - 5.42),7.28,(5.83 - 9.05),1.82,(1.30 - 2.53),2.71,(2.18 - 3.36)
Region 1,4.34,(2.87 - 6.53),6.82,(4.59 - 10.02),1.58,(0.93 - 2.67),2.4,(1.64 - 3.48)
Region 2,3.78,(2.47 - 5.73),6.55,(4.38 - 9.69),1.9,(1.11 - 3.24),2.68,(1.82 - 3.95)
Region 3,3.96,(2.58 - 6.02),6.47,(4.38 - 9.45),1.77,(1.03 - 3.03),2.58,(1.76 - 3.77)
Region 4,4.37,(2.93 - 6.47),8.02,(5.39 - 11.77),1.84,(1.06 - 3.17),2.85,(1.95 - 4.15)
Region 5,3.91,(2.47 - 6.14),6,(3.81 - 9.33),1.76,(0.97 - 3.18),2.42,(1.56 - 3.72)
