Pima,9.08,(6.26 - 13.00),12.8,(9.01 - 17.89),4.26,(2.72 - 6.61),5.56,(3.94 - 7.80)
Rural North,7.49,(5.14 - 10.80),11.72,(8.27 - 16.36),3.67,(2.35 - 5.68),4.76,(3.37 - 6.68)
Rural South,6.38,(4.23 - 9.53),9.33,(6.14 - 13.91),3.11,(1.88 - 5.08),3.94,(2.63 - 5.86)
Arkansas,10.39,(8.65 - 12.43),16.19,(14.05 - 18.60),3.63,(2.80 - 4.71),5.51,(4.66 - 6.50)
Areas 1 and 2,11.04,(7.86 - 15.29),18.39,(14.06 - 23.69),3.81,(2.52 - 5.71),6.08,(4.63 - 7.95)
Areas 3 and 4,10.56,(7.73 - 14.28),15.43,(11.56 - 20.29),3.45,(2.26 - 5.22),5.22,(3.90 - 6.97)
Areas 5 and 6,10.21,(7.25 - 14.19),16.52,(12.55 - 21.44),3.81,(2.53 - 5.71),5.81,(4.38 - 7.67)
"Areas 7, 12, and 13",9.27,(6.56 - 12.95),13.01,(9.32 - 17.88),3.4,(2.17 - 5.29),4.86,(3.51 - 6.69)
"Areas 8, 10, and 11",10.62,(7.66 - 14.55),17.29,(13.34 - 22.11),3.44,(2.22 - 5.28),5.34,(4.01 - 7.09)
Area 9,10.45,(7.67 - 14.08),15.83,(11.84 - 20.85),3.8,(2.52 - 5.71),5.55,(4.14 - 7.40)
California,6.89,(6.13 - 7.75),11.02,(10.04 - 12.09),3.54,(3.02 - 4.14),4.7,(4.22 - 5.24)
Region 1,10.17,(7.41 - 13.80),16.53,(12.26 - 21.90),3.77,(2.49 - 5.68),5.65,(4.20 - 7.57)
Region 2,8.67,(6.67 - 11.20),13.25,(10.47 - 16.63),4.08,(2.86 - 5.79),5.43,(4.20 - 6.98)
Region 3,7.62,(5.54 - 10.40),12.08,(8.81 - 16.35),3.71,(2.47 - 5.53),5.04,(3.70 - 6.85)
Region 4,6.62,(4.67 - 9.28),10.35,(7.42 - 14.27),3.6,(2.45 - 5.26),4.42,(3.23 - 6.01)
Region 5,7.28,(5.37 - 9.80),10.81,(8.13 - 14.25),3.55,(2.49 - 5.03),4.55,(3.46 - 5.96)
Region 6 (Santa Clara),5.72,(4.05 - 8.03),10.81,(7.84 - 14.73),3.09,(2.06 - 4.62),4.19,(3.08 - 5.68)
Region 7,6.49,(4.47 - 9.35),10.41,(7.36 - 14.52),4,(2.59 - 6.14),5.09,(3.61 - 7.13)
Region 8,5.66,(3.93 - 8.08),9.79,(7.02 - 13.50),3.21,(2.14 - 4.80),4.39,(3.24 - 5.91)
Region 9,7.32,(5.16 - 10.27),12.29,(8.98 - 16.60),3.53,(2.33 - 5.34),5.06,(3.74 - 6.81)
Region 10,7.6,(5.35 - 10.68),15.63,(11.51 - 20.88),3.93,(2.63 - 5.84),5.81,(4.35 - 7.72)
Region 11 (Los Angeles),5.68,(4.52 - 7.11),9.09,(7.53 - 10.93),3.36,(2.54 - 4.44),4.29,(3.50 - 5.24)
Region 12,6.67,(4.85 - 9.12),10.23,(7.56 - 13.69),3.36,(2.25 - 4.99),4.54,(3.39 - 6.06)
Region 13 (Riverside),8.45,(6.12 - 11.57),11.34,(8.38 - 15.16),3.48,(2.33 - 5.17),4.67,(3.46 - 6.28)
Region 14 (Orange),6.22,(4.56 - 8.43),10.52,(7.93 - 13.83),3.15,(2.16 - 4.58),4.25,(3.20 - 5.62)
Region 15,8.25,(6.22 - 10.85),12.91,(10.20 - 16.21),3.99,(2.87 - 5.53),5.5,(4.35 - 6.93)
Colorado,7.99,(6.53 - 9.74),13.35,(11.18 - 15.86),3.97,(3.04 - 5.16),5.36,(4.43 - 6.47)
Region 1,7.1,(4.88 - 10.21),12.58,(9.03 - 17.27),3.7,(2.37 - 5.72),5.26,(3.80 - 7.24)
Regions 2 and 7,8.06,(6.16 - 10.48),13.22,(10.39 - 16.69),3.9,(2.77 - 5.46),5.24,(4.09 - 6.68)
Region 3,8.18,(5.70 - 11.59),13.47,(9.73 - 18.36),3.79,(2.45 - 5.82),5.21,(3.77 - 7.16)
Region 4,8.81,(5.96 - 12.85),*,(* - *),4.7,(2.91 - 7.50),6.05,(4.18 - 8.69)
Regions 5 and 6,8.08,(5.49 - 11.72),14.18,(10.08 - 19.59),4.5,(2.91 - 6.89),5.91,(4.22 - 8.24)
Connecticut,6.51,(5.30 - 7.98),14.77,(12.51 - 17.36),3.43,(2.63 - 4.45),4.93,(4.11 - 5.90)
Eastern,6.83,(4.77 - 9.70),*,(* - *),3.54,(2.27 - 5.50),5.63,(4.10 - 7.69)
North Central,6.36,(4.57 - 8.79),13.61,(10.23 - 17.90),3.21,(2.13 - 4.80),4.54,(3.39 - 6.06)
Northwestern,7.82,(5.60 - 10.83),17.81,(13.48 - 23.15),4.05,(2.68 - 6.08),5.72,(4.25 - 7.66)
South Central,5.85,(4.12 - 8.23),13.89,(10.38 - 18.35),3.02,(1.99 - 4.56),4.51,(3.36 - 6.04)
Southwest,6.06,(4.19 - 8.70),14.13,(10.24 - 19.19),3.61,(2.30 - 5.61),4.86,(3.48 - 6.77)
Delaware,7.7,(6.31 - 9.37),13.19,(11.07 - 15.65),3.3,(2.52 - 4.32),4.75,(3.95 - 5.70)
Kent,7.87,(5.63 - 10.90),11.34,(8.38 - 15.18),3.59,(2.37 - 5.40),4.82,(3.56 - 6.49)
New Castle (excluding Wilmington City),7.58,(5.83 - 9.80),14.86,(11.89 - 18.42),3.22,(2.24 - 4.61),5.03,(3.99 - 6.32)
Sussex,7.72,(5.45 - 10.81),11.19,(8.01 - 15.43),3.22,(2.07 - 4.98),4.1,(2.90 - 5.77)
Wilmington City,8,(5.41 - 11.67),*,(* - *),3.49,(2.17 - 5.57),4.57,(3.14 - 6.60)
District of Columbia,4.45,(3.45 - 5.71),8.03,(6.50 - 9.89),2.73,(2.04 - 3.65),3.58,(2.89 - 4.43)
Ward 1,4.61,(2.93 - 7.16),7.43,(4.93 - 11.04),3.39,(2.06 - 5.52),4.12,(2.77 - 6.08)
Ward 2,*,(* - *),9.47,(6.87 - 12.92),3.22,(2.00 - 5.15),4.78,(3.48 - 6.53)
Ward 3,4.83,(3.18 - 7.27),9.94,(6.82 - 14.27),3,(1.89 - 4.74),4.1,(2.89 - 5.79)
Ward 4,4.62,(3.03 - 6.98),7.67,(4.96 - 11.68),2.4,(1.47 - 3.90),2.93,(1.94 - 4.40)
Ward 5,4.79,(3.13 - 7.27),8.09,(5.52 - 11.71),2.62,(1.63 - 4.19),3.41,(2.35 - 4.92)
Ward 6,3.97,(2.55 - 6.13),7.53,(4.89 - 11.42),2.7,(1.64 - 4.41),3.34,(2.21 - 5.00)
Ward 7,3.96,(2.69 - 5.80),4.83,(3.11 - 7.43),1.94,(1.16 - 3.22),2.29,(1.50 - 3.49)
Ward 8,4.36,(2.95 - 6.40),6,(4.00 - 8.90),2.36,(1.45 - 3.83),3.02,(2.06 - 4.39)
Florida,7.3,(6.51 - 8.18),12.64,(11.59 - 13.76),3.6,(3.08 - 4.21),4.78,(4.28 - 5.32)
Region A,9.11,(7.30 - 11.30),16.05,(13.28 - 19.27),4.75,(3.55 - 6.35),6.75,(5.50 - 8.27)
Circuit 1,9.99,(7.29 - 13.54),19.24,(14.49 - 25.09),5.53,(3.71 - 8.18),7.66,(5.71 - 10.20)
Circuit 2,7.8,(5.49 - 10.98),12.41,(9.26 - 16.43),4,(2.63 - 6.05),6.02,(4.53 - 7.96)
Circuit 14,8.9,(6.32 - 12.41),*,(* - *),3.86,(2.53 - 5.83),5.6,(4.08 - 7.65)
Region B,8.21,(6.74 - 9.96),14.05,(11.93 - 16.49),3.91,(3.07 - 4.97),5.49,(4.63 - 6.51)
Circuits 3 and 8,8.31,(5.95 - 11.49),12.84,(9.53 - 17.09),3.58,(2.38 - 5.38),5.56,(4.18 - 7.35)
Circuit 4,8.12,(6.12 - 10.69),13.71,(10.71 - 17.40),3.86,(2.70 - 5.49),5.39,(4.16 - 6.94)
Circuit 7,8.28,(5.95 - 11.40),16.26,(12.30 - 21.18),4.19,(2.88 - 6.07),5.59,(4.20 - 7.40)
Region C,7.76,(6.57 - 9.14),14.04,(12.25 - 16.03),3.76,(3.05 - 4.63),5.06,(4.35 - 5.89)
Circuit 5,7.3,(5.28 - 10.00),14.26,(10.59 - 18.93),3.27,(2.20 - 4.81),4.27,(3.14 - 5.79)
Circuit 9,6.93,(5.17 - 9.22),12.06,(9.46 - 15.25),4.11,(2.89 - 5.82),5.45,(4.21 - 7.03)
Circuit 10,7.85,(5.66 - 10.79),12.55,(9.01 - 17.22),3.52,(2.35 - 5.24),4.69,(3.43 - 6.38)
Circuit 18,8.91,(6.56 - 12.00),17.65,(13.81 - 22.29),4.05,(2.83 - 5.77),5.7,(4.41 - 7.35)
Circuit 19,8.43,(6.03 - 11.69),16.12,(11.77 - 21.69),3.67,(2.42 - 5.52),4.92,(3.58 - 6.73)
Region D,5.74,(4.75 - 6.92),8.83,(7.43 - 10.45),2.95,(2.31 - 3.77),3.68,(3.06 - 4.44)
Circuits 11 and 16,4.92,(3.65 - 6.60),7.61,(5.77 - 9.97),2.79,(1.93 - 4.02),3.45,(2.60 - 4.57)
Circuit 15 (Palm Beach),7.42,(5.55 - 9.85),12.41,(9.60 - 15.91),3.3,(2.29 - 4.74),4.26,(3.21 - 5.64)
Circuit 17 (Broward),5.9,(4.40 - 7.86),8.56,(6.42 - 11.32),2.92,(2.03 - 4.20),3.6,(2.70 - 4.80)
Region E,7.69,(6.45 - 9.15),13.89,(11.99 - 16.03),3.8,(3.04 - 4.75),4.92,(4.17 - 5.80)
Circuit 6,6.8,(4.97 - 9.23),13.17,(10.05 - 17.06),3.23,(2.16 - 4.82),4.21,(3.09 - 5.71)
Circuit 12,8.47,(6.08 - 11.69),15.85,(11.56 - 21.33),3.55,(2.34 - 5.36),4.69,(3.39 - 6.45)
Circuit 13 (Hillsborough),7.95,(5.92 - 10.60),13.18,(10.18 - 16.90),4.67,(3.30 - 6.56),5.95,(4.59 - 7.67)
Circuit 20,7.97,(5.96 - 10.60),14.64,(11.09 - 19.09),3.9,(2.70 - 5.59),4.96,(3.72 - 6.59)
Georgia,6.58,(5.33 - 8.10),10.63,(8.93 - 12.62),3.3,(2.54 - 4.28),4.42,(3.67 - 5.31)
Region 1,9.57,(6.72 - 13.47),15.02,(10.85 - 20.42),4.65,(2.97 - 7.20),6.11,(4.35 - 8.51)
Region 2,8.04,(5.76 - 11.13),14.5,(10.89 - 19.04),3.75,(2.47 - 5.65),5.42,(4.04 - 7.24)
Region 3,5.41,(3.90 - 7.47),8.15,(6.10 - 10.81),2.82,(1.89 - 4.21),3.62,(2.68 - 4.88)
Region 4,6.09,(4.20 - 8.75),10.02,(7.04 - 14.07),3.02,(1.92 - 4.72),4.09,(2.90 - 5.73)
Region 5,6.05,(4.10 - 8.85),10.25,(7.19 - 14.42),3.19,(2.01 - 5.02),4.39,(3.11 - 6.18)
Hawaii,5.51,(4.30 - 7.03),9.14,(7.31 - 11.38),2.37,(1.71 - 3.29),3.27,(2.58 - 4.14)
Hawaii Island,6.93,(4.73 - 10.04),9.36,(6.32 - 13.65),2.81,(1.74 - 4.49),3.59,(2.45 - 5.22)
Honolulu,4.9,(3.60 - 6.64),8.76,(6.69 - 11.39),2.21,(1.48 - 3.29),3.12,(2.36 - 4.13)
Kauai and Maui**,6.82,(4.84 - 9.54),11.03,(7.99 - 15.03),2.74,(1.82 - 4.10),3.7,(2.69 - 5.08)
Maui,7.19,(4.82 - 10.61),11.49,(7.92 - 16.38),2.74,(1.70 - 4.39),3.78,(2.62 - 5.43)
Idaho,7.79,(6.47 - 9.34),14.18,(12.20 - 16.43),3.73,(2.94 - 4.71),5.47,(4.66 - 6.41)
Region 1,9.42,(6.77 - 12.98),16.71,(12.37 - 22.19),3.7,(2.45 - 5.55),5.36,(3.99 - 7.17)
Region 2,7.75,(5.30 - 11.20),*,(* - *),3.54,(2.22 - 5.60),5.56,(3.99 - 7.68)
Region 3,9.1,(6.61 - 12.40),12.9,(9.29 - 17.63),3.8,(2.48 - 5.77),5.25,(3.82 - 7.17)
Region 4,7.58,(5.45 - 10.45),14.93,(11.63 - 18.97),4.13,(2.87 - 5.92),5.91,(4.57 - 7.60)
Region 5,6.78,(4.59 - 9.90),11.71,(8.01 - 16.81),3.11,(1.98 - 4.84),4.41,(3.11 - 6.22)
Region 6,7.86,(5.46 - 11.18),16.42,(12.16 - 21.81),3.89,(2.53 - 5.95),6.29,(4.70 - 8.35)
Region 7,6.19,(4.28 - 8.89),11.91,(8.58 - 16.31),3.3,(2.15 - 5.03),5.11,(3.77 - 6.89)
Illinois,5.85,(5.15 - 6.63),9.88,(8.92 - 10.92),2.97,(2.49 - 3.53),4.01,(3.57 - 4.51)
Region I (Cook),4.96,(4.02 - 6.12),8.42,(7.08 - 9.99),3.23,(2.50 - 4.17),4.03,(3.33 - 4.86)
Region II,6.19,(5.06 - 7.56),10.98,(9.28 - 12.96),2.77,(2.13 - 3.60),3.95,(3.30 - 4.72)
Region III,6.81,(5.14 - 8.97),9.9,(7.80 - 12.50),2.62,(1.84 - 3.73),3.88,(3.07 - 4.90)
Region IV,7.19,(5.36 - 9.59),11.63,(8.93 - 15.00),2.7,(1.83 - 3.97),3.99,(3.05 - 5.20)
Region V,6.39,(4.79 - 8.49),12.01,(9.52 - 15.04),3.01,(2.11 - 4.27),4.35,(3.40 - 5.55)
Indiana,8.43,(7.03 - 10.07),15.45,(13.35 - 17.80),3.6,(2.83 - 4.56),5.41,(4.63 - 6.32)
Central,8.6,(6.32 - 11.60),16.05,(12.45 - 20.44),4.26,(2.96 - 6.09),5.94,(4.58 - 7.66)
East,8.21,(5.77 - 11.56),*,(* - *),3.47,(2.23 - 5.37),5.39,(3.94 - 7.34)
North Central,8.62,(6.11 - 12.04),16.31,(12.04 - 21.71),3.81,(2.53 - 5.69),5.68,(4.23 - 7.57)
Northeast,7.03,(4.80 - 10.19),14.5,(10.49 - 19.70),3.12,(1.98 - 4.88),4.83,(3.49 - 6.66)
Northwest,7.94,(5.65 - 11.05),13.24,(9.68 - 17.86),3.12,(2.07 - 4.69),4.55,(3.36 - 6.12)
Southeast,10.59,(7.47 - 14.82),*,(* - *),3.75,(2.43 - 5.75),5.94,(4.40 - 7.98)
Southwest,8.25,(5.63 - 11.95),*,(* - *),3.11,(1.97 - 4.88),5,(3.60 - 6.91)
West,7.95,(5.54 - 11.28),12.66,(9.22 - 17.13),3,(1.90 - 4.70),5.12,(3.77 - 6.91)
Iowa,6.15,(4.98 - 7.57),10.42,(8.72 - 12.40),2.5,(1.85 - 3.37),3.73,(3.06 - 4.54)
Central,7.29,(5.09 - 10.34),11.01,(7.81 - 15.30),3.12,(1.97 - 4.93),4.29,(3.04 - 6.04)
North Central,5.73,(3.81 - 8.53),9,(6.23 - 12.83),2.29,(1.43 - 3.67),3.53,(2.52 - 4.94)
Northeast,5.99,(4.32 - 8.26),12.37,(9.30 - 16.27),2.5,(1.61 - 3.85),4.05,(3.04 - 5.36)
Northwest,5.22,(3.53 - 7.65),8.66,(5.97 - 12.40),2.26,(1.38 - 3.67),3.14,(2.18 - 4.51)
Southeast,6.01,(4.17 - 8.59),9.86,(7.14 - 13.47),2.27,(1.43 - 3.59),3.53,(2.57 - 4.83)
Southwest,7.15,(4.88 - 10.34),10.5,(7.30 - 14.87),2.57,(1.64 - 4.02),3.61,(2.58 - 5.05)
Kansas,6.91,(5.61 - 8.48),11.1,(9.31 - 13.18),3.23,(2.49 - 4.17),4.5,(3.76 - 5.38)
Kansas City Metro,6.23,(4.45 - 8.65),10.52,(7.96 - 13.78),3.36,(2.28 - 4.93),4.55,(3.44 - 5.98)
Northeast,6.88,(4.85 - 9.68),9.53,(6.64 - 13.49),2.63,(1.66 - 4.13),3.83,(2.73 - 5.33)
South Central,6.92,(4.87 - 9.77),11.48,(7.94 - 16.31),2.98,(1.93 - 4.56),4.24,(3.02 - 5.92)
Southeast,7.53,(5.01 - 11.17),*,(* - *),*,(* - *),4.36,(2.98 - 6.32)
West,6.73,(4.59 - 9.77),10.17,(7.00 - 14.53),2.83,(1.80 - 4.42),3.96,(2.81 - 5.55)
Wichita (Sedgwick),8.08,(5.58 - 11.58),14.49,(10.53 - 19.61),4.21,(2.72 - 6.46),5.84,(4.23 - 8.00)
Kentucky,9.81,(8.23 - 11.67),14.86,(12.76 - 17.23),4.1,(3.24 - 5.17),5.63,(4.78 - 6.61)
"Adanta, Cumberland River, and Lifeskills",9.71,(7.01 - 13.31),14.76,(10.94 - 19.64),3.56,(2.37 - 5.33),5.15,(3.83 - 6.90)
"Bluegrass, Comprehend, and North Key",9.59,(7.26 - 12.57),14.49,(11.18 - 18.58),4.67,(3.21 - 6.74),6.19,(4.73 - 8.06)
Communicare and River Valley,9.63,(6.93 - 13.22),15.25,(11.18 - 20.45),3.78,(2.50 - 5.69),5.37,(3.96 - 7.25)
Four Rivers and Pennyroyal,10.49,(7.42 - 14.63),*,(* - *),4.08,(2.65 - 6.23),5.56,(4.00 - 7.69)
"Kentucky River, Mountain, and Pathways",8.67,(6.21 - 11.97),14.57,(10.86 - 19.27),3.43,(2.21 - 5.29),4.99,(3.66 - 6.78)
Seven Counties,10.64,(7.95 - 14.09),15.68,(11.83 - 20.49),4.31,(2.97 - 6.23),5.78,(4.38 - 7.59)
Louisiana,8.35,(6.96 - 9.99),13.14,(11.20 - 15.36),3.47,(2.69 - 4.47),5.08,(4.29 - 6.00)
Region 1,6.4,(4.23 - 9.58),9.42,(6.36 - 13.75),3,(1.85 - 4.83),4.08,(2.81 - 5.88)
Regions 2 and 9,10.41,(7.81 - 13.75),15.82,(12.28 - 20.14),4.16,(2.81 - 6.14),6.21,(4.79 - 8.01)
Region 3,7.54,(5.18 - 10.84),13.68,(9.90 - 18.61),3.14,(1.98 - 4.94),4.86,(3.51 - 6.68)
Region 4,7.07,(4.90 - 10.09),11.58,(8.25 - 16.03),3.13,(1.99 - 4.89),4.55,(3.27 - 6.29)
Regions 5 and 6,9.09,(6.44 - 12.69),14.33,(10.41 - 19.41),3.57,(2.33 - 5.44),5.3,(3.91 - 7.16)
Regions 7 and 8,7.94,(5.80 - 10.79),12.58,(9.36 - 16.71),3.45,(2.29 - 5.17),4.99,(3.73 - 6.63)
Region 10 (Jefferson),7.81,(5.36 - 11.23),12,(8.36 - 16.92),3.07,(1.90 - 4.93),4.37,(3.06 - 6.20)
Maine,7.74,(6.36 - 9.39),13.31,(11.33 - 15.59),3.01,(2.31 - 3.91),4.36,(3.65 - 5.21)
Aroostook/Downeast,7.32,(5.03 - 10.54),12.71,(8.85 - 17.91),3,(1.88 - 4.77),4.2,(2.95 - 5.96)
Central,7.88,(5.47 - 11.23),14.04,(10.15 - 19.12),3.46,(2.23 - 5.32),4.85,(3.50 - 6.67)
Cumberland,6.71,(4.76 - 9.39),11.47,(8.39 - 15.49),2.68,(1.73 - 4.14),3.85,(2.81 - 5.26)
Midcoast,8.18,(5.70 - 11.61),14.2,(10.14 - 19.53),3.04,(1.97 - 4.67),4.29,(3.09 - 5.92)
Penquis,7.36,(5.04 - 10.62),11.99,(8.71 - 16.28),2.72,(1.68 - 4.38),4.19,(3.00 - 5.82)
Western,8.87,(6.23 - 12.49),13.74,(10.07 - 18.47),3.02,(1.93 - 4.70),4.5,(3.29 - 6.13)
York,8.21,(5.87 - 11.37),16.33,(12.11 - 21.67),3.28,(2.16 - 4.95),4.85,(3.60 - 6.51)
Maryland,5.71,(4.62 - 7.03),9.77,(8.11 - 11.72),2.44,(1.83 - 3.26),3.47,(2.83 - 4.25)
Anne Arundel,6.04,(4.05 - 8.91),10.43,(7.01 - 15.24),2.56,(1.56 - 4.19),3.66,(2.52 - 5.30)
Baltimore City,5.94,(3.98 - 8.78),9.64,(6.55 - 13.98),2.63,(1.63 - 4.24),3.78,(2.65 - 5.37)
Baltimore County,6.25,(4.24 - 9.12),10.76,(7.78 - 14.71),2.49,(1.56 - 3.96),3.64,(2.61 - 5.07)
Montgomery,4.99,(3.41 - 7.27),9.3,(6.53 - 13.07),2.32,(1.46 - 3.69),3.15,(2.20 - 4.49)
North Central,6.26,(4.20 - 9.22),10.89,(7.33 - 15.87),2.52,(1.56 - 4.04),3.56,(2.46 - 5.13)
Northeast,6.91,(4.72 - 10.01),*,(* - *),3.01,(1.86 - 4.84),4.44,(3.09 - 6.33)
Prince George's,3.98,(2.61 - 6.05),6.03,(4.13 - 8.74),1.93,(1.19 - 3.14),2.59,(1.78 - 3.74)
South,6.58,(4.49 - 9.54),10.56,(7.37 - 14.92),2.53,(1.56 - 4.08),3.69,(2.58 - 5.25)
West,5.9,(3.97 - 8.67),10.22,(6.85 - 14.98),2.38,(1.47 - 3.84),3.49,(2.41 - 5.01)
Massachusetts,6.95,(5.64 - 8.54),15.08,(13.00 - 17.42),3.48,(2.70 - 4.48),5.12,(4.33 - 6.04)
Boston,6.24,(4.25 - 9.07),12.39,(9.05 - 16.74),3.63,(2.32 - 5.63),5.43,(3.99 - 7.35)
Central,6.97,(4.76 - 10.11),14.87,(10.91 - 19.93),3.52,(2.31 - 5.33),5.07,(3.71 - 6.88)
Metrowest,6.53,(4.70 - 9.02),15.98,(12.14 - 20.75),3.26,(2.18 - 4.84),4.89,(3.70 - 6.42)
Northeast,6.37,(4.46 - 9.03),13.15,(9.60 - 17.76),3.23,(2.13 - 4.86),4.49,(3.30 - 6.08)
Southeast,8.03,(5.73 - 11.16),17.06,(12.86 - 22.29),3.76,(2.50 - 5.61),5.39,(4.03 - 7.18)
Western,7.4,(5.10 - 10.62),17.26,(13.05 - 22.47),3.7,(2.40 - 5.66),5.85,(4.40 - 7.75)
Michigan,8.25,(7.44 - 9.15),13.85,(12.76 - 15.01),3.74,(3.22 - 4.35),5.24,(4.75 - 5.78)
Bay,8.86,(6.53 - 11.93),15.63,(11.75 - 20.49),3.5,(2.40 - 5.07),5.12,(3.90 - 6.70)
Detroit City,6.04,(4.46 - 8.12),7.64,(5.64 - 10.27),3.37,(2.34 - 4.84),4.05,(3.03 - 5.38)
Genesee,9.71,(7.33 - 12.76),16.34,(12.55 - 21.01),4.33,(2.99 - 6.22),6.06,(4.65 - 7.86)
Kalamazoo,8.68,(6.58 - 11.37),14.31,(11.17 - 18.16),3.79,(2.64 - 5.42),5.5,(4.26 - 7.08)
Kent,7,(5.14 - 9.47),12.42,(9.50 - 16.08),3.31,(2.22 - 4.92),4.87,(3.72 - 6.36)
Lakeshore,9.73,(7.38 - 12.72),12.88,(9.93 - 16.55),3.62,(2.52 - 5.18),5.06,(3.90 - 6.53)
Macomb,7.58,(5.67 - 10.06),15.43,(12.08 - 19.49),4.27,(3.05 - 5.93),5.74,(4.49 - 7.31)
Mid South,10.11,(7.91 - 12.83),13.25,(10.55 - 16.52),4.17,(2.95 - 5.87),5.77,(4.55 - 7.28)
Northern,8.01,(6.10 - 10.46),12.93,(10.03 - 16.52),3.24,(2.27 - 4.60),4.59,(3.57 - 5.88)
Oakland,7.21,(5.59 - 9.25),15.78,(12.83 - 19.26),3.91,(2.88 - 5.29),5.38,(4.31 - 6.70)
Pathways,*,(* - *),14.34,(10.31 - 19.60),3.48,(2.26 - 5.31),5.09,(3.72 - 6.92)
Saginaw,7.16,(4.95 - 10.27),11.9,(8.32 - 16.75),3.29,(2.16 - 4.98),4.51,(3.25 - 6.22)
Southeast,9.41,(7.48 - 11.76),17.09,(14.18 - 20.45),3.79,(2.79 - 5.15),5.57,(4.55 - 6.80)
St. Clair,8.5,(5.96 - 11.98),13.24,(9.41 - 18.31),3.52,(2.35 - 5.26),4.82,(3.51 - 6.59)
Washtenaw,7.61,(5.72 - 10.06),14.4,(11.06 - 18.55),3.86,(2.72 - 5.45),5.88,(4.62 - 7.46)
Western,*,(* - *),13.86,(10.09 - 18.74),3.52,(2.26 - 5.45),5.05,(3.66 - 6.94)
Minnesota,5.97,(4.80 - 7.41),10.85,(9.04 - 12.97),2.76,(2.06 - 3.68),4,(3.29 - 4.86)
Regions 1 and 2,7.18,(4.88 - 10.45),10.95,(7.52 - 15.68),2.53,(1.55 - 4.10),3.75,(2.62 - 5.34)
Regions 3 and 4,6.11,(4.34 - 8.54),10.23,(7.38 - 14.01),2.49,(1.56 - 3.97),3.76,(2.71 - 5.19)
Regions 5 and 6,6.02,(4.19 - 8.57),12.89,(9.21 - 17.76),2.58,(1.63 - 4.07),4.2,(3.07 - 5.71)
Region 7A (Hennepin),5.57,(3.82 - 8.06),10.33,(7.53 - 14.02),3.15,(2.00 - 4.93),4.23,(3.01 - 5.90)
Region 7B (Ramsey),5.11,(3.39 - 7.65),9.8,(6.65 - 14.23),2.56,(1.56 - 4.20),3.8,(2.62 - 5.48)
Region 7C,5.97,(4.19 - 8.43),10.51,(7.56 - 14.42),2.89,(1.90 - 4.36),3.97,(2.90 - 5.41)
Mississippi,6.68,(5.44 - 8.17),9.75,(8.11 - 11.68),2.5,(1.88 - 3.32),3.68,(3.04 - 4.46)
Region 1,7.2,(5.05 - 10.18),9.94,(7.08 - 13.77),2.4,(1.49 - 3.82),3.57,(2.56 - 4.96)
Region 2,6.14,(4.18 - 8.92),8.6,(6.00 - 12.18),2.59,(1.63 - 4.10),3.6,(2.54 - 5.08)
Region 3,6.49,(4.52 - 9.23),9.06,(6.35 - 12.77),2.37,(1.49 - 3.76),3.53,(2.52 - 4.92)
Region 4,5.93,(4.12 - 8.47),10.23,(7.25 - 14.24),2.35,(1.50 - 3.65),3.64,(2.67 - 4.95)
Region 5,6.71,(4.48 - 9.94),8.61,(5.83 - 12.53),2.2,(1.35 - 3.57),3.19,(2.20 - 4.59)
