Northwest,33.91,(28.98 - 39.22),25.13,(20.24 - 30.74),39.53,(34.32 - 44.99),37.54,(32.87 - 42.45)
Southeast,34.93,(29.98 - 40.22),23.35,(19.08 - 28.24),37.41,(32.60 - 42.47),35.07,(30.87 - 39.52)
Southwest,32.94,(27.75 - 38.59),23.65,(18.91 - 29.16),36.69,(31.13 - 42.62),34.97,(29.97 - 40.33)
Kansas,38.8,(35.76 - 41.92),25.71,(22.89 - 28.76),41.49,(38.33 - 44.72),38.94,(36.21 - 41.73)
Kansas City Metro,40.12,(35.42 - 45.01),24.24,(20.63 - 28.26),40.37,(35.77 - 45.14),37.69,(33.75 - 41.80)
Northeast,38.93,(33.98 - 44.11),25.36,(20.53 - 30.90),40.79,(35.40 - 46.41),38.11,(33.45 - 43.01)
South Central,34.58,(29.83 - 39.66),24.28,(19.35 - 30.00),42.58,(37.11 - 48.23),39.85,(35.03 - 44.89)
Southeast,37.97,(31.99 - 44.35),25.34,(19.94 - 31.63),41.34,(35.10 - 47.88),38.89,(33.36 - 44.72)
West,36.48,(31.34 - 41.95),28.42,(22.80 - 34.79),42.13,(36.32 - 48.16),40.02,(34.85 - 45.42)
Wichita (Sedgwick),41.79,(36.49 - 47.28),28.48,(23.71 - 33.79),43.11,(37.83 - 48.55),40.8,(36.16 - 45.60)
Kentucky,36.62,(33.90 - 39.43),32.7,(29.90 - 35.61),43.36,(40.17 - 46.61),41.84,(39.03 - 44.71)
"Adanta, Cumberland River, and Lifeskills",38.46,(33.40 - 43.78),32.9,(27.75 - 38.49),42.71,(37.07 - 48.56),41.32,(36.32 - 46.51)
"Bluegrass, Comprehend, and North Key",35.09,(30.69 - 39.77),31.94,(27.49 - 36.76),42.43,(37.62 - 47.39),40.8,(36.56 - 45.19)
Communicare and River Valley,38.66,(33.22 - 44.39),31.31,(25.85 - 37.33),44.01,(38.28 - 49.90),42.25,(37.11 - 47.56)
Four Rivers and Pennyroyal,38.03,(32.45 - 43.94),34.2,(28.23 - 40.71),45.3,(39.71 - 51.02),43.72,(38.68 - 48.88)
"Kentucky River, Mountain, and Pathways",37.36,(32.42 - 42.57),35.76,(30.72 - 41.14),44.37,(39.06 - 49.82),43.16,(38.47 - 47.98)
Seven Counties,34.95,(30.41 - 39.79),31.85,(27.00 - 37.13),43.31,(38.16 - 48.61),41.84,(37.20 - 46.63)
Louisiana,41.44,(38.44 - 44.51),37.84,(34.96 - 40.81),44.27,(40.99 - 47.59),43.2,(40.40 - 46.05)
Region 1,44.92,(38.59 - 51.43),41.02,(34.52 - 47.86),47.07,(41.05 - 53.18),46.05,(40.74 - 51.46)
Regions 2 and 9,39.77,(35.20 - 44.53),37.27,(32.58 - 42.21),43.18,(38.20 - 48.31),42.15,(37.85 - 46.57)
Region 3,38.77,(33.28 - 44.56),35.57,(29.73 - 41.87),39.97,(34.14 - 46.09),39.25,(34.10 - 44.66)
Region 4,38.98,(33.82 - 44.41),36.7,(30.92 - 42.88),42.67,(36.84 - 48.71),41.67,(36.55 - 46.97)
Regions 5 and 6,38.83,(33.35 - 44.61),34.29,(28.84 - 40.20),42.06,(36.63 - 47.70),40.81,(36.04 - 45.76)
Regions 7 and 8,45.68,(40.56 - 50.88),39.35,(34.26 - 44.68),48.29,(42.74 - 53.89),46.79,(41.99 - 51.65)
Region 10 (Jefferson),41.95,(36.23 - 47.90),40.32,(34.14 - 46.83),44.02,(38.08 - 50.13),43.48,(38.14 - 48.96)
Maine,32.7,(29.64 - 35.92),22.74,(20.14 - 25.57),40.73,(37.56 - 43.98),38.37,(35.57 - 41.24)
Aroostook/Downeast,32.59,(27.49 - 38.15),24.48,(19.38 - 30.43),39.99,(34.23 - 46.04),38.06,(32.92 - 43.48)
Central,33.65,(28.62 - 39.09),23.92,(19.40 - 29.12),39.14,(33.58 - 45.01),37.15,(32.19 - 42.39)
Cumberland,31.68,(26.77 - 37.04),20.46,(16.60 - 24.96),40.56,(35.70 - 45.61),37.88,(33.59 - 42.37)
Midcoast,35.52,(29.98 - 41.49),24.34,(19.43 - 30.03),43.14,(37.10 - 49.38),41.03,(35.56 - 46.72)
Penquis,34.05,(28.84 - 39.67),23.04,(18.70 - 28.04),43.04,(37.13 - 49.17),39.87,(34.75 - 45.22)
Western,30.85,(25.76 - 36.45),23.16,(18.79 - 28.20),41.34,(35.65 - 47.28),38.83,(33.83 - 44.08)
York,31.89,(27.00 - 37.20),21.8,(17.46 - 26.85),38.67,(33.38 - 44.24),36.64,(31.86 - 41.70)
Maryland,41.15,(38.19 - 44.18),36.02,(32.92 - 39.23),46.68,(43.33 - 50.06),45.18,(42.24 - 48.16)
Anne Arundel,37.1,(31.66 - 42.90),31.27,(25.45 - 37.75),43.37,(37.33 - 49.62),41.68,(36.23 - 47.34)
Baltimore City,50.02,(44.12 - 55.92),46.43,(40.13 - 52.85),52.5,(46.52 - 58.41),51.5,(46.22 - 56.76)
Baltimore County,40.67,(35.39 - 46.17),34.22,(29.26 - 39.55),45.92,(40.09 - 51.87),44.29,(39.13 - 49.58)
Montgomery,40.22,(34.95 - 45.72),33.57,(28.19 - 39.41),46.83,(41.31 - 52.42),45.25,(40.28 - 50.32)
North Central,37.04,(31.31 - 43.15),26.99,(21.36 - 33.46),41.09,(34.89 - 47.58),39.33,(33.71 - 45.24)
Northeast,35.41,(30.21 - 40.98),29.77,(24.02 - 36.24),43.29,(37.03 - 49.77),41.57,(35.94 - 47.42)
Prince George's,47.53,(41.90 - 53.22),45.83,(39.74 - 52.04),51.8,(46.07 - 57.47),50.85,(45.81 - 55.86)
South,39.3,(33.84 - 45.05),32.23,(26.81 - 38.18),46.46,(40.53 - 52.49),44.4,(39.15 - 49.78)
West,35.76,(30.37 - 41.53),29.3,(23.53 - 35.82),43.54,(37.38 - 49.90),41.53,(36.07 - 47.21)
Massachusetts,32.23,(29.30 - 35.30),26.48,(23.74 - 29.41),35.45,(32.40 - 38.62),34.18,(31.51 - 36.96)
Boston,38.43,(32.86 - 44.31),31.25,(26.24 - 36.75),39.05,(33.81 - 44.57),37.45,(32.94 - 42.19)
Central,31.29,(26.18 - 36.90),25.14,(20.50 - 30.42),36.08,(30.69 - 41.85),34.59,(29.79 - 39.73)
Metrowest,31.35,(27.00 - 36.06),22.46,(18.39 - 27.14),33.46,(28.75 - 38.52),32.05,(27.81 - 36.61)
Northeast,31.64,(27.03 - 36.64),28.93,(24.03 - 34.39),36.65,(31.78 - 41.81),35.67,(31.29 - 40.30)
Southeast,31.85,(27.17 - 36.92),26.08,(21.56 - 31.17),35.27,(30.33 - 40.55),34.14,(29.68 - 38.90)
Western,30.66,(25.77 - 36.01),25.1,(20.44 - 30.42),33.72,(28.33 - 39.58),32.35,(27.62 - 37.48)
Michigan,36.99,(35.43 - 38.58),28.49,(26.97 - 30.06),39.38,(37.73 - 41.04),37.76,(36.34 - 39.21)
Bay,31.15,(26.84 - 35.83),25.86,(21.43 - 30.85),35.46,(30.82 - 40.39),34.17,(30.01 - 38.60)
Detroit City,48.97,(44.81 - 53.15),47.14,(42.37 - 51.96),52.21,(47.60 - 56.79),51.41,(47.36 - 55.45)
Genesee,37.49,(33.16 - 42.03),29.31,(24.91 - 34.13),39.77,(35.20 - 44.53),38.26,(34.19 - 42.51)
Kalamazoo,37.61,(33.41 - 42.01),27.56,(23.75 - 31.72),39.46,(34.99 - 44.11),37.52,(33.63 - 41.58)
Kent,34.96,(30.71 - 39.47),29.02,(24.96 - 33.45),38.78,(34.10 - 43.67),37.11,(33.06 - 41.35)
Lakeshore,35.63,(31.58 - 39.90),29.99,(25.95 - 34.37),40.7,(36.51 - 45.01),39.04,(35.39 - 42.81)
Macomb,35.19,(31.28 - 39.31),27.48,(23.48 - 31.89),36.19,(32.26 - 40.33),35.05,(31.54 - 38.72)
Mid South,32.8,(29.03 - 36.81),23.84,(20.57 - 27.44),36.53,(32.59 - 40.66),34.3,(30.94 - 37.82)
Northern,33.96,(29.93 - 38.24),22.91,(19.39 - 26.86),37.68,(33.56 - 42.00),35.62,(31.99 - 39.43)
Oakland,38.39,(34.76 - 42.16),26.73,(23.18 - 30.60),37.75,(33.96 - 41.69),36.38,(32.98 - 39.92)
Pathways,*,(* - *),25.6,(20.94 - 30.89),35.93,(30.69 - 41.53),34.4,(29.73 - 39.39)
Saginaw,36.91,(31.84 - 42.28),29.17,(24.22 - 34.67),37.5,(32.29 - 43.02),36.32,(31.63 - 41.29)
Southeast,35.07,(31.73 - 38.55),27.99,(24.65 - 31.59),39.98,(36.25 - 43.83),38.38,(35.07 - 41.80)
St. Clair,37.14,(31.74 - 42.88),26.02,(21.22 - 31.47),39,(33.70 - 44.57),37.27,(32.49 - 42.30)
Washtenaw,36.97,(32.77 - 41.38),25.12,(21.17 - 29.54),38.9,(34.49 - 43.50),36.27,(32.50 - 40.22)
Western,*,(* - *),23.43,(18.92 - 28.63),34.97,(29.36 - 41.04),33.26,(28.29 - 38.64)
Minnesota,33.49,(30.58 - 36.54),23.61,(21.02 - 26.43),36.08,(33.01 - 39.27),34.17,(31.49 - 36.94)
Regions 1 and 2,32.58,(27.42 - 38.19),22.34,(17.76 - 27.70),35.96,(30.32 - 42.02),33.99,(29.02 - 39.34)
Regions 3 and 4,30.79,(26.16 - 35.84),23.18,(18.75 - 28.28),35.41,(30.62 - 40.50),33.41,(29.21 - 37.89)
Regions 5 and 6,32.91,(28.13 - 38.07),23.63,(19.23 - 28.67),36.3,(31.25 - 41.66),34.31,(29.89 - 39.02)
Region 7A (Hennepin),36.15,(30.89 - 41.75),23.22,(19.20 - 27.81),36.81,(31.94 - 41.96),34.77,(30.46 - 39.33)
Region 7B (Ramsey),37.04,(31.56 - 42.88),27.44,(22.45 - 33.07),38.94,(33.17 - 45.04),36.98,(31.93 - 42.34)
Region 7C,32.76,(28.39 - 37.46),22.84,(18.63 - 27.67),34.27,(29.70 - 39.16),32.64,(28.60 - 36.97)
Mississippi,46.14,(43.01 - 49.30),40.4,(37.35 - 43.53),49.68,(46.44 - 52.93),48.17,(45.37 - 50.98)
Region 1,46.52,(41.04 - 52.08),40.28,(34.71 - 46.11),49.98,(44.68 - 55.29),48.47,(43.82 - 53.15)
Region 2,47.65,(42.24 - 53.12),44.63,(38.54 - 50.89),51.22,(45.65 - 56.76),50.11,(45.19 - 55.03)
Region 3,46.62,(40.93 - 52.39),40.45,(35.00 - 46.15),51.96,(45.91 - 57.96),49.97,(44.73 - 55.22)
Region 4,46.37,(41.27 - 51.55),41.32,(35.63 - 47.25),48.46,(43.04 - 53.92),47.3,(42.50 - 52.14)
