Maricopa,12.54,(10.16 - 15.39),40.19,(36.23 - 44.29),26.65,(23.33 - 30.26),28.78,(25.82 - 31.94)
Pima,15.83,(11.92 - 20.72),44.55,(38.04 - 51.24),26.44,(22.07 - 31.31),29.2,(25.17 - 33.59)
Rural North,14.69,(11.19 - 19.04),46.01,(39.49 - 52.67),28.08,(23.33 - 33.37),30.52,(26.10 - 35.33)
Rural South,12.54,(9.13 - 16.98),*,(* - *),27.34,(22.39 - 32.92),29.07,(24.42 - 34.21)
Arkansas,16.61,(14.38 - 19.11),50.86,(47.64 - 54.08),34.73,(31.76 - 37.83),37.14,(34.54 - 39.82)
Areas 1 and 2,17.45,(13.52 - 22.24),50.08,(43.88 - 56.28),31.05,(26.41 - 36.11),34.02,(29.78 - 38.53)
Areas 3 and 4,17.96,(14.15 - 22.54),59.14,(52.85 - 65.14),36.93,(31.72 - 42.46),40.22,(35.53 - 45.09)
Areas 5 and 6,17.33,(13.33 - 22.22),49.34,(43.49 - 55.22),37.07,(31.95 - 42.50),38.99,(34.42 - 43.77)
"Areas 7, 12, and 13",14.75,(11.27 - 19.08),45.92,(39.54 - 52.43),35.76,(30.66 - 41.21),37.31,(32.66 - 42.20)
"Areas 8, 10, and 11",16.52,(12.79 - 21.09),52.68,(46.79 - 58.49),35.02,(29.93 - 40.47),37.45,(32.82 - 42.31)
Area 9,15.26,(11.91 - 19.34),47.42,(41.39 - 53.54),33.12,(28.48 - 38.11),35.19,(30.98 - 39.66)
California,10.31,(9.23 - 11.51),34.05,(32.38 - 35.77),21.38,(19.90 - 22.94),23.35,(22.05 - 24.70)
Region 1,15.38,(11.76 - 19.86),*,(* - *),30.5,(25.67 - 35.81),33.05,(28.54 - 37.89)
Region 2,12.55,(10.03 - 15.60),37.25,(32.92 - 41.81),25.19,(21.83 - 28.89),26.97,(23.93 - 30.24)
Region 3,11.31,(8.56 - 14.80),36.58,(30.88 - 42.69),25.31,(21.24 - 29.86),27.11,(23.33 - 31.24)
Region 4,10.76,(8.12 - 14.12),34.38,(29.00 - 40.20),19.52,(16.35 - 23.14),21.32,(18.31 - 24.67)
Region 5,10.02,(7.78 - 12.82),36.19,(31.17 - 41.54),19.3,(16.48 - 22.47),21.63,(18.96 - 24.55)
Region 6 (Santa Clara),8.99,(6.81 - 11.78),30.88,(25.75 - 36.52),17.33,(14.50 - 20.58),19.26,(16.55 - 22.30)
Region 7,9.99,(7.25 - 13.60),33.11,(27.82 - 38.86),20.46,(16.86 - 24.60),22.61,(19.27 - 26.34)
Region 8,9.21,(7.00 - 12.03),30.2,(25.25 - 35.65),21.77,(18.00 - 26.08),23.27,(19.84 - 27.10)
Region 9,12.02,(9.03 - 15.83),36.29,(30.56 - 42.43),26.24,(21.96 - 31.01),27.98,(24.12 - 32.20)
Region 10,10.68,(8.04 - 14.07),33.25,(27.88 - 39.09),19.89,(16.40 - 23.92),22.03,(18.75 - 25.71)
Region 11 (Los Angeles),8.56,(7.06 - 10.34),30.62,(27.77 - 33.62),19.96,(17.65 - 22.49),21.68,(19.64 - 23.87)
Region 12,10.8,(8.34 - 13.88),33.56,(28.75 - 38.74),22.78,(19.33 - 26.65),24.64,(21.50 - 28.07)
Region 13 (Riverside),11.13,(8.58 - 14.32),36.18,(31.01 - 41.70),24.43,(20.60 - 28.72),26.22,(22.72 - 30.05)
Region 14 (Orange),11.31,(8.77 - 14.47),36.61,(31.65 - 41.88),20.37,(17.27 - 23.86),22.79,(19.89 - 25.97)
Region 15,10.49,(8.22 - 13.30),35.68,(31.44 - 40.17),20.64,(17.69 - 23.93),23.18,(20.49 - 26.11)
Colorado,15.69,(13.45 - 18.22),46.86,(43.44 - 50.32),25.66,(23.05 - 28.45),28.8,(26.48 - 31.24)
Region 1,16.38,(12.55 - 21.09),50.87,(44.39 - 57.33),26.25,(21.92 - 31.10),30.58,(26.58 - 34.90)
Regions 2 and 7,15.82,(13.00 - 19.13),44.74,(40.16 - 49.41),24.53,(21.46 - 27.89),27.44,(24.67 - 30.40)
Region 3,15.04,(11.27 - 19.80),47.87,(41.66 - 54.15),26.88,(22.46 - 31.81),29.96,(25.89 - 34.36)
Region 4,15.56,(11.51 - 20.71),*,(* - *),29.34,(24.26 - 35.01),32.09,(27.32 - 37.27)
Regions 5 and 6,15.08,(11.15 - 20.07),49.41,(42.68 - 56.16),27.26,(22.62 - 32.45),30.5,(26.18 - 35.19)
Connecticut,14.58,(12.51 - 16.94),47.2,(43.92 - 50.49),24.62,(21.98 - 27.46),27.61,(25.24 - 30.12)
Eastern,14.86,(11.19 - 19.47),*,(* - *),27.23,(22.54 - 32.49),31.24,(26.92 - 35.90)
North Central,14.88,(11.72 - 18.71),48.74,(43.52 - 53.98),26.27,(22.24 - 30.75),29.15,(25.46 - 33.14)
Northwestern,15.16,(11.68 - 19.44),46.86,(40.88 - 52.94),24.89,(20.67 - 29.64),27.56,(23.63 - 31.87)
South Central,15.1,(11.90 - 18.99),44.99,(39.25 - 50.86),23.37,(19.67 - 27.54),26.35,(22.91 - 30.10)
Southwest,12.69,(9.60 - 16.60),45.09,(38.84 - 51.50),22,(18.17 - 26.38),24.77,(21.14 - 28.79)
Delaware,13.24,(11.33 - 15.42),42.93,(39.71 - 46.20),28.29,(25.65 - 31.08),30.43,(28.08 - 32.89)
Kent,12.62,(9.62 - 16.39),43.31,(37.86 - 48.93),31.3,(26.80 - 36.17),33.2,(29.14 - 37.51)
New Castle (excluding Wilmington City),13.25,(10.74 - 16.24),42.46,(38.27 - 46.77),25.02,(21.95 - 28.37),27.73,(24.98 - 30.67)
Sussex,15.5,(12.14 - 19.59),46.79,(40.92 - 52.74),32.74,(27.94 - 37.92),34.29,(29.86 - 39.02)
Wilmington City,10.12,(7.26 - 13.95),*,(* - *),30.87,(25.66 - 36.62),32.09,(27.26 - 37.35)
District of Columbia,9.36,(7.67 - 11.37),38.31,(35.03 - 41.69),27.66,(24.99 - 30.50),29.36,(27.00 - 31.84)
Ward 1,8.78,(6.08 - 12.50),*,(* - *),29.27,(24.49 - 34.57),30.25,(25.88 - 35.02)
Ward 2,*,(* - *),40.45,(35.21 - 45.92),27.18,(22.80 - 32.07),30.47,(26.69 - 34.54)
Ward 3,11.74,(8.55 - 15.91),*,(* - *),21.83,(18.07 - 26.13),24.94,(21.37 - 28.89)
Ward 4,8.1,(5.77 - 11.27),*,(* - *),22.64,(18.37 - 27.57),23.81,(19.73 - 28.43)
Ward 5,8.68,(6.28 - 11.88),38.12,(32.05 - 44.57),28.17,(23.73 - 33.08),29.6,(25.59 - 33.95)
Ward 6,8.55,(5.95 - 12.13),*,(* - *),29.15,(24.12 - 34.75),30.71,(25.95 - 35.92)
Ward 7,8.75,(6.45 - 11.77),*,(* - *),30.73,(25.69 - 36.28),31.08,(26.42 - 36.17)
Ward 8,9.89,(7.39 - 13.11),*,(* - *),37.7,(32.03 - 43.73),37.74,(32.71 - 43.06)
Florida,11.62,(10.59 - 12.74),41.33,(39.69 - 42.98),28.46,(26.89 - 30.07),30.13,(28.74 - 31.55)
Region A,14.21,(11.83 - 16.99),46.24,(42.29 - 50.23),33.83,(30.47 - 37.37),36.02,(32.99 - 39.17)
Circuit 1,14.82,(11.44 - 18.97),47.09,(40.65 - 53.62),33.88,(29.14 - 38.97),35.93,(31.57 - 40.54)
Circuit 2,12.9,(9.68 - 17.01),43.26,(37.99 - 48.68),30.73,(26.01 - 35.88),33.72,(29.59 - 38.11)
Circuit 14,14.74,(11.15 - 19.24),51,(44.38 - 57.58),37.51,(32.07 - 43.28),39.41,(34.38 - 44.67)
Region B,12.89,(11.04 - 15.00),45.96,(42.56 - 49.41),31.41,(28.62 - 34.35),33.68,(31.18 - 36.28)
Circuits 3 and 8,15.08,(11.45 - 19.62),47.09,(41.40 - 52.85),35.74,(30.79 - 41.02),38.15,(33.81 - 42.69)
Circuit 4,11.64,(9.19 - 14.63),44.33,(39.35 - 49.43),31.11,(27.05 - 35.48),33.16,(29.48 - 37.05)
Circuit 7,13.03,(10.05 - 16.72),47.39,(41.66 - 53.19),29.04,(24.72 - 33.78),31.17,(27.15 - 35.50)
Region C,12.22,(10.74 - 13.87),43.14,(40.47 - 45.85),29.66,(27.40 - 32.02),31.38,(29.34 - 33.49)
Circuit 5,12.36,(9.61 - 15.78),44.9,(39.03 - 50.91),30,(25.81 - 34.55),31.37,(27.43 - 35.60)
Circuit 9,11.29,(8.90 - 14.22),41.12,(36.64 - 45.75),27.53,(23.84 - 31.56),29.82,(26.55 - 33.32)
Circuit 10,12.77,(9.88 - 16.34),40.98,(34.92 - 47.32),32.71,(28.09 - 37.68),33.78,(29.52 - 38.31)
Circuit 18,12.11,(9.53 - 15.27),45.96,(40.76 - 51.26),29.16,(25.27 - 33.38),31.2,(27.63 - 35.01)
Circuit 19,14.04,(10.78 - 18.08),45.69,(39.46 - 52.06),30.71,(26.08 - 35.76),32.22,(27.83 - 36.95)
Region D,8.55,(7.29 - 10.00),33.16,(30.76 - 35.65),24.2,(22.15 - 26.36),25.31,(23.47 - 27.26)
Circuits 11 and 16,7.5,(5.90 - 9.49),27.79,(24.43 - 31.43),23.08,(20.17 - 26.28),23.73,(21.12 - 26.55)
Circuit 15 (Palm Beach),10.26,(8.02 - 13.04),42.35,(37.67 - 47.17),25.89,(22.36 - 29.77),27.63,(24.32 - 31.20)
Circuit 17 (Broward),9.02,(7.13 - 11.35),36.17,(31.85 - 40.73),24.53,(21.40 - 27.97),25.94,(23.06 - 29.05)
Region E,13.51,(11.76 - 15.46),45.32,(42.41 - 48.27),29.72,(27.36 - 32.20),31.45,(29.28 - 33.71)
Circuit 6,13.6,(10.84 - 16.93),47.22,(41.95 - 52.55),30.67,(26.74 - 34.89),32.3,(28.65 - 36.18)
Circuit 12,13.14,(10.10 - 16.93),44.64,(38.45 - 50.99),26.47,(22.18 - 31.26),28.16,(24.06 - 32.66)
Circuit 13 (Hillsborough),13.5,(10.70 - 16.88),42.18,(37.31 - 47.20),30.41,(26.64 - 34.45),32.18,(28.75 - 35.80)
Circuit 20,13.64,(10.65 - 17.30),48.13,(42.33 - 53.99),30.08,(26.05 - 34.44),31.88,(28.10 - 35.91)
Georgia,12.69,(10.76 - 14.91),41.3,(38.04 - 44.63),30.96,(28.00 - 34.10),32.54,(29.91 - 35.29)
Region 1,17.03,(13.15 - 21.76),45.27,(38.96 - 51.73),37.21,(31.91 - 42.82),38.34,(33.56 - 43.36)
Region 2,13.44,(10.20 - 17.51),43.56,(37.66 - 49.65),31.78,(26.98 - 37.00),33.62,(29.24 - 38.29)
Region 3,10.64,(8.26 - 13.59),37.4,(32.91 - 42.13),26.82,(23.05 - 30.96),28.4,(25.01 - 32.05)
Region 4,12.63,(9.49 - 16.62),43.35,(36.97 - 49.97),33.9,(28.78 - 39.42),35.34,(30.66 - 40.32)
Region 5,13.9,(10.47 - 18.23),44.58,(38.00 - 51.36),34.15,(28.96 - 39.75),35.93,(31.23 - 40.91)
Hawaii,9.94,(8.14 - 12.10),38.19,(34.68 - 41.83),21.51,(18.81 - 24.48),23.72,(21.28 - 26.36)
Hawaii Island,11.52,(8.36 - 15.67),*,(* - *),23.34,(18.83 - 28.55),25.66,(21.39 - 30.45)
Honolulu,9.6,(7.55 - 12.13),37.26,(33.27 - 41.43),21.08,(18.03 - 24.50),23.33,(20.56 - 26.34)
Kauai and Maui**,10.07,(7.68 - 13.11),39.54,(33.83 - 45.55),21.96,(18.25 - 26.18),24,(20.49 - 27.90)
Maui,10.13,(7.40 - 13.72),*,(* - *),22.24,(18.00 - 27.15),24.3,(20.28 - 28.83)
Idaho,12.37,(10.43 - 14.60),43.33,(40.17 - 46.53),26.19,(23.56 - 29.00),29.04,(26.72 - 31.47)
Region 1,14.66,(11.04 - 19.21),48.32,(41.61 - 55.09),29.26,(24.65 - 34.34),31.7,(27.37 - 36.37)
Region 2,13.14,(9.49 - 17.90),*,(* - *),26.85,(22.11 - 32.19),30.49,(26.12 - 35.25)
Region 3,12.24,(9.31 - 15.92),39.77,(33.76 - 46.10),27.99,(23.73 - 32.67),29.86,(26.00 - 34.02)
Region 4,12.76,(9.68 - 16.63),47.93,(42.56 - 53.36),25.71,(21.87 - 29.96),29.36,(25.88 - 33.10)
Region 5,12.78,(9.48 - 17.02),*,(* - *),26.75,(22.27 - 31.76),29.3,(25.11 - 33.87)
Region 6,11.8,(8.69 - 15.81),40.38,(34.01 - 47.10),24.12,(20.03 - 28.76),27.23,(23.44 - 31.37)
Region 7,9.68,(7.05 - 13.14),34.68,(29.00 - 40.84),21.57,(17.69 - 26.03),24.31,(20.81 - 28.19)
Illinois,12.55,(11.43 - 13.76),47.12,(45.37 - 48.87),30.43,(28.86 - 32.05),32.96,(31.59 - 34.36)
Region I (Cook),11.53,(9.97 - 13.30),43.79,(41.10 - 46.52),29.65,(27.22 - 32.21),31.82,(29.69 - 34.02)
Region II,12.44,(10.79 - 14.29),48.53,(45.53 - 51.54),28.11,(25.75 - 30.58),31.03,(28.94 - 33.21)
Region III,14.58,(11.96 - 17.65),47.41,(43.32 - 51.53),33.31,(29.74 - 37.08),35.74,(32.61 - 39.01)
Region IV,15.57,(12.54 - 19.18),54.82,(49.79 - 59.76),35.08,(30.94 - 39.45),37.93,(34.23 - 41.77)
Region V,12.66,(10.18 - 15.64),52.2,(47.91 - 56.46),34.28,(30.42 - 38.37),36.96,(33.53 - 40.53)
Indiana,14.12,(12.16 - 16.33),49.1,(46.00 - 52.22),32.88,(30.09 - 35.79),35.36,(32.88 - 37.92)
Central,12.97,(10.14 - 16.44),49.64,(44.23 - 55.06),31.35,(27.11 - 35.93),33.95,(30.10 - 38.02)
East,14.92,(11.24 - 19.53),*,(* - *),35.8,(30.59 - 41.38),37.94,(33.15 - 42.97)
North Central,13.7,(10.34 - 17.92),49.8,(43.14 - 56.46),33.29,(28.34 - 38.63),35.76,(31.21 - 40.57)
Northeast,11.35,(8.44 - 15.10),44.57,(38.07 - 51.26),29.04,(24.33 - 34.24),31.38,(27.07 - 36.03)
Northwest,13.42,(10.24 - 17.40),46.26,(39.84 - 52.82),31.87,(27.17 - 36.97),33.9,(29.56 - 38.53)
Southeast,17.36,(13.17 - 22.54),54.27,(47.44 - 60.95),36.64,(31.45 - 42.17),39.05,(34.28 - 44.04)
Southwest,15.56,(11.63 - 20.51),*,(* - *),35.82,(30.51 - 41.50),38.35,(33.44 - 43.52)
West,15.91,(12.05 - 20.72),47.02,(41.09 - 53.03),32.03,(27.18 - 37.30),35.31,(31.05 - 39.81)
Iowa,15.07,(12.94 - 17.49),51.01,(47.70 - 54.31),29.89,(27.30 - 32.60),33.16,(30.84 - 35.56)
Central,17.39,(13.37 - 22.31),53.46,(46.86 - 59.95),33.11,(28.30 - 38.31),36.13,(31.68 - 40.83)
North Central,14.34,(10.64 - 19.06),48.56,(41.83 - 55.34),27.53,(22.98 - 32.60),31.42,(27.27 - 35.89)
Northeast,15.72,(12.42 - 19.71),53.09,(47.75 - 58.36),30.2,(26.27 - 34.45),33.79,(30.22 - 37.54)
Northwest,15.02,(11.50 - 19.37),51.71,(45.18 - 58.18),28.61,(24.25 - 33.41),31.81,(27.77 - 36.15)
Southeast,13.31,(10.15 - 17.27),48.4,(42.48 - 54.36),29.05,(24.84 - 33.65),32.26,(28.39 - 36.39)
Southwest,14.36,(10.72 - 18.96),50.1,(43.58 - 56.62),30.13,(25.39 - 35.33),32.75,(28.35 - 37.47)
Kansas,17.29,(15.04 - 19.80),49.6,(46.18 - 53.02),32.1,(29.29 - 35.04),34.92,(32.44 - 37.50)
Kansas City Metro,18.28,(14.67 - 22.54),49.1,(44.03 - 54.20),30.4,(26.63 - 34.45),33.5,(30.10 - 37.09)
Northeast,18.29,(14.61 - 22.66),50.14,(43.71 - 56.57),34.53,(29.56 - 39.87),37.24,(32.79 - 41.92)
South Central,16.02,(12.33 - 20.57),*,(* - *),31.59,(26.77 - 36.84),34.25,(29.79 - 39.00)
Southeast,19.08,(14.42 - 24.81),*,(* - *),36.33,(30.65 - 42.42),38.87,(33.63 - 44.38)
West,15.84,(12.03 - 20.58),*,(* - *),29.57,(24.41 - 35.32),32.91,(28.15 - 38.05)
Wichita (Sedgwick),15.64,(11.90 - 20.27),47.48,(41.32 - 53.72),32.83,(28.16 - 37.87),35.15,(30.89 - 39.66)
Kentucky,22.04,(19.55 - 24.75),55.37,(52.08 - 58.61),37.54,(34.55 - 40.63),40.08,(37.42 - 42.79)
"Adanta, Cumberland River, and Lifeskills",25.26,(20.27 - 31.00),57.28,(51.01 - 63.33),42.18,(36.74 - 47.81),44.32,(39.37 - 49.38)
"Bluegrass, Comprehend, and North Key",20.54,(16.89 - 24.74),52.13,(46.92 - 57.30),33.96,(29.51 - 38.71),36.77,(32.82 - 40.92)
Communicare and River Valley,21.98,(17.12 - 27.76),*,(* - *),39.19,(33.77 - 44.90),41.85,(36.89 - 46.98)
Four Rivers and Pennyroyal,*,(* - *),*,(* - *),38.25,(32.73 - 44.10),40.82,(35.71 - 46.13)
"Kentucky River, Mountain, and Pathways",23.16,(18.74 - 28.27),58.24,(52.22 - 64.03),42.31,(36.91 - 47.91),44.55,(39.65 - 49.56)
Seven Counties,20.03,(16.33 - 24.32),55.07,(49.31 - 60.70),34.77,(30.29 - 39.55),37.39,(33.29 - 41.67)
Louisiana,13.03,(11.18 - 15.15),43.64,(40.47 - 46.85),33.92,(31.06 - 36.90),35.53,(33.03 - 38.11)
Region 1,9.92,(7.01 - 13.87),*,(* - *),33.47,(28.10 - 39.31),34.17,(29.29 - 39.41)
Regions 2 and 9,13.39,(10.59 - 16.80),43.5,(38.59 - 48.54),30.71,(26.64 - 35.10),32.94,(29.33 - 36.78)
Region 3,13.17,(9.69 - 17.65),*,(* - *),34.76,(29.44 - 40.48),36.7,(31.94 - 41.73)
Region 4,13.65,(10.42 - 17.69),45.98,(39.65 - 52.44),34.57,(29.51 - 40.02),36.49,(31.91 - 41.33)
Regions 5 and 6,15.15,(11.41 - 19.84),47.25,(40.85 - 53.74),38.47,(33.31 - 43.91),39.89,(35.25 - 44.71)
Regions 7 and 8,12.65,(9.78 - 16.21),43.15,(37.59 - 48.90),34.7,(29.93 - 39.80),36.12,(31.88 - 40.59)
Region 10 (Jefferson),13.06,(9.76 - 17.28),*,(* - *),33.19,(28.00 - 38.83),34.55,(29.77 - 39.67)
Maine,16.42,(14.12 - 19.01),51.23,(47.98 - 54.47),29.74,(26.94 - 32.70),32.57,(30.03 - 35.22)
Aroostook/Downeast,17.8,(13.51 - 23.09),*,(* - *),30.62,(25.68 - 36.05),33.21,(28.55 - 38.22)
Central,17.27,(13.20 - 22.27),51.01,(44.69 - 57.30),30.15,(25.37 - 35.41),32.89,(28.46 - 37.64)
Cumberland,14.6,(11.29 - 18.68),50.6,(44.75 - 56.43),27.23,(23.14 - 31.75),30.35,(26.57 - 34.42)
Midcoast,17.61,(13.54 - 22.59),53.6,(46.77 - 60.30),28.29,(23.67 - 33.42),31.13,(26.76 - 35.87)
Penquis,14.76,(11.13 - 19.32),47.22,(41.00 - 53.53),29.34,(24.54 - 34.65),32.17,(27.72 - 36.97)
Western,18.09,(13.87 - 23.26),54.03,(47.97 - 59.96),34.76,(29.51 - 40.39),37.42,(32.65 - 42.45)
York,15.86,(12.24 - 20.29),51.79,(45.52 - 58.00),28.9,(24.66 - 33.55),31.66,(27.71 - 35.89)
Maryland,11.34,(9.64 - 13.30),39.23,(36.14 - 42.41),25.99,(23.28 - 28.89),27.84,(25.42 - 30.40)
Anne Arundel,12.26,(9.00 - 16.47),*,(* - *),27.74,(22.95 - 33.11),30.04,(25.50 - 35.02)
Baltimore City,9.38,(6.82 - 12.77),32.16,(26.45 - 38.45),36.07,(30.57 - 41.96),35.42,(30.57 - 40.60)
Baltimore County,11.52,(8.55 - 15.34),40.6,(35.06 - 46.39),27.22,(22.47 - 32.54),29.08,(24.78 - 33.78)
Montgomery,10.81,(7.98 - 14.47),38.27,(32.52 - 44.37),17.49,(14.18 - 21.38),19.95,(16.81 - 23.52)
North Central,12.96,(9.50 - 17.42),*,(* - *),22.37,(18.15 - 27.23),25.09,(21.04 - 29.62)
Northeast,13.37,(9.94 - 17.75),*,(* - *),28.23,(23.41 - 33.60),30.56,(26.06 - 35.46)
Prince George's,7.98,(5.80 - 10.89),30.69,(25.45 - 36.48),23.47,(19.42 - 28.08),24.62,(20.95 - 28.71)
South,13.86,(10.43 - 18.20),44.58,(38.05 - 51.29),29.71,(24.82 - 35.11),31.86,(27.38 - 36.71)
West,13.5,(9.93 - 18.11),*,(* - *),28.23,(23.38 - 33.64),30.64,(26.06 - 35.64)
Massachusetts,14.72,(12.66 - 17.05),46.59,(43.39 - 49.83),26.5,(23.89 - 29.28),29.34,(27.00 - 31.78)
Boston,12.24,(9.04 - 16.37),40.17,(34.42 - 46.20),28.63,(24.06 - 33.68),31,(26.98 - 35.32)
Central,16.38,(12.33 - 21.43),49.24,(42.52 - 55.99),28.4,(23.62 - 33.73),31.24,(26.77 - 36.09)
Metrowest,13.15,(10.18 - 16.83),45.5,(39.74 - 51.39),21.45,(17.91 - 25.48),24.53,(21.22 - 28.17)
Northeast,14.46,(11.22 - 18.45),45.67,(39.46 - 52.02),27.03,(23.01 - 31.46),29.4,(25.66 - 33.45)
Southeast,15.83,(12.40 - 20.00),52.2,(46.07 - 58.27),28.4,(24.21 - 32.99),31.33,(27.45 - 35.48)
Western,16.19,(12.41 - 20.86),48.42,(42.73 - 54.15),28.41,(23.78 - 33.54),31.59,(27.43 - 36.06)
Michigan,13.64,(12.54 - 14.82),50.04,(48.40 - 51.67),31.79,(30.22 - 33.40),34.49,(33.12 - 35.89)
Bay,16.4,(12.93 - 20.57),52.69,(46.56 - 58.74),34.87,(30.10 - 39.96),37.26,(32.86 - 41.87)
Detroit City,7.79,(6.03 - 10.01),40.76,(36.03 - 45.68),35.86,(31.75 - 40.19),36.63,(32.97 - 40.46)
Genesee,12.29,(9.63 - 15.55),51.36,(45.75 - 56.94),34.28,(29.79 - 39.07),36.74,(32.64 - 41.05)
Kalamazoo,15.03,(12.12 - 18.48),52.03,(46.93 - 57.08),33,(28.94 - 37.32),36.09,(32.47 - 39.88)
Kent,12.56,(9.94 - 15.76),52.27,(47.27 - 57.21),27.76,(23.92 - 31.95),31.95,(28.48 - 35.62)
Lakeshore,16.84,(13.58 - 20.69),47.72,(42.66 - 52.83),30.42,(26.64 - 34.49),33.1,(29.69 - 36.70)
Macomb,16.37,(13.31 - 19.99),53.16,(48.28 - 57.99),34.3,(30.47 - 38.34),36.78,(33.30 - 40.41)
Mid South,15.45,(12.65 - 18.75),50.38,(45.99 - 54.78),31.78,(28.22 - 35.56),35.05,(31.91 - 38.33)
Northern,14.08,(11.41 - 17.26),53.27,(48.42 - 58.06),30.57,(26.78 - 34.65),33.74,(30.30 - 37.36)
Oakland,12.58,(10.29 - 15.29),50.93,(46.59 - 55.26),27.2,(24.07 - 30.58),30.14,(27.28 - 33.16)
Pathways,*,(* - *),57.36,(50.60 - 63.85),35.3,(30.21 - 40.75),38.57,(33.85 - 43.52)
Saginaw,14.14,(10.65 - 18.53),*,(* - *),34.17,(29.24 - 39.48),36.22,(31.61 - 41.10)
Southeast,14.08,(11.71 - 16.85),51.3,(47.38 - 55.21),33.74,(30.26 - 37.40),36.08,(32.97 - 39.31)
St. Clair,13.68,(10.43 - 17.74),50.15,(43.55 - 56.74),34.51,(29.50 - 39.88),36.59,(31.94 - 41.51)
Washtenaw,11.75,(9.24 - 14.84),45.05,(39.62 - 50.60),25.88,(22.29 - 29.83),29.54,(26.32 - 32.99)
Western,*,(* - *),*,(* - *),31.64,(26.45 - 37.34),34.18,(29.38 - 39.33)
Minnesota,15.44,(13.42 - 17.71),52.11,(48.70 - 55.49),28.36,(25.58 - 31.31),32,(29.52 - 34.59)
Regions 1 and 2,16.86,(12.86 - 21.81),*,(* - *),30.1,(24.86 - 35.93),33.47,(28.61 - 38.71)
Regions 3 and 4,16.71,(12.99 - 21.24),59.31,(53.12 - 65.21),31.92,(27.30 - 36.93),36.4,(32.24 - 40.77)
Regions 5 and 6,15.87,(12.43 - 20.04),52.01,(45.54 - 58.42),27.18,(23.04 - 31.76),31.07,(27.20 - 35.23)
Region 7A (Hennepin),13.93,(10.63 - 18.05),45.92,(40.28 - 51.67),27.4,(23.20 - 32.04),30.18,(26.38 - 34.27)
Region 7B (Ramsey),14.42,(10.76 - 19.07),*,(* - *),28.11,(23.44 - 33.31),31.93,(27.60 - 36.60)
Region 7C,15.13,(11.86 - 19.11),53.38,(47.42 - 59.24),27.04,(22.96 - 31.55),30.79,(27.03 - 34.82)
Mississippi,13.39,(11.48 - 15.55),46.1,(43.14 - 49.09),33.07,(30.14 - 36.14),35.19,(32.66 - 37.81)
Region 1,15.12,(11.67 - 19.37),48.87,(43.13 - 54.65),34.67,(30.16 - 39.47),36.88,(32.83 - 41.13)
Region 2,11.04,(8.30 - 14.54),41.15,(35.40 - 47.15),33.94,(28.88 - 39.40),35.15,(30.66 - 39.92)
Region 3,11.92,(9.00 - 15.62),44.49,(38.51 - 50.64),31.71,(26.72 - 37.15),33.92,(29.42 - 38.72)
Region 4,13.11,(10.12 - 16.80),44.51,(38.48 - 50.70),28.45,(23.92 - 33.48),31.08,(26.96 - 35.53)
Region 5,11.74,(8.54 - 15.93),*,(* - *),32.85,(27.37 - 38.85),34.03,(28.99 - 39.45)
Region 6,13.36,(9.93 - 17.75),43.83,(37.29 - 50.60),31.91,(27.00 - 37.26),34.04,(29.60 - 38.77)
Region 7,15.85,(12.21 - 20.31),54.65,(48.74 - 60.43),37.12,(32.01 - 42.53),39.79,(35.23 - 44.53)
Missouri,17.51,(15.27 - 20.00),50.37,(47.14 - 53.60),35.66,(32.63 - 38.80),37.88,(35.21 - 40.61)
