Hawaii Island,8.47,(5.59 - 12.65),*,(* - *),6.96,(4.32 - 11.03),8.59,(5.92 - 12.29)
Honolulu,7.6,(5.69 - 10.09),14.39,(11.68 - 17.62),3.15,(2.12 - 4.65),4.71,(3.65 - 6.07)
Kauai and Maui**,8.35,(5.78 - 11.90),18.05,(13.66 - 23.46),6.29,(4.20 - 9.33),7.66,(5.55 - 10.47)
Maui,8.85,(5.82 - 13.24),*,(* - *),6.91,(4.39 - 10.71),8.33,(5.81 - 11.82)
Idaho,6.06,(4.82 - 7.58),12.97,(11.09 - 15.12),3.3,(2.48 - 4.37),4.91,(4.08 - 5.89)
Region 1,6.92,(4.62 - 10.24),15.93,(11.55 - 21.56),3.52,(2.21 - 5.57),5.11,(3.64 - 7.14)
Region 2,5.95,(3.82 - 9.15),*,(* - *),3.84,(2.38 - 6.15),6.03,(4.30 - 8.39)
Region 3,6.98,(4.61 - 10.44),11.44,(8.11 - 15.91),2.76,(1.71 - 4.45),4.14,(2.95 - 5.80)
Region 4,6.27,(4.36 - 8.94),14.12,(11.00 - 17.94),3.88,(2.58 - 5.81),5.57,(4.23 - 7.29)
Region 5,5.91,(3.88 - 8.90),10.99,(7.42 - 15.96),2.84,(1.70 - 4.69),4.07,(2.76 - 5.95)
Region 6,5.28,(3.41 - 8.09),12.04,(8.50 - 16.77),3.04,(1.85 - 4.94),4.75,(3.36 - 6.68)
Region 7,4.86,(3.11 - 7.53),10.74,(7.56 - 15.03),2.61,(1.59 - 4.24),4.31,(3.09 - 5.99)
Illinois,6.27,(5.51 - 7.13),15.67,(14.42 - 17.01),3.59,(3.02 - 4.26),5.42,(4.88 - 6.01)
Region I (Cook),6.96,(5.74 - 8.43),16.65,(14.66 - 18.84),4.43,(3.49 - 5.60),6.3,(5.42 - 7.31)
Region II,5.36,(4.28 - 6.70),14.62,(12.64 - 16.86),2.91,(2.18 - 3.87),4.59,(3.84 - 5.47)
Region III,6.79,(5.07 - 9.02),14.86,(12.10 - 18.12),3.18,(2.25 - 4.48),5.2,(4.18 - 6.44)
Region IV,6.39,(4.52 - 8.95),14.62,(11.37 - 18.60),2.83,(1.89 - 4.21),4.53,(3.47 - 5.88)
Region V,5.53,(4.00 - 7.61),16.17,(13.31 - 19.51),2.99,(2.05 - 4.34),4.96,(3.95 - 6.20)
Indiana,6.75,(5.49 - 8.28),14.91,(12.80 - 17.30),3.64,(2.80 - 4.72),5.37,(4.51 - 6.38)
Central,7.5,(5.36 - 10.41),16.62,(12.99 - 21.02),4.47,(2.96 - 6.70),6.2,(4.66 - 8.21)
East,6.11,(4.04 - 9.16),13.27,(9.34 - 18.52),3,(1.87 - 4.78),4.59,(3.27 - 6.40)
North Central,5.94,(3.86 - 9.04),14.12,(10.17 - 19.29),3.6,(2.26 - 5.71),5.18,(3.67 - 7.25)
Northeast,5.34,(3.47 - 8.13),12.76,(8.97 - 17.83),2.92,(1.77 - 4.78),4.4,(3.09 - 6.25)
Northwest,6.27,(4.17 - 9.32),*,(* - *),4.16,(2.65 - 6.49),5.85,(4.18 - 8.14)
Southeast,7.67,(5.11 - 11.36),*,(* - *),3.16,(1.99 - 4.99),4.81,(3.45 - 6.67)
Southwest,6.55,(4.23 - 10.01),*,(* - *),3.3,(2.01 - 5.37),5.07,(3.53 - 7.23)
West,7.8,(5.26 - 11.42),14.07,(10.45 - 18.68),3.11,(1.95 - 4.91),5.5,(4.08 - 7.39)
Iowa,6.18,(4.88 - 7.81),12.25,(10.26 - 14.57),2.7,(1.99 - 3.65),4.18,(3.43 - 5.10)
Central,8.05,(5.42 - 11.80),14.06,(10.22 - 19.04),3.2,(1.96 - 5.17),4.81,(3.40 - 6.76)
North Central,6.28,(4.07 - 9.56),9.85,(6.67 - 14.33),2.25,(1.33 - 3.78),3.66,(2.53 - 5.25)
Northeast,5.67,(3.87 - 8.23),14.45,(10.91 - 18.89),2.86,(1.85 - 4.41),4.67,(3.49 - 6.23)
Northwest,5.56,(3.65 - 8.38),9.37,(6.44 - 13.43),2.06,(1.24 - 3.42),3.08,(2.11 - 4.46)
Southeast,5.55,(3.67 - 8.30),12.33,(9.12 - 16.47),2.92,(1.84 - 4.59),4.48,(3.28 - 6.09)
Southwest,6.75,(4.46 - 10.11),11.1,(7.84 - 15.48),2.58,(1.58 - 4.19),3.7,(2.58 - 5.28)
Kansas,7.09,(5.69 - 8.79),13.61,(11.51 - 16.02),3.61,(2.77 - 4.69),5.23,(4.37 - 6.24)
Kansas City Metro,8.97,(6.46 - 12.34),15.34,(12.12 - 19.24),4.6,(3.16 - 6.66),6.39,(4.93 - 8.24)
Northeast,6.31,(4.26 - 9.26),12.26,(8.80 - 16.84),3.06,(1.87 - 4.97),4.65,(3.30 - 6.52)
South Central,6.02,(4.03 - 8.89),11.74,(8.15 - 16.64),2.62,(1.60 - 4.27),3.98,(2.77 - 5.68)
Southeast,6.46,(4.11 - 10.00),*,(* - *),*,(* - *),4.76,(3.12 - 7.18)
West,5.94,(3.85 - 9.08),11.91,(8.23 - 16.94),2.68,(1.61 - 4.44),4.1,(2.83 - 5.91)
Wichita (Sedgwick),6.47,(4.23 - 9.76),14.82,(10.81 - 19.99),3.95,(2.59 - 5.99),5.67,(4.16 - 7.68)
Kentucky,7.61,(6.24 - 9.24),14.92,(12.82 - 17.30),4.06,(3.13 - 5.24),5.6,(4.67 - 6.72)
"Adanta, Cumberland River, and Lifeskills",6.02,(4.09 - 8.77),12.04,(8.72 - 16.38),2.83,(1.75 - 4.55),4.14,(2.92 - 5.82)
"Bluegrass, Comprehend, and North Key",7.6,(5.44 - 10.51),16.04,(12.65 - 20.15),4.66,(3.19 - 6.76),6.43,(4.91 - 8.36)
Communicare and River Valley,6.62,(4.37 - 9.91),*,(* - *),3.57,(2.21 - 5.74),5.19,(3.65 - 7.33)
Four Rivers and Pennyroyal,8.05,(5.43 - 11.77),14.25,(10.12 - 19.70),3.67,(2.28 - 5.85),5.18,(3.63 - 7.34)
"Kentucky River, Mountain, and Pathways",5.64,(3.74 - 8.44),11.16,(7.93 - 15.48),2.96,(1.83 - 4.78),4.12,(2.88 - 5.85)
Seven Counties,10.38,(7.52 - 14.16),18.07,(13.81 - 23.30),5.26,(3.52 - 7.78),6.91,(5.12 - 9.26)
Louisiana,5.63,(4.45 - 7.11),14.49,(12.34 - 16.94),3.6,(2.72 - 4.76),5.41,(4.50 - 6.50)
Region 1,5.5,(3.41 - 8.74),*,(* - *),4.63,(2.77 - 7.62),6.68,(4.62 - 9.56)
Regions 2 and 9,6.73,(4.70 - 9.55),16.95,(13.32 - 21.31),3.67,(2.44 - 5.48),5.99,(4.64 - 7.70)
Region 3,5.46,(3.55 - 8.31),14.26,(10.21 - 19.57),3.87,(2.39 - 6.21),5.57,(3.95 - 7.78)
Region 4,5.04,(3.27 - 7.68),11.2,(7.77 - 15.88),2.84,(1.73 - 4.63),4.24,(2.98 - 6.01)
Regions 5 and 6,4.82,(3.09 - 7.45),11.84,(8.35 - 16.51),2.87,(1.79 - 4.57),4.31,(3.06 - 6.05)
Regions 7 and 8,5.32,(3.54 - 7.91),14.4,(10.88 - 18.81),3.59,(2.32 - 5.53),5.41,(4.01 - 7.26)
Region 10 (Jefferson),5.67,(3.65 - 8.70),*,(* - *),3.85,(2.32 - 6.33),5.18,(3.50 - 7.59)
Maine,11.99,(9.97 - 14.37),26.16,(23.39 - 29.14),5.61,(4.35 - 7.21),8.31,(7.10 - 9.71)
Aroostook/Downeast,10.05,(6.83 - 14.54),*,(* - *),4.77,(2.94 - 7.66),6.91,(4.91 - 9.65)
Central,11.45,(8.01 - 16.10),28.48,(22.79 - 34.95),6.01,(3.95 - 9.04),8.96,(6.79 - 11.73)
Cumberland,13.2,(9.67 - 17.76),27.34,(22.02 - 33.40),6.53,(4.49 - 9.41),9.31,(7.20 - 11.96)
Midcoast,11.43,(7.95 - 16.17),*,(* - *),4.71,(2.99 - 7.35),6.56,(4.72 - 9.04)
Penquis,11.61,(8.13 - 16.33),28.84,(23.28 - 35.11),5.51,(3.57 - 8.42),9.21,(7.08 - 11.91)
Western,13.49,(9.55 - 18.72),25.56,(20.38 - 31.54),6.14,(4.14 - 9.02),8.83,(6.76 - 11.45)
York,11.66,(8.39 - 15.97),*,(* - *),4.96,(3.24 - 7.52),7.6,(5.75 - 10.00)
Maryland,5.9,(4.67 - 7.43),13.19,(11.09 - 15.62),3.14,(2.32 - 4.25),4.55,(3.71 - 5.57)
Anne Arundel,5.9,(3.84 - 8.96),*,(* - *),2.92,(1.68 - 5.03),4.35,(2.89 - 6.49)
Baltimore City,5.59,(3.59 - 8.61),15.15,(10.90 - 20.68),5.17,(3.27 - 8.10),6.81,(4.83 - 9.53)
Baltimore County,5.52,(3.58 - 8.42),13.91,(10.28 - 18.56),2.92,(1.78 - 4.74),4.45,(3.20 - 6.16)
Montgomery,6.36,(4.14 - 9.64),14.45,(10.33 - 19.84),3.37,(2.09 - 5.38),4.68,(3.29 - 6.61)
North Central,7.28,(4.64 - 11.25),*,(* - *),2.67,(1.55 - 4.56),4,(2.69 - 5.90)
Northeast,6.18,(3.95 - 9.53),*,(* - *),2.75,(1.64 - 4.57),4.31,(3.00 - 6.17)
Prince George's,5.06,(3.23 - 7.83),10.93,(7.72 - 15.24),3.04,(1.83 - 5.01),4.29,(2.99 - 6.14)
South,6.12,(4.04 - 9.17),11.73,(8.13 - 16.64),2.67,(1.60 - 4.42),3.98,(2.75 - 5.73)
West,5.77,(3.66 - 8.97),*,(* - *),2.16,(1.26 - 3.69),3.45,(2.32 - 5.10)
Massachusetts,9.59,(7.92 - 11.56),25.01,(22.19 - 28.07),5.08,(3.98 - 6.45),7.89,(6.78 - 9.17)
Boston,8.29,(5.59 - 12.12),23.06,(17.94 - 29.13),6.42,(4.21 - 9.66),9.84,(7.45 - 12.88)
Central,10.33,(7.13 - 14.75),*,(* - *),5.34,(3.47 - 8.12),8.2,(6.13 - 10.90)
Metrowest,9.36,(6.81 - 12.74),23.22,(18.12 - 29.25),4.53,(3.05 - 6.69),6.92,(5.28 - 9.03)
Northeast,8.72,(6.12 - 12.28),*,(* - *),4.88,(3.29 - 7.19),7.21,(5.45 - 9.47)
Southeast,9.99,(7.14 - 13.82),25.57,(20.12 - 31.91),4.74,(3.19 - 7.01),7.3,(5.59 - 9.49)
Western,10.85,(7.55 - 15.36),30.62,(24.84 - 37.09),5.49,(3.57 - 8.37),9.49,(7.34 - 12.18)
Michigan,7.68,(6.89 - 8.55),18.19,(16.96 - 19.48),4.68,(4.06 - 5.40),6.68,(6.09 - 7.33)
Bay,7.76,(5.52 - 10.81),13.74,(10.09 - 18.44),3.9,(2.60 - 5.81),5.22,(3.83 - 7.07)
Detroit City,7.34,(5.43 - 9.87),21.83,(17.90 - 26.35),7.94,(5.87 - 10.66),10.12,(8.12 - 12.55)
Genesee,8.07,(5.87 - 10.99),21.35,(16.87 - 26.63),5.41,(3.77 - 7.69),7.71,(5.97 - 9.89)
Kalamazoo,7.61,(5.63 - 10.22),18.16,(14.51 - 22.48),3.88,(2.67 - 5.60),6.2,(4.88 - 7.85)
Kent,6.33,(4.44 - 8.95),18.34,(14.58 - 22.82),3.64,(2.40 - 5.48),6.15,(4.78 - 7.89)
Lakeshore,7.66,(5.68 - 10.25),14.15,(11.03 - 17.97),3.47,(2.41 - 4.98),5.13,(3.99 - 6.56)
Macomb,6.5,(4.71 - 8.91),18.16,(14.54 - 22.46),4.43,(3.16 - 6.19),6.24,(4.91 - 7.91)
Mid South,8.99,(6.87 - 11.69),18.49,(15.27 - 22.21),4.44,(3.17 - 6.19),6.92,(5.60 - 8.52)
Northern,7.71,(5.73 - 10.30),15.68,(12.33 - 19.74),4.03,(2.79 - 5.77),5.65,(4.35 - 7.32)
Oakland,8.27,(6.39 - 10.63),21.75,(18.25 - 25.71),5.93,(4.47 - 7.82),7.89,(6.46 - 9.60)
Pathways,*,(* - *),17.83,(13.21 - 23.62),5.49,(3.52 - 8.46),7.32,(5.27 - 10.08)
Saginaw,9.44,(6.30 - 13.90),*,(* - *),4.72,(3.01 - 7.32),6.37,(4.53 - 8.90)
Southeast,7.81,(6.01 - 10.08),17.62,(14.57 - 21.14),3.87,(2.81 - 5.31),5.7,(4.61 - 7.03)
St. Clair,6.68,(4.44 - 9.94),15.32,(11.25 - 20.53),3.58,(2.26 - 5.60),5.14,(3.69 - 7.12)
Washtenaw,7.11,(5.12 - 9.79),18.43,(14.44 - 23.21),4.52,(3.12 - 6.50),7.17,(5.61 - 9.13)
Western,*,(* - *),13.7,(9.82 - 18.78),3.71,(2.25 - 6.05),5.19,(3.62 - 7.37)
Minnesota,7.36,(5.99 - 9.00),16.5,(14.24 - 19.05),5.03,(3.91 - 6.46),6.79,(5.70 - 8.07)
Regions 1 and 2,7.3,(4.78 - 10.99),*,(* - *),5.31,(3.31 - 8.40),6.91,(4.84 - 9.78)
Regions 3 and 4,7.12,(4.98 - 10.07),16.12,(12.14 - 21.08),4.01,(2.60 - 6.12),5.99,(4.45 - 8.01)
Regions 5 and 6,6.16,(4.20 - 8.95),14.21,(10.44 - 19.04),3.46,(2.24 - 5.31),5.14,(3.81 - 6.92)
Region 7A (Hennepin),9.19,(6.41 - 13.03),19.46,(15.23 - 24.52),6.91,(4.72 - 10.00),8.79,(6.64 - 11.56)
Region 7B (Ramsey),6.92,(4.63 - 10.21),*,(* - *),5.71,(3.58 - 9.00),7.61,(5.38 - 10.66)
Region 7C,7.26,(5.11 - 10.21),15.54,(11.65 - 20.42),4.7,(3.10 - 7.05),6.24,(4.59 - 8.43)
Mississippi,5.31,(4.18 - 6.72),11.8,(9.81 - 14.13),3.48,(2.63 - 4.61),4.84,(3.97 - 5.88)
Region 1,5.22,(3.47 - 7.78),11.79,(8.45 - 16.22),3.15,(2.01 - 4.90),4.49,(3.23 - 6.23)
Region 2,4.88,(3.19 - 7.39),12.29,(8.67 - 17.14),4.07,(2.59 - 6.33),5.45,(3.86 - 7.63)
Region 3,4.33,(2.77 - 6.73),9.32,(6.48 - 13.24),2.63,(1.57 - 4.38),3.79,(2.62 - 5.45)
Region 4,5.57,(3.74 - 8.21),12.56,(9.00 - 17.26),3.49,(2.22 - 5.44),4.97,(3.58 - 6.87)
Region 5,4.54,(2.87 - 7.11),8.92,(5.95 - 13.16),2.95,(1.76 - 4.89),3.87,(2.60 - 5.73)
Region 6,5.99,(3.88 - 9.14),11.01,(7.58 - 15.74),3.31,(1.97 - 5.52),4.68,(3.18 - 6.85)
Region 7,6.37,(4.22 - 9.51),14.78,(10.90 - 19.75),4.49,(2.87 - 6.96),6.06,(4.35 - 8.38)
Missouri,7.14,(5.83 - 8.71),14.57,(12.49 - 16.93),3.82,(2.93 - 4.96),5.44,(4.54 - 6.51)
