Rural North,12.43,(9.03 - 16.87),18.69,(13.96 - 24.56),5.91,(3.90 - 8.85),7.65,(5.58 - 10.40)
Rural South,9.71,(6.77 - 13.72),*,(* - *),4.48,(2.88 - 6.92),5.76,(4.04 - 8.15)
Arkansas,11.8,(9.96 - 13.93),18.63,(16.19 - 21.35),5.48,(4.33 - 6.92),7.44,(6.32 - 8.75)
Areas 1 and 2,13.27,(9.76 - 17.80),20.72,(16.06 - 26.30),5.5,(3.69 - 8.12),7.87,(5.96 - 10.33)
Areas 3 and 4,10.63,(7.78 - 14.37),17.9,(13.71 - 23.02),5.18,(3.42 - 7.77),7.07,(5.23 - 9.49)
Areas 5 and 6,10.94,(7.93 - 14.92),15.89,(12.15 - 20.52),5.34,(3.64 - 7.78),7,(5.28 - 9.22)
"Areas 7, 12, and 13",10.97,(7.98 - 14.89),15.7,(11.58 - 20.93),5.28,(3.48 - 7.94),6.87,(5.02 - 9.33)
"Areas 8, 10, and 11",12.55,(9.31 - 16.70),20.54,(16.15 - 25.76),5.44,(3.66 - 8.02),7.52,(5.70 - 9.86)
Area 9,12.34,(9.29 - 16.21),20.6,(15.81 - 26.39),6.03,(4.14 - 8.69),8.14,(6.18 - 10.65)
California,10.52,(9.54 - 11.59),19.75,(18.40 - 21.18),7.13,(6.29 - 8.07),9.09,(8.34 - 9.91)
Region 1,13.17,(9.84 - 17.40),*,(* - *),10.96,(7.67 - 15.43),13.7,(10.40 - 17.82)
Region 2,12.29,(9.79 - 15.31),24.25,(20.49 - 28.45),9.23,(6.98 - 12.12),11.44,(9.34 - 13.95)
Region 3,11.02,(8.25 - 14.57),20.89,(16.34 - 26.31),7.19,(5.11 - 10.04),9.38,(7.26 - 12.02)
Region 4,12.19,(9.19 - 16.01),26.72,(21.53 - 32.64),10.15,(7.57 - 13.47),12.14,(9.63 - 15.21)
Region 5,12.07,(9.35 - 15.45),24.22,(19.76 - 29.31),8.36,(6.22 - 11.15),10.54,(8.45 - 13.09)
Region 6 (Santa Clara),8.85,(6.53 - 11.91),17.57,(13.55 - 22.48),5.65,(3.95 - 8.01),7.35,(5.59 - 9.60)
Region 7,10.51,(7.56 - 14.43),19.22,(14.82 - 24.55),7.67,(5.27 - 11.05),9.64,(7.23 - 12.73)
Region 8,9.5,(7.17 - 12.50),16.56,(12.82 - 21.11),5.97,(4.08 - 8.66),7.86,(6.00 - 10.24)
Region 9,10.31,(7.57 - 13.89),21.71,(17.18 - 27.04),6.55,(4.53 - 9.38),9.18,(7.09 - 11.81)
Region 10,12.1,(9.05 - 16.00),26.26,(21.07 - 32.21),8.11,(5.71 - 11.40),11.01,(8.57 - 14.05)
Region 11 (Los Angeles),9.1,(7.55 - 10.93),15.62,(13.54 - 17.96),5.81,(4.55 - 7.39),7.39,(6.22 - 8.76)
Region 12,9.96,(7.68 - 12.82),19.08,(15.04 - 23.90),6.32,(4.48 - 8.85),8.52,(6.61 - 10.91)
Region 13 (Riverside),10.6,(8.07 - 13.81),18.34,(14.22 - 23.33),5.67,(3.88 - 8.20),7.59,(5.76 - 9.94)
Region 14 (Orange),10.76,(8.31 - 13.83),18.54,(15.05 - 22.62),6.43,(4.70 - 8.74),8.23,(6.52 - 10.34)
Region 15,11.43,(8.89 - 14.59),20.73,(17.19 - 24.78),7.76,(5.87 - 10.18),9.95,(8.14 - 12.10)
Colorado,11.37,(9.54 - 13.49),25.91,(22.80 - 29.29),6.62,(5.33 - 8.21),9.48,(8.20 - 10.94)
Region 1,10.25,(7.36 - 14.09),25.96,(20.45 - 32.33),5.5,(3.70 - 8.12),9.1,(7.05 - 11.68)
Regions 2 and 7,12.17,(9.76 - 15.07),26.82,(22.73 - 31.34),6.97,(5.27 - 9.16),9.82,(8.14 - 11.81)
Region 3,11.09,(7.96 - 15.25),*,(* - *),5.95,(3.98 - 8.81),8.81,(6.71 - 11.49)
Region 4,9.88,(6.95 - 13.87),*,(* - *),5.73,(3.74 - 8.68),7.6,(5.50 - 10.42)
Regions 5 and 6,10.12,(7.17 - 14.11),*,(* - *),7.43,(4.99 - 10.94),10.01,(7.45 - 13.31)
Connecticut,10.41,(8.76 - 12.32),26.08,(22.86 - 29.57),6.01,(4.78 - 7.55),8.67,(7.42 - 10.11)
Eastern,11.12,(8.00 - 15.27),*,(* - *),6.41,(4.22 - 9.62),10.15,(7.70 - 13.27)
North Central,9.63,(7.26 - 12.67),26.57,(21.59 - 32.22),5.88,(4.10 - 8.37),8.53,(6.66 - 10.86)
Northwestern,11.04,(8.29 - 14.55),*,(* - *),6.03,(4.14 - 8.71),8.58,(6.57 - 11.14)
South Central,10.88,(8.26 - 14.20),25.48,(20.61 - 31.04),6.54,(4.63 - 9.17),9.15,(7.20 - 11.56)
Southwest,9.86,(7.24 - 13.28),*,(* - *),5.33,(3.57 - 7.89),7.47,(5.61 - 9.90)
Delaware,10.28,(8.61 - 12.24),23.27,(20.41 - 26.40),5.15,(4.10 - 6.46),7.8,(6.73 - 9.03)
Kent,8.93,(6.45 - 12.24),17.96,(13.74 - 23.13),5.47,(3.65 - 8.14),7.45,(5.60 - 9.85)
New Castle (excluding Wilmington City),10.22,(8.07 - 12.86),24.81,(21.08 - 28.96),4.53,(3.28 - 6.22),7.68,(6.39 - 9.22)
Sussex,10.73,(7.91 - 14.40),22.1,(17.33 - 27.73),5.16,(3.52 - 7.52),7.04,(5.30 - 9.29)
Wilmington City,12.18,(8.64 - 16.90),*,(* - *),8.07,(5.37 - 11.96),10.81,(7.90 - 14.61)
District of Columbia,10.04,(8.28 - 12.13),21.25,(18.46 - 24.34),7.59,(6.18 - 9.28),9.77,(8.43 - 11.29)
Ward 1,10.05,(6.90 - 14.43),*,(* - *),10.11,(6.86 - 14.66),12.36,(9.14 - 16.50)
Ward 2,*,(* - *),22.81,(18.48 - 27.81),8.42,(5.75 - 12.16),11.99,(9.44 - 15.12)
Ward 3,9.22,(6.41 - 13.09),*,(* - *),5.83,(3.83 - 8.78),7.84,(5.75 - 10.61)
Ward 4,10.06,(7.15 - 13.97),*,(* - *),6.13,(3.98 - 9.32),7.53,(5.30 - 10.58)
Ward 5,11.15,(8.02 - 15.29),24.12,(18.84 - 30.33),8.2,(5.76 - 11.54),10.49,(8.05 - 13.56)
Ward 6,9.33,(6.48 - 13.26),*,(* - *),8.04,(5.37 - 11.88),9.94,(7.23 - 13.53)
Ward 7,9.67,(7.05 - 13.13),*,(* - *),6.25,(4.15 - 9.32),7.57,(5.46 - 10.39)
Ward 8,10.29,(7.70 - 13.63),20.23,(15.38 - 26.13),8.59,(5.94 - 12.27),10.69,(8.11 - 13.96)
Florida,10.33,(9.40 - 11.35),21.03,(19.64 - 22.48),5.69,(5.03 - 6.44),7.68,(7.06 - 8.35)
Region A,11.7,(9.69 - 14.07),24.79,(21.36 - 28.57),7.36,(5.78 - 9.33),10.44,(8.82 - 12.31)
Circuit 1,11.61,(8.75 - 15.26),23.88,(18.68 - 30.00),7.53,(5.34 - 10.53),10.07,(7.77 - 12.95)
Circuit 2,12.68,(9.41 - 16.87),27.71,(22.68 - 33.38),8.3,(5.65 - 12.02),12.94,(10.22 - 16.26)
Circuit 14,10.39,(7.45 - 14.31),20.32,(15.41 - 26.29),5.81,(3.90 - 8.56),7.85,(5.84 - 10.48)
Region B,11.61,(9.76 - 13.77),24.16,(21.34 - 27.21),6.79,(5.49 - 8.37),9.5,(8.21 - 10.96)
Circuits 3 and 8,11.68,(8.60 - 15.68),24.18,(19.58 - 29.46),7.03,(4.91 - 9.99),10.68,(8.47 - 13.39)
Circuit 4,11.41,(8.88 - 14.55),23.72,(19.50 - 28.52),8.1,(5.90 - 11.02),10.52,(8.36 - 13.17)
Circuit 7,11.89,(8.93 - 15.66),24.91,(19.98 - 30.58),4.97,(3.40 - 7.20),7.28,(5.64 - 9.36)
Region C,10.18,(8.81 - 11.72),20.12,(17.98 - 22.45),5.48,(4.56 - 6.56),7.34,(6.44 - 8.35)
Circuit 5,10.02,(7.57 - 13.15),20.66,(16.20 - 25.96),4.14,(2.82 - 6.03),5.65,(4.26 - 7.47)
Circuit 9,9.36,(7.18 - 12.12),19.34,(15.97 - 23.22),6.66,(4.83 - 9.11),8.8,(7.04 - 10.94)
Circuit 10,10.59,(7.90 - 14.07),16.7,(12.50 - 21.95),4.96,(3.39 - 7.21),6.48,(4.81 - 8.68)
Circuit 18,10.94,(8.42 - 14.10),22.7,(18.54 - 27.48),5.99,(4.37 - 8.15),8.02,(6.36 - 10.06)
Circuit 19,10.66,(7.77 - 14.45),22.36,(17.25 - 28.47),5.07,(3.48 - 7.34),6.81,(5.10 - 9.05)
Region D,9.5,(8.22 - 10.95),18.31,(16.32 - 20.48),5.26,(4.35 - 6.34),6.88,(6.00 - 7.88)
Circuits 11 and 16,8.58,(6.80 - 10.77),15.79,(13.04 - 19.00),4.81,(3.57 - 6.44),6.3,(5.11 - 7.76)
Circuit 15 (Palm Beach),10.65,(8.24 - 13.65),25.34,(21.09 - 30.13),6.07,(4.48 - 8.17),8.1,(6.50 - 10.05)
Circuit 17 (Broward),10.15,(8.10 - 12.64),18,(14.78 - 21.75),5.31,(3.87 - 7.24),6.84,(5.41 - 8.61)
Region E,10.27,(8.85 - 11.90),21.78,(19.35 - 24.43),5.41,(4.45 - 6.56),7.23,(6.28 - 8.30)
Circuit 6,10.08,(7.74 - 13.03),24.15,(19.63 - 29.34),5.07,(3.68 - 6.96),6.95,(5.51 - 8.74)
Circuit 12,11.91,(8.90 - 15.75),*,(* - *),4.84,(3.30 - 7.05),6.46,(4.82 - 8.60)
Circuit 13 (Hillsborough),10.15,(7.88 - 12.99),20.42,(16.69 - 24.73),6.38,(4.68 - 8.63),8.49,(6.79 - 10.56)
Circuit 20,9.64,(7.28 - 12.66),20.53,(16.28 - 25.54),5.32,(3.76 - 7.50),6.84,(5.22 - 8.91)
Georgia,8.51,(6.97 - 10.36),17.8,(15.28 - 20.64),6.3,(4.98 - 7.94),8.06,(6.78 - 9.55)
Region 1,9.23,(6.68 - 12.61),17.49,(13.11 - 22.95),6.12,(4.05 - 9.16),7.72,(5.61 - 10.54)
Region 2,8.13,(5.82 - 11.24),16.96,(12.81 - 22.11),5.39,(3.64 - 7.91),7.19,(5.39 - 9.53)
Region 3,8.66,(6.52 - 11.41),19.31,(15.77 - 23.43),7.43,(5.46 - 10.03),9.2,(7.30 - 11.54)
Region 4,7.76,(5.42 - 11.01),14.55,(10.56 - 19.72),4.7,(3.05 - 7.18),6.2,(4.47 - 8.55)
Region 5,8.63,(6.16 - 11.97),*,(* - *),5.54,(3.69 - 8.25),7.59,(5.58 - 10.25)
Hawaii,11,(9.07 - 13.28),18.76,(16.00 - 21.87),5.6,(4.24 - 7.36),7.35,(6.04 - 8.91)
Hawaii Island,12.12,(8.64 - 16.74),*,(* - *),8.22,(5.31 - 12.52),9.78,(6.88 - 13.71)
Honolulu,10.56,(8.35 - 13.27),17.84,(14.84 - 21.28),4.67,(3.25 - 6.66),6.49,(5.13 - 8.20)
Kauai and Maui**,11.9,(8.99 - 15.60),21.7,(16.69 - 27.73),7.63,(5.29 - 10.89),9.26,(6.91 - 12.31)
Maui,12.4,(8.84 - 17.12),*,(* - *),8.29,(5.49 - 12.34),10.01,(7.20 - 13.74)
Idaho,8.75,(7.32 - 10.43),15.98,(13.80 - 18.43),4.99,(3.95 - 6.28),6.82,(5.80 - 8.00)
Region 1,9.38,(6.75 - 12.89),*,(* - *),4.78,(3.13 - 7.22),6.5,(4.74 - 8.84)
Region 2,8.88,(6.18 - 12.62),*,(* - *),5.27,(3.43 - 8.03),7.72,(5.65 - 10.47)
Region 3,9.47,(6.90 - 12.86),14.61,(10.88 - 19.35),4.68,(3.13 - 6.93),6.25,(4.64 - 8.39)
Region 4,9.58,(7.08 - 12.85),17.35,(13.82 - 21.55),5.95,(4.19 - 8.40),7.82,(6.08 - 10.01)
Region 5,8.02,(5.69 - 11.19),13.04,(9.18 - 18.20),4.24,(2.68 - 6.62),5.57,(3.88 - 7.92)
Region 6,8.39,(5.95 - 11.71),16.43,(12.24 - 21.70),4.69,(3.01 - 7.23),6.93,(5.09 - 9.36)
Region 7,6.99,(5.00 - 9.68),13.4,(9.80 - 18.07),4.19,(2.72 - 6.42),6.12,(4.51 - 8.25)
Illinois,9.46,(8.54 - 10.47),18.47,(17.14 - 19.89),5.26,(4.54 - 6.08),7.26,(6.60 - 7.98)
Region I (Cook),10.6,(9.08 - 12.35),18.95,(16.90 - 21.18),6.79,(5.59 - 8.21),8.65,(7.54 - 9.90)
Region II,8.64,(7.27 - 10.25),18.55,(16.29 - 21.03),4.19,(3.27 - 5.35),6.24,(5.33 - 7.30)
Region III,8.86,(6.98 - 11.18),16.98,(14.04 - 20.39),3.99,(2.87 - 5.52),6.24,(5.07 - 7.65)
Region IV,9.45,(7.26 - 12.22),17.5,(13.92 - 21.78),4.07,(2.84 - 5.80),6.01,(4.71 - 7.64)
Region V,7.87,(6.05 - 10.17),18.84,(15.68 - 22.46),4.12,(2.93 - 5.76),6.32,(5.09 - 7.81)
Indiana,9.97,(8.42 - 11.76),18.91,(16.53 - 21.54),5.39,(4.31 - 6.72),7.46,(6.39 - 8.69)
Central,10.75,(8.15 - 14.07),20.6,(16.48 - 25.44),6.97,(4.93 - 9.77),8.91,(6.89 - 11.45)
East,9.68,(6.93 - 13.37),16.2,(11.73 - 21.95),4.68,(3.02 - 7.19),6.46,(4.65 - 8.90)
North Central,9.44,(6.83 - 12.91),18.77,(14.13 - 24.49),5.36,(3.61 - 7.89),7.36,(5.50 - 9.79)
Northeast,7.97,(5.67 - 11.10),16.75,(12.45 - 22.16),4,(2.55 - 6.21),5.92,(4.33 - 8.05)
Northwest,9.52,(6.96 - 12.90),19.42,(14.81 - 25.05),5.74,(3.80 - 8.56),7.67,(5.65 - 10.31)
Southeast,11.27,(8.10 - 15.47),*,(* - *),4.58,(2.99 - 6.95),6.8,(5.00 - 9.18)
Southwest,10.03,(7.03 - 14.12),*,(* - *),4.77,(3.08 - 7.31),6.92,(5.03 - 9.45)
West,10.3,(7.37 - 14.21),17.62,(13.46 - 22.72),4.48,(2.88 - 6.91),7.36,(5.58 - 9.64)
Iowa,9.49,(7.92 - 11.33),14.89,(12.66 - 17.44),4,(3.13 - 5.10),5.69,(4.80 - 6.74)
Central,12.01,(8.89 - 16.03),17.82,(13.44 - 23.24),4.99,(3.32 - 7.42),6.89,(5.13 - 9.20)
North Central,9.39,(6.69 - 13.01),12.58,(9.06 - 17.21),3.41,(2.15 - 5.37),5.11,(3.70 - 7.02)
Northeast,9.19,(6.95 - 12.06),16.54,(12.75 - 21.17),4.11,(2.79 - 6.01),6.05,(4.62 - 7.88)
Northwest,8.21,(5.81 - 11.48),11.98,(8.69 - 16.29),3.21,(2.06 - 4.96),4.42,(3.18 - 6.13)
Southeast,8.83,(6.41 - 12.05),14.88,(11.35 - 19.28),4.02,(2.70 - 5.95),5.82,(4.40 - 7.66)
Southwest,9.89,(7.02 - 13.76),13.32,(9.51 - 18.33),4.05,(2.62 - 6.19),5.26,(3.76 - 7.34)
Kansas,9.85,(8.16 - 11.85),16.13,(13.73 - 18.86),5.11,(4.05 - 6.44),6.89,(5.84 - 8.12)
Kansas City Metro,11.26,(8.47 - 14.82),17.94,(14.46 - 22.05),6.19,(4.37 - 8.69),8.14,(6.36 - 10.36)
Northeast,8.45,(6.11 - 11.59),14.42,(10.54 - 19.41),4.14,(2.69 - 6.31),5.92,(4.31 - 8.08)
South Central,8.46,(6.03 - 11.76),14.21,(10.12 - 19.59),3.73,(2.41 - 5.74),5.29,(3.82 - 7.29)
Southeast,9.49,(6.58 - 13.50),*,(* - *),5.23,(3.29 - 8.24),6.78,(4.71 - 9.67)
West,9.15,(6.49 - 12.75),14.73,(10.52 - 20.25),4.03,(2.55 - 6.30),5.67,(4.04 - 7.91)
Wichita (Sedgwick),10.68,(7.66 - 14.70),17.42,(13.18 - 22.69),6.03,(4.11 - 8.74),7.83,(5.87 - 10.36)
Kentucky,10.9,(9.31 - 12.71),18.4,(15.98 - 21.10),5.76,(4.64 - 7.12),7.56,(6.46 - 8.83)
"Adanta, Cumberland River, and Lifeskills",9.24,(6.67 - 12.67),15.89,(12.04 - 20.69),4.27,(2.79 - 6.48),5.92,(4.36 - 7.99)
"Bluegrass, Comprehend, and North Key",10.54,(8.15 - 13.53),18.89,(15.12 - 23.34),6.69,(4.81 - 9.23),8.58,(6.73 - 10.88)
Communicare and River Valley,10.26,(7.43 - 14.00),*,(* - *),5.39,(3.64 - 7.90),7.36,(5.46 - 9.86)
Four Rivers and Pennyroyal,11.62,(8.48 - 15.72),*,(* - *),5.74,(3.82 - 8.54),7.5,(5.48 - 10.19)
"Kentucky River, Mountain, and Pathways",9.53,(6.91 - 13.01),15.4,(11.47 - 20.38),4.27,(2.86 - 6.33),5.83,(4.32 - 7.84)
Seven Counties,13.53,(10.43 - 17.37),21.11,(16.65 - 26.39),6.71,(4.67 - 9.55),8.56,(6.52 - 11.17)
Louisiana,9.11,(7.60 - 10.88),18.84,(16.37 - 21.60),6.01,(4.81 - 7.49),8.14,(6.97 - 9.48)
Region 1,9.26,(6.39 - 13.23),*,(* - *),7.25,(4.72 - 10.98),9.56,(6.93 - 13.06)
Regions 2 and 9,10.7,(8.16 - 13.90),21.36,(17.25 - 26.13),6.65,(4.72 - 9.30),9.23,(7.33 - 11.55)
Region 3,8.7,(6.08 - 12.30),18.55,(13.80 - 24.46),6.3,(4.12 - 9.50),8.29,(6.06 - 11.26)
Region 4,7.7,(5.42 - 10.82),14.75,(10.64 - 20.08),4.73,(2.99 - 7.41),6.41,(4.59 - 8.90)
Regions 5 and 6,8.34,(5.94 - 11.59),16.72,(12.52 - 21.97),5.29,(3.56 - 7.81),7.13,(5.30 - 9.53)
Regions 7 and 8,8.76,(6.43 - 11.83),19.19,(15.09 - 24.08),5.71,(3.99 - 8.11),7.97,(6.21 - 10.18)
Region 10 (Jefferson),8.83,(6.12 - 12.57),*,(* - *),5.77,(3.71 - 8.86),7.39,(5.26 - 10.28)
Maine,14.49,(12.40 - 16.86),27.43,(24.58 - 30.48),6.5,(5.23 - 8.06),9.25,(8.03 - 10.65)
Aroostook/Downeast,13.05,(9.52 - 17.65),*,(* - *),5.8,(3.77 - 8.83),8.06,(5.89 - 10.94)
Central,14.61,(10.86 - 19.36),29.66,(23.95 - 36.07),6.99,(4.73 - 10.22),9.97,(7.63 - 12.92)
Cumberland,15.82,(12.16 - 20.33),27.21,(22.08 - 33.04),7.25,(5.12 - 10.17),9.91,(7.76 - 12.59)
Midcoast,12.97,(9.59 - 17.31),*,(* - *),5.77,(3.87 - 8.52),7.77,(5.76 - 10.39)
Penquis,13.77,(10.15 - 18.43),29.08,(23.53 - 35.34),6.2,(4.11 - 9.26),9.83,(7.66 - 12.53)
Western,15.62,(11.61 - 20.68),27.43,(22.13 - 33.46),6.99,(4.81 - 10.05),9.82,(7.59 - 12.62)
York,14.35,(10.93 - 18.62),29.43,(23.86 - 35.70),5.98,(4.08 - 8.69),8.81,(6.82 - 11.30)
Maryland,8.32,(6.87 - 10.04),15.87,(13.55 - 18.51),4.41,(3.41 - 5.67),6.01,(5.02 - 7.19)
Anne Arundel,8.52,(5.93 - 12.09),*,(* - *),4.13,(2.60 - 6.51),5.73,(4.05 - 8.03)
Baltimore City,9.62,(6.77 - 13.51),17.93,(13.26 - 23.79),7.78,(5.22 - 11.45),9.44,(6.94 - 12.73)
Baltimore County,7.82,(5.52 - 10.97),16.08,(12.22 - 20.87),3.95,(2.51 - 6.16),5.63,(4.10 - 7.69)
Montgomery,8.65,(6.09 - 12.16),17.71,(13.30 - 23.17),4.52,(2.92 - 6.92),6.08,(4.43 - 8.31)
North Central,9.08,(6.38 - 12.77),*,(* - *),3.63,(2.29 - 5.69),5.13,(3.63 - 7.20)
Northeast,8.65,(6.11 - 12.11),*,(* - *),4.01,(2.50 - 6.37),5.8,(4.11 - 8.11)
Prince George's,7.09,(4.95 - 10.05),13.72,(10.22 - 18.16),3.81,(2.40 - 5.98),5.39,(3.88 - 7.43)
South,8.19,(5.83 - 11.37),14.07,(10.09 - 19.28),3.95,(2.49 - 6.23),5.42,(3.84 - 7.59)
West,7.92,(5.54 - 11.19),14.18,(10.01 - 19.71),3.5,(2.17 - 5.60),5,(3.51 - 7.09)
Massachusetts,12.54,(10.65 - 14.71),28.69,(25.77 - 31.81),6.62,(5.37 - 8.13),9.73,(8.52 - 11.11)
Boston,11.88,(8.53 - 16.32),25.61,(20.39 - 31.64),8.69,(5.95 - 12.53),12.17,(9.44 - 15.55)
Central,13.93,(10.32 - 18.56),*,(* - *),7.18,(4.87 - 10.47),10.56,(8.10 - 13.67)
Metrowest,11.49,(8.67 - 15.07),27.11,(22.03 - 32.88),5.47,(3.78 - 7.85),8.24,(6.44 - 10.48)
Northeast,11.29,(8.35 - 15.09),28,(22.45 - 34.31),6.01,(4.20 - 8.54),8.81,(6.89 - 11.22)
Southeast,13.15,(10.02 - 17.09),28.37,(22.71 - 34.81),6.47,(4.44 - 9.33),9.16,(7.05 - 11.83)
Western,14.06,(10.42 - 18.70),33.33,(27.52 - 39.69),7.58,(5.29 - 10.74),11.67,(9.32 - 14.53)
Michigan,10.82,(9.89 - 11.82),21.81,(20.45 - 23.24),6.49,(5.76 - 7.31),8.76,(8.08 - 9.50)
Bay,10.54,(7.98 - 13.80),19.09,(14.82 - 24.25),5.77,(4.02 - 8.22),7.56,(5.76 - 9.85)
Detroit City,11.21,(8.82 - 14.14),22.47,(18.60 - 26.89),10.15,(7.71 - 13.24),12.08,(9.80 - 14.81)
Genesee,12.65,(9.81 - 16.17),25.49,(20.62 - 31.07),8.15,(5.85 - 11.24),10.65,(8.35 - 13.49)
Kalamazoo,10.51,(8.17 - 13.42),21.11,(17.21 - 25.62),5.38,(3.89 - 7.39),7.94,(6.38 - 9.83)
Kent,9.68,(7.29 - 12.73),21.77,(17.90 - 26.20),5.31,(3.73 - 7.51),8.12,(6.47 - 10.15)
Lakeshore,10.53,(8.26 - 13.34),19.04,(15.40 - 23.31),5.31,(3.85 - 7.27),7.44,(5.94 - 9.28)
Macomb,9.65,(7.44 - 12.42),22.99,(18.96 - 27.58),6.85,(5.14 - 9.09),8.98,(7.25 - 11.07)
Mid South,12.18,(9.73 - 15.14),21.92,(18.35 - 25.95),6.19,(4.53 - 8.40),8.96,(7.31 - 10.94)
Northern,10.23,(8.06 - 12.89),18.12,(14.69 - 22.15),5.21,(3.75 - 7.20),7.01,(5.54 - 8.84)
Oakland,10.93,(8.78 - 13.53),25.31,(21.62 - 29.39),7.06,(5.49 - 9.03),9.32,(7.78 - 11.12)
Pathways,*,(* - *),21.67,(16.62 - 27.75),7.16,(4.83 - 10.49),9.31,(6.92 - 12.42)
Saginaw,11.79,(8.62 - 15.94),*,(* - *),6.12,(4.09 - 9.06),7.96,(5.81 - 10.83)
Southeast,11.38,(9.29 - 13.89),22.92,(19.51 - 26.73),6.34,(4.83 - 8.30),8.55,(7.06 - 10.33)
St. Clair,9.8,(7.12 - 13.34),18.6,(14.22 - 23.96),5.06,(3.38 - 7.50),6.87,(5.10 - 9.18)
Washtenaw,9.93,(7.58 - 12.91),22.78,(18.45 - 27.78),6.15,(4.45 - 8.45),9.33,(7.50 - 11.55)
Western,*,(* - *),16.69,(12.22 - 22.39),5.32,(3.40 - 8.25),7.01,(5.00 - 9.74)
Minnesota,9.78,(8.19 - 11.64),18.5,(16.01 - 21.27),5.87,(4.67 - 7.35),7.81,(6.64 - 9.17)
Regions 1 and 2,11.19,(7.93 - 15.57),18.68,(13.99 - 24.49),6.76,(4.36 - 10.34),8.49,(6.09 - 11.71)
Regions 3 and 4,8.81,(6.48 - 11.87),18.02,(13.85 - 23.11),4.83,(3.26 - 7.09),6.99,(5.32 - 9.11)
Regions 5 and 6,8.76,(6.36 - 11.96),16.09,(12.00 - 21.25),4.31,(2.83 - 6.52),6.16,(4.54 - 8.31)
Region 7A (Hennepin),11.33,(8.29 - 15.29),20.78,(16.51 - 25.82),7.74,(5.47 - 10.85),9.7,(7.47 - 12.51)
Region 7B (Ramsey),9.11,(6.45 - 12.71),*,(* - *),6.49,(4.20 - 9.89),8.69,(6.32 - 11.84)
Region 7C,9.77,(7.29 - 12.96),18.06,(13.88 - 23.14),5.27,(3.56 - 7.73),7.09,(5.33 - 9.38)
Mississippi,8.15,(6.75 - 9.82),15.23,(13.03 - 17.73),5.07,(3.99 - 6.42),6.72,(5.67 - 7.96)
Region 1,7.71,(5.50 - 10.71),14.94,(11.19 - 19.67),4.4,(2.95 - 6.53),6.04,(4.49 - 8.08)
Region 2,8.9,(6.45 - 12.16),16.62,(12.36 - 21.99),6.14,(4.11 - 9.08),7.9,(5.85 - 10.60)
Region 3,6.86,(4.76 - 9.78),12.4,(9.04 - 16.78),4.16,(2.64 - 6.50),5.58,(4.01 - 7.74)
Region 4,8.08,(5.88 - 11.00),16.18,(12.23 - 21.10),4.84,(3.23 - 7.21),6.7,(4.98 - 8.95)
Region 5,7.73,(5.32 - 11.11),12.26,(8.55 - 17.29),4.43,(2.75 - 7.06),5.64,(3.90 - 8.10)
Region 6,8.72,(6.20 - 12.13),14.71,(10.60 - 20.06),5.04,(3.21 - 7.82),6.76,(4.83 - 9.39)
Region 7,9.12,(6.53 - 12.60),17.69,(13.76 - 22.46),6.35,(4.34 - 9.21),8.08,(6.07 - 10.67)
Missouri,10.53,(8.95 - 12.35),18.35,(15.96 - 21.01),5.63,(4.56 - 6.94),7.55,(6.49 - 8.78)
