Ward 1,*,(* - *),5.19,(3.03 - 8.74),2.79,(1.55 - 5.00),3.22,(2.00 - 5.17)
Ward 2,*,(* - *),5.15,(3.34 - 7.86),2.05,(1.16 - 3.60),2.82,(1.89 - 4.18)
Ward 3,2.27,(1.29 - 3.97),4.42,(2.54 - 7.58),1.41,(0.77 - 2.56),1.89,(1.18 - 3.01)
Ward 4,1.79,(1.01 - 3.14),4.52,(2.66 - 7.60),1.87,(0.98 - 3.55),2.14,(1.24 - 3.66)
Ward 5,1.88,(1.04 - 3.36),6.91,(4.35 - 10.81),4,(2.16 - 7.27),4.42,(2.66 - 7.25)
Ward 6,*,(* - *),6.14,(3.60 - 10.31),2.64,(1.46 - 4.76),3.11,(1.90 - 5.03)
Ward 7,1.97,(1.16 - 3.33),4.74,(2.80 - 7.94),2.55,(1.38 - 4.66),2.82,(1.69 - 4.66)
Ward 8,1.67,(0.97 - 2.88),5.07,(3.12 - 8.13),3.38,(1.90 - 5.95),3.68,(2.30 - 5.86)
Florida,2.47,(2.07 - 2.95),5.51,(4.81 - 6.30),1.2,(0.94 - 1.53),1.76,(1.50 - 2.06)
Region A,2.5,(1.84 - 3.37),6.13,(4.61 - 8.12),1.46,(1.01 - 2.11),2.28,(1.76 - 2.96)
Circuit 1,2.41,(1.57 - 3.69),5.91,(3.70 - 9.30),1.47,(0.86 - 2.51),2.16,(1.43 - 3.24)
Circuit 2,2.66,(1.66 - 4.24),6.52,(4.32 - 9.71),*,(* - *),2.77,(1.93 - 3.95)
Circuit 14,2.45,(1.55 - 3.87),5.81,(3.60 - 9.25),*,(* - *),1.91,(1.26 - 2.87)
Region B,2.41,(1.82 - 3.20),5.77,(4.49 - 7.38),1.23,(0.86 - 1.74),1.93,(1.52 - 2.46)
Circuits 3 and 8,2.49,(1.57 - 3.93),5.24,(3.38 - 8.04),1.26,(0.74 - 2.12),2.1,(1.43 - 3.09)
Circuit 4,2.24,(1.50 - 3.35),5.84,(3.99 - 8.46),1.42,(0.88 - 2.27),2.1,(1.49 - 2.96)
Circuit 7,2.62,(1.69 - 4.05),6.34,(4.19 - 9.48),0.97,(0.56 - 1.66),1.59,(1.08 - 2.34)
Region C,2.7,(2.12 - 3.43),5.7,(4.62 - 7.02),1.11,(0.81 - 1.51),1.69,(1.37 - 2.09)
Circuit 5,2.77,(1.82 - 4.21),7.79,(5.13 - 11.67),0.95,(0.55 - 1.64),1.58,(1.07 - 2.32)
Circuit 9,2.57,(1.74 - 3.80),4.57,(3.13 - 6.62),1.34,(0.83 - 2.18),1.89,(1.32 - 2.69)
Circuit 10,2.87,(1.83 - 4.48),4.08,(2.48 - 6.63),1.02,(0.59 - 1.76),1.42,(0.92 - 2.17)
Circuit 18,2.79,(1.85 - 4.20),7.3,(5.01 - 10.50),1.1,(0.65 - 1.85),1.85,(1.30 - 2.63)
Circuit 19,2.52,(1.60 - 3.94),6.1,(3.89 - 9.45),0.99,(0.56 - 1.75),1.5,(0.98 - 2.31)
Region D,2.34,(1.82 - 2.99),4.76,(3.83 - 5.90),1.26,(0.91 - 1.74),1.69,(1.33 - 2.15)
Circuits 11 and 16,2.17,(1.47 - 3.20),4.23,(2.99 - 5.95),1.38,(0.87 - 2.20),1.77,(1.24 - 2.52)
Circuit 15 (Palm Beach),2.41,(1.61 - 3.59),6.79,(4.75 - 9.61),1.22,(0.73 - 2.02),1.8,(1.26 - 2.58)
Circuit 17 (Broward),2.54,(1.74 - 3.70),4.35,(3.01 - 6.26),1.11,(0.68 - 1.80),1.5,(1.04 - 2.17)
Region E,2.44,(1.88 - 3.16),5.89,(4.71 - 7.34),1.12,(0.80 - 1.57),1.65,(1.30 - 2.09)
Circuit 6,2.3,(1.51 - 3.48),6.51,(4.40 - 9.51),1.18,(0.70 - 1.98),1.7,(1.15 - 2.51)
Circuit 12,2.76,(1.79 - 4.22),6.19,(3.92 - 9.63),1.03,(0.59 - 1.79),1.51,(0.98 - 2.30)
Circuit 13 (Hillsborough),2.45,(1.60 - 3.73),5.69,(3.89 - 8.24),1.29,(0.77 - 2.13),1.95,(1.35 - 2.81)
Circuit 20,2.42,(1.56 - 3.73),5.21,(3.41 - 7.90),0.95,(0.56 - 1.62),1.38,(0.92 - 2.06)
Georgia,2.39,(1.75 - 3.26),5,(3.83 - 6.51),1.23,(0.84 - 1.80),1.8,(1.39 - 2.34)
Region 1,3.04,(1.87 - 4.90),4.27,(2.58 - 6.97),1.03,(0.58 - 1.82),1.48,(0.96 - 2.28)
Region 2,2.43,(1.50 - 3.91),4.93,(3.11 - 7.74),1.13,(0.64 - 1.98),1.72,(1.14 - 2.59)
Region 3,2.29,(1.48 - 3.53),5.54,(3.79 - 8.02),1.34,(0.80 - 2.25),1.97,(1.37 - 2.82)
Region 4,2.04,(1.20 - 3.42),4.07,(2.44 - 6.71),1.17,(0.62 - 2.17),1.61,(1.01 - 2.56)
Region 5,2.38,(1.47 - 3.83),4.98,(2.98 - 8.21),1.25,(0.69 - 2.22),1.88,(1.21 - 2.91)
Hawaii,2.28,(1.58 - 3.30),4.8,(3.48 - 6.60),1.1,(0.69 - 1.76),1.59,(1.15 - 2.21)
Hawaii Island,2.19,(1.31 - 3.63),5.1,(2.97 - 8.64),1.03,(0.54 - 1.98),1.52,(0.92 - 2.48)
Honolulu,2.28,(1.47 - 3.52),4.66,(3.21 - 6.73),1.07,(0.61 - 1.86),1.57,(1.07 - 2.29)
Kauai and Maui**,2.39,(1.52 - 3.73),5.33,(3.43 - 8.20),1.32,(0.76 - 2.27),1.78,(1.17 - 2.71)
Maui,2.38,(1.40 - 4.02),5.18,(3.12 - 8.48),1.32,(0.70 - 2.45),1.78,(1.09 - 2.88)
Idaho,2.73,(2.05 - 3.62),4.6,(3.55 - 5.93),1.06,(0.73 - 1.52),1.65,(1.29 - 2.09)
Region 1,2.87,(1.76 - 4.65),5.21,(3.15 - 8.50),0.92,(0.51 - 1.64),1.47,(0.95 - 2.26)
Region 2,2.53,(1.51 - 4.21),5.03,(3.01 - 8.29),*,(* - *),1.81,(1.17 - 2.81)
Region 3,2.88,(1.81 - 4.55),3.99,(2.37 - 6.63),1,(0.57 - 1.77),1.48,(0.95 - 2.28)
Region 4,2.7,(1.72 - 4.19),5.38,(3.64 - 7.88),1.21,(0.71 - 2.04),1.89,(1.32 - 2.71)
Region 5,2.95,(1.81 - 4.76),3.69,(2.16 - 6.22),0.99,(0.54 - 1.79),1.4,(0.88 - 2.21)
Region 6,2.43,(1.47 - 3.99),4.02,(2.47 - 6.49),*,(* - *),1.54,(1.01 - 2.33)
Region 7,2.65,(1.66 - 4.20),4.17,(2.54 - 6.77),1.09,(0.62 - 1.91),1.74,(1.15 - 2.63)
Illinois,2.37,(1.95 - 2.89),5.13,(4.40 - 5.98),1.4,(1.08 - 1.82),1.97,(1.65 - 2.34)
Region I (Cook),2.24,(1.58 - 3.16),5.34,(4.20 - 6.76),1.97,(1.37 - 2.84),2.49,(1.91 - 3.24)
Region II,2.53,(1.91 - 3.35),5.25,(4.11 - 6.70),0.94,(0.62 - 1.43),1.56,(1.20 - 2.02)
Region III,2.3,(1.52 - 3.48),4.3,(2.95 - 6.22),1,(0.61 - 1.62),1.57,(1.12 - 2.20)
Region IV,2.45,(1.59 - 3.75),5.04,(3.36 - 7.48),0.95,(0.57 - 1.58),1.54,(1.07 - 2.21)
Region V,2.47,(1.66 - 3.64),5.03,(3.55 - 7.07),1.08,(0.66 - 1.74),1.67,(1.20 - 2.31)
Indiana,2.96,(2.26 - 3.86),5.99,(4.72 - 7.57),1.16,(0.82 - 1.63),1.9,(1.51 - 2.38)
Central,2.43,(1.55 - 3.79),5.97,(3.98 - 8.86),1.3,(0.77 - 2.19),1.96,(1.35 - 2.85)
East,2.82,(1.69 - 4.66),5.27,(3.17 - 8.64),*,(* - *),1.7,(1.10 - 2.62)
North Central,3.29,(2.08 - 5.16),6.13,(3.87 - 9.59),1.21,(0.68 - 2.12),1.94,(1.28 - 2.92)
Northeast,2.77,(1.72 - 4.45),5.12,(3.10 - 8.36),0.97,(0.54 - 1.75),1.6,(1.04 - 2.46)
Northwest,2.99,(1.87 - 4.77),5.49,(3.37 - 8.83),1.1,(0.62 - 1.96),1.72,(1.13 - 2.62)
Southeast,3.65,(2.26 - 5.83),7.52,(4.66 - 11.94),1.18,(0.66 - 2.08),2.04,(1.35 - 3.09)
Southwest,3.17,(1.95 - 5.11),*,(* - *),*,(* - *),2.09,(1.35 - 3.24)
West,3.12,(1.95 - 4.96),5.52,(3.55 - 8.48),*,(* - *),2.04,(1.39 - 2.98)
Iowa,2.41,(1.73 - 3.34),3.51,(2.53 - 4.84),0.96,(0.63 - 1.47),1.36,(1.00 - 1.85)
Central,2.79,(1.68 - 4.62),3.75,(2.20 - 6.32),1.07,(0.57 - 1.98),1.46,(0.90 - 2.36)
North Central,2.52,(1.52 - 4.15),3.39,(1.96 - 5.78),0.97,(0.52 - 1.83),1.42,(0.88 - 2.28)
Northeast,2.41,(1.51 - 3.81),3.67,(2.26 - 5.90),0.95,(0.52 - 1.71),1.37,(0.89 - 2.12)
Northwest,2.16,(1.28 - 3.62),3.26,(1.91 - 5.51),0.91,(0.48 - 1.74),1.24,(0.75 - 2.03)
Southeast,2.26,(1.37 - 3.69),3.46,(2.06 - 5.76),0.98,(0.54 - 1.76),1.39,(0.89 - 2.16)
Southwest,2.37,(1.39 - 4.01),3.36,(1.93 - 5.79),0.86,(0.46 - 1.61),1.19,(0.72 - 1.94)
Kansas,2.49,(1.82 - 3.39),5.1,(3.89 - 6.67),1.14,(0.79 - 1.67),1.78,(1.38 - 2.30)
Kansas City Metro,2.68,(1.71 - 4.18),5.46,(3.66 - 8.07),1.32,(0.77 - 2.25),2.01,(1.38 - 2.91)
Northeast,2.24,(1.36 - 3.67),4.52,(2.73 - 7.40),1.02,(0.56 - 1.85),1.63,(1.05 - 2.51)
South Central,2.49,(1.56 - 3.94),5.54,(3.36 - 9.01),0.99,(0.55 - 1.79),1.67,(1.09 - 2.57)
Southeast,*,(* - *),5.18,(2.96 - 8.92),*,(* - *),1.64,(1.03 - 2.62)
West,2.58,(1.56 - 4.22),4.54,(2.66 - 7.65),*,(* - *),1.55,(0.96 - 2.50)
Wichita (Sedgwick),2.39,(1.46 - 3.89),5.15,(3.24 - 8.07),1.25,(0.70 - 2.20),1.86,(1.23 - 2.81)
Kentucky,2.9,(2.20 - 3.83),5.63,(4.43 - 7.14),1.39,(0.98 - 1.98),2,(1.57 - 2.54)
"Adanta, Cumberland River, and Lifeskills",2.71,(1.70 - 4.29),5.36,(3.38 - 8.41),1.26,(0.71 - 2.25),1.84,(1.20 - 2.83)
"Bluegrass, Comprehend, and North Key",2.91,(1.89 - 4.46),5.63,(3.79 - 8.28),1.64,(0.96 - 2.80),2.26,(1.53 - 3.32)
Communicare and River Valley,3.14,(1.95 - 5.00),6.27,(3.86 - 10.03),1.26,(0.71 - 2.22),1.95,(1.28 - 2.96)
Four Rivers and Pennyroyal,3.05,(1.84 - 5.02),5.15,(3.12 - 8.37),1.26,(0.70 - 2.26),1.82,(1.16 - 2.85)
"Kentucky River, Mountain, and Pathways",2.47,(1.52 - 4.00),4.95,(3.03 - 8.00),1.14,(0.64 - 2.02),1.67,(1.08 - 2.59)
Seven Counties,3.09,(1.98 - 4.80),6.2,(4.04 - 9.41),1.44,(0.85 - 2.42),2.05,(1.39 - 3.03)
Louisiana,2.36,(1.75 - 3.19),4.68,(3.63 - 6.02),1.46,(1.02 - 2.08),1.99,(1.55 - 2.56)
Region 1,*,(* - *),5.31,(3.19 - 8.71),*,(* - *),2.53,(1.58 - 4.03)
Regions 2 and 9,2.28,(1.42 - 3.64),4.22,(2.76 - 6.40),1.53,(0.88 - 2.63),2,(1.34 - 2.97)
Region 3,2.37,(1.42 - 3.93),4.96,(3.03 - 8.01),1.19,(0.67 - 2.12),1.81,(1.17 - 2.77)
Region 4,2.33,(1.43 - 3.80),4.13,(2.47 - 6.83),1.3,(0.72 - 2.32),1.77,(1.13 - 2.77)
Regions 5 and 6,2.43,(1.47 - 4.01),4.96,(3.09 - 7.87),1.39,(0.77 - 2.48),1.96,(1.27 - 3.01)
Regions 7 and 8,2.54,(1.60 - 4.02),4.89,(3.13 - 7.56),1.35,(0.76 - 2.39),1.95,(1.28 - 2.96)
Region 10 (Jefferson),2.5,(1.50 - 4.14),4.72,(2.80 - 7.85),*,(* - *),1.87,(1.17 - 2.96)
Maine,3.39,(2.58 - 4.43),7.25,(5.82 - 9.00),1.26,(0.88 - 1.79),2.04,(1.62 - 2.57)
Aroostook/Downeast,3.19,(1.99 - 5.08),*,(* - *),1.18,(0.65 - 2.13),1.99,(1.29 - 3.05)
Central,3.13,(1.94 - 5.01),5.99,(3.81 - 9.30),1.17,(0.66 - 2.06),1.8,(1.18 - 2.74)
Cumberland,3.22,(2.04 - 5.06),7.17,(4.73 - 10.73),1.47,(0.86 - 2.50),2.23,(1.51 - 3.28)
Midcoast,3.49,(2.22 - 5.44),7.94,(5.08 - 12.20),1.36,(0.74 - 2.46),2.09,(1.36 - 3.21)
Penquis,2.98,(1.83 - 4.84),7.2,(4.66 - 10.96),1.12,(0.63 - 1.99),2.09,(1.41 - 3.07)
Western,3.98,(2.47 - 6.33),7.62,(5.01 - 11.44),1.23,(0.70 - 2.14),2.11,(1.43 - 3.12)
York,3.67,(2.39 - 5.60),7.31,(4.77 - 11.04),1.15,(0.64 - 2.07),1.89,(1.25 - 2.85)
Maryland,2.43,(1.84 - 3.22),5.21,(4.09 - 6.62),1.22,(0.84 - 1.76),1.78,(1.39 - 2.27)
Anne Arundel,2.46,(1.50 - 4.02),5.61,(3.37 - 9.20),*,(* - *),1.72,(1.10 - 2.69)
Baltimore City,2.14,(1.28 - 3.57),5.87,(3.65 - 9.31),1.98,(1.08 - 3.59),2.62,(1.66 - 4.10)
Baltimore County,2.42,(1.50 - 3.89),4.85,(3.05 - 7.61),1.13,(0.61 - 2.07),1.64,(1.06 - 2.55)
Montgomery,2.38,(1.47 - 3.81),4.4,(2.67 - 7.18),0.99,(0.56 - 1.77),1.4,(0.90 - 2.17)
North Central,3.09,(1.87 - 5.08),5.14,(2.95 - 8.80),*,(* - *),1.57,(0.99 - 2.49)
Northeast,2.92,(1.82 - 4.65),*,(* - *),*,(* - *),2.01,(1.32 - 3.05)
Prince George's,1.96,(1.17 - 3.26),4.19,(2.60 - 6.68),1.39,(0.75 - 2.56),1.84,(1.16 - 2.91)
South,2.4,(1.46 - 3.93),5.54,(3.33 - 9.06),1.06,(0.58 - 1.93),1.71,(1.10 - 2.66)
West,2.74,(1.69 - 4.41),5.18,(3.08 - 8.58),*,(* - *),1.64,(1.05 - 2.56)
Massachusetts,2.91,(2.17 - 3.90),7.19,(5.77 - 8.94),1.23,(0.86 - 1.74),2.07,(1.66 - 2.58)
Boston,2.83,(1.73 - 4.61),7.26,(4.70 - 11.05),1.67,(0.95 - 2.94),2.82,(1.92 - 4.12)
Central,2.86,(1.77 - 4.59),7.37,(4.74 - 11.30),1.25,(0.70 - 2.23),2.09,(1.38 - 3.15)
Metrowest,2.87,(1.84 - 4.44),6.28,(4.11 - 9.46),1.06,(0.62 - 1.82),1.73,(1.17 - 2.54)
Northeast,2.7,(1.67 - 4.35),6.1,(3.91 - 9.40),1.09,(0.62 - 1.91),1.73,(1.16 - 2.59)
Southeast,3.35,(2.11 - 5.30),7.86,(5.24 - 11.63),1.17,(0.67 - 2.01),1.99,(1.36 - 2.89)
Western,2.76,(1.70 - 4.46),8.87,(5.87 - 13.21),1.41,(0.78 - 2.54),2.59,(1.74 - 3.85)
Michigan,2.56,(2.15 - 3.05),6.5,(5.73 - 7.36),1.39,(1.11 - 1.75),2.15,(1.86 - 2.48)
Bay,2.92,(1.91 - 4.46),5.58,(3.55 - 8.67),1.15,(0.69 - 1.93),1.75,(1.18 - 2.58)
Detroit City,1.88,(1.14 - 3.08),8.96,(6.34 - 12.52),3.2,(1.95 - 5.20),4.1,(2.85 - 5.87)
Genesee,2.79,(1.87 - 4.15),8.21,(5.60 - 11.90),1.67,(1.01 - 2.75),2.61,(1.83 - 3.72)
Kalamazoo,2.53,(1.69 - 3.78),5.63,(3.90 - 8.06),1.21,(0.72 - 2.02),1.93,(1.36 - 2.74)
Kent,2.49,(1.63 - 3.77),7.34,(5.11 - 10.43),1.53,(0.96 - 2.43),2.52,(1.82 - 3.49)
Lakeshore,2.76,(1.85 - 4.10),4.94,(3.34 - 7.25),1.23,(0.76 - 1.98),1.8,(1.26 - 2.57)
Macomb,2.45,(1.61 - 3.70),6.27,(4.40 - 8.86),1.13,(0.70 - 1.81),1.8,(1.30 - 2.50)
Mid South,2.76,(1.88 - 4.04),4.86,(3.36 - 6.98),1.15,(0.71 - 1.84),1.8,(1.29 - 2.50)
Northern,2.18,(1.38 - 3.44),4.28,(2.73 - 6.66),0.88,(0.50 - 1.55),1.35,(0.90 - 2.02)
Oakland,3.17,(2.23 - 4.49),9.56,(7.12 - 12.72),1.5,(0.98 - 2.30),2.5,(1.88 - 3.32)
Pathways,*,(* - *),6.06,(3.78 - 9.57),*,(* - *),1.86,(1.24 - 2.79)
Saginaw,*,(* - *),5.47,(3.32 - 8.89),*,(* - *),1.82,(1.18 - 2.79)
Southeast,2.6,(1.79 - 3.76),6.41,(4.75 - 8.59),1.11,(0.70 - 1.74),1.81,(1.34 - 2.45)
St. Clair,2.55,(1.63 - 3.95),5.89,(3.73 - 9.18),1.05,(0.61 - 1.80),1.7,(1.14 - 2.52)
Washtenaw,2.36,(1.54 - 3.59),6.25,(4.25 - 9.10),1.34,(0.83 - 2.15),2.28,(1.63 - 3.17)
Western,*,(* - *),6.07,(3.78 - 9.61),*,(* - *),1.78,(1.17 - 2.68)
Minnesota,2.36,(1.73 - 3.22),5.28,(4.05 - 6.85),1.03,(0.72 - 1.48),1.69,(1.32 - 2.15)
Regions 1 and 2,2.43,(1.45 - 4.06),5.6,(3.35 - 9.21),0.85,(0.47 - 1.54),1.54,(0.99 - 2.37)
Regions 3 and 4,2.37,(1.45 - 3.84),5.14,(3.25 - 8.04),0.87,(0.50 - 1.52),1.57,(1.05 - 2.33)
Regions 5 and 6,2.26,(1.39 - 3.64),5.24,(3.25 - 8.36),0.9,(0.50 - 1.62),1.58,(1.04 - 2.39)
Region 7A (Hennepin),2.58,(1.58 - 4.18),5.25,(3.39 - 8.05),1.26,(0.73 - 2.16),1.86,(1.25 - 2.75)
Region 7B (Ramsey),2.13,(1.27 - 3.54),5.01,(3.01 - 8.22),*,(* - *),1.97,(1.27 - 3.03)
Region 7C,2.34,(1.50 - 3.63),5.47,(3.49 - 8.48),0.98,(0.57 - 1.67),1.62,(1.09 - 2.40)
Mississippi,2.33,(1.71 - 3.18),5.2,(4.01 - 6.72),1.21,(0.85 - 1.73),1.86,(1.46 - 2.37)
Region 1,2.5,(1.55 - 4.01),4.84,(3.00 - 7.73),1.09,(0.63 - 1.87),1.67,(1.11 - 2.50)
Region 2,2.03,(1.22 - 3.37),4.25,(2.53 - 7.05),1.39,(0.78 - 2.46),1.87,(1.19 - 2.91)
Region 3,2.04,(1.22 - 3.41),4.31,(2.66 - 6.92),1.08,(0.60 - 1.93),1.64,(1.06 - 2.52)
Region 4,2.35,(1.48 - 3.70),6.01,(3.81 - 9.35),1.26,(0.72 - 2.21),2.04,(1.37 - 3.02)
Region 5,2.16,(1.29 - 3.60),4.05,(2.38 - 6.81),*,(* - *),1.58,(0.99 - 2.51)
Region 6,2.33,(1.41 - 3.83),4.67,(2.77 - 7.79),1.09,(0.62 - 1.92),1.73,(1.13 - 2.65)
