Areas 5 and 6,10.9,(8.11 - 14.51),35.98,(30.42 - 41.96),18.38,(14.73 - 22.70),21.14,(17.66 - 25.09)
"Areas 7, 12, and 13",9.66,(7.11 - 12.99),*,(* - *),19,(15.07 - 23.67),20.69,(16.89 - 25.08)
"Areas 8, 10, and 11",11.81,(8.88 - 15.54),39.54,(33.73 - 45.66),17.95,(14.21 - 22.43),20.92,(17.35 - 25.01)
Area 9,9.78,(7.33 - 12.93),32.49,(26.84 - 38.71),16.66,(13.42 - 20.49),18.95,(15.80 - 22.57)
California,9.98,(8.98 - 11.07),36.39,(34.79 - 38.02),19.24,(17.92 - 20.63),21.91,(20.74 - 23.12)
Region 1,13.93,(10.67 - 17.99),*,(* - *),20.67,(16.71 - 25.28),24.08,(20.18 - 28.47)
Region 2,10.97,(8.70 - 13.74),39.75,(35.43 - 44.23),21.72,(18.52 - 25.30),24.37,(21.41 - 27.59)
Region 3,10.45,(7.92 - 13.66),34.2,(28.35 - 40.58),19.29,(15.64 - 23.54),21.66,(18.11 - 25.70)
Region 4,9.73,(7.25 - 12.93),40.19,(33.92 - 46.79),19.48,(16.07 - 23.42),21.98,(18.62 - 25.75)
Region 5,9.44,(7.32 - 12.10),37.46,(32.33 - 42.89),19.94,(16.79 - 23.52),22.35,(19.32 - 25.70)
Region 6 (Santa Clara),7.48,(5.55 - 9.99),34.31,(28.69 - 40.40),16.25,(13.24 - 19.78),18.82,(15.84 - 22.21)
Region 7,9.8,(7.21 - 13.18),*,(* - *),20.33,(16.50 - 24.78),23.11,(19.34 - 27.36)
Region 8,10.28,(7.89 - 13.28),34.08,(28.63 - 40.00),20.74,(16.80 - 25.31),23.12,(19.42 - 27.28)
Region 9,12.69,(9.69 - 16.44),39.16,(32.96 - 45.72),21.69,(17.51 - 26.55),24.73,(20.77 - 29.18)
Region 10,12.02,(9.18 - 15.59),38.61,(32.47 - 45.14),20.92,(16.94 - 25.54),23.75,(19.95 - 28.02)
Region 11 (Los Angeles),8.64,(7.15 - 10.41),32.16,(29.29 - 35.17),17.19,(15.03 - 19.58),19.61,(17.65 - 21.72)
Region 12,10.69,(8.35 - 13.60),34.17,(28.98 - 39.77),18.88,(15.50 - 22.80),21.51,(18.31 - 25.10)
Region 13 (Riverside),11.55,(8.81 - 15.01),37.16,(31.46 - 43.24),20.63,(16.90 - 24.93),23.14,(19.57 - 27.15)
Region 14 (Orange),10.01,(7.79 - 12.77),36.3,(31.45 - 41.44),18.87,(15.70 - 22.51),21.46,(18.49 - 24.77)
Region 15,10.08,(7.72 - 13.06),43.98,(39.19 - 48.89),21.21,(18.08 - 24.72),25.06,(22.11 - 28.27)
Colorado,12.2,(10.42 - 14.22),46.97,(43.40 - 50.57),22.15,(19.56 - 24.97),25.82,(23.47 - 28.33)
Region 1,12.89,(9.53 - 17.20),54.3,(47.63 - 60.81),24.48,(19.88 - 29.74),29.73,(25.40 - 34.45)
Regions 2 and 7,12.37,(10.07 - 15.11),44.34,(39.53 - 49.25),21.62,(18.48 - 25.12),24.89,(21.97 - 28.05)
Region 3,11.22,(8.40 - 14.84),*,(* - *),21.36,(17.07 - 26.38),25.09,(20.94 - 29.76)
Region 4,13.12,(9.62 - 17.65),*,(* - *),22.81,(17.95 - 28.52),25.64,(20.87 - 31.08)
Regions 5 and 6,11.21,(8.10 - 15.31),*,(* - *),23,(18.28 - 28.52),27.23,(22.64 - 32.36)
Connecticut,12.25,(10.42 - 14.34),49.08,(45.53 - 52.64),23.74,(21.00 - 26.72),27.1,(24.56 - 29.79)
Eastern,11.44,(8.45 - 15.30),*,(* - *),21.81,(17.28 - 27.15),26.58,(22.07 - 31.65)
North Central,11.4,(8.78 - 14.67),46.67,(41.02 - 52.40),22.91,(18.88 - 27.50),25.95,(22.18 - 30.12)
Northwestern,13.99,(10.78 - 17.97),53.85,(47.34 - 60.23),24.64,(19.92 - 30.05),28.18,(23.69 - 33.16)
South Central,12.92,(10.00 - 16.53),50.92,(44.75 - 57.07),24.57,(20.56 - 29.07),28.2,(24.41 - 32.32)
Southwest,11.56,(8.70 - 15.21),45.23,(38.73 - 51.90),24.25,(19.72 - 29.43),26.76,(22.44 - 31.56)
Delaware,9.3,(7.57 - 11.39),43.28,(40.02 - 46.61),18.88,(16.61 - 21.37),22.45,(20.39 - 24.65)
Kent,9.53,(6.90 - 13.03),37.61,(32.02 - 43.55),18.63,(14.80 - 23.17),21.63,(18.00 - 25.76)
New Castle (excluding Wilmington City),9.6,(7.48 - 12.23),48.52,(44.13 - 52.94),19.3,(16.47 - 22.49),23.85,(21.27 - 26.64)
Sussex,9.77,(7.14 - 13.23),37.06,(31.21 - 43.31),17.89,(14.35 - 22.09),20.01,(16.59 - 23.94)
Wilmington City,6.51,(4.50 - 9.34),*,(* - *),19.29,(14.91 - 24.57),21.57,(17.26 - 26.62)
District of Columbia,6.91,(5.35 - 8.89),47.32,(43.91 - 50.75),26.37,(23.69 - 29.23),29.72,(27.29 - 32.27)
Ward 1,8.01,(5.45 - 11.63),*,(* - *),30.46,(25.23 - 36.25),32.7,(27.67 - 38.16)
Ward 2,*,(* - *),62.77,(56.85 - 68.33),32.73,(27.73 - 38.15),40.2,(35.75 - 44.83)
Ward 3,11.67,(8.33 - 16.10),*,(* - *),26.4,(21.92 - 31.43),31.73,(27.45 - 36.34)
Ward 4,7.42,(5.18 - 10.54),*,(* - *),22.93,(18.27 - 28.36),24.79,(20.20 - 30.03)
Ward 5,6.45,(4.42 - 9.31),38.22,(31.90 - 44.96),23.15,(18.90 - 28.03),25.32,(21.28 - 29.83)
Ward 6,6.08,(4.08 - 8.97),*,(* - *),27.89,(22.72 - 33.72),30.14,(25.11 - 35.69)
Ward 7,4.93,(3.35 - 7.19),*,(* - *),20.85,(16.71 - 25.70),21.6,(17.64 - 26.16)
Ward 8,5.2,(3.60 - 7.46),*,(* - *),25.77,(20.89 - 31.34),26.8,(22.30 - 31.84)
Florida,9.43,(8.55 - 10.39),38.18,(36.56 - 39.82),20.91,(19.59 - 22.30),23.16,(21.97 - 24.39)
Region A,10.06,(8.32 - 12.12),43.48,(39.53 - 47.52),22.18,(19.50 - 25.13),25.95,(23.44 - 28.62)
Circuit 1,10.65,(8.09 - 13.90),40.79,(34.58 - 47.30),21.54,(17.87 - 25.73),24.53,(20.99 - 28.46)
Circuit 2,8.97,(6.57 - 12.14),47.06,(41.30 - 52.90),23.55,(19.09 - 28.68),29.18,(25.12 - 33.60)
Circuit 14,10.29,(7.64 - 13.71),*,(* - *),22.02,(17.64 - 27.13),24.86,(20.58 - 29.69)
Region B,10.24,(8.67 - 12.06),42.06,(38.53 - 45.66),21.33,(18.98 - 23.89),24.56,(22.36 - 26.90)
Circuits 3 and 8,10.33,(7.79 - 13.57),44.92,(38.80 - 51.21),21.58,(17.54 - 26.25),26.55,(22.72 - 30.77)
Circuit 4,9.17,(7.13 - 11.72),40.92,(36.02 - 46.02),22.3,(18.86 - 26.17),25.19,(21.99 - 28.68)
Circuit 7,11.92,(9.17 - 15.35),40.29,(34.24 - 46.65),19.93,(16.24 - 24.23),22.3,(18.71 - 26.35)
Region C,9.63,(8.36 - 11.06),37.64,(34.96 - 40.40),20.72,(18.78 - 22.80),22.87,(21.09 - 24.76)
Circuit 5,9.34,(7.10 - 12.19),38.96,(33.07 - 45.18),19.41,(15.88 - 23.51),21.2,(17.78 - 25.08)
Circuit 9,8.48,(6.58 - 10.87),35.09,(30.75 - 39.70),21.12,(17.77 - 24.90),23.47,(20.42 - 26.83)
Circuit 10,10.37,(7.75 - 13.74),32.9,(26.96 - 39.44),19.57,(15.87 - 23.89),21.29,(17.73 - 25.35)
Circuit 18,10.77,(8.40 - 13.71),45.06,(39.39 - 50.87),22.6,(18.89 - 26.79),25.33,(21.82 - 29.18)
Circuit 19,10.02,(7.55 - 13.17),37.62,(31.31 - 44.38),20.42,(16.41 - 25.11),22.15,(18.26 - 26.60)
Region D,8.12,(6.98 - 9.42),33.14,(30.71 - 35.67),20.63,(18.76 - 22.65),22.19,(20.46 - 24.02)
Circuits 11 and 16,7.18,(5.65 - 9.09),29.54,(25.95 - 33.40),20.14,(17.31 - 23.32),21.43,(18.82 - 24.29)
Circuit 15 (Palm Beach),10.26,(8.01 - 13.04),38.89,(34.22 - 43.76),23.07,(19.68 - 26.85),24.73,(21.51 - 28.26)
Circuit 17 (Broward),8.14,(6.47 - 10.19),35.43,(31.19 - 39.90),19.53,(16.63 - 22.80),21.46,(18.70 - 24.49)
Region E,10.33,(8.95 - 11.90),40.62,(37.53 - 43.78),20.88,(18.85 - 23.07),23.07,(21.15 - 25.11)
Circuit 6,9.98,(7.75 - 12.78),40.47,(34.99 - 46.19),20.14,(16.87 - 23.85),22.14,(18.99 - 25.65)
Circuit 12,11.26,(8.56 - 14.68),*,(* - *),19,(15.20 - 23.49),20.96,(17.19 - 25.30)
Circuit 13 (Hillsborough),9.64,(7.49 - 12.33),38.76,(33.64 - 44.14),20.94,(17.54 - 24.81),23.62,(20.42 - 27.15)
Circuit 20,11.13,(8.59 - 14.29),43.99,(37.94 - 50.22),23.08,(19.32 - 27.32),25.15,(21.52 - 29.18)
Georgia,8.5,(7.10 - 10.14),33.97,(30.88 - 37.21),18.79,(16.44 - 21.39),21.1,(18.96 - 23.43)
Region 1,9.77,(7.24 - 13.07),31.34,(25.41 - 37.95),17.13,(13.51 - 21.48),19.13,(15.60 - 23.24)
Region 2,9.19,(6.82 - 12.27),38.19,(32.05 - 44.73),19.77,(15.81 - 24.43),22.64,(18.84 - 26.95)
Region 3,7.5,(5.66 - 9.87),33.88,(29.33 - 38.76),18.63,(15.44 - 22.31),20.91,(17.93 - 24.25)
Region 4,8.79,(6.55 - 11.71),33.6,(27.66 - 40.10),20.43,(16.33 - 25.24),22.43,(18.54 - 26.87)
Region 5,9.14,(6.72 - 12.33),*,(* - *),18.17,(14.19 - 22.97),20.53,(16.67 - 25.02)
Hawaii,9.58,(7.82 - 11.69),42.58,(38.94 - 46.31),20.35,(17.65 - 23.35),23.3,(20.82 - 25.97)
Hawaii Island,11.51,(8.36 - 15.64),*,(* - *),22.98,(18.25 - 28.50),25.49,(20.89 - 30.71)
Honolulu,9.04,(7.09 - 11.47),42.73,(38.53 - 47.03),19.61,(16.61 - 23.02),22.82,(20.07 - 25.83)
Kauai and Maui**,10.21,(7.77 - 13.31),40.62,(34.42 - 47.12),21.51,(17.46 - 26.20),23.72,(19.80 - 28.15)
Maui,9.64,(6.96 - 13.20),*,(* - *),21.19,(16.63 - 26.61),23.41,(18.98 - 28.50)
Idaho,10.66,(9.04 - 12.54),39.45,(36.27 - 42.72),20.18,(17.83 - 22.76),23.39,(21.25 - 25.68)
Region 1,12.25,(9.07 - 16.34),*,(* - *),20.13,(16.01 - 24.99),22.67,(18.64 - 27.28)
Region 2,12.96,(9.36 - 17.68),*,(* - *),22.65,(17.73 - 28.46),27.74,(22.91 - 33.15)
Region 3,10.86,(8.21 - 14.22),32.65,(26.90 - 38.97),18.56,(15.01 - 22.73),20.8,(17.42 - 24.65)
Region 4,9.65,(7.23 - 12.76),48.88,(43.21 - 54.57),21.95,(18.24 - 26.18),26.38,(22.89 - 30.18)
Region 5,11.07,(8.23 - 14.72),*,(* - *),21.71,(17.36 - 26.78),24.1,(19.87 - 28.90)
Region 6,10.71,(7.86 - 14.44),*,(* - *),18.36,(14.34 - 23.20),21.54,(17.65 - 26.03)
Region 7,9.35,(6.74 - 12.84),*,(* - *),16.27,(12.52 - 20.87),18.46,(14.81 - 22.76)
Illinois,10.33,(9.40 - 11.34),46.6,(44.89 - 48.32),24.55,(23.09 - 26.06),27.89,(26.59 - 29.22)
Region I (Cook),10.24,(8.83 - 11.85),44.4,(41.74 - 47.09),25.56,(23.37 - 27.90),28.45,(26.51 - 30.47)
Region II,9.8,(8.37 - 11.45),48.52,(45.46 - 51.59),24,(21.62 - 26.55),27.51,(25.34 - 29.79)
Region III,10.55,(8.47 - 13.07),48.34,(44.05 - 52.65),23.63,(20.55 - 27.02),27.91,(25.08 - 30.92)
Region IV,11.97,(9.42 - 15.09),48,(42.84 - 53.20),24.29,(20.65 - 28.34),27.71,(24.34 - 31.35)
Region V,10.97,(8.83 - 13.56),47.67,(43.29 - 52.08),22.93,(19.56 - 26.69),26.62,(23.54 - 29.95)
Indiana,10.05,(8.53 - 11.80),41.55,(38.43 - 44.73),19.92,(17.64 - 22.42),23.23,(21.17 - 25.44)
Central,9.07,(6.87 - 11.90),37.67,(32.32 - 43.33),20.09,(16.40 - 24.36),22.59,(19.14 - 26.45)
East,9.96,(7.25 - 13.53),*,(* - *),18.38,(14.50 - 23.01),21.53,(17.69 - 25.94)
North Central,9.37,(6.83 - 12.74),*,(* - *),18.81,(14.95 - 23.41),22.1,(18.32 - 26.40)
Northeast,9.38,(6.94 - 12.56),*,(* - *),18.41,(14.61 - 22.93),21.83,(18.06 - 26.12)
Northwest,9.92,(7.40 - 13.18),39.21,(32.86 - 45.96),20.79,(16.83 - 25.41),23.39,(19.60 - 27.66)
Southeast,11.75,(8.56 - 15.93),*,(* - *),19.18,(15.10 - 24.05),22.17,(18.13 - 26.82)
Southwest,11.66,(8.53 - 15.74),*,(* - *),21.92,(17.41 - 27.21),25.35,(20.90 - 30.37)
West,11.17,(8.34 - 14.80),49.6,(43.13 - 56.07),22.12,(17.77 - 27.17),28.14,(24.02 - 32.66)
Iowa,12.24,(10.45 - 14.28),53.29,(49.94 - 56.60),25.42,(22.91 - 28.11),29.74,(27.47 - 32.13)
Central,12.33,(9.29 - 16.19),53.26,(46.55 - 59.85),26.57,(22.03 - 31.66),30.52,(26.19 - 35.24)
North Central,11.7,(8.62 - 15.68),*,(* - *),25.49,(20.82 - 30.80),30.82,(26.38 - 35.64)
Northeast,12.96,(10.12 - 16.46),59.38,(53.87 - 64.67),28.14,(23.90 - 32.81),33.03,(29.14 - 37.16)
Northwest,12.99,(9.87 - 16.93),*,(* - *),23.2,(19.01 - 28.00),26.66,(22.60 - 31.17)
Southeast,10.86,(8.14 - 14.35),50.55,(44.31 - 56.77),23.94,(20.01 - 28.37),28.36,(24.63 - 32.40)
Southwest,12.56,(9.30 - 16.77),*,(* - *),23.66,(19.22 - 28.75),27.14,(22.84 - 31.91)
Kansas,14.26,(12.19 - 16.60),48.64,(45.12 - 52.18),23.46,(20.94 - 26.19),27.53,(25.23 - 29.96)
Kansas City Metro,14.56,(11.37 - 18.45),49.86,(44.80 - 54.93),24.08,(20.32 - 28.28),28.36,(24.92 - 32.08)
Northeast,15.52,(12.03 - 19.80),*,(* - *),25.19,(20.81 - 30.13),29.91,(25.74 - 34.44)
South Central,13.84,(10.56 - 17.92),*,(* - *),20.94,(16.85 - 25.72),24.48,(20.48 - 28.96)
Southeast,15.08,(11.16 - 20.08),*,(* - *),21.8,(17.14 - 27.32),25.59,(20.86 - 30.98)
West,13.99,(10.52 - 18.37),*,(* - *),22.87,(18.21 - 28.31),26.67,(22.14 - 31.74)
Wichita (Sedgwick),12.42,(9.26 - 16.46),46.08,(39.46 - 52.84),23.51,(19.28 - 28.35),27.08,(23.02 - 31.57)
Kentucky,10.82,(9.22 - 12.66),39.21,(36.13 - 42.39),20.04,(17.81 - 22.49),22.77,(20.73 - 24.96)
"Adanta, Cumberland River, and Lifeskills",10.72,(8.02 - 14.18),*,(* - *),18.95,(15.25 - 23.30),21.29,(17.69 - 25.39)
"Bluegrass, Comprehend, and North Key",10.74,(8.32 - 13.77),40.96,(35.66 - 46.48),19.72,(16.31 - 23.63),23.01,(19.81 - 26.56)
Communicare and River Valley,10.41,(7.62 - 14.05),*,(* - *),19.63,(15.70 - 24.26),22.38,(18.48 - 26.83)
Four Rivers and Pennyroyal,10.82,(7.96 - 14.54),*,(* - *),19.84,(15.83 - 24.56),22.3,(18.38 - 26.78)
"Kentucky River, Mountain, and Pathways",9.43,(7.04 - 12.54),32.43,(26.70 - 38.74),16.51,(13.04 - 20.69),18.75,(15.38 - 22.65)
Seven Counties,12.01,(9.18 - 15.54),44.74,(38.93 - 50.71),23.55,(19.40 - 28.27),26.28,(22.36 - 30.61)
Louisiana,10.58,(9.00 - 12.39),38.14,(35.01 - 41.38),23.49,(20.92 - 26.26),25.92,(23.63 - 28.36)
Region 1,7.76,(5.50 - 10.83),*,(* - *),24.67,(19.46 - 30.73),26.82,(21.83 - 32.48)
Regions 2 and 9,11.34,(8.84 - 14.44),38.77,(33.78 - 44.01),23.43,(19.51 - 27.86),26.11,(22.53 - 30.04)
Region 3,11.52,(8.46 - 15.49),*,(* - *),25.94,(21.07 - 31.49),28.67,(24.04 - 33.79)
Region 4,10.85,(8.17 - 14.27),*,(* - *),23.22,(18.72 - 28.42),25.56,(21.28 - 30.37)
Regions 5 and 6,12.22,(9.22 - 16.04),*,(* - *),24.6,(20.17 - 29.64),27.13,(22.98 - 31.73)
Regions 7 and 8,9.42,(7.13 - 12.35),35.25,(29.96 - 40.94),20.83,(16.98 - 25.30),23.25,(19.66 - 27.29)
Region 10 (Jefferson),11.12,(8.09 - 15.09),*,(* - *),24.09,(19.22 - 29.73),26.08,(21.43 - 31.34)
Maine,11.21,(9.56 - 13.10),44.67,(41.55 - 47.84),19.88,(17.58 - 22.38),23.13,(21.00 - 25.41)
Aroostook/Downeast,10.72,(7.83 - 14.52),*,(* - *),19.29,(15.10 - 24.30),22.04,(17.87 - 26.86)
Central,11.63,(8.81 - 15.20),40.22,(33.80 - 47.00),18.31,(14.42 - 22.95),21.18,(17.42 - 25.50)
Cumberland,10.88,(8.35 - 14.07),49.62,(43.54 - 55.72),21.3,(17.59 - 25.55),25.08,(21.52 - 29.00)
Midcoast,10.27,(7.53 - 13.87),*,(* - *),18.49,(14.53 - 23.23),21.21,(17.31 - 25.71)
Penquis,11.79,(8.85 - 15.54),46.92,(40.42 - 53.53),20.68,(16.65 - 25.38),24.84,(20.97 - 29.16)
Western,12.16,(9.02 - 16.19),41.71,(35.51 - 48.18),20.56,(16.57 - 25.22),23.49,(19.70 - 27.75)
York,10.89,(8.18 - 14.37),46.01,(39.54 - 52.63),19.51,(15.73 - 23.94),22.71,(19.04 - 26.85)
Maryland,9.02,(7.60 - 10.69),36.86,(33.81 - 40.01),18.89,(16.61 - 21.39),21.4,(19.30 - 23.67)
Anne Arundel,10.34,(7.59 - 13.92),*,(* - *),19.64,(15.34 - 24.81),22.99,(18.68 - 27.95)
Baltimore City,6.46,(4.59 - 9.01),31.12,(25.26 - 37.65),20.86,(16.61 - 25.85),22.54,(18.52 - 27.15)
Baltimore County,8.86,(6.49 - 11.98),38.96,(33.05 - 45.22),18.19,(14.39 - 22.72),21.08,(17.43 - 25.26)
Montgomery,9.3,(6.87 - 12.49),35.34,(29.39 - 41.77),17.32,(13.71 - 21.64),19.45,(15.96 - 23.50)
North Central,11.54,(8.50 - 15.47),*,(* - *),20.6,(16.20 - 25.83),23.73,(19.31 - 28.80)
Northeast,12.68,(9.36 - 16.96),*,(* - *),21.26,(16.76 - 26.59),24.15,(19.71 - 29.22)
Prince George's,5.24,(3.72 - 7.33),27.58,(22.38 - 33.47),16.77,(13.13 - 21.17),18.49,(15.02 - 22.56)
South,10.26,(7.62 - 13.67),*,(* - *),20.26,(16.21 - 25.02),23.06,(19.11 - 27.55)
West,10.43,(7.60 - 14.15),*,(* - *),18.25,(14.32 - 22.97),21.31,(17.34 - 25.90)
Massachusetts,12.45,(10.57 - 14.61),53.39,(50.06 - 56.70),23.61,(21.07 - 26.34),27.81,(25.47 - 30.29)
Boston,9.09,(6.54 - 12.50),50.5,(44.12 - 56.85),25.39,(20.84 - 30.55),30.56,(26.28 - 35.20)
Central,12.61,(9.34 - 16.82),*,(* - *),25.7,(20.96 - 31.09),29.97,(25.41 - 34.96)
Metrowest,12.58,(9.77 - 16.05),56.52,(50.29 - 62.56),22.28,(18.69 - 26.34),26.66,(23.21 - 30.42)
Northeast,12.77,(9.73 - 16.57),49.58,(42.98 - 56.20),21.72,(18.01 - 25.95),25.27,(21.65 - 29.27)
Southeast,12.98,(10.00 - 16.69),51.59,(45.11 - 58.02),23.04,(18.90 - 27.78),26.55,(22.56 - 30.95)
Western,13.66,(10.29 - 17.92),56.15,(49.71 - 62.38),26.37,(21.53 - 31.85),31.11,(26.62 - 35.97)
Michigan,10.07,(9.17 - 11.05),46.92,(45.24 - 48.61),23.5,(22.12 - 24.94),26.97,(25.75 - 28.23)
Bay,12.68,(9.79 - 16.28),50.53,(44.06 - 56.98),23.65,(19.79 - 28.00),27.25,(23.52 - 31.33)
Detroit City,5.01,(3.78 - 6.60),30.97,(26.58 - 35.73),23.08,(19.49 - 27.10),24.32,(21.03 - 27.94)
Genesee,9.03,(6.95 - 11.65),45.23,(39.43 - 51.16),22.94,(19.05 - 27.34),26.15,(22.45 - 30.22)
Kalamazoo,10.45,(8.22 - 13.19),45.08,(40.08 - 50.17),22.43,(19.02 - 26.25),26.11,(22.95 - 29.55)
Kent,9.72,(7.51 - 12.48),45.19,(40.00 - 50.49),21.46,(17.83 - 25.61),25.52,(22.14 - 29.23)
Lakeshore,11.95,(9.47 - 14.98),44.3,(39.21 - 49.53),22.41,(19.03 - 26.19),25.8,(22.65 - 29.23)
Macomb,11.54,(9.11 - 14.51),49.42,(44.25 - 54.59),25.46,(21.98 - 29.29),28.62,(25.33 - 32.15)
Mid South,10.28,(8.23 - 12.78),51.46,(47.06 - 55.82),23.93,(20.64 - 27.56),28.78,(25.77 - 31.99)
Northern,11.03,(8.76 - 13.81),51.6,(46.43 - 56.75),24,(20.40 - 28.01),27.84,(24.49 - 31.47)
Oakland,9.98,(8.11 - 12.23),49.64,(45.22 - 54.07),23.61,(20.65 - 26.85),26.83,(24.07 - 29.79)
Pathways,*,(* - *),*,(* - *),28.34,(23.28 - 34.02),32.65,(27.78 - 37.92)
Saginaw,10.06,(7.44 - 13.47),*,(* - *),21.67,(17.45 - 26.58),24.45,(20.28 - 29.15)
Southeast,10.4,(8.44 - 12.76),48.15,(44.07 - 52.26),22.97,(20.03 - 26.21),26.33,(23.60 - 29.26)
St. Clair,11.28,(8.40 - 14.97),*,(* - *),25.85,(21.14 - 31.18),28.9,(24.37 - 33.89)
Washtenaw,9.76,(7.58 - 12.48),49.06,(43.44 - 54.70),23.11,(19.55 - 27.10),28.07,(24.71 - 31.69)
Western,*,(* - *),*,(* - *),23.57,(19.11 - 28.71),27.37,(23.07 - 32.14)
Minnesota,12.41,(10.68 - 14.36),48.72,(45.41 - 52.04),25.79,(23.06 - 28.72),29.31,(26.84 - 31.92)
Regions 1 and 2,16.04,(12.04 - 21.06),*,(* - *),26.43,(21.21 - 32.40),29.98,(24.99 - 35.49)
Regions 3 and 4,12.83,(9.87 - 16.52),48.04,(41.64 - 54.50),25.14,(20.76 - 30.08),28.88,(24.78 - 33.36)
Regions 5 and 6,15.33,(11.92 - 19.50),50.36,(43.66 - 57.04),28.09,(23.51 - 33.18),31.58,(27.32 - 36.17)
Region 7A (Hennepin),9.48,(7.05 - 12.64),48.66,(42.81 - 54.55),25.56,(21.11 - 30.58),29.03,(24.86 - 33.59)
Region 7B (Ramsey),9.83,(7.18 - 13.32),*,(* - *),24.25,(19.37 - 29.90),27.54,(22.82 - 32.82)
Region 7C,11.37,(8.80 - 14.57),49.66,(43.20 - 56.13),24.87,(20.81 - 29.42),28.4,(24.55 - 32.58)
Mississippi,8.02,(6.59 - 9.74),32.57,(29.61 - 35.68),17.18,(14.96 - 19.65),19.68,(17.65 - 21.89)
Region 1,8.34,(6.11 - 11.30),33.57,(27.85 - 39.81),15.14,(11.84 - 19.16),18.01,(14.77 - 21.79)
Region 2,7.38,(5.27 - 10.25),26.06,(20.68 - 32.28),18,(14.12 - 22.66),19.35,(15.68 - 23.65)
Region 3,7.9,(5.74 - 10.77),32.26,(26.73 - 38.32),17.15,(13.51 - 21.53),19.76,(16.28 - 23.78)
Region 4,7.72,(5.63 - 10.50),33.11,(27.33 - 39.45),19.74,(15.87 - 24.29),21.93,(18.26 - 26.11)
Region 5,7.64,(5.39 - 10.72),*,(* - *),16.63,(12.66 - 21.53),18.18,(14.34 - 22.77)
Region 6,8.02,(5.73 - 11.13),*,(* - *),16.39,(12.75 - 20.81),19.25,(15.65 - 23.44)
Region 7,8.86,(6.43 - 12.09),39.8,(33.72 - 46.22),17.11,(13.53 - 21.40),20.56,(17.08 - 24.55)
Missouri,11.81,(10.12 - 13.74),46.93,(43.80 - 50.08),22.1,(19.72 - 24.69),25.85,(23.67 - 28.15)
Central,12.12,(9.25 - 15.71),47.65,(41.44 - 53.92),21.08,(16.92 - 25.94),25.74,(21.80 - 30.12)
Eastern,11.89,(9.60 - 14.64),50.77,(46.02 - 55.51),24.4,(21.09 - 28.05),28.18,(25.09 - 31.50)
Eastern (St. Louis City and County),10.41,(7.95 - 13.52),49.2,(43.33 - 55.10),24.12,(20.05 - 28.72),27.72,(23.87 - 31.92)
