Ward 5,3.59,(2.27 - 5.61),17.18,(13.03 - 22.32),8.65,(6.25 - 11.86),9.88,(7.57 - 12.80)
Ward 6,*,(* - *),*,(* - *),9.09,(6.50 - 12.57),10.27,(7.70 - 13.57)
Ward 7,3.05,(1.95 - 4.75),12.7,(9.06 - 17.51),7.28,(5.10 - 10.28),7.94,(5.83 - 10.72)
Ward 8,3.26,(2.12 - 4.99),12.46,(9.14 - 16.75),8.78,(6.24 - 12.21),9.44,(7.09 - 12.46)
Florida,5.51,(4.84 - 6.25),16.35,(15.16 - 17.60),6.42,(5.70 - 7.21),7.71,(7.05 - 8.43)
Region A,5.98,(4.61 - 7.72),19.7,(16.90 - 22.84),7.11,(5.73 - 8.78),9.33,(7.97 - 10.90)
Circuit 1,5.86,(4.06 - 8.39),16.87,(12.91 - 21.74),6.58,(4.84 - 8.88),8.18,(6.42 - 10.36)
Circuit 2,6.31,(4.21 - 9.35),23.72,(19.15 - 28.99),8.13,(5.77 - 11.33),11.86,(9.48 - 14.74)
Circuit 14,5.77,(3.84 - 8.57),17.67,(13.21 - 23.23),7.1,(5.10 - 9.81),8.59,(6.58 - 11.14)
Region B,5.53,(4.43 - 6.87),17.74,(15.42 - 20.33),6.97,(5.71 - 8.47),8.64,(7.44 - 10.02)
Circuits 3 and 8,5.84,(4.00 - 8.44),19.3,(15.25 - 24.12),7,(5.14 - 9.45),9.61,(7.69 - 11.95)
Circuit 4,5.16,(3.74 - 7.06),16.02,(12.82 - 19.83),7.27,(5.46 - 9.62),8.63,(6.90 - 10.73)
Circuit 7,5.86,(4.12 - 8.28),18.75,(14.67 - 23.65),6.56,(4.84 - 8.83),7.97,(6.27 - 10.09)
Region C,5.73,(4.76 - 6.89),17.47,(15.52 - 19.61),6.38,(5.41 - 7.51),7.79,(6.85 - 8.85)
Circuit 5,5.05,(3.49 - 7.25),14.92,(11.43 - 19.24),5.74,(4.19 - 7.81),6.58,(5.06 - 8.52)
Circuit 9,5.39,(3.89 - 7.42),18.54,(15.10 - 22.56),7.39,(5.62 - 9.66),9.27,(7.53 - 11.37)
Circuit 10,5.98,(4.13 - 8.57),15.1,(11.42 - 19.69),5.77,(4.18 - 7.92),6.98,(5.39 - 8.99)
Circuit 18,6.47,(4.68 - 8.87),19.87,(16.00 - 24.40),6.3,(4.73 - 8.35),7.95,(6.38 - 9.87)
Circuit 19,5.98,(4.12 - 8.60),16.17,(12.26 - 21.02),6.24,(4.51 - 8.58),7.24,(5.52 - 9.45)
Region D,4.85,(4.00 - 5.87),13.18,(11.54 - 15.01),6.06,(5.09 - 7.20),6.95,(6.05 - 7.97)
Circuits 11 and 16,4.2,(3.08 - 5.71),10.59,(8.48 - 13.15),5.96,(4.53 - 7.79),6.59,(5.26 - 8.22)
Circuit 15 (Palm Beach),6.22,(4.53 - 8.48),17.81,(14.41 - 21.81),6.05,(4.56 - 7.99),7.29,(5.84 - 9.07)
Circuit 17 (Broward),4.94,(3.72 - 6.54),14.51,(11.74 - 17.80),6.22,(4.80 - 8.02),7.22,(5.86 - 8.87)
Region E,6.01,(5.01 - 7.20),17.02,(14.93 - 19.32),6.43,(5.44 - 7.59),7.61,(6.66 - 8.68)
Circuit 6,5.89,(4.34 - 7.94),16.6,(13.04 - 20.89),6.1,(4.56 - 8.12),7.14,(5.62 - 9.03)
Circuit 12,6.57,(4.61 - 9.27),17.1,(12.99 - 22.17),6.22,(4.47 - 8.61),7.24,(5.49 - 9.48)
Circuit 13 (Hillsborough),5.95,(4.34 - 8.10),17.35,(13.91 - 21.43),6.89,(5.24 - 9.01),8.46,(6.82 - 10.44)
Circuit 20,5.89,(4.20 - 8.19),16.99,(13.19 - 21.63),6.57,(4.84 - 8.86),7.61,(5.89 - 9.77)
Georgia,4.25,(3.30 - 5.45),12.7,(10.68 - 15.04),5.37,(4.23 - 6.79),6.49,(5.39 - 7.78)
Region 1,5.77,(3.90 - 8.46),12.37,(8.97 - 16.82),4.94,(3.36 - 7.22),5.99,(4.38 - 8.14)
Region 2,4.13,(2.79 - 6.08),11.98,(8.92 - 15.89),4.83,(3.29 - 7.05),5.94,(4.40 - 7.98)
Region 3,3.96,(2.75 - 5.67),13.9,(10.93 - 17.53),5.84,(4.35 - 7.80),7.04,(5.58 - 8.85)
Region 4,3.96,(2.60 - 5.97),12.18,(8.77 - 16.68),5.57,(3.80 - 8.09),6.58,(4.83 - 8.90)
Region 5,4.11,(2.68 - 6.23),10.88,(7.65 - 15.24),4.76,(3.21 - 7.01),5.8,(4.22 - 7.93)
Hawaii,5.47,(4.22 - 7.06),18.03,(15.40 - 21.00),5.87,(4.62 - 7.43),7.48,(6.27 - 8.91)
Hawaii Island,5.25,(3.41 - 7.98),16.99,(12.59 - 22.54),6.48,(4.46 - 9.33),7.74,(5.74 - 10.36)
Honolulu,5.53,(4.06 - 7.49),18.18,(15.15 - 21.67),5.69,(4.31 - 7.47),7.42,(6.07 - 9.04)
Kauai and Maui**,5.4,(3.77 - 7.70),18.06,(13.98 - 23.01),6.19,(4.50 - 8.47),7.57,(5.84 - 9.75)
Maui,5.57,(3.65 - 8.42),18.56,(13.91 - 24.34),6.54,(4.55 - 9.30),7.97,(5.95 - 10.59)
Idaho,7.21,(5.89 - 8.81),17.12,(14.91 - 19.59),6.24,(5.07 - 7.66),8.05,(6.92 - 9.35)
Region 1,7.75,(5.31 - 11.18),16.35,(12.25 - 21.48),6.1,(4.30 - 8.58),7.42,(5.62 - 9.73)
Region 2,8.28,(5.61 - 12.06),*,(* - *),6.16,(4.26 - 8.82),9.04,(6.99 - 11.61)
Region 3,8.18,(5.76 - 11.49),15.05,(11.24 - 19.85),5.81,(4.14 - 8.09),7.28,(5.56 - 9.47)
Region 4,7.65,(5.43 - 10.69),19.57,(15.74 - 24.07),7.42,(5.44 - 10.04),9.41,(7.48 - 11.79)
Region 5,6.86,(4.69 - 9.91),15.67,(11.41 - 21.13),5.84,(4.11 - 8.23),7.32,(5.52 - 9.66)
Region 6,6.27,(4.25 - 9.15),16.22,(12.18 - 21.26),5.79,(4.04 - 8.23),7.78,(5.95 - 10.11)
Region 7,5.67,(3.76 - 8.46),14.27,(10.51 - 19.10),4.95,(3.34 - 7.28),6.9,(5.22 - 9.08)
Illinois,5.75,(5.04 - 6.54),19.45,(18.10 - 20.86),6.34,(5.60 - 7.18),8.32,(7.64 - 9.06)
Region I (Cook),6,(4.90 - 7.32),18.7,(16.63 - 20.96),6.86,(5.73 - 8.19),8.67,(7.63 - 9.84)
Region II,5.4,(4.39 - 6.64),20.56,(18.31 - 23.02),6,(4.87 - 7.37),8.09,(7.03 - 9.29)
Region III,5.67,(4.19 - 7.62),20.02,(16.81 - 23.68),6.35,(4.92 - 8.17),8.72,(7.31 - 10.37)
Region IV,6.38,(4.67 - 8.66),19.41,(15.78 - 23.64),5.77,(4.34 - 7.64),7.74,(6.28 - 9.50)
Region V,5.4,(3.95 - 7.34),18.8,(15.86 - 22.15),5.46,(4.10 - 7.23),7.45,(6.13 - 9.04)
Indiana,5.48,(4.41 - 6.78),18.66,(16.44 - 21.09),6.17,(5.04 - 7.53),8.09,(6.99 - 9.34)
Central,4.88,(3.40 - 6.94),16.78,(13.28 - 20.98),6.57,(4.84 - 8.86),8.02,(6.33 - 10.11)
East,5.45,(3.66 - 8.05),17.33,(12.92 - 22.87),5.84,(4.07 - 8.32),7.62,(5.79 - 9.97)
North Central,5.63,(3.78 - 8.30),17.5,(13.14 - 22.92),6.39,(4.52 - 8.95),8.05,(6.15 - 10.46)
Northeast,5.23,(3.51 - 7.72),17.79,(13.50 - 23.08),5.68,(4.00 - 8.01),7.5,(5.76 - 9.71)
Northwest,5,(3.42 - 7.27),16.41,(12.36 - 21.48),6.07,(4.33 - 8.45),7.53,(5.78 - 9.77)
Southeast,6.68,(4.49 - 9.82),*,(* - *),5.74,(3.99 - 8.18),7.78,(5.93 - 10.14)
Southwest,5.94,(3.88 - 9.00),*,(* - *),6.09,(4.23 - 8.69),8.26,(6.28 - 10.80)
West,5.86,(4.00 - 8.52),22.76,(18.02 - 28.30),6.3,(4.44 - 8.85),9.9,(7.89 - 12.35)
Iowa,8.25,(6.74 - 10.05),23.45,(20.79 - 26.34),6.99,(5.78 - 8.44),9.54,(8.35 - 10.89)
Central,8.7,(6.12 - 12.22),23.48,(18.48 - 29.35),7.54,(5.47 - 10.30),9.9,(7.80 - 12.50)
North Central,6.97,(4.65 - 10.33),23.37,(18.19 - 29.49),7.14,(5.07 - 9.95),10.14,(7.99 - 12.79)
Northeast,8.88,(6.47 - 12.08),26.41,(21.76 - 31.66),6.99,(5.20 - 9.35),10.03,(8.20 - 12.22)
Northwest,8.54,(6.07 - 11.89),21.82,(16.93 - 27.65),6.03,(4.30 - 8.41),8.22,(6.39 - 10.52)
Southeast,7.86,(5.55 - 11.03),22.57,(18.04 - 27.84),7.21,(5.33 - 9.69),9.76,(7.84 - 12.09)
Southwest,7.75,(5.20 - 11.39),*,(* - *),7.04,(5.01 - 9.81),8.75,(6.67 - 11.39)
Kansas,7.83,(6.29 - 9.72),19.41,(16.92 - 22.16),6.63,(5.40 - 8.13),8.7,(7.49 - 10.07)
Kansas City Metro,8.6,(6.20 - 11.81),21.81,(18.00 - 26.16),7.29,(5.44 - 9.70),9.7,(7.89 - 11.87)
Northeast,7.52,(5.27 - 10.63),18.74,(14.30 - 24.17),6.88,(4.96 - 9.46),8.94,(6.98 - 11.38)
South Central,7.79,(5.40 - 11.11),16.06,(11.84 - 21.41),5.56,(3.88 - 7.92),7.12,(5.38 - 9.37)
Southeast,7.47,(4.88 - 11.29),*,(* - *),6.61,(4.60 - 9.42),8.54,(6.43 - 11.25)
West,8.3,(5.76 - 11.80),19.4,(14.61 - 25.29),5.93,(4.07 - 8.57),8.01,(6.05 - 10.52)
Wichita (Sedgwick),6.61,(4.39 - 9.83),18.07,(13.79 - 23.30),6.47,(4.65 - 8.94),8.31,(6.45 - 10.64)
Kentucky,6,(4.82 - 7.46),14.34,(12.31 - 16.65),5.52,(4.45 - 6.84),6.78,(5.75 - 7.98)
"Adanta, Cumberland River, and Lifeskills",6.89,(4.71 - 9.97),13.62,(10.23 - 17.90),5.24,(3.66 - 7.46),6.43,(4.85 - 8.47)
"Bluegrass, Comprehend, and North Key",5.95,(4.24 - 8.28),14.74,(11.50 - 18.70),5.94,(4.35 - 8.07),7.3,(5.76 - 9.22)
Communicare and River Valley,5.32,(3.49 - 8.05),14.5,(10.47 - 19.74),5.29,(3.66 - 7.58),6.56,(4.88 - 8.79)
Four Rivers and Pennyroyal,7.16,(4.81 - 10.53),14.17,(10.21 - 19.35),5.14,(3.49 - 7.50),6.43,(4.73 - 8.68)
"Kentucky River, Mountain, and Pathways",5.25,(3.52 - 7.78),12.37,(9.09 - 16.61),4.95,(3.50 - 6.96),5.99,(4.53 - 7.88)
Seven Counties,5.63,(3.97 - 7.95),15.54,(11.84 - 20.14),5.81,(4.14 - 8.09),7.06,(5.39 - 9.21)
Louisiana,4.96,(3.94 - 6.22),14.26,(12.25 - 16.54),6.54,(5.31 - 8.03),7.82,(6.66 - 9.16)
Region 1,3.68,(2.34 - 5.74),13.99,(10.07 - 19.11),6.56,(4.53 - 9.42),7.81,(5.77 - 10.48)
Regions 2 and 9,5.6,(3.96 - 7.86),15.3,(12.01 - 19.28),6.94,(5.16 - 9.27),8.4,(6.69 - 10.49)
Region 3,4.81,(3.18 - 7.22),13.5,(10.05 - 17.89),6.59,(4.67 - 9.22),7.71,(5.85 - 10.10)
Region 4,5.24,(3.57 - 7.63),13.58,(10.02 - 18.15),6.11,(4.25 - 8.70),7.36,(5.54 - 9.73)
Regions 5 and 6,5.54,(3.71 - 8.21),14.45,(10.83 - 19.03),6.26,(4.47 - 8.69),7.58,(5.80 - 9.85)
Regions 7 and 8,4.71,(3.23 - 6.81),13.85,(10.61 - 17.88),6.27,(4.49 - 8.68),7.54,(5.81 - 9.72)
Region 10 (Jefferson),4.4,(2.80 - 6.86),14,(10.09 - 19.11),6.92,(4.74 - 9.99),7.95,(5.82 - 10.78)
Maine,6.31,(5.06 - 7.83),16.98,(14.78 - 19.44),6.02,(4.82 - 7.51),7.46,(6.32 - 8.80)
Aroostook/Downeast,5.75,(3.82 - 8.57),15.38,(11.13 - 20.87),5.85,(3.95 - 8.59),7.03,(5.13 - 9.57)
Central,6.44,(4.40 - 9.33),16.04,(12.19 - 20.81),5.62,(3.86 - 8.11),6.99,(5.24 - 9.26)
Cumberland,6.95,(4.84 - 9.88),20.35,(16.06 - 25.45),7.28,(5.25 - 10.01),9.02,(7.00 - 11.55)
Midcoast,6.1,(4.03 - 9.12),17.37,(12.99 - 22.83),5.42,(3.76 - 7.75),6.76,(5.07 - 8.96)
Penquis,6.06,(4.03 - 9.02),16.15,(12.14 - 21.16),5.29,(3.64 - 7.63),7.01,(5.33 - 9.17)
Western,6.36,(4.33 - 9.25),14.91,(11.17 - 19.62),5.97,(4.17 - 8.46),7.2,(5.44 - 9.48)
York,6.06,(4.17 - 8.73),16.89,(12.82 - 21.94),5.87,(4.11 - 8.31),7.2,(5.45 - 9.46)
Maryland,5.06,(4.01 - 6.36),15.82,(13.63 - 18.28),5.61,(4.51 - 6.95),7.04,(5.97 - 8.28)
Anne Arundel,5.03,(3.28 - 7.65),*,(* - *),5.61,(3.80 - 8.21),7.09,(5.19 - 9.61)
Baltimore City,3.66,(2.38 - 5.59),14.94,(11.04 - 19.92),6.7,(4.68 - 9.50),8.05,(6.05 - 10.64)
Baltimore County,5.01,(3.34 - 7.45),17.58,(13.67 - 22.31),5.52,(3.85 - 7.85),7.19,(5.50 - 9.35)
Montgomery,5.76,(3.91 - 8.41),15.74,(11.80 - 20.69),5.36,(3.78 - 7.54),6.59,(5.00 - 8.64)
North Central,7.77,(5.06 - 11.76),*,(* - *),5.62,(3.83 - 8.18),7.41,(5.48 - 9.95)
Northeast,6.44,(4.30 - 9.54),*,(* - *),5.39,(3.69 - 7.81),6.9,(5.12 - 9.23)
Prince George's,3.25,(2.10 - 4.98),13.24,(9.92 - 17.47),5.75,(3.98 - 8.25),6.95,(5.22 - 9.20)
South,4.49,(2.95 - 6.79),14.38,(10.50 - 19.37),5.03,(3.41 - 7.35),6.38,(4.73 - 8.56)
West,5.81,(3.82 - 8.74),16.09,(11.70 - 21.73),5.42,(3.70 - 7.89),6.93,(5.11 - 9.31)
Massachusetts,5.55,(4.43 - 6.95),19.84,(17.41 - 22.52),6.48,(5.26 - 7.95),8.36,(7.18 - 9.72)
Boston,4.3,(2.80 - 6.55),17.3,(13.24 - 22.28),7.5,(5.35 - 10.41),9.51,(7.37 - 12.19)
Central,6.46,(4.35 - 9.48),20.53,(15.56 - 26.60),6.39,(4.55 - 8.91),8.32,(6.42 - 10.71)
Metrowest,5.17,(3.58 - 7.42),22.16,(17.60 - 27.50),6.76,(4.85 - 9.35),8.73,(6.81 - 11.12)
Northeast,5.31,(3.60 - 7.78),16.88,(12.88 - 21.80),5.78,(4.04 - 8.20),7.19,(5.45 - 9.43)
Southeast,6.16,(4.30 - 8.76),21.12,(16.60 - 26.48),6.32,(4.53 - 8.76),8.14,(6.32 - 10.44)
Western,5.74,(3.87 - 8.44),21.12,(16.68 - 26.37),6.45,(4.56 - 9.05),8.79,(6.87 - 11.17)
Michigan,5.37,(4.72 - 6.09),19.33,(18.01 - 20.72),6.41,(5.69 - 7.21),8.33,(7.67 - 9.04)
Bay,6.82,(4.86 - 9.48),19.76,(15.32 - 25.11),6.44,(4.75 - 8.68),8.23,(6.50 - 10.36)
Detroit City,2.68,(1.84 - 3.87),15.49,(12.37 - 19.22),7.41,(5.54 - 9.84),8.68,(6.91 - 10.84)
Genesee,5.58,(4.01 - 7.71),20.21,(16.06 - 25.11),6.37,(4.72 - 8.56),8.37,(6.70 - 10.41)
Kalamazoo,5.39,(3.93 - 7.36),18.81,(15.16 - 23.10),6.25,(4.65 - 8.36),8.3,(6.70 - 10.23)
Kent,5.6,(4.06 - 7.68),20.69,(17.02 - 24.91),6.37,(4.73 - 8.54),8.82,(7.20 - 10.76)
Lakeshore,5.45,(3.94 - 7.49),20.99,(17.29 - 25.26),6.58,(5.00 - 8.61),8.81,(7.26 - 10.66)
Macomb,5.77,(4.24 - 7.82),19.03,(15.54 - 23.08),6.47,(5.01 - 8.31),8.12,(6.70 - 9.82)
Mid South,6.06,(4.51 - 8.08),21.02,(17.61 - 24.88),5.62,(4.22 - 7.44),8.33,(6.94 - 9.97)
Northern,5.19,(3.77 - 7.11),19.82,(16.21 - 24.01),5.63,(4.23 - 7.45),7.6,(6.21 - 9.28)
Oakland,5.67,(4.32 - 7.42),20.77,(17.40 - 24.59),6.84,(5.39 - 8.65),8.57,(7.15 - 10.23)
Pathways,*,(* - *),21.48,(16.63 - 27.27),6.45,(4.63 - 8.91),8.68,(6.77 - 11.05)
Saginaw,4.86,(3.29 - 7.11),*,(* - *),6.03,(4.29 - 8.42),7.94,(6.08 - 10.29)
Southeast,6.22,(4.72 - 8.15),17.74,(14.88 - 21.02),6.63,(5.20 - 8.42),8.11,(6.75 - 9.73)
St. Clair,5.76,(3.94 - 8.36),17.92,(13.60 - 23.24),6.19,(4.47 - 8.51),7.76,(6.02 - 9.93)
Washtenaw,5.12,(3.66 - 7.12),18.83,(15.06 - 23.29),6.34,(4.82 - 8.29),8.72,(7.17 - 10.57)
Western,*,(* - *),16.82,(12.71 - 21.91),5.57,(3.83 - 8.04),7.24,(5.48 - 9.51)
Minnesota,6.49,(5.22 - 8.04),20.78,(18.30 - 23.50),7.46,(6.15 - 9.03),9.51,(8.26 - 10.92)
Regions 1 and 2,7.51,(5.02 - 11.08),*,(* - *),7.57,(5.32 - 10.67),9.45,(7.20 - 12.32)
Regions 3 and 4,6.75,(4.70 - 9.62),20.97,(16.50 - 26.26),6.52,(4.66 - 9.05),8.88,(7.00 - 11.21)
Regions 5 and 6,7.76,(5.51 - 10.84),23.91,(18.99 - 29.65),7.19,(5.28 - 9.74),9.81,(7.84 - 12.23)
Region 7A (Hennepin),5.18,(3.51 - 7.59),19.19,(15.23 - 23.88),7.92,(5.82 - 10.70),9.62,(7.55 - 12.17)
Region 7B (Ramsey),5.47,(3.61 - 8.21),18.32,(13.79 - 23.93),7.49,(5.26 - 10.57),9.34,(7.08 - 12.22)
Region 7C,6.24,(4.38 - 8.80),20.84,(16.37 - 26.16),7.85,(5.76 - 10.60),9.7,(7.66 - 12.21)
Mississippi,4.08,(3.16 - 5.24),13.1,(11.08 - 15.43),5.19,(4.13 - 6.51),6.48,(5.46 - 7.67)
Region 1,4.57,(3.02 - 6.86),14.47,(10.80 - 19.11),4.85,(3.42 - 6.83),6.35,(4.87 - 8.23)
Region 2,4.11,(2.68 - 6.27),12.75,(9.12 - 17.55),6.05,(4.15 - 8.74),7.17,(5.28 - 9.68)
Region 3,3.84,(2.52 - 5.80),12.64,(9.41 - 16.76),4.71,(3.24 - 6.80),6.08,(4.59 - 8.01)
Region 4,3.58,(2.33 - 5.46),12.46,(9.08 - 16.86),5.51,(3.86 - 7.79),6.64,(5.03 - 8.72)
Region 5,3.65,(2.34 - 5.66),10.86,(7.78 - 14.97),4.89,(3.28 - 7.24),5.81,(4.23 - 7.94)
