Region D,4.72,(3.86 - 5.78),12.82,(11.14 - 14.72),5.77,(4.83 - 6.88),6.65,(5.76 - 7.66)
Circuits 11 and 16,4.07,(2.94 - 5.60),10.54,(8.39 - 13.17),5.67,(4.29 - 7.47),6.34,(5.04 - 7.94)
Circuit 15 (Palm Beach),6.02,(4.40 - 8.20),16.6,(13.48 - 20.27),5.79,(4.27 - 7.80),6.93,(5.44 - 8.79)
Circuit 17 (Broward),4.88,(3.62 - 6.54),14.19,(11.36 - 17.58),5.89,(4.55 - 7.61),6.9,(5.58 - 8.49)
Region E,5.74,(4.73 - 6.94),16.43,(14.42 - 18.67),6.28,(5.26 - 7.48),7.41,(6.42 - 8.54)
Circuit 6,5.66,(4.17 - 7.66),15.82,(12.48 - 19.84),6.05,(4.55 - 8.00),7.01,(5.52 - 8.87)
Circuit 12,6.43,(4.50 - 9.12),16.3,(12.32 - 21.26),5.92,(4.28 - 8.12),6.88,(5.23 - 9.01)
Circuit 13 (Hillsborough),5.66,(4.07 - 7.81),16.97,(13.62 - 20.95),6.74,(5.08 - 8.89),8.27,(6.63 - 10.27)
Circuit 20,5.49,(3.90 - 7.67),16.48,(12.84 - 20.90),6.41,(4.73 - 8.63),7.41,(5.75 - 9.51)
Georgia,4.06,(3.13 - 5.24),12.54,(10.60 - 14.78),5.11,(4.01 - 6.49),6.24,(5.20 - 7.48)
Region 1,5.58,(3.74 - 8.26),11.26,(8.23 - 15.23),4.72,(3.22 - 6.87),5.64,(4.14 - 7.65)
Region 2,3.97,(2.61 - 5.99),11.68,(8.65 - 15.59),4.48,(3.03 - 6.57),5.6,(4.15 - 7.52)
Region 3,3.68,(2.52 - 5.34),13.91,(11.03 - 17.40),5.59,(4.10 - 7.58),6.83,(5.39 - 8.63)
Region 4,3.9,(2.60 - 5.83),12.12,(8.99 - 16.13),5.26,(3.67 - 7.48),6.3,(4.73 - 8.36)
Region 5,4.01,(2.63 - 6.07),11.12,(7.90 - 15.43),4.58,(3.12 - 6.67),5.69,(4.20 - 7.66)
Hawaii,5.26,(4.03 - 6.83),17.62,(14.98 - 20.60),5.4,(4.25 - 6.84),7.03,(5.89 - 8.36)
Hawaii Island,5.14,(3.39 - 7.71),15.57,(11.47 - 20.78),5.97,(4.08 - 8.65),7.12,(5.21 - 9.65)
Honolulu,5.29,(3.87 - 7.20),18.04,(14.99 - 21.56),5.23,(3.98 - 6.86),7.01,(5.76 - 8.52)
Kauai and Maui**,5.2,(3.61 - 7.44),17,(13.17 - 21.67),5.7,(4.17 - 7.76),7.01,(5.46 - 8.97)
Maui,5.43,(3.55 - 8.21),17.62,(13.12 - 23.26),6.05,(4.23 - 8.58),7.42,(5.57 - 9.83)
Idaho,6.94,(5.57 - 8.62),17.05,(14.77 - 19.61),5.95,(4.78 - 7.37),7.79,(6.66 - 9.10)
Region 1,7.63,(5.16 - 11.15),15.96,(11.93 - 21.03),5.8,(4.07 - 8.21),7.1,(5.34 - 9.39)
Region 2,7.96,(5.31 - 11.76),*,(* - *),5.86,(4.04 - 8.44),8.82,(6.79 - 11.38)
Region 3,7.52,(5.24 - 10.66),14.34,(10.61 - 19.10),5.55,(3.89 - 7.85),6.94,(5.25 - 9.14)
Region 4,7.44,(5.20 - 10.52),19.67,(15.91 - 24.08),7.08,(5.16 - 9.63),9.15,(7.26 - 11.46)
Region 5,6.58,(4.48 - 9.57),14.59,(10.55 - 19.84),5.55,(3.85 - 7.93),6.91,(5.13 - 9.26)
Region 6,6.1,(4.03 - 9.11),16.33,(12.29 - 21.38),5.57,(3.88 - 7.92),7.62,(5.86 - 9.86)
Region 7,5.51,(3.70 - 8.12),15.27,(11.34 - 20.25),4.67,(3.15 - 6.88),6.89,(5.22 - 9.05)
Illinois,5.44,(4.75 - 6.23),18.94,(17.60 - 20.36),6.06,(5.30 - 6.91),8.01,(7.32 - 8.75)
Region I (Cook),5.79,(4.72 - 7.08),18.28,(16.27 - 20.48),6.58,(5.42 - 7.98),8.37,(7.30 - 9.58)
Region II,5.01,(4.02 - 6.24),20.25,(17.97 - 22.74),5.7,(4.64 - 6.99),7.78,(6.76 - 8.95)
Region III,5.17,(3.78 - 7.03),19.1,(16.04 - 22.59),5.99,(4.63 - 7.71),8.26,(6.92 - 9.82)
Region IV,6.11,(4.43 - 8.37),18.46,(14.81 - 22.77),5.44,(4.02 - 7.31),7.32,(5.88 - 9.07)
Region V,5.16,(3.75 - 7.07),18.26,(15.29 - 21.66),5.36,(3.99 - 7.16),7.28,(5.95 - 8.89)
Indiana,5.36,(4.29 - 6.66),17.48,(15.35 - 19.83),5.99,(4.83 - 7.41),7.75,(6.63 - 9.05)
Central,4.7,(3.27 - 6.72),16.19,(12.78 - 20.29),6.24,(4.50 - 8.58),7.65,(5.96 - 9.77)
East,5.39,(3.61 - 7.99),15.73,(11.77 - 20.71),5.63,(3.92 - 8.02),7.19,(5.42 - 9.48)
North Central,5.67,(3.79 - 8.40),16.43,(12.35 - 21.52),6.29,(4.42 - 8.87),7.8,(5.91 - 10.24)
Northeast,5.03,(3.39 - 7.40),16.42,(12.34 - 21.52),5.51,(3.84 - 7.84),7.15,(5.43 - 9.38)
Northwest,4.94,(3.35 - 7.25),16.1,(12.20 - 20.93),5.98,(4.23 - 8.41),7.41,(5.62 - 9.70)
Southeast,6.6,(4.44 - 9.70),18.75,(14.04 - 24.58),5.72,(3.94 - 8.23),7.5,(5.63 - 9.92)
Southwest,5.78,(3.79 - 8.74),18.71,(14.06 - 24.45),5.93,(4.11 - 8.47),7.77,(5.87 - 10.23)
West,5.62,(3.75 - 8.34),21.47,(17.01 - 26.74),6.1,(4.29 - 8.61),9.47,(7.51 - 11.88)
Iowa,7.61,(6.23 - 9.27),22.96,(20.32 - 25.82),6.65,(5.37 - 8.20),9.17,(7.93 - 10.59)
Central,7.32,(5.10 - 10.40),22.74,(17.93 - 28.41),6.87,(4.94 - 9.49),9.23,(7.24 - 11.69)
North Central,6.53,(4.42 - 9.55),22.98,(17.79 - 29.14),6.71,(4.71 - 9.46),9.72,(7.60 - 12.34)
Northeast,8.43,(6.23 - 11.31),26.28,(21.55 - 31.63),6.86,(5.01 - 9.34),9.9,(8.02 - 12.17)
Northwest,7.78,(5.40 - 11.08),20.79,(16.02 - 26.54),5.74,(4.04 - 8.09),7.83,(6.04 - 10.09)
Southeast,7.48,(5.28 - 10.49),22.61,(18.11 - 27.85),6.95,(5.03 - 9.52),9.55,(7.57 - 11.98)
Southwest,7.3,(4.93 - 10.70),18.19,(13.83 - 23.55),6.53,(4.61 - 9.17),8.06,(6.13 - 10.53)
Kansas,7.25,(5.84 - 8.97),19.39,(16.78 - 22.29),6.13,(4.94 - 7.60),8.28,(7.07 - 9.66)
Kansas City Metro,7.85,(5.67 - 10.77),22.28,(18.23 - 26.92),6.82,(5.04 - 9.16),9.39,(7.58 - 11.58)
Northeast,7.12,(5.02 - 10.00),18.99,(14.55 - 24.39),6.38,(4.57 - 8.86),8.57,(6.67 - 10.95)
South Central,6.97,(4.83 - 9.98),15.21,(11.16 - 20.38),5.09,(3.52 - 7.33),6.6,(4.95 - 8.74)
Southeast,6.9,(4.56 - 10.30),*,(* - *),6.16,(4.20 - 8.96),7.99,(5.87 - 10.80)
West,7.86,(5.45 - 11.22),*,(* - *),5.54,(3.83 - 7.95),7.61,(5.75 - 10.00)
Wichita (Sedgwick),6.2,(4.21 - 9.03),18.07,(13.99 - 23.03),5.8,(4.17 - 8.00),7.74,(6.06 - 9.82)
Kentucky,5.84,(4.74 - 7.17),14.12,(12.12 - 16.39),5.25,(4.19 - 6.57),6.51,(5.49 - 7.71)
"Adanta, Cumberland River, and Lifeskills",6.72,(4.61 - 9.69),12.98,(9.65 - 17.24),4.99,(3.44 - 7.19),6.12,(4.57 - 8.16)
"Bluegrass, Comprehend, and North Key",5.88,(4.25 - 8.07),14.62,(11.50 - 18.42),5.64,(4.08 - 7.75),7.03,(5.50 - 8.95)
Communicare and River Valley,5.21,(3.45 - 7.80),14.5,(10.58 - 19.55),5.05,(3.48 - 7.26),6.36,(4.73 - 8.48)
Four Rivers and Pennyroyal,7.04,(4.75 - 10.31),14.61,(10.56 - 19.88),4.92,(3.33 - 7.21),6.3,(4.62 - 8.53)
"Kentucky River, Mountain, and Pathways",5.18,(3.48 - 7.63),12.16,(9.09 - 16.07),4.75,(3.28 - 6.84),5.79,(4.32 - 7.72)
Seven Counties,5.24,(3.70 - 7.37),15.04,(11.55 - 19.36),5.48,(3.92 - 7.62),6.71,(5.13 - 8.74)
Louisiana,4.81,(3.81 - 6.06),13.85,(11.88 - 16.09),6.34,(5.11 - 7.84),7.59,(6.43 - 8.93)
Region 1,3.76,(2.34 - 5.97),13.66,(9.85 - 18.64),6.28,(4.28 - 9.10),7.52,(5.52 - 10.16)
Regions 2 and 9,5.38,(3.80 - 7.58),15.34,(12.06 - 19.30),6.8,(4.99 - 9.20),8.29,(6.53 - 10.48)
Region 3,4.72,(3.07 - 7.20),13.26,(9.80 - 17.70),6.33,(4.43 - 8.96),7.46,(5.57 - 9.92)
Region 4,5.14,(3.48 - 7.54),13.26,(9.71 - 17.86),5.86,(4.07 - 8.35),7.1,(5.30 - 9.44)
Regions 5 and 6,5.19,(3.51 - 7.61),13.67,(10.14 - 18.17),5.99,(4.28 - 8.32),7.22,(5.49 - 9.45)
Regions 7 and 8,4.54,(3.06 - 6.66),13.12,(10.02 - 16.98),6.12,(4.43 - 8.41),7.3,(5.66 - 9.35)
Region 10 (Jefferson),4.38,(2.83 - 6.73),13.19,(9.47 - 18.07),6.78,(4.65 - 9.78),7.72,(5.63 - 10.49)
Maine,6.18,(4.97 - 7.66),16.45,(14.27 - 18.90),5.87,(4.71 - 7.30),7.26,(6.15 - 8.56)
Aroostook/Downeast,5.72,(3.84 - 8.44),14.5,(10.51 - 19.67),5.81,(3.97 - 8.42),6.89,(5.05 - 9.33)
Central,6.4,(4.31 - 9.41),15.24,(11.62 - 19.74),5.52,(3.87 - 7.83),6.8,(5.15 - 8.93)
Cumberland,6.7,(4.68 - 9.52),20.35,(16.10 - 25.40),7.06,(5.03 - 9.81),8.83,(6.83 - 11.35)
Midcoast,5.72,(3.79 - 8.54),15.81,(11.82 - 20.83),5.22,(3.58 - 7.54),6.41,(4.74 - 8.61)
Penquis,5.9,(3.96 - 8.70),15.95,(12.13 - 20.69),5.2,(3.59 - 7.48),6.9,(5.25 - 9.02)
Western,6.34,(4.28 - 9.29),14.05,(10.52 - 18.53),5.68,(3.99 - 8.02),6.84,(5.18 - 8.98)
York,6.05,(4.18 - 8.69),16.79,(12.94 - 21.51),5.8,(4.13 - 8.08),7.13,(5.46 - 9.26)
Maryland,4.88,(3.86 - 6.15),15.22,(13.05 - 17.68),5.23,(4.16 - 6.57),6.63,(5.58 - 7.88)
Anne Arundel,4.89,(3.18 - 7.44),15.51,(11.34 - 20.84),5.3,(3.57 - 7.80),6.73,(4.95 - 9.09)
Baltimore City,3.75,(2.39 - 5.84),13.9,(10.24 - 18.59),6.07,(4.22 - 8.67),7.36,(5.50 - 9.77)
Baltimore County,4.86,(3.23 - 7.26),16.89,(13.01 - 21.63),5.21,(3.59 - 7.52),6.84,(5.17 - 9.00)
Montgomery,5.39,(3.67 - 7.85),15.86,(11.99 - 20.70),4.99,(3.49 - 7.10),6.28,(4.74 - 8.28)
North Central,7.43,(4.85 - 11.20),*,(* - *),5.33,(3.60 - 7.84),7.13,(5.27 - 9.58)
Northeast,6.12,(3.98 - 9.30),15.61,(11.47 - 20.87),5.18,(3.53 - 7.55),6.51,(4.78 - 8.80)
Prince George's,3.15,(2.02 - 4.86),12.92,(9.62 - 17.14),5.25,(3.64 - 7.53),6.48,(4.86 - 8.58)
South,4.48,(2.90 - 6.86),13.98,(10.21 - 18.86),4.76,(3.24 - 6.96),6.1,(4.50 - 8.22)
West,5.56,(3.72 - 8.25),*,(* - *),5.03,(3.44 - 7.29),6.44,(4.76 - 8.66)
Massachusetts,5.46,(4.35 - 6.85),19.38,(17.00 - 21.99),6.15,(4.95 - 7.62),8.01,(6.85 - 9.36)
Boston,4.21,(2.76 - 6.38),17.3,(13.24 - 22.30),7.12,(5.01 - 10.01),9.21,(7.10 - 11.87)
Central,6.43,(4.31 - 9.48),20.26,(15.53 - 26.00),6.11,(4.24 - 8.74),8.04,(6.12 - 10.50)
Metrowest,4.98,(3.42 - 7.19),21.86,(17.35 - 27.16),6.37,(4.57 - 8.81),8.35,(6.51 - 10.65)
Northeast,5.25,(3.56 - 7.66),16.63,(12.64 - 21.56),5.55,(3.92 - 7.79),6.96,(5.31 - 9.07)
Southeast,6.08,(4.18 - 8.75),19.97,(15.59 - 25.22),5.96,(4.26 - 8.28),7.69,(5.95 - 9.88)
Western,5.7,(3.85 - 8.36),20.18,(15.80 - 25.42),6.12,(4.33 - 8.59),8.36,(6.51 - 10.67)
Michigan,5.12,(4.51 - 5.82),18.5,(17.22 - 19.85),6,(5.30 - 6.79),7.85,(7.20 - 8.56)
Bay,6.69,(4.74 - 9.36),17.99,(13.99 - 22.82),6.21,(4.60 - 8.32),7.79,(6.13 - 9.84)
Detroit City,2.42,(1.63 - 3.58),14.56,(11.42 - 18.38),6.59,(4.90 - 8.82),7.84,(6.21 - 9.86)
Genesee,5.18,(3.73 - 7.13),19.33,(15.22 - 24.23),6.07,(4.47 - 8.19),7.98,(6.33 - 10.01)
Kalamazoo,5.36,(3.91 - 7.31),18.2,(14.72 - 22.29),5.68,(4.27 - 7.51),7.71,(6.29 - 9.43)
Kent,5.34,(3.81 - 7.44),19.68,(15.95 - 24.03),5.94,(4.40 - 7.96),8.28,(6.70 - 10.21)
Lakeshore,5.07,(3.63 - 7.04),20.01,(16.46 - 24.11),6.26,(4.77 - 8.18),8.39,(6.87 - 10.21)
Macomb,5.54,(4.05 - 7.54),17.5,(14.17 - 21.43),5.96,(4.54 - 7.80),7.48,(6.07 - 9.18)
Mid South,5.81,(4.34 - 7.73),20.33,(17.16 - 23.92),5.37,(4.02 - 7.14),8,(6.65 - 9.61)
Northern,5.07,(3.67 - 6.95),19,(15.52 - 23.05),5.42,(4.07 - 7.19),7.31,(5.93 - 8.99)
Oakland,5.37,(4.08 - 7.03),20.34,(17.03 - 24.10),6.38,(5.01 - 8.08),8.11,(6.76 - 9.69)
Pathways,*,(* - *),20.19,(15.67 - 25.62),6.16,(4.44 - 8.48),8.24,(6.43 - 10.50)
Saginaw,4.66,(3.15 - 6.85),18.11,(13.67 - 23.61),5.69,(4.02 - 8.00),7.45,(5.69 - 9.70)
Southeast,5.93,(4.47 - 7.83),16.78,(14.08 - 19.87),6.19,(4.83 - 7.88),7.6,(6.30 - 9.13)
St. Clair,5.5,(3.76 - 7.96),16.71,(12.62 - 21.80),5.95,(4.28 - 8.22),7.39,(5.68 - 9.56)
Washtenaw,4.87,(3.47 - 6.80),19.18,(15.25 - 23.84),6.04,(4.51 - 8.05),8.55,(6.92 - 10.52)
Western,*,(* - *),16.81,(12.66 - 21.97),5.27,(3.65 - 7.55),6.98,(5.29 - 9.16)
Minnesota,6.24,(5.06 - 7.66),20.14,(17.65 - 22.89),7.1,(5.77 - 8.71),9.1,(7.83 - 10.56)
Regions 1 and 2,6.99,(4.69 - 10.28),19,(14.32 - 24.78),7.15,(4.99 - 10.13),8.86,(6.70 - 11.64)
Regions 3 and 4,6.51,(4.51 - 9.30),20.13,(15.74 - 25.38),6.33,(4.50 - 8.84),8.59,(6.73 - 10.90)
Regions 5 and 6,7.69,(5.48 - 10.68),23.42,(18.53 - 29.14),7.17,(5.24 - 9.75),9.72,(7.75 - 12.11)
Region 7A (Hennepin),4.99,(3.35 - 7.38),18.79,(14.89 - 23.43),7.3,(5.29 - 9.99),9.03,(7.07 - 11.45)
Region 7B (Ramsey),5.27,(3.43 - 8.00),17.73,(13.40 - 23.08),7.07,(4.93 - 10.03),8.88,(6.75 - 11.61)
Region 7C,5.86,(4.06 - 8.37),20.41,(15.97 - 25.71),7.4,(5.39 - 10.09),9.26,(7.24 - 11.76)
Mississippi,4,(3.11 - 5.14),12.53,(10.71 - 14.62),4.89,(3.83 - 6.22),6.13,(5.12 - 7.33)
Region 1,4.5,(3.01 - 6.67),13.74,(10.41 - 17.93),4.71,(3.24 - 6.80),6.12,(4.61 - 8.08)
Region 2,4.18,(2.69 - 6.44),11.61,(8.42 - 15.80),5.68,(3.86 - 8.31),6.68,(4.89 - 9.05)
Region 3,3.94,(2.60 - 5.93),12.11,(9.07 - 15.99),4.46,(3.09 - 6.41),5.78,(4.39 - 7.58)
Region 4,3.63,(2.41 - 5.43),12.31,(9.13 - 16.40),5.04,(3.52 - 7.17),6.23,(4.69 - 8.24)
