Ward 5,4.19,(2.60 - 6.68),9.57,(6.34 - 14.19),3.6,(1.98 - 6.45),4.46,(2.80 - 7.04)
Ward 6,3.71,(2.31 - 5.90),7.72,(4.96 - 11.82),2.01,(1.12 - 3.59),2.76,(1.77 - 4.28)
Ward 7,3.87,(2.50 - 5.94),7.34,(4.83 - 11.01),2.43,(1.37 - 4.26),3.02,(1.92 - 4.71)
Ward 8,3.94,(2.59 - 5.96),8.77,(5.89 - 12.86),3.29,(1.88 - 5.70),4.28,(2.83 - 6.42)
Florida,4.71,(4.09 - 5.43),7.78,(6.94 - 8.70),1.54,(1.23 - 1.92),2.35,(2.04 - 2.70)
Region A,4.99,(3.85 - 6.44),9.38,(7.51 - 11.67),2.08,(1.42 - 3.04),3.37,(2.64 - 4.30)
Circuit 1,5.14,(3.53 - 7.43),9.58,(6.63 - 13.64),2.18,(1.28 - 3.69),3.33,(2.28 - 4.83)
Circuit 2,4.97,(3.37 - 7.28),9.39,(6.81 - 12.82),2.29,(1.33 - 3.90),3.99,(2.85 - 5.57)
Circuit 14,4.63,(3.06 - 6.97),8.85,(6.00 - 12.87),*,(* - *),2.63,(1.78 - 3.87)
Region B,4.84,(3.79 - 6.16),8.32,(6.75 - 10.21),1.74,(1.24 - 2.44),2.77,(2.22 - 3.45)
Circuits 3 and 8,4.55,(3.03 - 6.79),8.07,(5.65 - 11.41),1.96,(1.16 - 3.30),3.26,(2.28 - 4.65)
Circuit 4,4.98,(3.53 - 6.98),7.84,(5.62 - 10.84),1.84,(1.13 - 2.98),2.77,(1.98 - 3.87)
Circuit 7,4.86,(3.30 - 7.10),9.5,(6.78 - 13.18),1.49,(0.88 - 2.51),2.42,(1.69 - 3.45)
Region C,4.9,(4.03 - 5.94),7.85,(6.60 - 9.31),1.47,(1.09 - 1.97),2.28,(1.88 - 2.76)
Circuit 5,5.03,(3.56 - 7.06),9.84,(6.89 - 13.87),1.38,(0.81 - 2.33),2.15,(1.48 - 3.12)
Circuit 9,4.68,(3.33 - 6.54),6.6,(4.76 - 9.07),1.7,(1.05 - 2.75),2.53,(1.80 - 3.53)
Circuit 10,5.29,(3.62 - 7.69),6.39,(4.18 - 9.66),1.35,(0.77 - 2.36),2,(1.32 - 3.03)
Circuit 18,4.95,(3.47 - 7.00),9.55,(7.00 - 12.88),1.37,(0.83 - 2.24),2.36,(1.70 - 3.26)
Circuit 19,4.66,(3.17 - 6.80),8.36,(5.72 - 12.07),1.45,(0.82 - 2.55),2.14,(1.41 - 3.24)
Region D,4.14,(3.34 - 5.12),6.34,(5.23 - 7.68),1.42,(1.02 - 1.99),2.04,(1.61 - 2.56)
Circuits 11 and 16,3.72,(2.68 - 5.14),5.55,(4.07 - 7.53),1.48,(0.91 - 2.40),2.03,(1.43 - 2.88)
Circuit 15 (Palm Beach),4.48,(3.16 - 6.30),8.72,(6.43 - 11.73),1.47,(0.93 - 2.32),2.23,(1.62 - 3.07)
Circuit 17 (Broward),4.55,(3.31 - 6.22),6.15,(4.50 - 8.34),1.31,(0.80 - 2.15),1.89,(1.34 - 2.68)
Region E,5.15,(4.24 - 6.25),8.6,(7.13 - 10.34),1.49,(1.10 - 2.01),2.28,(1.85 - 2.80)
Circuit 6,4.76,(3.43 - 6.57),9.04,(6.51 - 12.41),1.46,(0.89 - 2.38),2.2,(1.56 - 3.10)
Circuit 12,5.7,(3.93 - 8.20),8.54,(5.78 - 12.45),1.45,(0.84 - 2.49),2.11,(1.40 - 3.16)
Circuit 13 (Hillsborough),5.35,(3.81 - 7.47),8.89,(6.56 - 11.96),1.78,(1.12 - 2.83),2.85,(2.07 - 3.90)
Circuit 20,5.03,(3.59 - 6.99),7.63,(5.26 - 10.94),1.28,(0.79 - 2.07),1.91,(1.32 - 2.76)
Georgia,4.13,(3.19 - 5.32),7.22,(5.78 - 8.98),1.63,(1.16 - 2.28),2.48,(1.98 - 3.10)
Region 1,4.55,(2.97 - 6.93),7.14,(4.72 - 10.65),1.47,(0.84 - 2.56),2.27,(1.50 - 3.41)
Region 2,3.83,(2.52 - 5.78),6.02,(4.06 - 8.83),1.25,(0.69 - 2.26),1.99,(1.32 - 2.99)
Region 3,4.34,(3.03 - 6.18),8.01,(5.86 - 10.84),1.87,(1.17 - 2.96),2.78,(2.03 - 3.81)
Region 4,3.46,(2.24 - 5.31),6,(3.85 - 9.23),1.44,(0.78 - 2.66),2.14,(1.37 - 3.32)
Region 5,4.09,(2.66 - 6.26),7.48,(4.96 - 11.15),1.65,(0.92 - 2.93),2.64,(1.75 - 3.97)
Hawaii,4.12,(3.07 - 5.49),6.08,(4.70 - 7.84),1.59,(1.02 - 2.47),2.19,(1.61 - 2.96)
Hawaii Island,4.01,(2.58 - 6.20),6.2,(3.96 - 9.57),1.49,(0.76 - 2.89),2.05,(1.26 - 3.33)
Honolulu,4.15,(2.95 - 5.80),5.97,(4.40 - 8.05),1.53,(0.91 - 2.57),2.15,(1.51 - 3.05)
Kauai and Maui**,4.08,(2.79 - 5.94),6.58,(4.48 - 9.57),1.92,(1.12 - 3.30),2.46,(1.62 - 3.74)
Maui,4.12,(2.63 - 6.38),6.59,(4.24 - 10.10),1.79,(0.95 - 3.33),2.36,(1.46 - 3.79)
Idaho,4.63,(3.63 - 5.89),7.42,(6.05 - 9.06),1.35,(0.98 - 1.86),2.36,(1.94 - 2.87)
Region 1,4.4,(2.88 - 6.66),7.49,(4.95 - 11.20),1.08,(0.59 - 1.97),1.9,(1.27 - 2.84)
Region 2,4.5,(2.87 - 6.98),7.66,(5.04 - 11.47),*,(* - *),2.53,(1.68 - 3.80)
Region 3,5.18,(3.51 - 7.60),7.22,(4.83 - 10.65),1.5,(0.86 - 2.61),2.41,(1.62 - 3.57)
Region 4,4.93,(3.29 - 7.31),8.76,(6.39 - 11.90),1.5,(0.92 - 2.44),2.69,(1.96 - 3.69)
Region 5,4.79,(3.15 - 7.21),6.72,(4.31 - 10.34),1.2,(0.67 - 2.15),2.04,(1.33 - 3.09)
Region 6,3.99,(2.53 - 6.25),6.14,(3.96 - 9.40),1.24,(0.68 - 2.23),2.17,(1.45 - 3.25)
Region 7,4.26,(2.85 - 6.33),6.49,(4.31 - 9.67),1.39,(0.80 - 2.43),2.46,(1.70 - 3.56)
Illinois,4.01,(3.42 - 4.70),7.17,(6.33 - 8.10),1.54,(1.21 - 1.97),2.4,(2.07 - 2.77)
Region I (Cook),4.43,(3.49 - 5.62),7.28,(6.00 - 8.81),2.19,(1.57 - 3.06),2.97,(2.37 - 3.73)
Region II,3.72,(2.87 - 4.79),7.57,(6.16 - 9.28),1.04,(0.69 - 1.56),1.97,(1.57 - 2.48)
Region III,3.67,(2.62 - 5.12),5.93,(4.36 - 8.03),1,(0.59 - 1.66),1.85,(1.35 - 2.53)
Region IV,4.09,(2.82 - 5.89),7.1,(5.12 - 9.76),0.98,(0.56 - 1.71),1.86,(1.32 - 2.62)
Region V,3.49,(2.46 - 4.93),7.16,(5.38 - 9.47),1.27,(0.80 - 2.01),2.15,(1.61 - 2.86)
Indiana,4.67,(3.72 - 5.84),7.68,(6.28 - 9.36),1.38,(1.00 - 1.91),2.35,(1.92 - 2.86)
Central,4.05,(2.75 - 5.93),7.13,(5.00 - 10.07),1.63,(0.95 - 2.80),2.42,(1.65 - 3.53)
East,4.49,(2.93 - 6.82),6.86,(4.41 - 10.51),*,(* - *),2.07,(1.36 - 3.14)
North Central,4.78,(3.21 - 7.06),7.38,(4.92 - 10.93),1.32,(0.76 - 2.26),2.22,(1.52 - 3.25)
Northeast,4.13,(2.66 - 6.36),6.9,(4.48 - 10.46),1.16,(0.64 - 2.13),2.03,(1.35 - 3.04)
Northwest,4.93,(3.30 - 7.30),7.98,(5.29 - 11.87),1.35,(0.76 - 2.38),2.28,(1.53 - 3.39)
Southeast,5.86,(3.82 - 8.88),*,(* - *),1.44,(0.83 - 2.48),2.63,(1.80 - 3.84)
Southwest,4.94,(3.19 - 7.56),8.97,(5.88 - 13.46),*,(* - *),2.49,(1.67 - 3.72)
West,4.9,(3.26 - 7.30),7.38,(5.10 - 10.56),1.19,(0.67 - 2.10),2.55,(1.80 - 3.60)
Iowa,3.55,(2.72 - 4.62),5.8,(4.56 - 7.35),1.16,(0.80 - 1.69),1.88,(1.49 - 2.37)
Central,3.92,(2.58 - 5.92),5.93,(3.90 - 8.90),1.28,(0.72 - 2.25),1.97,(1.31 - 2.94)
North Central,3.78,(2.44 - 5.81),5.48,(3.51 - 8.46),1.12,(0.62 - 2.01),1.93,(1.29 - 2.88)
Northeast,3.47,(2.33 - 5.14),6.34,(4.38 - 9.10),1.15,(0.66 - 2.02),1.96,(1.37 - 2.82)
Northwest,3.37,(2.12 - 5.32),5.31,(3.44 - 8.12),1.06,(0.59 - 1.91),1.65,(1.08 - 2.50)
Southeast,3.29,(2.12 - 5.06),5.78,(3.83 - 8.62),1.23,(0.70 - 2.16),1.99,(1.35 - 2.92)
Southwest,3.71,(2.42 - 5.66),5.43,(3.48 - 8.39),1.03,(0.56 - 1.92),1.61,(1.04 - 2.49)
Kansas,4.56,(3.56 - 5.82),6.43,(5.12 - 8.06),1.22,(0.86 - 1.73),2.06,(1.65 - 2.58)
Kansas City Metro,5.3,(3.66 - 7.62),6.73,(4.73 - 9.50),1.45,(0.86 - 2.43),2.33,(1.64 - 3.28)
Northeast,3.91,(2.60 - 5.85),5.93,(3.81 - 9.12),1.06,(0.59 - 1.87),1.9,(1.26 - 2.87)
South Central,4.42,(2.95 - 6.57),6.76,(4.39 - 10.26),1.03,(0.57 - 1.88),1.89,(1.24 - 2.85)
Southeast,4.26,(2.71 - 6.65),7.16,(4.43 - 11.36),*,(* - *),2.17,(1.39 - 3.36)
West,4.5,(2.97 - 6.76),5.81,(3.74 - 8.92),*,(* - *),1.74,(1.15 - 2.61)
Wichita (Sedgwick),4.21,(2.74 - 6.41),6.33,(4.26 - 9.31),1.28,(0.73 - 2.21),2.08,(1.41 - 3.05)
Kentucky,4.26,(3.31 - 5.46),7.28,(5.82 - 9.07),1.72,(1.23 - 2.39),2.51,(2.01 - 3.13)
"Adanta, Cumberland River, and Lifeskills",3.99,(2.62 - 6.02),7.21,(4.86 - 10.58),1.5,(0.86 - 2.58),2.31,(1.57 - 3.36)
"Bluegrass, Comprehend, and North Key",4.2,(2.84 - 6.18),7.14,(4.96 - 10.18),1.96,(1.15 - 3.31),2.76,(1.89 - 4.01)
Communicare and River Valley,4.4,(2.84 - 6.76),8.26,(5.36 - 12.53),1.57,(0.87 - 2.82),2.5,(1.64 - 3.77)
Four Rivers and Pennyroyal,4.54,(2.97 - 6.89),6.9,(4.34 - 10.80),1.58,(0.90 - 2.77),2.34,(1.53 - 3.57)
"Kentucky River, Mountain, and Pathways",3.71,(2.42 - 5.64),6.37,(4.22 - 9.50),1.47,(0.82 - 2.63),2.16,(1.42 - 3.26)
Seven Counties,4.67,(3.18 - 6.81),7.78,(5.34 - 11.21),1.86,(1.10 - 3.13),2.62,(1.79 - 3.84)
Louisiana,4.39,(3.46 - 5.56),6.78,(5.47 - 8.36),1.84,(1.32 - 2.56),2.66,(2.13 - 3.32)
Region 1,4.03,(2.58 - 6.27),7.58,(5.00 - 11.35),*,(* - *),3.22,(2.09 - 4.95)
Regions 2 and 9,4.86,(3.36 - 6.99),6.63,(4.60 - 9.46),1.98,(1.17 - 3.34),2.8,(1.92 - 4.06)
Region 3,4.53,(2.95 - 6.90),7.74,(5.11 - 11.56),1.9,(1.07 - 3.33),2.85,(1.88 - 4.31)
Region 4,4.21,(2.77 - 6.33),5.89,(3.79 - 9.04),1.63,(0.90 - 2.93),2.35,(1.52 - 3.59)
Regions 5 and 6,4.16,(2.74 - 6.26),6.94,(4.64 - 10.27),1.63,(0.94 - 2.81),2.48,(1.68 - 3.67)
Regions 7 and 8,4.25,(2.90 - 6.21),6.59,(4.54 - 9.49),1.65,(0.94 - 2.88),2.48,(1.69 - 3.63)
Region 10 (Jefferson),4.32,(2.76 - 6.70),6.55,(4.14 - 10.23),1.74,(0.94 - 3.18),2.44,(1.54 - 3.85)
Maine,6.5,(5.15 - 8.18),10.1,(8.39 - 12.11),1.65,(1.16 - 2.35),2.76,(2.24 - 3.40)
Aroostook/Downeast,6.22,(4.11 - 9.30),9.67,(6.45 - 14.27),1.57,(0.86 - 2.86),2.57,(1.70 - 3.88)
Central,5.88,(3.94 - 8.68),8.66,(5.99 - 12.35),1.66,(0.93 - 2.95),2.58,(1.74 - 3.81)
Cumberland,6.72,(4.57 - 9.78),10.95,(7.83 - 15.09),1.85,(1.07 - 3.17),3.06,(2.15 - 4.36)
Midcoast,6.48,(4.29 - 9.68),9.76,(6.66 - 14.08),1.59,(0.87 - 2.89),2.51,(1.66 - 3.77)
Penquis,6.3,(4.17 - 9.41),10.16,(7.11 - 14.31),1.57,(0.88 - 2.79),2.93,(2.04 - 4.20)
Western,7.5,(5.03 - 11.04),10.75,(7.57 - 15.07),1.95,(1.10 - 3.44),3.17,(2.17 - 4.60)
York,6.21,(4.19 - 9.10),9.95,(6.94 - 14.06),1.29,(0.74 - 2.22),2.33,(1.63 - 3.32)
Maryland,4.1,(3.17 - 5.28),6.58,(5.28 - 8.18),1.31,(0.93 - 1.85),2.05,(1.63 - 2.58)
Anne Arundel,3.79,(2.38 - 5.98),6.81,(4.28 - 10.67),*,(* - *),1.98,(1.27 - 3.09)
Baltimore City,4.31,(2.76 - 6.65),7.04,(4.61 - 10.62),2.55,(1.38 - 4.64),3.28,(2.07 - 5.17)
Baltimore County,3.84,(2.44 - 6.00),6.05,(4.02 - 9.02),1.26,(0.67 - 2.34),1.92,(1.26 - 2.94)
Montgomery,4.15,(2.71 - 6.33),5.83,(3.80 - 8.84),0.91,(0.51 - 1.62),1.49,(0.99 - 2.25)
North Central,4.62,(2.98 - 7.10),6.52,(4.04 - 10.37),*,(* - *),1.66,(1.06 - 2.58)
Northeast,4.53,(2.92 - 6.96),8.68,(5.68 - 13.06),*,(* - *),2.22,(1.46 - 3.37)
Prince George's,3.61,(2.35 - 5.52),6.2,(4.11 - 9.23),1.34,(0.73 - 2.45),2.11,(1.39 - 3.20)
South,4.22,(2.74 - 6.45),6.71,(4.35 - 10.21),1.34,(0.73 - 2.46),2.12,(1.38 - 3.25)
West,4.26,(2.72 - 6.60),6.66,(4.19 - 10.44),*,(* - *),1.86,(1.21 - 2.87)
Massachusetts,5.54,(4.41 - 6.92),9.02,(7.38 - 10.97),1.33,(0.96 - 1.85),2.42,(1.98 - 2.95)
Boston,5.45,(3.58 - 8.22),8.18,(5.50 - 12.01),1.9,(1.12 - 3.19),3.19,(2.21 - 4.59)
Central,5.65,(3.75 - 8.45),10.12,(7.02 - 14.36),1.46,(0.84 - 2.54),2.64,(1.83 - 3.80)
Metrowest,5.04,(3.44 - 7.32),7.87,(5.39 - 11.35),0.99,(0.58 - 1.70),1.87,(1.31 - 2.67)
Northeast,5.14,(3.44 - 7.60),7.83,(5.34 - 11.34),1.11,(0.64 - 1.90),1.96,(1.36 - 2.84)
Southeast,6.13,(4.23 - 8.81),10.05,(6.98 - 14.27),1.41,(0.82 - 2.42),2.47,(1.71 - 3.55)
Western,5.91,(3.92 - 8.81),11.08,(7.89 - 15.35),1.59,(0.90 - 2.77),3.1,(2.18 - 4.38)
Michigan,4.48,(3.91 - 5.12),8.27,(7.44 - 9.20),1.52,(1.22 - 1.88),2.52,(2.22 - 2.86)
Bay,4.97,(3.38 - 7.27),7.02,(4.72 - 10.32),1.27,(0.74 - 2.18),2.04,(1.39 - 3.00)
Detroit City,3.66,(2.45 - 5.44),11.06,(8.27 - 14.63),3.79,(2.39 - 5.97),4.93,(3.54 - 6.84)
Genesee,5.08,(3.56 - 7.20),10.52,(7.57 - 14.46),1.74,(1.07 - 2.83),3.01,(2.16 - 4.17)
Kalamazoo,4.11,(2.90 - 5.80),6.66,(4.76 - 9.23),1.09,(0.62 - 1.89),1.99,(1.41 - 2.82)
Kent,4.13,(2.85 - 5.97),8.51,(6.28 - 11.45),1.62,(0.99 - 2.64),2.8,(2.04 - 3.84)
Lakeshore,4.78,(3.44 - 6.60),7.27,(5.30 - 9.90),1.32,(0.81 - 2.16),2.24,(1.61 - 3.11)
Macomb,4.08,(2.86 - 5.79),9.17,(6.83 - 12.20),1.37,(0.86 - 2.20),2.4,(1.77 - 3.25)
Mid South,5.46,(3.93 - 7.53),6.59,(4.77 - 9.03),1.18,(0.71 - 1.96),2.13,(1.55 - 2.94)
Northern,4.41,(3.11 - 6.20),6.44,(4.54 - 9.06),1.06,(0.62 - 1.83),1.81,(1.26 - 2.59)
Oakland,5.19,(3.84 - 7.00),11.07,(8.56 - 14.20),1.58,(1.02 - 2.46),2.76,(2.08 - 3.64)
Pathways,*,(* - *),7.42,(4.90 - 11.08),*,(* - *),2.17,(1.45 - 3.25)
Saginaw,4.54,(3.01 - 6.81),7.82,(5.22 - 11.57),*,(* - *),2.23,(1.49 - 3.32)
Southeast,4.18,(3.04 - 5.72),7.82,(6.06 - 10.04),1.22,(0.76 - 1.96),2.1,(1.58 - 2.80)
St. Clair,4.2,(2.79 - 6.29),7.29,(4.84 - 10.84),1.06,(0.59 - 1.91),1.89,(1.26 - 2.84)
Washtenaw,3.9,(2.69 - 5.62),7.84,(5.52 - 11.03),1.23,(0.75 - 2.01),2.49,(1.80 - 3.45)
Western,*,(* - *),7.54,(5.13 - 10.96),*,(* - *),2.09,(1.42 - 3.08)
Minnesota,4.02,(3.10 - 5.18),7.02,(5.65 - 8.70),1.24,(0.88 - 1.76),2.13,(1.71 - 2.64)
Regions 1 and 2,4.17,(2.68 - 6.41),7.86,(5.20 - 11.72),1.21,(0.66 - 2.20),2.17,(1.46 - 3.23)
Regions 3 and 4,3.86,(2.55 - 5.80),6.31,(4.23 - 9.33),1.05,(0.59 - 1.88),1.91,(1.30 - 2.81)
Regions 5 and 6,3.64,(2.34 - 5.61),7.32,(4.85 - 10.92),1.07,(0.61 - 1.90),2.05,(1.41 - 2.99)
Region 7A (Hennepin),4.77,(3.07 - 7.34),7.4,(5.16 - 10.51),1.5,(0.87 - 2.56),2.38,(1.65 - 3.44)
Region 7B (Ramsey),3.68,(2.33 - 5.77),6.35,(4.12 - 9.67),*,(* - *),2.31,(1.50 - 3.54)
Region 7C,3.91,(2.62 - 5.80),6.86,(4.62 - 10.06),1.16,(0.67 - 1.99),1.97,(1.35 - 2.85)
Mississippi,3.92,(3.03 - 5.05),6.75,(5.43 - 8.36),1.7,(1.24 - 2.33),2.52,(2.03 - 3.12)
Region 1,3.78,(2.47 - 5.72),6.44,(4.25 - 9.63),1.37,(0.80 - 2.34),2.16,(1.46 - 3.17)
Region 2,3.57,(2.30 - 5.50),5.86,(3.79 - 8.95),1.88,(1.08 - 3.26),2.55,(1.68 - 3.86)
Region 3,3.68,(2.41 - 5.59),6.12,(4.08 - 9.10),1.57,(0.91 - 2.71),2.36,(1.59 - 3.49)
Region 4,4.1,(2.73 - 6.11),7.12,(4.83 - 10.38),1.69,(0.99 - 2.87),2.58,(1.77 - 3.74)
Region 5,3.71,(2.37 - 5.75),5.68,(3.60 - 8.87),1.7,(0.94 - 3.07),2.31,(1.47 - 3.63)
