State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 20R,7.41,(5.43 - 10.01),10.36,(7.95 - 13.41),3.93,(2.69 - 5.72),5.06,(3.79 - 6.74)
Region 21R,7.10,(5.17 - 9.68),11.64,(9.00 - 14.93),3.80,(2.57 - 5.59),5.23,(3.93 - 6.92)
Colorado,7.37,(6.00 - 9.03),14.23,(12.21 - 16.53),4.84,(3.73 - 6.25),6.20,(5.12 - 7.50)
Region 1,7.72,(5.52 - 10.71),14.92,(11.48 - 19.18),5.06,(3.36 - 7.55),6.80,(5.03 - 9.12)
Regions 2 and 7,7.52,(5.76 - 9.76),14.74,(12.18 - 17.73),5.15,(3.73 - 7.07),6.47,(5.08 - 8.20)
Region 3,7.01,(5.12 - 9.52),12.78,(9.78 - 16.53),3.87,(2.57 - 5.80),5.24,(3.86 - 7.08)
Region 4,6.98,(4.86 - 9.94),12.19,(9.10 - 16.13),4.20,(2.69 - 6.51),5.41,(3.82 - 7.61)
Regions 5 and 6,6.88,(4.89 - 9.59),13.91,(10.58 - 18.09),4.55,(2.99 - 6.86),5.83,(4.21 - 8.02)
Connecticut,4.87,(3.91 - 6.06),10.36,(8.58 - 12.47),2.71,(2.02 - 3.63),3.78,(3.04 - 4.69)
Eastern,5.68,(3.89 - 8.21),10.32,(7.70 - 13.71),2.84,(1.84 - 4.36),4.14,(3.02 - 5.66)
North Central,4.08,(2.94 - 5.65),9.42,(7.14 - 12.34),2.33,(1.52 - 3.56),3.29,(2.40 - 4.49)
Northwestern,5.82,(4.10 - 8.20),11.92,(9.04 - 15.57),3.27,(2.09 - 5.08),4.39,(3.12 - 6.15)
South Central,5.22,(3.73 - 7.26),10.95,(8.43 - 14.10),2.85,(1.87 - 4.30),3.98,(2.93 - 5.38)
Southwest,4.27,(2.97 - 6.10),9.61,(7.09 - 12.90),2.52,(1.61 - 3.93),3.43,(2.43 - 4.82)
Delaware,5.93,(4.83 - 7.26),13.94,(11.82 - 16.36),3.94,(2.98 - 5.20),5.36,(4.38 - 6.53)
Kent,6.84,(5.01 - 9.26),13.90,(10.86 - 17.62),4.28,(2.82 - 6.44),5.76,(4.26 - 7.74)
New Castle (excluding Wilmington City),5.47,(4.12 - 7.23),14.56,(11.93 - 17.66),3.88,(2.71 - 5.51),5.49,(4.31 - 6.97)
Sussex,6.47,(4.69 - 8.87),13.40,(10.27 - 17.31),3.70,(2.47 - 5.51),4.79,(3.50 - 6.52)
Wilmington City,5.49,(3.84 - 7.77),11.02,(8.20 - 14.66),4.25,(2.73 - 6.56),5.18,(3.63 - 7.34)
District of Columbia,4.38,(3.45 - 5.55),8.06,(6.57 - 9.87),3.05,(2.27 - 4.10),3.96,(3.15 - 4.96)
Ward 1,4.38,(2.97 - 6.42),7.19,(5.30 - 9.69),3.48,(2.21 - 5.42),4.17,(2.92 - 5.91)
Ward 2,*,(* - *),9.79,(7.31 - 12.99),3.77,(2.39 - 5.88),5.31,(3.86 - 7.25)
Ward 3,4.58,(3.10 - 6.72),10.61,(8.00 - 13.95),3.37,(2.20 - 5.15),4.61,(3.36 - 6.30)
Ward 4,4.24,(2.93 - 6.10),7.07,(5.06 - 9.79),2.46,(1.52 - 3.95),3.07,(2.08 - 4.50)
Ward 5,4.35,(2.96 - 6.36),7.80,(5.62 - 10.74),2.75,(1.66 - 4.54),3.67,(2.51 - 5.35)
Ward 6,4.17,(2.83 - 6.11),7.64,(5.60 - 10.34),3.39,(2.18 - 5.25),3.96,(2.73 - 5.70)
Ward 7,4.43,(3.07 - 6.36),5.56,(3.98 - 7.72),2.32,(1.43 - 3.76),2.84,(1.93 - 4.15)
Ward 8,4.48,(3.13 - 6.37),6.52,(4.69 - 8.99),2.64,(1.64 - 4.22),3.46,(2.43 - 4.89)
Florida,5.79,(5.09 - 6.58),9.98,(8.99 - 11.07),3.19,(2.67 - 3.81),4.07,(3.58 - 4.63)
Region A - Northwest,6.69,(5.43 - 8.22),11.99,(10.05 - 14.23),3.77,(2.85 - 4.96),5.14,(4.20 - 6.27)
Circuit 1,6.50,(4.80 - 8.74),13.16,(10.32 - 16.64),3.73,(2.55 - 5.42),5.15,(3.90 - 6.78)
Circuit 2,6.34,(4.57 - 8.72),10.88,(8.45 - 13.91),3.74,(2.49 - 5.58),5.30,(4.00 - 7.00)
Circuit 14,7.60,(5.51 - 10.38),11.25,(8.51 - 14.73),3.89,(2.59 - 5.80),4.90,(3.55 - 6.72)
Region B - Northeast,6.71,(5.47 - 8.19),10.94,(9.29 - 12.83),3.62,(2.79 - 4.70),4.74,(3.90 - 5.74)
Circuits 3 and 8,6.30,(4.59 - 8.58),10.17,(7.85 - 13.08),3.66,(2.42 - 5.48),5.01,(3.73 - 6.71)
Circuit 4,6.93,(5.18 - 9.20),10.97,(8.57 - 13.94),3.67,(2.55 - 5.26),4.72,(3.57 - 6.23)
Circuit 7,6.63,(4.86 - 8.99),11.68,(9.05 - 14.94),3.55,(2.42 - 5.18),4.58,(3.41 - 6.12)
Region C - Central,6.00,(5.08 - 7.07),10.55,(9.23 - 12.05),3.30,(2.64 - 4.12),4.22,(3.57 - 4.98)
Circuit 5,6.07,(4.48 - 8.18),11.38,(8.88 - 14.46),3.35,(2.32 - 4.82),4.22,(3.16 - 5.61)
Circuit 9,5.24,(3.91 - 6.98),9.28,(7.42 - 11.54),2.88,(2.00 - 4.12),3.80,(2.93 - 4.94)
Circuit 10,6.14,(4.53 - 8.28),10.43,(8.20 - 13.18),3.03,(2.07 - 4.42),4.01,(3.02 - 5.32)
Circuit 18,6.32,(4.73 - 8.40),11.64,(9.18 - 14.64),3.73,(2.55 - 5.42),4.73,(3.52 - 6.33)
Circuit 19,7.09,(5.19 - 9.63),10.90,(8.36 - 14.10),3.72,(2.48 - 5.55),4.55,(3.28 - 6.27)
Region D - Southeast,4.73,(3.71 - 6.03),8.07,(6.69 - 9.71),2.40,(1.76 - 3.25),3.06,(2.43 - 3.86)
Circuit 15 (Palm Beach),5.31,(3.91 - 7.17),9.20,(7.19 - 11.70),2.66,(1.81 - 3.90),3.40,(2.52 - 4.57)
Circuit 17 (Broward),4.35,(3.17 - 5.95),7.28,(5.69 - 9.28),2.19,(1.48 - 3.24),2.81,(2.09 - 3.77)
Region E - Sun Coast,6.26,(5.25 - 7.46),11.08,(9.61 - 12.75),3.66,(2.91 - 4.59),4.50,(3.77 - 5.36)
Circuit 6,5.92,(4.31 - 8.09),11.51,(9.14 - 14.41),3.44,(2.39 - 4.91),4.30,(3.25 - 5.68)
Circuit 12,7.22,(5.28 - 9.80),12.67,(9.82 - 16.20),4.19,(2.81 - 6.22),5.05,(3.64 - 6.96)
Circuit 13 (Hillsborough),5.83,(4.39 - 7.70),9.05,(7.26 - 11.23),3.22,(2.25 - 4.60),4.04,(3.08 - 5.30)
Circuit 20,6.62,(4.92 - 8.86),12.23,(9.50 - 15.61),3.97,(2.77 - 5.66),4.83,(3.62 - 6.42)
Region F - Southern (Circuits 11 and 16),4.51,(3.32 - 6.08),6.80,(5.40 - 8.54),2.38,(1.66 - 3.40),2.97,(2.26 - 3.89)
Georgia,6.00,(4.93 - 7.30),11.37,(9.55 - 13.48),3.11,(2.37 - 4.06),4.33,(3.54 - 5.27)
Region 1,6.24,(4.55 - 8.48),13.40,(10.40 - 17.10),3.26,(2.20 - 4.82),4.59,(3.43 - 6.12)
Region 2,6.35,(4.52 - 8.85),11.60,(8.73 - 15.27),3.22,(2.09 - 4.92),4.70,(3.43 - 6.40)
Region 3,5.55,(4.07 - 7.54),9.88,(7.69 - 12.60),3.06,(2.07 - 4.50),3.96,(2.93 - 5.32)
Region 4,5.92,(4.12 - 8.43),10.76,(7.96 - 14.37),3.23,(2.05 - 5.05),4.46,(3.16 - 6.26)
Region 5,6.41,(4.58 - 8.91),11.72,(9.03 - 15.09),3.14,(2.04 - 4.81),4.65,(3.43 - 6.26)
Region 6,5.97,(4.32 - 8.22),10.73,(8.03 - 14.20),2.75,(1.77 - 4.26),4.00,(2.89 - 5.51)
Hawaii,5.74,(4.50 - 7.31),10.19,(8.25 - 12.54),3.79,(2.79 - 5.12),4.66,(3.66 - 5.91)
Hawaii Island,7.12,(4.96 - 10.11),11.53,(8.47 - 15.49),4.35,(2.78 - 6.74),5.34,(3.72 - 7.59)
Honolulu,5.31,(3.94 - 7.12),9.90,(7.79 - 12.51),3.69,(2.60 - 5.19),4.56,(3.48 - 5.95)
Kauai and Maui,6.38,(4.65 - 8.68),10.38,(7.79 - 13.71),3.76,(2.50 - 5.60),4.55,(3.25 - 6.33)
Kauai,6.36,(4.29 - 9.35),10.61,(7.47 - 14.86),3.70,(2.25 - 6.02),4.53,(3.02 - 6.77)
Maui,6.38,(4.40 - 9.17),10.28,(7.42 - 14.07),3.78,(2.39 - 5.94),4.56,(3.12 - 6.62)
Idaho,7.76,(6.50 - 9.23),12.77,(10.92 - 14.88),4.46,(3.51 - 5.65),5.73,(4.77 - 6.86)
Region 1,8.86,(6.46 - 12.03),14.93,(11.38 - 19.35),5.53,(3.74 - 8.11),6.72,(4.91 - 9.15)
Region 2,*,(* - *),13.17,(9.92 - 17.28),4.48,(2.93 - 6.78),6.13,(4.47 - 8.34)
Region 3,7.16,(5.20 - 9.79),11.45,(8.83 - 14.71),3.86,(2.58 - 5.74),4.98,(3.67 - 6.72)
Region 4,8.20,(6.22 - 10.75),13.90,(11.21 - 17.10),4.66,(3.29 - 6.55),5.93,(4.56 - 7.68)
Region 5,6.90,(4.97 - 9.49),11.36,(8.56 - 14.92),3.85,(2.50 - 5.86),4.91,(3.51 - 6.83)
Region 6,7.72,(5.60 - 10.57),11.89,(8.89 - 15.73),4.47,(2.99 - 6.65),5.73,(4.19 - 7.79)
Region 7,7.46,(5.46 - 10.10),11.90,(9.06 - 15.48),3.96,(2.66 - 5.87),5.55,(4.15 - 7.39)
Illinois,5.30,(4.64 - 6.04),9.65,(8.69 - 10.71),2.74,(2.29 - 3.27),3.79,(3.35 - 4.29)
Region I (Cook),4.72,(3.79 - 5.86),8.74,(7.47 - 10.21),2.89,(2.24 - 3.73),3.73,(3.10 - 4.50)
Region II,4.93,(4.00 - 6.07),9.26,(7.79 - 10.99),2.36,(1.78 - 3.13),3.40,(2.81 - 4.12)
Region III,6.81,(5.30 - 8.71),11.24,(9.27 - 13.57),2.88,(2.11 - 3.91),4.43,(3.60 - 5.43)
Region IV,7.41,(5.51 - 9.88),11.14,(8.81 - 13.99),2.90,(2.01 - 4.16),4.16,(3.22 - 5.36)
Region V,6.16,(4.73 - 7.98),11.06,(9.01 - 13.51),3.05,(2.19 - 4.22),4.31,(3.42 - 5.41)
Indiana,7.83,(6.56 - 9.32),14.65,(12.57 - 17.02),4.13,(3.20 - 5.31),5.67,(4.72 - 6.79)
Central,7.95,(5.94 - 10.56),14.35,(11.38 - 17.93),4.24,(2.88 - 6.19),5.58,(4.19 - 7.39)
East,7.69,(5.50 - 10.66),15.04,(11.65 - 19.21),4.09,(2.65 - 6.25),5.77,(4.23 - 7.82)
North Central,7.65,(5.58 - 10.40),14.45,(11.26 - 18.36),4.15,(2.79 - 6.12),5.61,(4.18 - 7.48)
Northeast,7.62,(5.43 - 10.59),13.94,(10.64 - 18.07),3.69,(2.38 - 5.69),5.14,(3.73 - 7.06)
Northwest,7.40,(5.36 - 10.13),14.30,(10.93 - 18.51),3.61,(2.34 - 5.54),5.14,(3.75 - 7.00)
Southeast,9.16,(6.73 - 12.36),16.15,(12.43 - 20.72),4.80,(3.18 - 7.19),6.22,(4.55 - 8.46)
Southwest,6.84,(4.89 - 9.47),*,(* - *),3.63,(2.32 - 5.66),5.16,(3.69 - 7.17)
West,7.98,(5.86 - 10.78),15.03,(11.63 - 19.22),4.53,(3.02 - 6.74),6.73,(5.09 - 8.85)
Iowa,6.26,(5.16 - 7.58),8.78,(7.16 - 10.73),2.14,(1.56 - 2.95),3.15,(2.50 - 3.96)
Central,7.36,(5.32 - 10.11),9.77,(7.30 - 12.97),2.34,(1.48 - 3.69),3.33,(2.37 - 4.65)
North Central,5.68,(4.02 - 7.97),8.68,(6.37 - 11.72),2.24,(1.38 - 3.61),3.42,(2.44 - 4.79)
Northeast,6.19,(4.52 - 8.42),8.87,(6.70 - 11.66),2.09,(1.35 - 3.22),3.14,(2.30 - 4.27)
Northwest,6.20,(4.45 - 8.57),8.34,(6.19 - 11.15),2.05,(1.28 - 3.27),2.96,(2.09 - 4.16)
Southeast,5.62,(4.11 - 7.66),8.27,(6.16 - 11.03),1.97,(1.25 - 3.09),2.97,(2.15 - 4.08)
Southwest,6.45,(4.61 - 8.96),8.98,(6.47 - 12.35),2.34,(1.45 - 3.74),3.26,(2.26 - 4.68)
Kansas,7.10,(5.88 - 8.56),10.85,(9.05 - 12.95),3.22,(2.44 - 4.24),4.43,(3.60 - 5.44)
Kansas City Metro,8.15,(6.15 - 10.74),10.97,(8.57 - 13.93),3.34,(2.29 - 4.85),4.55,(3.47 - 5.97)
Northeast,6.07,(4.31 - 8.48),10.14,(7.63 - 13.35),2.96,(1.91 - 4.55),4.22,(3.07 - 5.79)
South Central,6.62,(4.70 - 9.23),11.63,(8.58 - 15.58),3.30,(2.09 - 5.18),4.61,(3.27 - 6.47)
Southeast,7.20,(5.18 - 9.92),11.76,(8.71 - 15.69),3.30,(2.11 - 5.13),4.63,(3.31 - 6.46)
West,6.17,(4.34 - 8.69),10.15,(7.58 - 13.47),2.91,(1.86 - 4.53),4.03,(2.88 - 5.60)
Wichita (Sedgwick),7.06,(5.19 - 9.53),10.96,(8.29 - 14.34),3.36,(2.19 - 5.11),4.47,(3.22 - 6.16)
Kentucky,7.43,(6.17 - 8.93),14.17,(12.09 - 16.54),4.08,(3.20 - 5.20),5.46,(4.55 - 6.55)
"Adanta, Cumberland River, and Lifeskills",7.15,(5.22 - 9.73),13.66,(10.41 - 17.74),3.69,(2.49 - 5.45),5.04,(3.74 - 6.77)
"Bluegrass, Comprehend, and North Key",7.25,(5.44 - 9.58),14.73,(11.88 - 18.12),4.72,(3.34 - 6.64),6.17,(4.78 - 7.93)
Communicare and River Valley,8.55,(6.13 - 11.79),13.75,(10.42 - 17.94),4.12,(2.66 - 6.34),5.43,(3.89 - 7.54)
Four Rivers and Pennyroyal,7.93,(5.82 - 10.71),13.96,(10.60 - 18.16),3.83,(2.52 - 5.77),5.28,(3.86 - 7.20)
"Kentucky River, Mountain, and Pathways",7.50,(5.36 - 10.41),14.29,(10.94 - 18.44),3.89,(2.57 - 5.85),5.27,(3.86 - 7.15)
Seven Counties,7.07,(5.13 - 9.65),14.00,(10.83 - 17.90),3.75,(2.50 - 5.58),5.06,(3.75 - 6.81)
Louisiana,6.23,(5.11 - 7.57),13.86,(11.87 - 16.13),3.78,(2.91 - 4.89),5.40,(4.49 - 6.48)
Regions 1 and 3,5.21,(3.68 - 7.32),12.71,(9.77 - 16.36),3.34,(2.17 - 5.11),4.76,(3.48 - 6.48)
Regions 2 and 9,6.07,(4.49 - 8.15),13.30,(10.60 - 16.56),3.42,(2.30 - 5.05),5.13,(3.92 - 6.69)
"Regions 4, 5, and 6",6.88,(5.14 - 9.17),15.39,(12.18 - 19.25),4.17,(2.88 - 6.02),5.95,(4.56 - 7.74)
Regions 7 and 8,6.45,(4.64 - 8.90),13.88,(10.98 - 17.40),4.30,(2.92 - 6.28),5.93,(4.49 - 7.79)
Region 10 (Jefferson),6.20,(4.37 - 8.71),13.37,(10.00 - 17.65),3.47,(2.22 - 5.36),4.76,(3.39 - 6.64)
Maine,6.14,(5.07 - 7.43),12.72,(10.77 - 14.96),2.86,(2.15 - 3.78),4.07,(3.33 - 4.98)
Aroostook/Downeast,6.22,(4.50 - 8.54),11.70,(8.90 - 15.23),3.06,(1.98 - 4.70),4.09,(2.94 - 5.66)
Central,6.42,(4.65 - 8.81),12.76,(9.72 - 16.58),2.75,(1.78 - 4.22),3.97,(2.89 - 5.43)
Cumberland,5.95,(4.36 - 8.07),13.98,(10.91 - 17.75),2.63,(1.73 - 3.97),4.05,(3.02 - 5.40)
Midcoast,6.26,(4.40 - 8.83),12.75,(9.62 - 16.72),3.07,(1.98 - 4.72),4.11,(2.95 - 5.71)
Penquis,6.26,(4.49 - 8.65),12.45,(9.55 - 16.08),2.89,(1.88 - 4.43),4.29,(3.15 - 5.81)
Western,6.42,(4.68 - 8.76),12.74,(9.78 - 16.44),3.10,(2.05 - 4.66),4.33,(3.19 - 5.85)
York,5.70,(4.11 - 7.86),11.86,(8.81 - 15.77),2.68,(1.69 - 4.23),3.74,(2.64 - 5.27)
Maryland,5.44,(4.43 - 6.66),10.00,(8.23 - 12.11),2.83,(2.10 - 3.80),3.86,(3.07 - 4.85)
Anne Arundel,6.16,(4.34 - 8.67),11.30,(8.33 - 15.14),2.77,(1.74 - 4.37),3.92,(2.76 - 5.54)
Baltimore City,5.16,(3.53 - 7.49),8.17,(5.93 - 11.16),2.91,(1.77 - 4.76),3.82,(2.62 - 5.55)
Baltimore County,5.86,(4.10 - 8.29),10.83,(8.10 - 14.35),3.17,(1.99 - 5.02),4.21,(2.94 - 6.00)
Montgomery,4.16,(2.86 - 6.01),9.46,(6.95 - 12.76),2.31,(1.47 - 3.61),3.21,(2.27 - 4.52)
North Central,5.25,(3.68 - 7.42),11.96,(8.81 - 16.02),2.76,(1.75 - 4.30),3.94,(2.80 - 5.51)
Northeast,7.03,(5.06 - 9.67),12.14,(8.94 - 16.28),3.31,(2.09 - 5.20),4.46,(3.13 - 6.33)
Prince George's,4.56,(3.13 - 6.59),7.86,(5.75 - 10.67),2.43,(1.53 - 3.84),3.39,(2.40 - 4.76)
South,6.53,(4.58 - 9.23),10.46,(7.76 - 13.96),3.15,(2.01 - 4.91),4.23,(2.99 - 5.95)
West,6.08,(4.29 - 8.54),11.61,(8.67 - 15.40),3.05,(1.96 - 4.74),4.22,(3.01 - 5.88)
Massachusetts,5.40,(4.42 - 6.59),13.31,(11.36 - 15.54),3.58,(2.79 - 4.60),5.04,(4.20 - 6.04)
Boston,5.18,(3.55 - 7.51),10.56,(7.90 - 13.98),3.78,(2.42 - 5.87),5.05,(3.62 - 7.00)
Central,5.99,(4.28 - 8.32),15.09,(11.60 - 19.41),3.66,(2.42 - 5.50),5.37,(3.99 - 7.20)
Metrowest,4.54,(3.27 - 6.27),12.11,(9.39 - 15.48),3.02,(2.04 - 4.44),4.30,(3.24 - 5.68)
Northeast,5.04,(3.65 - 6.93),14.04,(11.00 - 17.77),3.36,(2.25 - 4.97),4.81,(3.61 - 6.38)
Southeast,5.99,(4.31 - 8.26),15.16,(11.80 - 19.27),3.87,(2.60 - 5.72),5.40,(4.02 - 7.21)
Western,6.06,(4.36 - 8.37),13.14,(10.14 - 16.86),4.27,(2.85 - 6.34),5.83,(4.34 - 7.81)
