State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region A - Northwest,4.50,(3.62 - 5.58),15.27,(13.08 - 17.74),6.08,(4.95 - 7.46),7.61,(6.53 - 8.86)
Circuit 1,4.34,(3.19 - 5.88),14.73,(11.71 - 18.36),5.91,(4.47 - 7.78),7.24,(5.84 - 8.94)
Circuit 2,4.15,(3.02 - 5.67),16.91,(13.51 - 20.97),6.52,(4.78 - 8.84),8.79,(7.06 - 10.90)
Circuit 14,5.33,(3.83 - 7.37),13.21,(10.10 - 17.09),5.95,(4.34 - 8.11),6.94,(5.36 - 8.95)
Region B - Northeast,4.58,(3.69 - 5.67),14.29,(12.32 - 16.52),5.90,(4.86 - 7.15),7.18,(6.18 - 8.31)
Circuits 3 and 8,4.30,(3.09 - 5.96),15.09,(12.08 - 18.70),6.17,(4.59 - 8.24),8.03,(6.47 - 9.91)
Circuit 4,4.61,(3.39 - 6.23),13.99,(11.08 - 17.52),6.18,(4.64 - 8.18),7.31,(5.83 - 9.13)
Circuit 7,4.71,(3.40 - 6.48),13.88,(10.96 - 17.44),5.41,(4.09 - 7.12),6.48,(5.18 - 8.09)
Region C - Central,4.28,(3.51 - 5.22),14.22,(12.64 - 15.97),5.69,(4.82 - 6.71),6.78,(5.95 - 7.71)
Circuit 5,4.46,(3.26 - 6.09),12.44,(9.84 - 15.61),5.65,(4.25 - 7.48),6.39,(5.03 - 8.09)
Circuit 9,3.66,(2.57 - 5.17),15.46,(12.79 - 18.57),5.75,(4.35 - 7.57),7.16,(5.80 - 8.80)
Circuit 10,4.55,(3.14 - 6.55),12.42,(9.85 - 15.56),5.52,(4.10 - 7.40),6.43,(5.06 - 8.15)
Circuit 18,4.67,(3.48 - 6.25),16.22,(13.11 - 19.90),5.85,(4.45 - 7.65),7.16,(5.78 - 8.84)
Circuit 19,4.57,(3.32 - 6.25),12.68,(9.91 - 16.09),5.60,(4.19 - 7.44),6.42,(5.04 - 8.14)
Region D - Southeast,4.12,(3.24 - 5.22),12.88,(11.03 - 15.00),5.29,(4.30 - 6.50),6.19,(5.24 - 7.29)
Circuit 15 (Palm Beach),4.18,(3.00 - 5.80),13.40,(10.67 - 16.70),5.32,(3.99 - 7.05),6.23,(4.92 - 7.85)
Circuit 17 (Broward),4.08,(3.03 - 5.47),12.52,(10.27 - 15.18),5.27,(4.08 - 6.79),6.16,(5.01 - 7.54)
Region E - Sun Coast,4.64,(3.83 - 5.62),13.62,(12.04 - 15.39),5.62,(4.71 - 6.69),6.53,(5.67 - 7.52)
Circuit 6,4.46,(3.27 - 6.06),12.74,(10.15 - 15.88),5.20,(3.93 - 6.84),6.01,(4.77 - 7.54)
Circuit 12,5.04,(3.66 - 6.90),14.73,(11.52 - 18.64),6.14,(4.49 - 8.32),7.00,(5.40 - 9.04)
Circuit 13 (Hillsborough),4.47,(3.31 - 6.00),13.80,(11.34 - 16.70),6.10,(4.66 - 7.94),7.18,(5.81 - 8.84)
Circuit 20,4.82,(3.55 - 6.53),13.79,(10.98 - 17.17),5.34,(3.98 - 7.13),6.22,(4.89 - 7.88)
Region F - Southern (Circuits 11 and 16),4.39,(3.31 - 5.80),11.41,(9.46 - 13.69),5.51,(4.25 - 7.12),6.29,(5.11 - 7.73)
Georgia,3.68,(2.86 - 4.71),13.93,(12.02 - 16.08),5.02,(4.01 - 6.27),6.34,(5.36 - 7.48)
Region 1,4.10,(2.91 - 5.75),14.40,(11.30 - 18.19),5.21,(3.82 - 7.05),6.42,(5.03 - 8.15)
Region 2,3.67,(2.53 - 5.29),14.73,(11.44 - 18.76),5.08,(3.60 - 7.13),6.78,(5.25 - 8.71)
Region 3,3.33,(2.32 - 4.75),13.05,(10.47 - 16.15),4.90,(3.56 - 6.72),5.97,(4.68 - 7.59)
Region 4,3.56,(2.44 - 5.17),12.56,(9.46 - 16.49),5.08,(3.61 - 7.11),6.30,(4.81 - 8.22)
Region 5,4.09,(2.81 - 5.92),13.84,(10.96 - 17.32),4.97,(3.47 - 7.06),6.52,(5.05 - 8.38)
Region 6,3.40,(2.37 - 4.84),14.71,(11.32 - 18.91),4.91,(3.48 - 6.89),6.45,(4.98 - 8.31)
Hawaii,5.20,(3.97 - 6.80),17.14,(14.54 - 20.08),6.39,(5.04 - 8.06),7.85,(6.55 - 9.38)
Hawaii Island,5.49,(3.75 - 7.99),17.49,(13.51 - 22.35),7.00,(5.01 - 9.70),8.44,(6.45 - 10.98)
Honolulu,5.02,(3.67 - 6.83),17.21,(14.31 - 20.56),6.25,(4.78 - 8.12),7.78,(6.37 - 9.48)
Kauai and Maui,5.73,(4.07 - 8.02),16.39,(12.86 - 20.66),6.46,(4.77 - 8.71),7.65,(5.97 - 9.77)
Kauai,5.42,(3.65 - 7.97),16.57,(12.27 - 22.00),5.92,(4.09 - 8.48),7.20,(5.34 - 9.65)
Maui,5.89,(3.98 - 8.62),16.31,(12.34 - 21.25),6.71,(4.75 - 9.39),7.85,(5.92 - 10.35)
Idaho,4.78,(3.85 - 5.92),15.40,(13.43 - 17.59),5.44,(4.47 - 6.62),6.96,(6.01 - 8.05)
Region 1,4.89,(3.52 - 6.76),14.58,(11.21 - 18.76),5.51,(3.99 - 7.54),6.66,(5.14 - 8.59)
Region 2,*,(* - *),18.32,(14.20 - 23.30),5.52,(3.94 - 7.69),7.95,(6.25 - 10.06)
Region 3,4.57,(3.25 - 6.40),12.61,(9.76 - 16.14),4.88,(3.55 - 6.67),6.02,(4.70 - 7.68)
Region 4,4.79,(3.49 - 6.55),17.67,(14.46 - 21.42),6.05,(4.52 - 8.05),7.65,(6.15 - 9.48)
Region 5,5.29,(3.73 - 7.45),14.41,(11.03 - 18.61),5.26,(3.77 - 7.28),6.56,(5.04 - 8.49)
Region 6,4.83,(3.37 - 6.87),14.79,(11.48 - 18.85),5.33,(3.85 - 7.33),6.93,(5.43 - 8.80)
Region 7,4.47,(3.12 - 6.36),14.54,(11.34 - 18.46),4.87,(3.51 - 6.72),6.81,(5.38 - 8.58)
Illinois,3.91,(3.34 - 4.58),16.83,(15.55 - 18.19),5.70,(4.98 - 6.52),7.40,(6.73 - 8.13)
Region I (Cook),3.64,(2.88 - 4.59),16.01,(14.24 - 17.95),6.11,(5.04 - 7.40),7.54,(6.55 - 8.67)
Region II,3.96,(3.13 - 5.00),17.06,(14.93 - 19.42),5.44,(4.39 - 6.72),7.19,(6.19 - 8.34)
Region III,4.17,(3.10 - 5.59),18.17,(15.47 - 21.21),5.51,(4.30 - 7.04),7.85,(6.66 - 9.25)
Region IV,4.36,(3.20 - 5.93),15.58,(12.68 - 18.99),4.83,(3.58 - 6.48),6.48,(5.23 - 8.01)
Region V,4.38,(3.26 - 5.87),18.25,(15.38 - 21.51),5.74,(4.50 - 7.29),7.70,(6.47 - 9.15)
Indiana,4.48,(3.62 - 5.53),15.76,(13.66 - 18.13),5.31,(4.30 - 6.55),6.84,(5.83 - 8.01)
Central,4.12,(2.95 - 5.74),15.00,(11.97 - 18.64),5.29,(3.86 - 7.22),6.58,(5.16 - 8.35)
East,4.68,(3.30 - 6.59),14.00,(10.80 - 17.95),4.82,(3.39 - 6.81),6.23,(4.76 - 8.11)
North Central,4.97,(3.51 - 7.00),16.27,(12.63 - 20.71),5.40,(3.90 - 7.45),6.94,(5.40 - 8.88)
Northeast,4.57,(3.20 - 6.50),15.44,(12.03 - 19.61),5.57,(4.00 - 7.72),6.97,(5.39 - 8.96)
Northwest,4.23,(2.97 - 5.98),15.61,(12.06 - 19.96),5.47,(3.89 - 7.64),6.91,(5.29 - 8.98)
Southeast,4.68,(3.32 - 6.55),14.23,(10.91 - 18.34),5.17,(3.73 - 7.11),6.30,(4.84 - 8.16)
Southwest,4.39,(3.07 - 6.24),*,(* - *),5.02,(3.56 - 7.03),6.47,(4.93 - 8.44)
West,4.62,(3.32 - 6.38),18.93,(15.08 - 23.49),5.62,(4.08 - 7.71),8.41,(6.74 - 10.43)
Iowa,5.93,(4.82 - 7.28),18.90,(16.66 - 21.38),6.16,(5.05 - 7.49),8.09,(7.02 - 9.31)
Central,6.40,(4.54 - 8.96),17.49,(13.99 - 21.65),5.71,(4.15 - 7.80),7.27,(5.71 - 9.21)
North Central,5.75,(4.12 - 7.96),19.93,(15.93 - 24.65),6.10,(4.47 - 8.28),8.64,(6.94 - 10.72)
Northeast,6.30,(4.60 - 8.57),20.25,(16.66 - 24.38),6.66,(5.00 - 8.82),8.77,(7.15 - 10.72)
Northwest,5.55,(3.94 - 7.76),17.84,(14.28 - 22.07),5.75,(4.12 - 7.97),7.49,(5.86 - 9.53)
Southeast,5.48,(3.99 - 7.48),18.50,(14.89 - 22.74),6.32,(4.68 - 8.47),8.25,(6.62 - 10.24)
Southwest,5.90,(4.18 - 8.28),18.86,(14.63 - 23.95),6.16,(4.46 - 8.45),7.92,(6.18 - 10.10)
Kansas,5.08,(4.08 - 6.30),17.58,(15.26 - 20.17),5.96,(4.84 - 7.32),7.81,(6.70 - 9.09)
Kansas City Metro,5.12,(3.78 - 6.90),18.89,(15.51 - 22.81),5.95,(4.48 - 7.87),8.01,(6.54 - 9.78)
Northeast,5.16,(3.71 - 7.13),18.23,(14.54 - 22.60),6.33,(4.66 - 8.55),8.43,(6.71 - 10.53)
South Central,4.82,(3.38 - 6.83),16.36,(12.58 - 20.99),5.81,(4.16 - 8.05),7.47,(5.78 - 9.61)
Southeast,5.51,(3.83 - 7.87),16.42,(12.50 - 21.27),5.79,(4.09 - 8.13),7.46,(5.69 - 9.73)
West,5.53,(3.92 - 7.76),15.97,(12.41 - 20.32),5.84,(4.20 - 8.05),7.40,(5.75 - 9.48)
Wichita (Sedgwick),4.66,(3.27 - 6.61),16.42,(12.94 - 20.61),5.83,(4.25 - 7.97),7.38,(5.80 - 9.35)
Kentucky,3.78,(2.97 - 4.81),12.42,(10.49 - 14.64),4.47,(3.54 - 5.63),5.56,(4.64 - 6.63)
"Adanta, Cumberland River, and Lifeskills",3.79,(2.64 - 5.41),10.98,(8.31 - 14.38),3.99,(2.83 - 5.60),4.94,(3.77 - 6.44)
"Bluegrass, Comprehend, and North Key",3.82,(2.72 - 5.34),13.48,(10.74 - 16.80),4.58,(3.30 - 6.31),5.86,(4.60 - 7.45)
Communicare and River Valley,3.93,(2.70 - 5.70),12.18,(9.15 - 16.04),4.46,(3.09 - 6.41),5.52,(4.13 - 7.33)
Four Rivers and Pennyroyal,4.09,(2.83 - 5.87),12.25,(9.14 - 16.23),4.46,(3.14 - 6.32),5.58,(4.23 - 7.34)
"Kentucky River, Mountain, and Pathways",3.95,(2.70 - 5.75),11.23,(8.50 - 14.70),4.58,(3.23 - 6.45),5.46,(4.11 - 7.22)
Seven Counties,3.45,(2.41 - 4.91),12.87,(9.92 - 16.54),4.63,(3.34 - 6.40),5.69,(4.39 - 7.34)
Louisiana,3.44,(2.70 - 4.37),13.68,(11.78 - 15.83),5.33,(4.28 - 6.62),6.67,(5.67 - 7.84)
Regions 1 and 3,3.04,(2.11 - 4.36),13.04,(10.10 - 16.67),5.28,(3.76 - 7.36),6.46,(4.97 - 8.35)
Regions 2 and 9,3.49,(2.50 - 4.85),14.89,(12.18 - 18.08),5.62,(4.19 - 7.50),7.22,(5.85 - 8.88)
"Regions 4, 5, and 6",3.40,(2.37 - 4.85),12.52,(9.72 - 16.00),5.10,(3.70 - 7.00),6.28,(4.89 - 8.02)
Regions 7 and 8,3.53,(2.44 - 5.08),14.03,(11.08 - 17.60),5.33,(3.85 - 7.33),6.81,(5.34 - 8.64)
Region 10 (Jefferson),3.93,(2.68 - 5.72),13.54,(10.31 - 17.58),5.30,(3.75 - 7.44),6.38,(4.84 - 8.36)
Maine,4.05,(3.16 - 5.16),15.46,(13.36 - 17.83),5.02,(4.04 - 6.23),6.31,(5.34 - 7.45)
Aroostook/Downeast,3.99,(2.73 - 5.80),12.99,(10.00 - 16.71),4.69,(3.34 - 6.55),5.68,(4.32 - 7.43)
Central,3.99,(2.78 - 5.70),16.52,(12.97 - 20.80),5.04,(3.57 - 7.05),6.44,(4.95 - 8.32)
Cumberland,4.21,(2.94 - 6.00),18.13,(14.45 - 22.50),5.75,(4.22 - 7.80),7.30,(5.74 - 9.24)
Midcoast,4.12,(2.84 - 5.96),14.22,(10.85 - 18.42),4.81,(3.44 - 6.70),5.83,(4.44 - 7.62)
Penquis,3.92,(2.70 - 5.65),15.08,(11.72 - 19.18),4.62,(3.30 - 6.43),6.14,(4.77 - 7.87)
Western,4.07,(2.84 - 5.79),14.21,(11.00 - 18.16),4.81,(3.44 - 6.70),6.01,(4.63 - 7.77)
York,3.93,(2.72 - 5.65),15.20,(11.80 - 19.36),4.97,(3.53 - 6.96),6.15,(4.70 - 8.01)
Maryland,3.40,(2.63 - 4.40),13.51,(11.47 - 15.84),5.08,(4.05 - 6.35),6.29,(5.28 - 7.49)
Anne Arundel,3.84,(2.62 - 5.59),15.45,(11.84 - 19.91),5.36,(3.80 - 7.51),6.72,(5.13 - 8.77)
Baltimore City,2.41,(1.60 - 3.62),11.78,(8.93 - 15.37),5.71,(4.01 - 8.06),6.76,(5.12 - 8.87)
Baltimore County,3.57,(2.35 - 5.39),14.09,(10.75 - 18.25),5.04,(3.54 - 7.11),6.27,(4.75 - 8.23)
Montgomery,3.53,(2.38 - 5.22),14.09,(10.88 - 18.06),4.31,(3.02 - 6.13),5.54,(4.21 - 7.26)
North Central,3.77,(2.53 - 5.57),15.39,(11.64 - 20.08),4.77,(3.39 - 6.68),6.14,(4.69 - 7.99)
Northeast,4.02,(2.74 - 5.85),14.41,(10.85 - 18.89),5.13,(3.65 - 7.17),6.34,(4.81 - 8.32)
Prince George's,2.69,(1.82 - 3.96),12.29,(9.33 - 16.01),5.22,(3.68 - 7.36),6.46,(4.93 - 8.43)
South,3.69,(2.53 - 5.36),12.92,(9.77 - 16.91),5.33,(3.79 - 7.45),6.45,(4.91 - 8.44)
West,3.91,(2.64 - 5.74),13.24,(10.08 - 17.19),5.26,(3.75 - 7.34),6.35,(4.83 - 8.30)
Massachusetts,5.00,(4.07 - 6.12),18.69,(16.44 - 21.17),5.79,(4.74 - 7.05),7.72,(6.69 - 8.90)
Boston,4.16,(2.91 - 5.92),18.52,(14.57 - 23.27),6.74,(4.84 - 9.30),8.94,(7.02 - 11.32)
Central,5.53,(3.95 - 7.69),18.77,(14.88 - 23.40),5.58,(4.06 - 7.61),7.55,(6.02 - 9.44)
Metrowest,5.02,(3.67 - 6.83),19.53,(15.83 - 23.85),5.43,(4.05 - 7.24),7.41,(5.99 - 9.12)
Northeast,4.93,(3.54 - 6.81),18.45,(14.78 - 22.80),5.73,(4.16 - 7.85),7.46,(5.86 - 9.46)
Southeast,4.93,(3.55 - 6.83),18.81,(14.98 - 23.34),5.83,(4.27 - 7.91),7.58,(6.02 - 9.51)
Western,5.20,(3.75 - 7.15),17.76,(14.23 - 21.94),5.82,(4.31 - 7.82),7.93,(6.38 - 9.82)
Michigan,4.47,(3.91 - 5.11),15.04,(13.88 - 16.28),5.98,(5.30 - 6.75),7.30,(6.68 - 7.98)
Detroit City,2.66,(1.91 - 3.68),10.14,(8.17 - 12.52),6.25,(4.73 - 8.22),6.88,(5.49 - 8.60)
Genesee,4.51,(3.27 - 6.18),14.29,(11.40 - 17.77),6.32,(4.73 - 8.41),7.44,(5.92 - 9.32)
Kalamazoo,4.41,(3.27 - 5.93),16.12,(13.04 - 19.76),5.58,(4.27 - 7.26),7.23,(5.92 - 8.80)
Kent,4.37,(3.18 - 5.96),15.52,(12.67 - 18.87),6.34,(4.79 - 8.35),7.71,(6.24 - 9.49)
Lakeshore,4.71,(3.53 - 6.28),16.31,(13.35 - 19.76),5.69,(4.34 - 7.44),7.33,(6.01 - 8.91)
