State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Ward 7,3.83,(2.58 - 5.65),8.25,(5.76 - 11.69),2.68,(1.57 - 4.53),3.56,(2.38 - 5.30)
Ward 8,3.46,(2.28 - 5.23),7.03,(4.85 - 10.09),2.94,(1.73 - 4.96),3.81,(2.54 - 5.66)
Florida,4.06,(3.50 - 4.71),6.70,(5.93 - 7.56),1.62,(1.31 - 2.02),2.28,(1.96 - 2.65)
Region A - Northwest,4.30,(3.34 - 5.52),7.66,(6.18 - 9.46),1.97,(1.39 - 2.79),2.92,(2.28 - 3.73)
Circuit 1,4.38,(3.06 - 6.24),7.73,(5.70 - 10.41),1.94,(1.21 - 3.08),2.81,(1.99 - 3.95)
Circuit 2,4.30,(2.87 - 6.40),7.72,(5.54 - 10.67),2.17,(1.29 - 3.63),3.39,(2.36 - 4.83)
Circuit 14,4.09,(2.72 - 6.11),7.33,(5.15 - 10.34),1.81,(1.08 - 3.01),2.57,(1.73 - 3.79)
Region B - Northeast,4.48,(3.50 - 5.71),7.18,(5.85 - 8.79),1.99,(1.45 - 2.74),2.78,(2.20 - 3.51)
Circuits 3 and 8,3.67,(2.44 - 5.50),6.36,(4.61 - 8.71),1.91,(1.19 - 3.05),2.84,(2.02 - 3.97)
Circuit 4,5.03,(3.55 - 7.08),7.65,(5.63 - 10.33),2.28,(1.45 - 3.57),3.05,(2.16 - 4.31)
Circuit 7,4.15,(2.84 - 6.01),7.39,(5.28 - 10.24),1.70,(1.06 - 2.74),2.42,(1.68 - 3.48)
Region C - Central,4.36,(3.58 - 5.29),7.22,(6.09 - 8.55),1.67,(1.27 - 2.20),2.38,(1.95 - 2.89)
Circuit 5,3.99,(2.73 - 5.79),6.29,(4.50 - 8.72),1.49,(0.92 - 2.40),2.01,(1.39 - 2.91)
Circuit 9,4.32,(3.06 - 6.07),7.75,(5.91 - 10.10),1.75,(1.10 - 2.78),2.62,(1.91 - 3.59)
Circuit 10,3.97,(2.69 - 5.82),6.35,(4.58 - 8.74),1.60,(0.98 - 2.62),2.23,(1.54 - 3.22)
Circuit 18,4.24,(2.96 - 6.03),7.69,(5.62 - 10.44),1.58,(0.99 - 2.52),2.36,(1.67 - 3.31)
Circuit 19,5.77,(3.85 - 8.56),7.66,(5.38 - 10.81),2.04,(1.24 - 3.33),2.69,(1.82 - 3.96)
Region D - Southeast,3.41,(2.56 - 4.55),6.09,(4.86 - 7.61),1.28,(0.88 - 1.87),1.85,(1.41 - 2.42)
Circuit 15 (Palm Beach),3.61,(2.45 - 5.29),6.35,(4.66 - 8.59),1.22,(0.75 - 1.99),1.80,(1.26 - 2.57)
Circuit 17 (Broward),3.28,(2.28 - 4.71),5.91,(4.41 - 7.88),1.33,(0.83 - 2.11),1.89,(1.34 - 2.64)
Region E - Sun Coast,4.14,(3.31 - 5.18),6.60,(5.51 - 7.89),1.52,(1.13 - 2.04),2.10,(1.69 - 2.61)
Circuit 6,4.13,(2.88 - 5.89),6.73,(4.93 - 9.11),1.57,(0.99 - 2.49),2.13,(1.49 - 3.03)
Circuit 12,4.86,(3.28 - 7.16),7.95,(5.64 - 11.09),1.71,(1.03 - 2.83),2.34,(1.56 - 3.48)
Circuit 13 (Hillsborough),3.84,(2.66 - 5.49),6.21,(4.65 - 8.25),1.58,(1.01 - 2.48),2.23,(1.60 - 3.11)
Circuit 20,4.11,(2.77 - 6.04),6.13,(4.40 - 8.46),1.29,(0.80 - 2.08),1.80,(1.25 - 2.59)
Region F - Southern (Circuits 11 and 16),3.63,(2.59 - 5.07),5.37,(4.11 - 6.99),1.59,(1.03 - 2.46),2.10,(1.52 - 2.89)
Georgia,3.68,(2.86 - 4.72),5.83,(4.67 - 7.26),1.30,(0.90 - 1.86),1.96,(1.52 - 2.54)
Region 1,3.58,(2.40 - 5.30),5.56,(3.92 - 7.82),1.09,(0.65 - 1.82),1.67,(1.15 - 2.44)
Region 2,3.62,(2.36 - 5.50),5.97,(4.07 - 8.69),1.41,(0.81 - 2.45),2.21,(1.47 - 3.31)
Region 3,3.89,(2.65 - 5.67),6.06,(4.43 - 8.25),1.32,(0.80 - 2.17),1.94,(1.35 - 2.78)
Region 4,4.23,(2.71 - 6.56),6.60,(4.40 - 9.78),*,(* - *),2.60,(1.67 - 4.03)
Region 5,3.43,(2.21 - 5.28),5.81,(4.09 - 8.19),*,(* - *),2.17,(1.48 - 3.17)
Region 6,3.40,(2.26 - 5.08),5.32,(3.67 - 7.67),1.22,(0.70 - 2.12),1.87,(1.25 - 2.78)
Hawaii,3.70,(2.75 - 4.95),6.51,(5.07 - 8.34),1.59,(1.05 - 2.39),2.26,(1.68 - 3.04)
Hawaii Island,4.60,(2.98 - 7.02),7.85,(5.38 - 11.32),2.33,(1.31 - 4.10),3.08,(1.97 - 4.79)
Honolulu,3.46,(2.42 - 4.93),6.20,(4.62 - 8.28),1.37,(0.83 - 2.24),2.04,(1.44 - 2.88)
Kauai and Maui,3.91,(2.68 - 5.66),6.80,(4.85 - 9.46),1.95,(1.19 - 3.18),2.53,(1.71 - 3.73)
Kauai,4.13,(2.57 - 6.58),7.11,(4.67 - 10.69),*,(* - *),2.83,(1.68 - 4.71)
Maui,3.80,(2.40 - 5.96),6.66,(4.47 - 9.83),1.82,(1.02 - 3.23),2.40,(1.51 - 3.78)
Idaho,4.88,(3.92 - 6.06),7.75,(6.37 - 9.39),1.84,(1.34 - 2.52),2.74,(2.19 - 3.42)
Region 1,5.56,(3.71 - 8.26),9.10,(6.44 - 12.70),1.98,(1.18 - 3.31),2.88,(1.96 - 4.23)
Region 2,*,(* - *),7.34,(5.03 - 10.60),*,(* - *),2.88,(1.93 - 4.28)
Region 3,4.35,(2.92 - 6.43),7.07,(5.03 - 9.85),1.73,(1.06 - 2.82),2.52,(1.75 - 3.62)
Region 4,5.13,(3.63 - 7.20),8.61,(6.48 - 11.34),1.88,(1.20 - 2.95),2.81,(2.03 - 3.87)
Region 5,5.01,(3.31 - 7.50),7.61,(5.33 - 10.75),1.78,(1.03 - 3.06),2.60,(1.74 - 3.88)
Region 6,5.05,(3.39 - 7.46),7.66,(5.33 - 10.89),1.98,(1.18 - 3.29),2.94,(2.00 - 4.30)
Region 7,4.31,(2.88 - 6.38),6.37,(4.45 - 9.05),1.65,(0.97 - 2.79),2.59,(1.77 - 3.78)
Illinois,4.03,(3.43 - 4.73),6.99,(6.20 - 7.87),1.26,(0.98 - 1.61),2.13,(1.84 - 2.47)
Region I (Cook),4.37,(3.41 - 5.58),7.70,(6.43 - 9.19),1.49,(1.05 - 2.10),2.38,(1.91 - 2.96)
Region II,3.70,(2.89 - 4.73),6.31,(5.12 - 7.74),1.04,(0.72 - 1.50),1.83,(1.46 - 2.29)
Region III,4.19,(3.05 - 5.75),6.68,(5.24 - 8.49),1.23,(0.80 - 1.87),2.24,(1.72 - 2.90)
Region IV,3.93,(2.69 - 5.72),6.22,(4.58 - 8.39),1.06,(0.65 - 1.73),1.85,(1.34 - 2.56)
Region V,3.64,(2.59 - 5.09),7.43,(5.80 - 9.48),1.20,(0.77 - 1.85),2.18,(1.66 - 2.86)
Indiana,4.44,(3.56 - 5.53),7.36,(5.99 - 9.00),1.57,(1.11 - 2.22),2.42,(1.89 - 3.08)
Central,4.07,(2.78 - 5.91),7.04,(5.06 - 9.72),1.52,(0.92 - 2.53),2.26,(1.55 - 3.27)
East,5.08,(3.29 - 7.75),8.25,(5.79 - 11.62),*,(* - *),2.73,(1.81 - 4.10)
North Central,4.60,(3.10 - 6.77),7.00,(4.95 - 9.81),1.49,(0.87 - 2.54),2.27,(1.54 - 3.36)
Northeast,4.64,(2.97 - 7.19),7.91,(5.41 - 11.44),1.53,(0.87 - 2.69),2.43,(1.59 - 3.69)
Northwest,4.10,(2.69 - 6.20),7.83,(5.40 - 11.23),1.55,(0.90 - 2.67),2.45,(1.64 - 3.65)
Southeast,5.37,(3.52 - 8.12),8.01,(5.63 - 11.29),1.90,(1.08 - 3.32),2.67,(1.74 - 4.07)
Southwest,4.15,(2.70 - 6.32),*,(* - *),1.44,(0.80 - 2.58),2.27,(1.47 - 3.49)
West,4.14,(2.76 - 6.18),6.60,(4.62 - 9.35),1.46,(0.86 - 2.47),2.53,(1.75 - 3.66)
Iowa,4.10,(3.19 - 5.24),4.92,(3.85 - 6.28),0.95,(0.61 - 1.47),1.55,(1.16 - 2.07)
Central,4.81,(3.20 - 7.16),5.36,(3.66 - 7.78),1.03,(0.57 - 1.84),1.60,(1.05 - 2.43)
North Central,3.68,(2.33 - 5.77),4.78,(3.20 - 7.09),0.84,(0.45 - 1.57),1.56,(1.02 - 2.38)
Northeast,3.99,(2.70 - 5.85),4.62,(3.22 - 6.59),0.96,(0.54 - 1.73),1.53,(1.02 - 2.29)
Northwest,3.85,(2.57 - 5.72),4.83,(3.32 - 6.98),0.84,(0.46 - 1.55),1.42,(0.93 - 2.15)
Southeast,3.86,(2.59 - 5.72),4.93,(3.41 - 7.07),0.94,(0.52 - 1.68),1.57,(1.06 - 2.32)
Southwest,4.38,(2.80 - 6.81),5.33,(3.50 - 8.03),1.06,(0.59 - 1.91),1.65,(1.06 - 2.56)
Kansas,3.65,(2.82 - 4.71),6.07,(4.80 - 7.66),1.09,(0.74 - 1.61),1.89,(1.45 - 2.45)
Kansas City Metro,3.82,(2.63 - 5.51),6.30,(4.49 - 8.78),1.09,(0.65 - 1.83),1.92,(1.34 - 2.74)
Northeast,3.40,(2.20 - 5.22),5.55,(3.81 - 8.03),1.05,(0.60 - 1.84),1.85,(1.25 - 2.73)
South Central,3.42,(2.19 - 5.30),5.96,(4.01 - 8.77),*,(* - *),1.83,(1.20 - 2.80)
Southeast,3.98,(2.53 - 6.21),6.65,(4.43 - 9.87),*,(* - *),2.13,(1.38 - 3.28)
West,3.64,(2.35 - 5.60),5.72,(3.94 - 8.23),0.98,(0.56 - 1.74),1.71,(1.15 - 2.55)
Wichita (Sedgwick),3.64,(2.34 - 5.62),6.35,(4.44 - 9.00),1.15,(0.66 - 2.01),1.91,(1.29 - 2.82)
Kentucky,4.09,(3.25 - 5.14),7.57,(6.13 - 9.32),1.66,(1.20 - 2.28),2.47,(1.95 - 3.12)
"Adanta, Cumberland River, and Lifeskills",3.78,(2.56 - 5.54),6.60,(4.65 - 9.30),1.51,(0.89 - 2.54),2.20,(1.49 - 3.23)
"Bluegrass, Comprehend, and North Key",4.15,(2.88 - 5.95),7.60,(5.69 - 10.09),1.74,(1.09 - 2.77),2.59,(1.85 - 3.61)
Communicare and River Valley,4.01,(2.59 - 6.17),7.56,(5.24 - 10.79),1.57,(0.92 - 2.65),2.38,(1.60 - 3.53)
Four Rivers and Pennyroyal,4.72,(3.14 - 7.06),8.52,(5.87 - 12.22),1.86,(1.09 - 3.14),2.81,(1.89 - 4.17)
"Kentucky River, Mountain, and Pathways",3.78,(2.44 - 5.82),7.29,(5.16 - 10.21),1.60,(0.94 - 2.72),2.35,(1.59 - 3.47)
Seven Counties,4.17,(2.79 - 6.19),8.04,(5.70 - 11.23),1.65,(0.99 - 2.73),2.47,(1.69 - 3.58)
Louisiana,3.53,(2.74 - 4.54),6.32,(5.12 - 7.78),1.49,(1.04 - 2.13),2.26,(1.77 - 2.89)
Regions 1 and 3,3.09,(1.99 - 4.77),6.25,(4.37 - 8.86),1.58,(0.90 - 2.76),2.29,(1.52 - 3.43)
Regions 2 and 9,3.47,(2.36 - 5.09),6.09,(4.46 - 8.24),1.42,(0.86 - 2.35),2.23,(1.59 - 3.13)
"Regions 4, 5, and 6",3.70,(2.49 - 5.46),6.40,(4.50 - 9.02),1.52,(0.92 - 2.51),2.29,(1.58 - 3.32)
Regions 7 and 8,3.34,(2.19 - 5.05),6.18,(4.40 - 8.62),1.41,(0.83 - 2.38),2.22,(1.54 - 3.20)
Region 10 (Jefferson),4.38,(2.81 - 6.77),7.33,(4.99 - 10.66),1.54,(0.86 - 2.74),2.30,(1.50 - 3.51)
Maine,3.89,(3.04 - 4.97),8.49,(7.01 - 10.24),1.49,(1.05 - 2.13),2.36,(1.86 - 2.98)
Aroostook/Downeast,3.54,(2.33 - 5.34),7.71,(5.50 - 10.72),1.35,(0.78 - 2.33),2.11,(1.43 - 3.09)
Central,3.75,(2.46 - 5.68),8.12,(5.75 - 11.35),1.42,(0.80 - 2.49),2.23,(1.50 - 3.32)
Cumberland,4.63,(3.12 - 6.81),10.21,(7.52 - 13.72),1.76,(1.04 - 2.98),2.82,(1.95 - 4.06)
Midcoast,3.93,(2.50 - 6.12),8.34,(5.78 - 11.89),1.45,(0.83 - 2.50),2.19,(1.45 - 3.30)
Penquis,3.72,(2.43 - 5.66),8.87,(6.38 - 12.22),1.67,(0.99 - 2.80),2.72,(1.90 - 3.87)
Western,3.76,(2.45 - 5.72),8.43,(6.07 - 11.58),1.47,(0.86 - 2.49),2.35,(1.63 - 3.40)
York,3.52,(2.30 - 5.36),6.66,(4.64 - 9.47),1.24,(0.71 - 2.14),1.86,(1.24 - 2.79)
Maryland,3.66,(2.83 - 4.71),7.20,(5.73 - 9.01),1.52,(1.06 - 2.19),2.34,(1.81 - 3.03)
Anne Arundel,3.96,(2.56 - 6.06),8.37,(5.68 - 12.18),1.44,(0.83 - 2.49),2.37,(1.58 - 3.55)
Baltimore City,3.31,(2.12 - 5.14),7.80,(5.28 - 11.36),2.26,(1.25 - 4.06),3.22,(2.08 - 4.97)
Baltimore County,3.70,(2.38 - 5.70),7.51,(5.17 - 10.79),1.58,(0.91 - 2.74),2.39,(1.58 - 3.59)
Montgomery,4.07,(2.60 - 6.31),6.75,(4.59 - 9.83),1.15,(0.65 - 2.00),1.85,(1.22 - 2.79)
North Central,3.57,(2.32 - 5.47),7.69,(5.23 - 11.16),1.14,(0.64 - 2.03),1.98,(1.31 - 2.98)
Northeast,3.59,(2.31 - 5.55),7.67,(5.18 - 11.22),1.33,(0.75 - 2.36),2.16,(1.41 - 3.29)
Prince George's,3.42,(2.19 - 5.29),5.98,(4.11 - 8.61),1.72,(0.99 - 2.96),2.47,(1.65 - 3.69)
South,3.46,(2.21 - 5.38),7.19,(4.90 - 10.42),1.66,(0.96 - 2.85),2.48,(1.65 - 3.70)
West,3.77,(2.38 - 5.90),7.13,(4.89 - 10.28),1.42,(0.81 - 2.47),2.20,(1.45 - 3.31)
Massachusetts,4.82,(3.85 - 6.02),8.95,(7.35 - 10.85),1.68,(1.20 - 2.35),2.77,(2.22 - 3.46)
Boston,4.51,(2.90 - 6.94),8.16,(5.74 - 11.48),2.13,(1.23 - 3.67),3.25,(2.20 - 4.80)
Central,5.30,(3.53 - 7.88),9.64,(6.78 - 13.54),1.73,(1.01 - 2.95),2.91,(1.99 - 4.24)
Metrowest,4.07,(2.79 - 5.92),8.01,(5.77 - 11.03),1.27,(0.77 - 2.10),2.22,(1.57 - 3.12)
