State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
California,6.89,(6.30 - 7.52),7.64,(6.86 - 8.51),0.19,(0.13 - 0.29),1.29,(1.15 - 1.45)
Region 1R,7.93,(5.58 - 11.16),11.99,(8.19 - 17.21),*,(* - *),1.83,(1.32 - 2.53)
Region 2R,6.06,(4.44 - 8.23),8.56,(5.94 - 12.17),*,(* - *),1.58,(1.15 - 2.17)
Region 3R (Sacramento),6.79,(4.96 - 9.24),9.27,(6.32 - 13.39),*,(* - *),1.50,(1.09 - 2.05)
Region 4R,8.12,(6.00 - 10.91),10.46,(7.15 - 15.04),*,(* - *),1.61,(1.17 - 2.22)
Region 5R (San Francisco),*,(* - *),10.79,(7.18 - 15.90),*,(* - *),1.11,(0.80 - 1.55)
Region 6 (Santa Clara),6.17,(4.50 - 8.41),7.87,(5.57 - 11.01),*,(* - *),1.13,(0.84 - 1.53)
Region 7R (Contra Costa),8.47,(6.22 - 11.43),8.03,(5.40 - 11.78),*,(* - *),1.24,(0.89 - 1.73)
Region 8R (Alameda),8.33,(6.31 - 10.93),10.78,(7.72 - 14.86),*,(* - *),1.49,(1.12 - 1.99)
Region 9R (San Mateo),10.07,(7.21 - 13.88),8.76,(5.89 - 12.83),*,(* - *),1.08,(0.77 - 1.52)
Region 10,9.72,(7.43 - 12.61),12.26,(8.70 - 17.00),*,(* - *),1.96,(1.46 - 2.63)
Region 11 (Los Angeles),5.99,(5.23 - 6.86),6.15,(5.22 - 7.23),0.20,(0.13 - 0.31),1.09,(0.94 - 1.28)
LA SPA 1 and 5,6.48,(4.63 - 9.02),8.97,(6.11 - 12.97),*,(* - *),1.57,(1.14 - 2.17)
LA SPA 2,6.25,(4.78 - 8.14),6.07,(4.38 - 8.37),*,(* - *),1.06,(0.81 - 1.40)
LA SPA 3,5.85,(4.43 - 7.70),5.85,(4.23 - 8.04),*,(* - *),0.98,(0.74 - 1.30)
LA SPA 4,5.52,(3.95 - 7.65),5.97,(4.13 - 8.56),*,(* - *),0.94,(0.70 - 1.25)
LA SPA 6,5.52,(3.97 - 7.61),5.86,(4.12 - 8.25),*,(* - *),1.29,(0.95 - 1.75)
LA SPA 7,7.18,(5.32 - 9.62),5.74,(4.03 - 8.11),*,(* - *),1.02,(0.76 - 1.37)
LA SPA 8,5.15,(3.81 - 6.92),5.76,(3.96 - 8.31),*,(* - *),1.09,(0.80 - 1.48)
Region 12R,9.31,(6.77 - 12.69),8.67,(5.70 - 12.98),*,(* - *),1.41,(1.00 - 1.97)
Regions 13 and 19R,6.44,(4.88 - 8.47),6.95,(5.03 - 9.52),0.19,(0.11 - 0.31),1.23,(0.93 - 1.62)
Region 13 (Riverside),6.65,(4.96 - 8.87),7.15,(5.07 - 9.98),*,(* - *),1.25,(0.93 - 1.67)
Region 19R (Imperial),4.20,(2.95 - 5.94),5.08,(3.40 - 7.54),*,(* - *),1.01,(0.72 - 1.42)
Region 14 (Orange),6.03,(4.75 - 7.63),5.99,(4.48 - 7.96),0.18,(0.11 - 0.30),1.03,(0.80 - 1.32)
Region 15R (Fresno),5.19,(3.69 - 7.24),6.91,(4.74 - 9.97),*,(* - *),1.35,(0.98 - 1.86)
Region 16R (San Diego),5.73,(4.52 - 7.25),8.63,(6.46 - 11.44),0.20,(0.12 - 0.32),1.58,(1.22 - 2.03)
Region 17R,8.48,(6.57 - 10.88),5.85,(4.10 - 8.27),*,(* - *),1.15,(0.85 - 1.54)
Region 18R (San Bernardino),7.65,(6.05 - 9.62),8.25,(6.04 - 11.18),0.18,(0.11 - 0.31),1.49,(1.13 - 1.97)
Region 20R,7.65,(5.63 - 10.30),6.80,(4.60 - 9.94),*,(* - *),1.18,(0.85 - 1.62)
Region 21R,8.18,(5.79 - 11.44),9.83,(6.67 - 14.25),*,(* - *),1.74,(1.25 - 2.41)
Colorado,8.86,(7.68 - 10.21),9.22,(7.56 - 11.20),0.21,(0.14 - 0.32),1.42,(1.17 - 1.72)
Region 1,10.82,(8.07 - 14.37),10.36,(6.96 - 15.14),*,(* - *),1.84,(1.30 - 2.60)
Regions 2 and 7,9.35,(7.71 - 11.28),9.11,(6.94 - 11.87),0.22,(0.13 - 0.35),1.34,(1.05 - 1.72)
Region 3,6.12,(4.63 - 8.04),8.05,(5.42 - 11.80),*,(* - *),1.40,(1.01 - 1.95)
Region 4,8.32,(5.79 - 11.83),9.75,(6.30 - 14.81),*,(* - *),1.34,(0.94 - 1.92)
Regions 5 and 6,8.35,(6.06 - 11.39),9.76,(6.51 - 14.37),*,(* - *),1.41,(1.00 - 1.98)
Connecticut,7.10,(6.12 - 8.24),9.43,(7.85 - 11.28),0.15,(0.10 - 0.22),1.29,(1.08 - 1.54)
Eastern,4.96,(3.34 - 7.29),7.96,(5.30 - 11.79),*,(* - *),1.44,(1.01 - 2.04)
North Central,8.12,(6.50 - 10.10),10.53,(7.64 - 14.33),*,(* - *),1.34,(1.01 - 1.79)
Northwestern,6.30,(4.68 - 8.44),10.92,(7.76 - 15.14),*,(* - *),1.36,(1.00 - 1.83)
South Central,8.73,(6.71 - 11.30),9.69,(6.95 - 13.36),*,(* - *),1.25,(0.93 - 1.68)
Southwest,5.97,(4.37 - 8.12),7.75,(5.29 - 11.20),*,(* - *),1.10,(0.79 - 1.53)
Delaware,6.49,(5.55 - 7.58),9.28,(7.70 - 11.15),0.15,(0.10 - 0.23),1.32,(1.10 - 1.59)
Kent,5.70,(4.19 - 7.71),8.14,(5.79 - 11.33),*,(* - *),1.30,(0.96 - 1.76)
New Castle (excluding Wilmington City),5.90,(4.73 - 7.33),10.79,(8.46 - 13.66),0.15,(0.09 - 0.24),1.64,(1.30 - 2.08)
Sussex,7.45,(5.66 - 9.75),6.38,(4.36 - 9.25),*,(* - *),0.72,(0.53 - 0.98)
Wilmington City,10.16,(7.50 - 13.62),8.50,(5.60 - 12.71),*,(* - *),1.22,(0.86 - 1.74)
District of Columbia,7.32,(6.29 - 8.50),9.45,(7.90 - 11.27),0.23,(0.15 - 0.35),1.83,(1.55 - 2.18)
Ward 1,8.61,(5.96 - 12.28),9.66,(6.53 - 14.06),*,(* - *),1.97,(1.42 - 2.74)
Ward 2,*,(* - *),11.18,(7.87 - 15.65),*,(* - *),3.14,(2.29 - 4.29)
Ward 3,8.09,(5.64 - 11.47),12.11,(8.61 - 16.76),*,(* - *),2.20,(1.62 - 2.98)
Ward 4,6.99,(5.03 - 9.65),7.46,(4.87 - 11.26),*,(* - *),1.04,(0.73 - 1.48)
Ward 5,6.62,(4.76 - 9.14),9.99,(6.91 - 14.23),*,(* - *),1.80,(1.30 - 2.49)
Ward 6,6.16,(4.30 - 8.75),7.19,(4.86 - 10.49),*,(* - *),1.22,(0.88 - 1.70)
Ward 7,6.53,(5.04 - 8.41),9.29,(6.26 - 13.58),*,(* - *),1.57,(1.11 - 2.21)
Ward 8,8.15,(6.24 - 10.58),6.94,(4.72 - 10.10),*,(* - *),1.63,(1.17 - 2.28)
Florida,5.44,(4.96 - 5.95),6.26,(5.62 - 6.98),0.13,(0.09 - 0.18),0.86,(0.76 - 0.97)
Region A - Northwest,6.03,(4.95 - 7.34),7.02,(5.55 - 8.84),*,(* - *),1.21,(0.98 - 1.48)
Circuit 1,5.99,(4.55 - 7.84),6.32,(4.43 - 8.94),*,(* - *),1.00,(0.74 - 1.35)
Circuit 2,6.86,(4.88 - 9.55),8.94,(6.22 - 12.68),*,(* - *),1.96,(1.43 - 2.68)
Circuit 14,5.17,(3.58 - 7.41),5.18,(3.39 - 7.84),*,(* - *),0.78,(0.55 - 1.09)
Region B - Northeast,5.72,(4.82 - 6.79),5.91,(4.73 - 7.36),0.14,(0.10 - 0.19),0.98,(0.80 - 1.18)
Circuits 3 and 8,4.67,(3.37 - 6.43),5.31,(3.68 - 7.61),*,(* - *),1.17,(0.85 - 1.59)
Circuit 4,6.48,(5.06 - 8.27),6.96,(4.98 - 9.64),*,(* - *),1.12,(0.84 - 1.48)
Circuit 7,5.29,(3.88 - 7.17),5.19,(3.54 - 7.55),*,(* - *),0.70,(0.51 - 0.96)
Region C - Central,5.57,(4.83 - 6.42),6.13,(5.15 - 7.29),0.13,(0.09 - 0.18),0.82,(0.69 - 0.96)
Circuit 5,5.22,(3.93 - 6.90),5.70,(3.96 - 8.13),*,(* - *),0.62,(0.47 - 0.83)
Circuit 9,5.38,(4.23 - 6.83),6.92,(5.19 - 9.16),0.16,(0.10 - 0.25),1.08,(0.83 - 1.39)
Circuit 10,4.68,(3.43 - 6.36),4.72,(3.39 - 6.53),*,(* - *),0.67,(0.50 - 0.89)
Circuit 18,6.29,(4.78 - 8.23),7.00,(4.87 - 9.96),*,(* - *),0.94,(0.69 - 1.26)
Circuit 19,6.54,(4.82 - 8.82),5.33,(3.58 - 7.88),*,(* - *),0.64,(0.47 - 0.88)
Region D - Southeast,4.86,(4.03 - 5.85),5.98,(4.80 - 7.43),0.13,(0.09 - 0.19),0.81,(0.66 - 1.00)
Circuit 15 (Palm Beach),5.06,(3.79 - 6.74),5.90,(4.25 - 8.12),*,(* - *),0.76,(0.57 - 1.01)
Circuit 17 (Broward),4.73,(3.74 - 5.97),6.04,(4.57 - 7.96),0.14,(0.09 - 0.21),0.85,(0.66 - 1.09)
Region E - Sun Coast,5.57,(4.79 - 6.48),6.96,(5.82 - 8.31),0.12,(0.09 - 0.18),0.82,(0.70 - 0.97)
Circuit 6,5.23,(3.96 - 6.87),5.30,(3.74 - 7.46),0.12,(0.08 - 0.19),0.63,(0.48 - 0.84)
Circuit 12,6.60,(4.91 - 8.80),7.10,(4.81 - 10.37),*,(* - *),0.74,(0.54 - 1.02)
Circuit 13 (Hillsborough),5.01,(3.86 - 6.49),8.74,(6.71 - 11.32),0.15,(0.10 - 0.24),1.28,(1.01 - 1.63)
Circuit 20,6.11,(4.60 - 8.07),6.59,(4.54 - 9.47),*,(* - *),0.67,(0.49 - 0.91)
Region F - Southern (Circuits 11 and 16),5.07,(4.06 - 6.31),5.80,(4.60 - 7.27),0.13,(0.07 - 0.23),0.80,(0.64 - 1.01)
Georgia,6.08,(5.24 - 7.06),6.03,(5.03 - 7.22),0.17,(0.12 - 0.24),1.04,(0.88 - 1.24)
Region 1,5.18,(3.88 - 6.88),5.29,(3.63 - 7.65),*,(* - *),0.87,(0.64 - 1.19)
Region 2,5.15,(3.75 - 7.02),4.85,(3.28 - 7.12),*,(* - *),0.96,(0.69 - 1.34)
Region 3,8.04,(6.32 - 10.18),7.09,(5.24 - 9.52),0.19,(0.11 - 0.32),1.15,(0.88 - 1.50)
Region 4,5.41,(3.67 - 7.91),5.14,(3.32 - 7.89),*,(* - *),0.93,(0.65 - 1.34)
Region 5,6.89,(4.88 - 9.66),7.62,(5.36 - 10.72),*,(* - *),1.36,(1.00 - 1.85)
Region 6,4.39,(3.25 - 5.91),5.77,(3.95 - 8.37),*,(* - *),1.03,(0.74 - 1.42)
Hawaii,6.51,(5.42 - 7.81),7.50,(5.98 - 9.38),0.19,(0.09 - 0.38),1.06,(0.84 - 1.34)
Hawaii Island,6.25,(4.44 - 8.72),8.98,(5.98 - 13.26),*,(* - *),1.26,(0.89 - 1.77)
Honolulu,6.24,(4.95 - 7.85),7.10,(5.38 - 9.32),0.18,(0.08 - 0.39),1.03,(0.79 - 1.35)
Kauai and Maui,7.96,(5.95 - 10.56),8.43,(5.91 - 11.90),*,(* - *),1.07,(0.79 - 1.46)
Kauai,7.47,(4.81 - 11.44),8.72,(5.54 - 13.47),*,(* - *),1.10,(0.75 - 1.60)
Maui,8.20,(5.78 - 11.49),8.30,(5.31 - 12.76),*,(* - *),1.06,(0.73 - 1.53)
Idaho,5.67,(4.90 - 6.56),7.03,(5.95 - 8.29),0.15,(0.11 - 0.22),1.17,(0.99 - 1.37)
Region 1,6.71,(4.96 - 9.01),8.76,(5.90 - 12.83),*,(* - *),1.10,(0.80 - 1.53)
Region 2,*,(* - *),8.40,(5.61 - 12.39),*,(* - *),1.60,(1.13 - 2.27)
Region 3,5.93,(4.38 - 7.98),5.40,(3.78 - 7.64),*,(* - *),0.84,(0.63 - 1.13)
Region 4,6.17,(4.81 - 7.88),10.98,(8.27 - 14.44),*,(* - *),1.59,(1.22 - 2.07)
Region 5,5.74,(4.14 - 7.90),5.56,(3.69 - 8.29),*,(* - *),0.86,(0.61 - 1.21)
Region 6,6.06,(4.37 - 8.35),6.12,(4.03 - 9.19),*,(* - *),1.14,(0.80 - 1.62)
Region 7,3.48,(2.44 - 4.94),4.13,(2.82 - 5.99),*,(* - *),0.98,(0.69 - 1.37)
Illinois,5.63,(5.14 - 6.18),6.98,(6.28 - 7.75),0.13,(0.09 - 0.19),1.09,(0.98 - 1.22)
Region I (Cook),5.83,(5.03 - 6.75),6.60,(5.54 - 7.85),0.15,(0.10 - 0.22),1.02,(0.86 - 1.21)
Region II,5.21,(4.50 - 6.04),6.57,(5.39 - 7.98),0.13,(0.08 - 0.19),1.05,(0.87 - 1.26)
Region III,5.73,(4.61 - 7.09),9.44,(7.61 - 11.66),0.12,(0.08 - 0.19),1.63,(1.34 - 1.99)
Region IV,6.49,(5.06 - 8.27),6.78,(5.01 - 9.11),*,(* - *),1.00,(0.76 - 1.31)
Region V,5.69,(4.54 - 7.11),6.76,(5.16 - 8.80),0.12,(0.08 - 0.18),1.02,(0.80 - 1.30)
Indiana,5.57,(4.80 - 6.47),6.89,(5.71 - 8.28),0.12,(0.09 - 0.17),1.00,(0.84 - 1.20)
Central,6.30,(4.85 - 8.13),7.83,(5.65 - 10.76),*,(* - *),1.04,(0.78 - 1.39)
East,5.03,(3.44 - 7.29),5.56,(3.84 - 8.00),*,(* - *),0.86,(0.62 - 1.19)
North Central,5.46,(3.97 - 7.47),6.65,(4.45 - 9.82),*,(* - *),0.92,(0.66 - 1.30)
Northeast,5.55,(3.94 - 7.77),6.43,(4.30 - 9.51),*,(* - *),0.96,(0.68 - 1.34)
Northwest,5.16,(3.75 - 7.06),6.75,(4.47 - 10.06),*,(* - *),0.99,(0.70 - 1.39)
Southeast,6.45,(4.81 - 8.61),6.75,(4.53 - 9.93),*,(* - *),0.86,(0.61 - 1.20)
Southwest,3.66,(2.54 - 5.26),*,(* - *),*,(* - *),0.79,(0.55 - 1.14)
West,5.33,(3.89 - 7.25),8.20,(5.64 - 11.78),*,(* - *),1.53,(1.11 - 2.11)
Iowa,5.45,(4.66 - 6.38),6.26,(5.24 - 7.46),0.12,(0.08 - 0.17),1.00,(0.84 - 1.18)
Central,7.16,(5.33 - 9.55),7.36,(5.24 - 10.24),*,(* - *),1.00,(0.74 - 1.33)
North Central,5.07,(3.64 - 7.02),6.75,(4.66 - 9.69),*,(* - *),1.24,(0.89 - 1.72)
Northeast,5.15,(3.88 - 6.81),7.03,(5.14 - 9.53),*,(* - *),1.16,(0.87 - 1.54)
Northwest,5.29,(3.85 - 7.22),5.33,(3.75 - 7.54),*,(* - *),0.79,(0.58 - 1.08)
Southeast,4.89,(3.70 - 6.43),5.39,(3.81 - 7.55),*,(* - *),0.93,(0.69 - 1.26)
Southwest,5.09,(3.55 - 7.23),5.68,(3.71 - 8.59),*,(* - *),0.86,(0.61 - 1.22)
Kansas,5.60,(4.79 - 6.54),6.35,(5.26 - 7.65),0.12,(0.09 - 0.18),1.03,(0.86 - 1.23)
Kansas City Metro,6.61,(5.24 - 8.30),7.50,(5.41 - 10.31),0.14,(0.09 - 0.22),1.21,(0.90 - 1.61)
Northeast,5.23,(3.77 - 7.22),5.55,(3.86 - 7.93),*,(* - *),0.99,(0.72 - 1.37)
South Central,4.21,(2.94 - 5.99),6.38,(4.32 - 9.32),*,(* - *),0.99,(0.71 - 1.38)
Southeast,5.52,(3.82 - 7.93),5.56,(3.56 - 8.58),*,(* - *),0.88,(0.61 - 1.26)
West,5.49,(3.88 - 7.73),5.53,(3.78 - 8.02),*,(* - *),0.87,(0.62 - 1.21)
Wichita (Sedgwick),5.22,(3.81 - 7.11),6.10,(4.30 - 8.60),*,(* - *),0.95,(0.71 - 1.29)
Kentucky,5.39,(4.57 - 6.33),6.03,(4.99 - 7.27),0.15,(0.10 - 0.21),0.88,(0.74 - 1.05)
"Adanta, Cumberland River, and Lifeskills",4.09,(2.98 - 5.59),5.04,(3.41 - 7.39),*,(* - *),0.76,(0.55 - 1.05)
"Bluegrass, Comprehend, and North Key",6.83,(5.31 - 8.75),6.45,(4.68 - 8.84),*,(* - *),0.99,(0.75 - 1.31)
Communicare and River Valley,4.50,(3.10 - 6.50),5.51,(3.64 - 8.26),*,(* - *),0.83,(0.59 - 1.16)
Four Rivers and Pennyroyal,5.38,(3.78 - 7.61),6.15,(4.06 - 9.21),*,(* - *),0.86,(0.62 - 1.20)
"Kentucky River, Mountain, and Pathways",3.94,(2.73 - 5.63),4.27,(2.93 - 6.17),*,(* - *),0.66,(0.48 - 0.90)
Seven Counties,5.77,(4.31 - 7.69),7.89,(5.58 - 11.05),*,(* - *),1.04,(0.77 - 1.39)
Louisiana,4.12,(3.46 - 4.91),5.32,(4.41 - 6.42),0.13,(0.09 - 0.21),0.89,(0.75 - 1.07)
Regions 1 and 3,3.40,(2.43 - 4.75),4.14,(2.85 - 5.97),*,(* - *),0.73,(0.54 - 1.00)
Regions 2 and 9,4.41,(3.34 - 5.81),6.78,(5.03 - 9.07),*,(* - *),1.16,(0.89 - 1.50)
"Regions 4, 5, and 6",3.57,(2.64 - 4.81),4.77,(3.37 - 6.71),*,(* - *),0.81,(0.60 - 1.09)
Regions 7 and 8,4.26,(3.06 - 5.92),4.81,(3.39 - 6.78),*,(* - *),0.83,(0.61 - 1.13)
Region 10 (Jefferson),5.93,(4.07 - 8.57),6.37,(4.22 - 9.53),*,(* - *),0.86,(0.61 - 1.20)
Maine,5.78,(4.96 - 6.72),9.06,(7.56 - 10.82),0.16,(0.11 - 0.24),1.14,(0.96 - 1.35)
Aroostook/Downeast,4.64,(3.32 - 6.47),7.09,(4.95 - 10.06),*,(* - *),0.88,(0.65 - 1.21)
Central,5.03,(3.59 - 7.00),9.99,(6.84 - 14.35),*,(* - *),1.24,(0.89 - 1.72)
Cumberland,6.24,(4.74 - 8.19),8.48,(5.87 - 12.11),*,(* - *),1.15,(0.84 - 1.59)
Midcoast,5.07,(3.51 - 7.27),8.50,(5.67 - 12.54),*,(* - *),0.92,(0.65 - 1.29)
Penquis,5.47,(3.89 - 7.65),9.04,(6.26 - 12.89),*,(* - *),1.31,(0.96 - 1.78)
Western,6.22,(4.66 - 8.26),9.17,(6.20 - 13.36),*,(* - *),1.14,(0.83 - 1.57)
York,6.95,(5.16 - 9.31),11.51,(7.78 - 16.72),*,(* - *),1.29,(0.92 - 1.81)
Maryland,5.77,(4.90 - 6.78),7.69,(6.38 - 9.24),0.12,(0.08 - 0.18),1.13,(0.95 - 1.34)
Anne Arundel,5.59,(3.86 - 8.03),7.82,(5.24 - 11.50),*,(* - *),1.08,(0.77 - 1.51)
Baltimore City,5.69,(4.02 - 8.00),6.85,(4.58 - 10.14),*,(* - *),1.21,(0.85 - 1.70)
Baltimore County,6.39,(4.49 - 9.01),10.64,(7.44 - 15.00),*,(* - *),1.33,(0.98 - 1.82)
Montgomery,6.59,(4.75 - 9.06),8.33,(5.73 - 11.96),*,(* - *),1.06,(0.77 - 1.46)
North Central,5.55,(3.93 - 7.80),8.63,(5.58 - 13.11),*,(* - *),1.11,(0.77 - 1.59)
Northeast,5.22,(3.61 - 7.49),6.82,(4.48 - 10.24),*,(* - *),0.91,(0.65 - 1.28)
Prince George's,6.18,(4.35 - 8.72),7.33,(5.01 - 10.61),*,(* - *),1.35,(0.96 - 1.89)
South,4.70,(3.25 - 6.75),5.94,(3.94 - 8.87),*,(* - *),0.93,(0.65 - 1.31)
West,4.72,(3.27 - 6.78),6.73,(4.49 - 9.96),*,(* - *),0.95,(0.68 - 1.34)
Massachusetts,7.61,(6.63 - 8.73),9.84,(8.17 - 11.82),0.18,(0.12 - 0.27),1.44,(1.21 - 1.72)
Boston,5.56,(3.78 - 8.13),6.84,(4.58 - 10.10),*,(* - *),1.35,(0.97 - 1.89)
Central,8.91,(6.69 - 11.77),9.15,(6.10 - 13.50),*,(* - *),1.33,(0.95 - 1.86)
Metrowest,6.76,(5.22 - 8.70),12.24,(8.73 - 16.92),*,(* - *),1.75,(1.29 - 2.37)
Northeast,7.43,(5.69 - 9.66),9.62,(6.89 - 13.28),*,(* - *),1.21,(0.91 - 1.61)
Southeast,8.59,(6.55 - 11.19),9.42,(6.33 - 13.79),*,(* - *),1.27,(0.92 - 1.76)
Western,8.10,(6.05 - 10.76),11.32,(7.88 - 15.99),*,(* - *),1.78,(1.30 - 2.43)
Michigan,5.96,(5.46 - 6.51),8.63,(7.81 - 9.53),0.15,(0.11 - 0.21),1.38,(1.24 - 1.53)
Detroit City,6.47,(5.13 - 8.13),7.09,(5.36 - 9.31),*,(* - *),1.38,(1.07 - 1.78)
Genesee,9.76,(7.51 - 12.59),9.55,(6.71 - 13.41),*,(* - *),1.47,(1.08 - 1.99)
Kalamazoo,5.01,(3.90 - 6.43),10.11,(7.41 - 13.64),*,(* - *),1.62,(1.23 - 2.13)
Kent,4.87,(3.68 - 6.42),8.02,(5.95 - 10.74),*,(* - *),1.34,(1.03 - 1.75)
Lakeshore,5.68,(4.46 - 7.21),11.10,(8.40 - 14.52),*,(* - *),1.72,(1.33 - 2.23)
Macomb,5.98,(4.72 - 7.53),7.89,(5.95 - 10.38),*,(* - *),1.09,(0.85 - 1.39)
Mid South,5.90,(4.73 - 7.34),8.29,(6.37 - 10.72),0.15,(0.09 - 0.22),1.48,(1.16 - 1.89)
Northern,6.47,(5.05 - 8.25),8.28,(6.09 - 11.16),*,(* - *),1.40,(1.05 - 1.85)
Oakland,4.95,(3.97 - 6.15),9.50,(7.45 - 12.04),0.14,(0.09 - 0.23),1.33,(1.05 - 1.67)
Pathways and Western,5.99,(4.39 - 8.12),10.27,(7.42 - 14.04),*,(* - *),1.65,(1.23 - 2.21)
Riverhaven,5.47,(4.05 - 7.35),6.04,(4.20 - 8.62),*,(* - *),0.89,(0.66 - 1.22)
Saginaw,7.46,(5.48 - 10.09),8.15,(5.63 - 11.66),*,(* - *),1.23,(0.90 - 1.68)
Southeast,5.43,(4.40 - 6.68),8.25,(6.45 - 10.49),0.14,(0.09 - 0.22),1.18,(0.94 - 1.48)
St. Clair,5.99,(4.54 - 7.88),8.79,(6.16 - 12.41),*,(* - *),1.22,(0.90 - 1.64)
Washtenaw,7.83,(6.15 - 9.93),8.42,(6.13 - 11.47),*,(* - *),1.85,(1.39 - 2.45)
Minnesota,4.98,(4.26 - 5.80),7.74,(6.46 - 9.24),0.13,(0.09 - 0.20),1.18,(0.99 - 1.40)
Regions 1 and 2,5.40,(3.85 - 7.53),8.12,(5.36 - 12.10),*,(* - *),1.15,(0.80 - 1.63)
Regions 3 and 4,5.16,(3.89 - 6.82),7.88,(5.45 - 11.26),*,(* - *),1.34,(0.96 - 1.86)
Regions 5 and 6,4.40,(3.26 - 5.91),8.00,(5.85 - 10.84),*,(* - *),1.21,(0.91 - 1.60)
Region 7A (Hennepin),4.42,(3.26 - 5.96),7.40,(5.30 - 10.22),*,(* - *),1.08,(0.81 - 1.45)
Region 7B (Ramsey),6.00,(4.24 - 8.44),6.68,(4.55 - 9.70),*,(* - *),1.06,(0.76 - 1.48)
Region 7C,5.23,(3.94 - 6.90),8.02,(5.65 - 11.27),*,(* - *),1.18,(0.87 - 1.59)
Mississippi,4.25,(3.60 - 5.00),4.88,(4.08 - 5.82),0.13,(0.09 - 0.20),0.86,(0.72 - 1.02)
Region 1,4.90,(3.65 - 6.55),5.33,(3.80 - 7.43),*,(* - *),0.88,(0.65 - 1.17)
Region 2,3.06,(2.09 - 4.45),4.68,(3.18 - 6.85),*,(* - *),0.87,(0.62 - 1.22)
