State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
District of Columbia,12.81,(10.81 - 15.11),22.60,(19.72 - 25.76),9.21,(7.40 - 11.40),11.62,(9.94 - 13.54)
Ward 1,12.23,(9.00 - 16.42),20.63,(15.97 - 26.24),9.92,(6.91 - 14.04),11.92,(8.94 - 15.71)
Ward 2,*,(* - *),20.91,(16.40 - 26.28),8.63,(5.81 - 12.63),11.75,(8.86 - 15.44)
Ward 3,11.35,(8.16 - 15.58),20.45,(16.22 - 25.44),7.17,(4.86 - 10.47),9.43,(7.04 - 12.53)
Ward 4,13.25,(9.89 - 17.52),*,(* - *),8.37,(5.60 - 12.33),10.36,(7.50 - 14.15)
Ward 5,12.79,(9.48 - 17.04),*,(* - *),9.55,(6.27 - 14.29),12.20,(8.80 - 16.68)
Ward 6,11.69,(8.56 - 15.77),22.56,(17.53 - 28.52),9.14,(6.30 - 13.07),10.92,(8.05 - 14.64)
Ward 7,13.67,(10.69 - 17.33),*,(* - *),10.47,(7.41 - 14.60),13.07,(9.98 - 16.95)
Ward 8,13.62,(10.35 - 17.72),*,(* - *),11.37,(7.84 - 16.21),14.15,(10.68 - 18.52)
Florida,9.22,(8.31 - 10.23),19.13,(17.69 - 20.67),6.70,(5.90 - 7.59),8.31,(7.57 - 9.12)
Region A - Northwest,8.96,(7.48 - 10.69),21.17,(18.07 - 24.65),7.33,(5.76 - 9.28),9.63,(8.01 - 11.54)
Circuit 1,8.20,(6.31 - 10.59),20.54,(16.20 - 25.68),6.84,(4.83 - 9.60),8.91,(6.79 - 11.61)
Circuit 2,9.46,(7.04 - 12.61),22.58,(17.71 - 28.34),7.86,(5.40 - 11.31),11.06,(8.35 - 14.52)
Circuit 14,10.22,(7.54 - 13.71),*,(* - *),7.82,(5.26 - 11.47),9.47,(6.74 - 13.14)
Region B - Northeast,9.88,(8.35 - 11.66),21.15,(18.37 - 24.22),7.56,(6.12 - 9.30),9.63,(8.17 - 11.31)
Circuits 3 and 8,9.42,(7.17 - 12.29),21.40,(16.86 - 26.76),7.49,(5.19 - 10.70),10.38,(7.85 - 13.59)
Circuit 4,10.44,(8.22 - 13.19),21.22,(17.02 - 26.13),8.61,(6.37 - 11.54),10.43,(8.16 - 13.24)
Circuit 7,9.31,(7.07 - 12.18),20.79,(16.30 - 26.14),6.35,(4.47 - 8.95),8.18,(6.16 - 10.79)
Region C - Central,8.74,(7.54 - 10.10),18.56,(16.50 - 20.81),6.24,(5.22 - 7.45),7.81,(6.79 - 8.97)
Circuit 5,9.20,(7.04 - 11.95),19.25,(15.23 - 24.03),5.91,(4.21 - 8.25),7.37,(5.57 - 9.68)
Circuit 9,7.91,(6.08 - 10.23),17.32,(14.26 - 20.88),6.32,(4.64 - 8.56),7.92,(6.22 - 10.03)
Circuit 10,8.02,(6.07 - 10.54),16.28,(12.71 - 20.62),5.38,(3.70 - 7.76),6.83,(5.05 - 9.17)
Circuit 18,8.92,(6.88 - 11.48),20.91,(16.73 - 25.82),6.92,(5.02 - 9.46),8.69,(6.71 - 11.20)
Circuit 19,10.72,(8.10 - 14.06),19.61,(15.02 - 25.18),6.56,(4.53 - 9.39),8.07,(5.91 - 10.93)
Region D - Southeast,8.21,(6.74 - 9.97),16.54,(14.16 - 19.22),5.96,(4.71 - 7.51),7.21,(5.97 - 8.69)
Circuit 15 (Palm Beach),7.83,(5.92 - 10.28),16.41,(12.84 - 20.74),5.58,(3.87 - 7.97),6.81,(5.03 - 9.14)
Circuit 17 (Broward),8.47,(6.64 - 10.74),16.62,(13.67 - 20.06),6.25,(4.71 - 8.24),7.51,(5.97 - 9.42)
Region E - Sun Coast,9.98,(8.63 - 11.52),21.06,(18.72 - 23.61),7.52,(6.31 - 8.94),9.07,(7.88 - 10.42)
Circuit 6,9.50,(7.34 - 12.22),20.24,(16.36 - 24.77),6.83,(5.06 - 9.17),8.28,(6.46 - 10.56)
Circuit 12,11.41,(8.70 - 14.82),23.26,(18.14 - 29.30),8.27,(5.77 - 11.70),9.78,(7.20 - 13.16)
Circuit 13 (Hillsborough),8.98,(7.02 - 11.41),19.74,(16.35 - 23.63),7.30,(5.45 - 9.73),9.05,(7.19 - 11.35)
Circuit 20,10.94,(8.43 - 14.09),22.42,(17.80 - 27.82),8.04,(5.89 - 10.87),9.55,(7.33 - 12.36)
Region F - Southern (Circuits 11 and 16),9.56,(7.61 - 11.94),16.20,(13.56 - 19.25),5.76,(4.33 - 7.63),7.15,(5.73 - 8.89)
Georgia,8.57,(7.19 - 10.19),18.02,(15.61 - 20.71),5.34,(4.22 - 6.75),7.21,(6.07 - 8.54)
Region 1,8.00,(6.06 - 10.49),17.16,(13.36 - 21.77),4.58,(3.16 - 6.58),6.23,(4.68 - 8.25)
Region 2,7.62,(5.58 - 10.34),16.76,(12.47 - 22.15),4.29,(2.72 - 6.70),6.47,(4.61 - 9.03)
Region 3,9.63,(7.44 - 12.38),19.67,(15.92 - 24.06),6.97,(4.99 - 9.64),8.63,(6.64 - 11.15)
Region 4,8.93,(6.40 - 12.32),*,(* - *),5.00,(3.16 - 7.84),7.11,(4.91 - 10.18)
Region 5,7.97,(5.81 - 10.83),17.62,(13.69 - 22.38),4.73,(3.05 - 7.28),6.99,(5.08 - 9.53)
Region 6,8.50,(6.31 - 11.36),17.99,(13.40 - 23.72),4.65,(3.08 - 6.99),6.75,(4.88 - 9.26)
Hawaii,10.19,(8.30 - 12.44),22.26,(19.27 - 25.58),8.93,(7.24 - 10.97),10.75,(9.13 - 12.62)
Hawaii Island,12.50,(9.22 - 16.73),*,(* - *),13.61,(9.64 - 18.88),15.72,(11.80 - 20.65)
Honolulu,9.33,(7.23 - 11.95),20.24,(16.95 - 23.98),7.18,(5.49 - 9.34),9.01,(7.36 - 10.98)
Kauai and Maui,11.79,(8.94 - 15.40),26.13,(20.86 - 32.19),12.60,(9.21 - 17.02),14.23,(10.85 - 18.44)
Kauai,11.35,(8.02 - 15.82),*,(* - *),*,(* - *),*,(* - *)
Maui,12.00,(8.74 - 16.27),*,(* - *),*,(* - *),14.01,(10.08 - 19.14)
Idaho,10.23,(8.67 - 12.04),19.11,(16.68 - 21.79),7.27,(5.93 - 8.88),9.07,(7.78 - 10.56)
Region 1,12.16,(9.12 - 16.04),22.75,(17.56 - 28.92),8.52,(5.89 - 12.17),10.33,(7.62 - 13.86)
Region 2,*,(* - *),*,(* - *),7.69,(5.04 - 11.55),10.18,(7.32 - 13.99)
Region 3,9.39,(6.99 - 12.50),17.42,(13.40 - 22.35),6.41,(4.42 - 9.19),8.03,(5.97 - 10.73)
Region 4,11.31,(8.81 - 14.41),22.82,(18.83 - 27.37),8.70,(6.52 - 11.53),10.65,(8.48 - 13.29)
Region 5,10.05,(7.38 - 13.54),17.50,(13.03 - 23.08),6.70,(4.42 - 10.03),8.23,(5.82 - 11.52)
Region 6,9.95,(7.39 - 13.27),17.12,(12.77 - 22.56),6.10,(4.09 - 8.99),7.96,(5.80 - 10.82)
Region 7,7.79,(5.66 - 10.62),13.46,(10.06 - 17.77),4.53,(2.95 - 6.89),6.31,(4.57 - 8.64)
Illinois,9.82,(8.85 - 10.88),20.17,(18.70 - 21.72),5.65,(4.90 - 6.52),7.87,(7.18 - 8.62)
Region I (Cook),10.77,(9.27 - 12.48),22.01,(19.73 - 24.47),7.48,(6.13 - 9.09),9.57,(8.31 - 11.00)
Region II,9.39,(7.97 - 11.02),18.90,(16.72 - 21.30),4.34,(3.44 - 5.47),6.53,(5.62 - 7.58)
Region III,8.65,(6.89 - 10.80),19.15,(16.27 - 22.40),4.49,(3.39 - 5.93),7.20,(5.99 - 8.63)
Region IV,8.53,(6.53 - 11.06),16.97,(13.72 - 20.81),3.84,(2.74 - 5.36),5.86,(4.62 - 7.42)
Region V,9.36,(7.46 - 11.68),21.01,(17.77 - 24.66),5.08,(3.81 - 6.75),7.58,(6.23 - 9.20)
Indiana,9.96,(8.45 - 11.72),20.33,(17.81 - 23.10),6.25,(5.04 - 7.72),8.31,(7.11 - 9.68)
Central,10.24,(7.85 - 13.27),19.57,(15.68 - 24.14),6.48,(4.56 - 9.13),8.22,(6.24 - 10.75)
East,9.86,(7.16 - 13.43),20.13,(15.33 - 25.97),5.57,(3.64 - 8.44),7.80,(5.64 - 10.71)
North Central,10.11,(7.52 - 13.46),20.09,(15.41 - 25.75),6.30,(4.23 - 9.28),8.26,(6.02 - 11.23)
Northeast,9.59,(7.09 - 12.86),*,(* - *),5.99,(3.98 - 8.94),7.95,(5.71 - 10.96)
Northwest,9.58,(7.13 - 12.76),19.73,(14.80 - 25.81),6.24,(4.12 - 9.34),8.16,(5.85 - 11.28)
Southeast,11.10,(8.31 - 14.67),21.13,(16.22 - 27.06),7.04,(4.79 - 10.25),8.82,(6.44 - 11.95)
Southwest,8.21,(5.89 - 11.33),*,(* - *),4.53,(2.86 - 7.11),6.39,(4.41 - 9.16)
West,10.06,(7.52 - 13.32),23.42,(18.45 - 29.26),6.86,(4.75 - 9.80),10.31,(7.89 - 13.36)
Iowa,9.32,(7.76 - 11.15),13.86,(11.75 - 16.27),3.31,(2.56 - 4.29),4.91,(4.11 - 5.87)
Central,11.16,(8.25 - 14.93),15.11,(11.57 - 19.49),4.07,(2.73 - 6.02),5.53,(4.06 - 7.51)
North Central,8.44,(6.15 - 11.48),13.13,(9.50 - 17.86),2.76,(1.71 - 4.44),4.66,(3.28 - 6.57)
Northeast,9.69,(7.38 - 12.63),15.79,(12.40 - 19.90),3.65,(2.49 - 5.32),5.53,(4.21 - 7.23)
Northwest,8.56,(6.27 - 11.58),10.42,(7.45 - 14.39),2.42,(1.53 - 3.80),3.57,(2.51 - 5.06)
Southeast,8.77,(6.63 - 11.52),14.35,(11.03 - 18.46),3.48,(2.35 - 5.14),5.20,(3.90 - 6.91)
Southwest,8.36,(5.94 - 11.63),12.02,(8.40 - 16.92),2.81,(1.74 - 4.51),4.09,(2.79 - 5.97)
Kansas,8.89,(7.46 - 10.57),16.66,(14.31 - 19.30),4.84,(3.76 - 6.21),6.72,(5.61 - 8.02)
Kansas City Metro,9.63,(7.53 - 12.24),19.76,(15.95 - 24.20),5.63,(4.04 - 7.81),7.88,(6.18 - 9.99)
Northeast,8.50,(6.23 - 11.50),14.96,(11.16 - 19.77),4.35,(2.83 - 6.63),6.22,(4.47 - 8.58)
South Central,8.81,(6.43 - 11.96),15.62,(11.44 - 20.96),4.32,(2.73 - 6.77),6.09,(4.26 - 8.66)
Southeast,9.21,(6.57 - 12.75),*,(* - *),5.05,(3.15 - 7.98),6.81,(4.68 - 9.83)
West,7.98,(5.82 - 10.84),13.22,(9.65 - 17.84),3.59,(2.28 - 5.61),5.07,(3.55 - 7.20)
Wichita (Sedgwick),8.44,(6.18 - 11.44),15.52,(11.86 - 20.07),4.88,(3.17 - 7.44),6.44,(4.60 - 8.93)
Kentucky,8.03,(6.69 - 9.61),18.22,(15.79 - 20.92),5.24,(4.14 - 6.61),7.02,(5.90 - 8.33)
"Adanta, Cumberland River, and Lifeskills",7.10,(5.24 - 9.55),14.62,(10.95 - 19.26),3.97,(2.64 - 5.93),5.41,(3.92 - 7.43)
"Bluegrass, Comprehend, and North Key",8.36,(6.39 - 10.87),19.82,(16.19 - 24.03),5.96,(4.29 - 8.23),7.96,(6.23 - 10.13)
Communicare and River Valley,8.15,(5.94 - 11.09),17.65,(12.98 - 23.53),5.07,(3.26 - 7.81),6.79,(4.75 - 9.60)
Four Rivers and Pennyroyal,8.80,(6.35 - 12.06),*,(* - *),5.18,(3.35 - 7.92),7.19,(5.06 - 10.12)
"Kentucky River, Mountain, and Pathways",7.56,(5.43 - 10.43),14.44,(10.66 - 19.28),3.79,(2.43 - 5.89),5.21,(3.66 - 7.36)
Seven Counties,8.17,(6.07 - 10.92),20.73,(16.34 - 25.94),6.19,(4.24 - 8.95),8.06,(5.99 - 10.75)
Louisiana,7.69,(6.41 - 9.21),18.24,(15.86 - 20.88),4.52,(3.52 - 5.77),6.72,(5.69 - 7.91)
Regions 1 and 3,7.19,(5.25 - 9.77),18.83,(14.58 - 23.97),4.93,(3.32 - 7.28),7.04,(5.24 - 9.40)
Regions 2 and 9,8.29,(6.32 - 10.81),19.65,(16.06 - 23.82),4.71,(3.31 - 6.68),7.29,(5.76 - 9.18)
"Regions 4, 5, and 6",7.00,(5.23 - 9.31),16.40,(12.77 - 20.82),3.98,(2.71 - 5.83),5.95,(4.49 - 7.85)
Regions 7 and 8,8.14,(5.99 - 10.97),17.75,(14.00 - 22.24),4.19,(2.78 - 6.28),6.49,(4.89 - 8.57)
Region 10 (Jefferson),7.89,(5.67 - 10.89),*,(* - *),5.23,(3.32 - 8.15),7.04,(4.88 - 10.06)
Maine,10.83,(9.20 - 12.72),29.40,(26.41 - 32.58),8.43,(6.89 - 10.28),11.02,(9.50 - 12.75)
Aroostook/Downeast,9.33,(6.92 - 12.46),23.11,(18.43 - 28.56),6.69,(4.61 - 9.61),8.65,(6.47 - 11.48)
Central,11.05,(8.34 - 14.49),32.18,(26.19 - 38.83),8.86,(6.24 - 12.44),11.71,(8.97 - 15.15)
Cumberland,11.79,(9.08 - 15.18),34.78,(29.21 - 40.80),9.85,(7.20 - 13.33),12.98,(10.25 - 16.30)
Midcoast,10.92,(8.03 - 14.69),*,(* - *),7.71,(5.27 - 11.16),9.83,(7.25 - 13.19)
Penquis,10.16,(7.58 - 13.50),26.22,(21.08 - 32.11),7.66,(5.25 - 11.05),10.37,(7.82 - 13.63)
Western,10.77,(8.21 - 14.01),29.51,(23.85 - 35.88),8.81,(6.25 - 12.30),11.46,(8.76 - 14.85)
York,10.99,(8.29 - 14.42),28.76,(22.97 - 35.35),8.31,(5.71 - 11.96),10.68,(7.94 - 14.21)
Maryland,9.71,(8.16 - 11.51),19.79,(17.10 - 22.79),5.24,(4.05 - 6.75),7.34,(6.11 - 8.79)
Anne Arundel,9.25,(6.69 - 12.67),*,(* - *),4.54,(2.80 - 7.26),6.63,(4.61 - 9.46)
Baltimore City,9.59,(6.97 - 13.05),*,(* - *),6.66,(4.28 - 10.22),9.28,(6.66 - 12.78)
Baltimore County,11.97,(8.92 - 15.88),*,(* - *),6.80,(4.52 - 10.11),9.03,(6.56 - 12.32)
Montgomery,9.12,(6.64 - 12.39),17.29,(13.06 - 22.54),4.26,(2.71 - 6.63),5.90,(4.17 - 8.28)
North Central,8.83,(6.37 - 12.12),*,(* - *),4.62,(2.89 - 7.29),6.71,(4.67 - 9.56)
Northeast,10.42,(7.59 - 14.14),*,(* - *),5.40,(3.47 - 8.32),7.51,(5.29 - 10.56)
Prince George's,9.44,(6.90 - 12.79),17.06,(12.80 - 22.36),4.91,(3.12 - 7.64),7.04,(5.04 - 9.76)
South,9.22,(6.73 - 12.51),18.06,(13.41 - 23.87),4.94,(3.16 - 7.65),6.88,(4.87 - 9.62)
West,9.14,(6.66 - 12.43),*,(* - *),4.77,(3.09 - 7.29),6.89,(4.93 - 9.56)
Massachusetts,11.86,(10.20 - 13.74),28.80,(25.86 - 31.92),8.17,(6.75 - 9.86),11.27,(9.87 - 12.84)
Boston,10.59,(7.79 - 14.24),24.53,(19.14 - 30.86),9.59,(6.53 - 13.87),12.37,(9.18 - 16.47)
Central,11.77,(8.88 - 15.44),*,(* - *),7.38,(5.10 - 10.57),10.75,(8.18 - 14.00)
Metrowest,11.18,(8.72 - 14.24),27.38,(22.52 - 32.84),6.90,(5.00 - 9.45),9.77,(7.72 - 12.30)
Northeast,11.32,(8.71 - 14.59),29.91,(24.68 - 35.72),7.94,(5.63 - 11.09),10.93,(8.48 - 13.99)
Southeast,13.12,(10.17 - 16.77),30.51,(25.11 - 36.51),8.76,(6.40 - 11.87),11.70,(9.23 - 14.72)
Western,12.93,(9.81 - 16.86),30.69,(25.12 - 36.88),9.51,(6.74 - 13.25),13.25,(10.35 - 16.80)
Michigan,10.70,(9.76 - 11.72),22.49,(21.02 - 24.04),7.85,(6.99 - 8.81),9.99,(9.20 - 10.84)
Detroit City,11.71,(9.36 - 14.55),24.26,(20.64 - 28.29),12.59,(9.68 - 16.21),14.49,(11.79 - 17.69)
Genesee,13.43,(10.41 - 17.18),27.42,(22.53 - 32.92),11.39,(8.38 - 15.31),13.65,(10.66 - 17.32)
Kalamazoo,10.38,(8.30 - 12.91),19.97,(16.12 - 24.48),7.15,(5.32 - 9.54),9.15,(7.24 - 11.50)
Kent,9.56,(7.32 - 12.38),21.09,(17.16 - 25.65),6.81,(4.98 - 9.25),8.95,(7.04 - 11.31)
Lakeshore,11.63,(9.27 - 14.49),24.09,(20.08 - 28.61),7.75,(5.79 - 10.30),10.27,(8.25 - 12.71)
Macomb,10.22,(8.09 - 12.82),21.82,(18.15 - 26.00),7.35,(5.51 - 9.74),9.14,(7.28 - 11.43)
Mid South,9.96,(7.93 - 12.45),22.59,(19.18 - 26.40),7.32,(5.54 - 9.61),9.96,(8.16 - 12.10)
Northern,11.19,(8.94 - 13.91),23.31,(19.52 - 27.57),7.76,(5.84 - 10.23),10.07,(8.13 - 12.42)
Oakland,10.25,(8.45 - 12.38),22.46,(19.10 - 26.22),7.60,(5.83 - 9.86),9.42,(7.67 - 11.51)
Pathways and Western,10.43,(7.87 - 13.69),22.58,(18.32 - 27.48),7.73,(5.43 - 10.90),10.05,(7.68 - 13.05)
