State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 6 (Santa Clara),8.04,(5.88 - 10.91),19.31,(15.61 - 23.63),6.06,(4.54 - 8.05),7.80,(6.25 - 9.71)
Region 7R (Contra Costa),8.70,(6.33 - 11.86),21.26,(17.13 - 26.06),7.13,(5.32 - 9.50),9.12,(7.27 - 11.40)
Region 8R (Alameda),8.42,(6.26 - 11.23),21.41,(17.60 - 25.78),7.29,(5.53 - 9.55),9.24,(7.48 - 11.35)
Region 9R (San Mateo),9.24,(6.70 - 12.63),22.36,(17.98 - 27.45),6.89,(5.09 - 9.27),8.70,(6.84 - 11.02)
Region 10,10.45,(7.75 - 13.96),24.26,(20.00 - 29.10),8.24,(6.11 - 11.02),11.00,(8.87 - 13.58)
Region 11 (Los Angeles),8.32,(7.15 - 9.66),19.64,(17.84 - 21.58),7.49,(6.47 - 8.65),9.41,(8.46 - 10.46)
LA SPA 1 and 5,8.68,(6.29 - 11.88),21.00,(16.87 - 25.82),7.76,(5.77 - 10.35),9.75,(7.76 - 12.18)
LA SPA 2,8.72,(6.53 - 11.56),20.31,(16.78 - 24.37),7.18,(5.46 - 9.38),9.10,(7.41 - 11.14)
LA SPA 3,8.18,(6.04 - 11.00),19.68,(16.28 - 23.60),6.07,(4.53 - 8.08),8.21,(6.65 - 10.08)
LA SPA 4,8.98,(6.51 - 12.26),20.77,(16.78 - 25.41),9.06,(6.91 - 11.79),10.69,(8.59 - 13.24)
LA SPA 6,6.81,(4.88 - 9.42),17.01,(13.67 - 20.97),7.82,(5.82 - 10.44),9.75,(7.80 - 12.13)
LA SPA 7,8.83,(6.48 - 11.93),19.69,(16.03 - 23.96),7.29,(5.45 - 9.67),9.45,(7.63 - 11.64)
LA SPA 8,8.02,(5.93 - 10.77),19.11,(15.41 - 23.46),8.08,(6.09 - 10.65),9.77,(7.80 - 12.17)
Region 12R,9.17,(6.65 - 12.53),20.20,(16.06 - 25.09),7.78,(5.75 - 10.44),9.81,(7.75 - 12.35)
Regions 13 and 19R,8.16,(6.09 - 10.85),18.83,(15.62 - 22.52),7.96,(6.16 - 10.23),9.82,(8.07 - 11.91)
Region 13 (Riverside),8.19,(5.99 - 11.10),18.83,(15.40 - 22.81),8.01,(6.10 - 10.44),9.84,(7.99 - 12.08)
Region 19R (Imperial),7.84,(5.67 - 10.73),18.86,(15.09 - 23.31),7.31,(5.36 - 9.89),9.53,(7.57 - 11.93)
Region 14 (Orange),8.01,(6.12 - 10.42),18.90,(15.91 - 22.30),6.59,(5.14 - 8.43),8.42,(6.98 - 10.12)
Region 15R (Fresno),7.94,(5.71 - 10.94),19.95,(16.08 - 24.48),7.72,(5.74 - 10.30),10.01,(8.01 - 12.44)
Region 16R (San Diego),8.81,(6.81 - 11.33),23.25,(19.61 - 27.33),9.02,(7.08 - 11.43),11.49,(9.62 - 13.67)
Region 17R,9.47,(7.14 - 12.46),20.13,(16.61 - 24.17),7.83,(5.90 - 10.32),10.12,(8.24 - 12.38)
Region 18R (San Bernardino),8.18,(6.15 - 10.80),17.07,(14.04 - 20.60),6.58,(5.01 - 8.61),8.52,(6.96 - 10.39)
Region 20R,9.10,(6.69 - 12.26),18.91,(15.15 - 23.35),7.55,(5.64 - 10.02),9.54,(7.62 - 11.89)
Region 21R,9.29,(6.64 - 12.84),22.69,(18.17 - 27.94),8.44,(6.32 - 11.19),11.03,(8.81 - 13.73)
Colorado,9.91,(8.21 - 11.91),25.55,(22.82 - 28.48),8.39,(6.91 - 10.15),10.88,(9.48 - 12.47)
Region 1,12.04,(8.71 - 16.41),28.34,(23.26 - 34.03),9.35,(6.85 - 12.65),12.69,(10.17 - 15.72)
Regions 2 and 7,9.79,(7.67 - 12.43),26.00,(22.55 - 29.78),8.50,(6.66 - 10.79),10.90,(9.14 - 12.94)
Region 3,8.91,(6.47 - 12.15),24.23,(19.56 - 29.61),7.79,(5.79 - 10.42),10.32,(8.24 - 12.85)
Region 4,9.54,(6.65 - 13.49),21.17,(16.53 - 26.70),7.46,(5.28 - 10.45),9.54,(7.28 - 12.40)
Regions 5 and 6,9.49,(6.70 - 13.29),23.44,(18.63 - 29.04),7.96,(5.72 - 10.98),10.08,(7.80 - 12.94)
Connecticut,7.47,(6.12 - 9.10),22.85,(20.31 - 25.60),7.47,(6.09 - 9.12),9.60,(8.29 - 11.10)
Eastern,7.75,(5.35 - 11.12),23.77,(19.10 - 29.18),8.25,(5.89 - 11.43),10.95,(8.58 - 13.89)
North Central,6.59,(4.83 - 8.94),20.95,(17.43 - 24.98),6.76,(4.99 - 9.10),8.67,(6.92 - 10.81)
Northwestern,7.89,(5.63 - 10.96),22.64,(18.45 - 27.45),7.41,(5.41 - 10.09),9.39,(7.39 - 11.86)
South Central,8.22,(5.97 - 11.22),24.59,(20.62 - 29.05),7.81,(5.86 - 10.35),10.16,(8.25 - 12.45)
Southwest,7.32,(5.26 - 10.08),22.82,(18.31 - 28.06),7.67,(5.53 - 10.54),9.61,(7.45 - 12.31)
Delaware,7.55,(6.17 - 9.21),22.13,(19.58 - 24.92),6.81,(5.52 - 8.38),8.98,(7.74 - 10.41)
Kent,8.00,(5.80 - 10.94),23.29,(19.13 - 28.05),6.99,(5.10 - 9.51),9.50,(7.57 - 11.86)
New Castle (excluding Wilmington City),7.36,(5.65 - 9.55),22.30,(19.07 - 25.92),6.48,(4.91 - 8.52),8.87,(7.34 - 10.70)
Sussex,7.97,(5.75 - 10.93),20.82,(16.80 - 25.52),6.76,(4.95 - 9.17),8.33,(6.53 - 10.58)
Wilmington City,6.78,(4.70 - 9.71),21.13,(16.79 - 26.24),8.52,(6.14 - 11.71),10.25,(7.92 - 13.18)
District of Columbia,5.56,(4.46 - 6.90),20.63,(18.27 - 23.22),10.24,(8.55 - 12.22),12.11,(10.58 - 13.84)
Ward 1,6.16,(4.18 - 8.99),19.84,(15.84 - 24.57),11.30,(8.40 - 15.05),12.90,(10.15 - 16.25)
Ward 2,*,(* - *),24.07,(19.71 - 29.03),10.68,(7.91 - 14.29),14.10,(11.48 - 17.21)
Ward 3,6.83,(4.67 - 9.90),22.94,(18.81 - 27.68),9.30,(6.90 - 12.42),11.62,(9.30 - 14.43)
Ward 4,6.37,(4.39 - 9.16),19.22,(14.91 - 24.43),8.99,(6.52 - 12.29),10.35,(7.94 - 13.38)
Ward 5,4.89,(3.34 - 7.11),19.27,(15.16 - 24.19),9.72,(6.99 - 13.38),11.46,(8.86 - 14.69)
Ward 6,5.23,(3.58 - 7.56),21.40,(17.01 - 26.56),11.46,(8.53 - 15.22),12.77,(9.99 - 16.20)
Ward 7,5.37,(3.77 - 7.59),18.22,(14.32 - 22.90),10.77,(7.99 - 14.37),11.95,(9.35 - 15.15)
Ward 8,4.77,(3.35 - 6.75),16.65,(13.15 - 20.85),9.78,(7.10 - 13.33),11.22,(8.72 - 14.33)
Florida,6.99,(6.21 - 7.85),17.92,(16.64 - 19.28),7.15,(6.38 - 7.99),8.54,(7.84 - 9.30)
Region A - Northwest,7.18,(5.84 - 8.81),19.41,(16.86 - 22.25),7.62,(6.28 - 9.22),9.59,(8.28 - 11.08)
Circuit 1,6.90,(5.15 - 9.20),19.24,(15.65 - 23.42),7.25,(5.52 - 9.47),9.06,(7.33 - 11.15)
Circuit 2,6.81,(4.86 - 9.45),20.19,(16.25 - 24.79),8.40,(6.17 - 11.34),10.97,(8.77 - 13.64)
Circuit 14,8.32,(5.95 - 11.50),18.24,(14.21 - 23.10),7.55,(5.56 - 10.17),9.01,(7.04 - 11.48)
Region B - Northeast,7.52,(6.24 - 9.05),18.56,(16.32 - 21.04),7.68,(6.42 - 9.16),9.34,(8.14 - 10.69)
Circuits 3 and 8,6.43,(4.67 - 8.78),17.48,(14.13 - 21.42),7.67,(5.71 - 10.21),9.70,(7.77 - 12.05)
Circuit 4,8.04,(6.14 - 10.47),19.26,(15.80 - 23.26),8.18,(6.28 - 10.59),9.78,(7.93 - 12.00)
Circuit 7,7.44,(5.45 - 10.07),18.73,(15.02 - 23.10),7.10,(5.39 - 9.29),8.57,(6.85 - 10.67)
Region C - Central,7.17,(6.10 - 8.40),18.73,(16.91 - 20.68),7.05,(6.07 - 8.18),8.54,(7.61 - 9.57)
Circuit 5,7.00,(5.12 - 9.51),16.83,(13.67 - 20.55),6.88,(5.27 - 8.95),7.97,(6.38 - 9.92)
Circuit 9,6.62,(4.97 - 8.78),20.22,(17.13 - 23.71),7.03,(5.40 - 9.11),8.94,(7.36 - 10.82)
Circuit 10,7.04,(5.17 - 9.51),16.45,(13.48 - 19.92),6.58,(4.93 - 8.72),7.88,(6.28 - 9.86)
Circuit 18,7.51,(5.61 - 9.98),20.53,(16.76 - 24.89),7.29,(5.55 - 9.54),8.97,(7.25 - 11.06)
Circuit 19,8.39,(6.06 - 11.51),17.64,(13.98 - 22.01),7.54,(5.59 - 10.09),8.71,(6.77 - 11.13)
Region D - Southeast,6.00,(4.79 - 7.48),16.50,(14.32 - 18.94),6.65,(5.43 - 8.12),7.81,(6.63 - 9.17)
Circuit 15 (Palm Beach),6.23,(4.53 - 8.50),17.08,(13.90 - 20.80),6.56,(4.92 - 8.70),7.75,(6.12 - 9.76)
Circuit 17 (Broward),5.85,(4.41 - 7.71),16.10,(13.43 - 19.17),6.72,(5.24 - 8.56),7.86,(6.45 - 9.54)
Region E - Sun Coast,7.36,(6.24 - 8.66),18.39,(16.41 - 20.56),7.24,(6.23 - 8.41),8.52,(7.53 - 9.61)
Circuit 6,7.12,(5.35 - 9.42),17.34,(14.22 - 20.97),7.00,(5.37 - 9.09),8.12,(6.51 - 10.07)
Circuit 12,8.38,(6.09 - 11.43),21.50,(17.20 - 26.53),8.35,(6.20 - 11.15),9.67,(7.53 - 12.34)
Circuit 13 (Hillsborough),6.88,(5.23 - 9.00),18.19,(15.18 - 21.65),7.58,(5.91 - 9.67),9.07,(7.45 - 11.00)
Circuit 20,7.63,(5.66 - 10.22),18.02,(14.46 - 22.23),6.49,(4.94 - 8.49),7.71,(6.16 - 9.60)
Region F - Southern (Circuits 11 and 16),6.58,(5.06 - 8.52),15.51,(13.14 - 18.20),6.99,(5.44 - 8.94),8.12,(6.66 - 9.87)
Georgia,6.19,(4.99 - 7.66),18.80,(16.52 - 21.31),6.18,(4.99 - 7.63),8.04,(6.90 - 9.34)
Region 1,6.47,(4.66 - 8.91),19.96,(16.17 - 24.37),6.33,(4.66 - 8.54),8.12,(6.42 - 10.22)
Region 2,5.87,(4.15 - 8.24),18.66,(14.74 - 23.35),6.20,(4.35 - 8.77),8.39,(6.50 - 10.78)
Region 3,5.96,(4.26 - 8.27),17.66,(14.44 - 21.42),6.03,(4.44 - 8.15),7.56,(5.99 - 9.49)
Region 4,6.65,(4.54 - 9.63),18.73,(14.43 - 23.94),6.70,(4.66 - 9.55),8.66,(6.56 - 11.36)
Region 5,6.81,(4.76 - 9.67),19.28,(15.53 - 23.67),6.37,(4.53 - 8.89),8.63,(6.78 - 10.93)
Region 6,5.81,(4.12 - 8.13),18.89,(15.00 - 23.49),5.84,(4.15 - 8.15),7.89,(6.16 - 10.05)
Hawaii,8.06,(6.38 - 10.13),20.13,(17.39 - 23.19),7.63,(6.12 - 9.47),9.33,(7.89 - 11.00)
Hawaii Island,9.08,(6.39 - 12.75),21.23,(16.80 - 26.46),8.71,(6.23 - 12.05),10.43,(7.98 - 13.51)
Honolulu,7.64,(5.80 - 9.98),19.92,(16.78 - 23.49),7.35,(5.71 - 9.41),9.11,(7.54 - 10.96)
Kauai and Maui,8.98,(6.57 - 12.15),20.15,(16.23 - 24.73),7.94,(5.94 - 10.53),9.40,(7.41 - 11.87)
Kauai,8.71,(5.83 - 12.81),19.56,(14.86 - 25.31),7.61,(5.24 - 10.91),9.05,(6.65 - 12.20)
Maui,9.11,(6.34 - 12.92),20.41,(15.84 - 25.90),8.09,(5.82 - 11.14),9.56,(7.28 - 12.46)
Idaho,8.28,(6.95 - 9.83),20.67,(18.43 - 23.10),7.37,(6.11 - 8.86),9.40,(8.20 - 10.76)
Region 1,8.90,(6.46 - 12.16),20.73,(16.61 - 25.56),7.39,(5.40 - 10.03),9.09,(7.10 - 11.57)
Region 2,*,(* - *),22.08,(17.34 - 27.69),7.47,(5.31 - 10.40),10.24,(7.98 - 13.05)
Region 3,7.68,(5.54 - 10.55),18.45,(14.96 - 22.53),6.44,(4.72 - 8.73),8.21,(6.51 - 10.31)
Region 4,8.38,(6.31 - 11.06),23.71,(19.97 - 27.91),8.37,(6.41 - 10.85),10.48,(8.58 - 12.75)
Region 5,9.49,(6.82 - 13.08),20.09,(15.80 - 25.21),7.31,(5.27 - 10.06),9.12,(7.04 - 11.75)
Region 6,8.44,(6.05 - 11.67),19.84,(15.77 - 24.66),7.13,(5.23 - 9.67),9.28,(7.32 - 11.70)
Region 7,6.98,(4.95 - 9.76),18.08,(14.43 - 22.42),6.34,(4.52 - 8.82),8.69,(6.85 - 10.96)
Illinois,6.67,(5.91 - 7.52),21.24,(19.80 - 22.75),6.83,(6.08 - 7.68),9.03,(8.33 - 9.79)
Region I (Cook),6.72,(5.55 - 8.11),21.34,(19.17 - 23.68),7.38,(6.16 - 8.81),9.39,(8.25 - 10.68)
Region II,6.32,(5.18 - 7.69),20.42,(18.16 - 22.88),6.41,(5.37 - 7.64),8.52,(7.52 - 9.63)
Region III,7.30,(5.64 - 9.40),22.68,(19.77 - 25.88),6.88,(5.45 - 8.66),9.81,(8.42 - 11.40)
Region IV,7.09,(5.31 - 9.41),19.51,(16.19 - 23.32),5.73,(4.29 - 7.61),7.85,(6.39 - 9.60)
Region V,6.82,(5.22 - 8.87),22.71,(19.53 - 26.24),6.74,(5.33 - 8.49),9.25,(7.85 - 10.87)
Indiana,7.30,(6.05 - 8.80),20.45,(18.08 - 23.05),6.89,(5.70 - 8.31),8.88,(7.72 - 10.19)
Central,6.35,(4.59 - 8.74),19.21,(15.62 - 23.40),6.90,(5.23 - 9.05),8.53,(6.88 - 10.54)
East,7.78,(5.43 - 11.03),20.00,(15.99 - 24.71),6.35,(4.50 - 8.89),8.44,(6.56 - 10.80)
North Central,8.14,(5.86 - 11.20),21.32,(17.05 - 26.32),6.91,(5.03 - 9.43),8.95,(7.03 - 11.34)
Northeast,7.42,(5.25 - 10.39),20.31,(15.97 - 25.47),7.20,(5.16 - 9.95),9.05,(6.98 - 11.65)
Northwest,6.94,(4.86 - 9.81),20.40,(16.09 - 25.51),7.02,(5.06 - 9.66),8.93,(6.92 - 11.44)
Southeast,8.39,(6.03 - 11.57),20.29,(16.10 - 25.26),7.07,(5.20 - 9.55),8.73,(6.84 - 11.08)
Southwest,6.93,(4.85 - 9.80),*,(* - *),6.33,(4.49 - 8.86),8.31,(6.37 - 10.77)
West,7.78,(5.50 - 10.90),22.12,(17.78 - 27.16),7.13,(5.24 - 9.62),10.26,(8.25 - 12.69)
Iowa,8.48,(7.09 - 10.11),21.76,(19.38 - 24.35),6.90,(5.71 - 8.31),9.16,(8.01 - 10.45)
Central,9.17,(6.63 - 12.56),21.41,(17.49 - 25.93),6.40,(4.65 - 8.74),8.38,(6.60 - 10.60)
North Central,8.40,(6.03 - 11.60),21.79,(17.56 - 26.70),6.96,(5.05 - 9.52),9.68,(7.71 - 12.09)
Northeast,9.16,(6.83 - 12.19),23.52,(19.49 - 28.09),7.43,(5.60 - 9.80),9.93,(8.10 - 12.11)
Northwest,7.65,(5.50 - 10.56),20.46,(16.63 - 24.92),6.52,(4.71 - 8.96),8.53,(6.71 - 10.78)
Southeast,7.60,(5.62 - 10.19),20.62,(16.91 - 24.89),6.92,(5.16 - 9.23),9.09,(7.34 - 11.21)
Southwest,8.76,(6.18 - 12.29),22.49,(17.65 - 28.20),7.01,(5.01 - 9.73),9.16,(7.09 - 11.76)
Kansas,7.64,(6.30 - 9.23),20.98,(18.52 - 23.68),7.02,(5.76 - 8.52),9.24,(8.04 - 10.61)
Kansas City Metro,7.75,(5.86 - 10.19),22.14,(18.51 - 26.26),7.04,(5.37 - 9.18),9.44,(7.79 - 11.40)
Northeast,7.90,(5.66 - 10.92),20.87,(16.96 - 25.42),7.40,(5.45 - 9.97),9.77,(7.84 - 12.12)
South Central,6.87,(4.80 - 9.74),19.53,(15.34 - 24.54),6.60,(4.61 - 9.38),8.64,(6.60 - 11.22)
Southeast,8.69,(6.05 - 12.33),21.29,(16.54 - 26.97),7.05,(5.01 - 9.84),9.29,(7.15 - 12.00)
West,8.00,(5.65 - 11.21),19.11,(15.26 - 23.67),6.87,(4.95 - 9.46),8.75,(6.83 - 11.15)
Wichita (Sedgwick),7.12,(5.10 - 9.85),20.90,(16.95 - 25.47),6.96,(5.06 - 9.51),9.00,(7.08 - 11.38)
Kentucky,6.30,(5.08 - 7.79),17.83,(15.60 - 20.30),5.97,(4.84 - 7.35),7.59,(6.50 - 8.86)
"Adanta, Cumberland River, and Lifeskills",5.63,(3.95 - 7.95),15.96,(12.42 - 20.27),5.19,(3.72 - 7.20),6.65,(5.11 - 8.60)
"Bluegrass, Comprehend, and North Key",6.60,(4.75 - 9.11),19.09,(15.80 - 22.88),6.30,(4.72 - 8.35),8.14,(6.58 - 10.03)
Communicare and River Valley,6.51,(4.52 - 9.30),17.48,(13.54 - 22.27),5.90,(4.21 - 8.21),7.48,(5.74 - 9.69)
Four Rivers and Pennyroyal,7.10,(4.90 - 10.19),18.26,(14.27 - 23.08),6.18,(4.45 - 8.54),7.92,(6.15 - 10.14)
"Kentucky River, Mountain, and Pathways",5.95,(4.15 - 8.48),16.54,(13.09 - 20.68),5.90,(4.21 - 8.19),7.31,(5.62 - 9.45)
Seven Counties,6.14,(4.32 - 8.67),18.17,(14.50 - 22.52),6.14,(4.47 - 8.37),7.68,(6.00 - 9.78)
Louisiana,5.51,(4.49 - 6.74),17.82,(15.65 - 20.23),6.35,(5.15 - 7.81),8.19,(7.05 - 9.50)
Regions 1 and 3,4.58,(3.18 - 6.55),16.41,(12.95 - 20.57),6.36,(4.59 - 8.73),7.88,(6.15 - 10.05)
Regions 2 and 9,5.82,(4.32 - 7.82),19.63,(16.28 - 23.48),6.84,(5.13 - 9.07),9.05,(7.38 - 11.05)
"Regions 4, 5, and 6",5.23,(3.72 - 7.32),16.36,(13.13 - 20.22),5.88,(4.28 - 8.04),7.54,(5.95 - 9.53)
Regions 7 and 8,5.84,(4.15 - 8.17),18.19,(14.82 - 22.12),6.36,(4.59 - 8.75),8.37,(6.62 - 10.54)
Region 10 (Jefferson),6.30,(4.32 - 9.11),18.01,(13.90 - 23.02),6.23,(4.38 - 8.80),7.77,(5.87 - 10.22)
Maine,6.41,(5.18 - 7.91),20.55,(18.21 - 23.11),6.16,(5.05 - 7.49),7.94,(6.86 - 9.17)
Aroostook/Downeast,5.91,(4.12 - 8.40),16.93,(13.42 - 21.13),5.63,(4.04 - 7.78),6.97,(5.38 - 9.00)
Central,6.76,(4.84 - 9.37),21.50,(17.20 - 26.52),6.13,(4.42 - 8.43),8.00,(6.25 - 10.19)
Cumberland,7.07,(5.06 - 9.80),24.61,(20.37 - 29.41),7.34,(5.48 - 9.76),9.50,(7.65 - 11.75)
Midcoast,6.33,(4.32 - 9.19),18.94,(15.06 - 23.55),5.98,(4.31 - 8.25),7.38,(5.67 - 9.56)
Penquis,5.99,(4.15 - 8.57),19.58,(15.66 - 24.21),5.71,(4.13 - 7.84),7.73,(6.09 - 9.77)
Western,6.43,(4.50 - 9.12),19.85,(15.78 - 24.66),5.75,(4.20 - 7.83),7.55,(5.93 - 9.57)
York,5.98,(4.21 - 8.42),19.53,(15.52 - 24.27),5.91,(4.19 - 8.26),7.48,(5.73 - 9.72)
Maryland,5.78,(4.63 - 7.19),18.01,(15.66 - 20.63),6.60,(5.32 - 8.16),8.24,(7.00 - 9.68)
Anne Arundel,6.31,(4.31 - 9.14),20.55,(16.22 - 25.69),6.92,(4.87 - 9.74),8.76,(6.68 - 11.41)
Baltimore City,4.56,(3.08 - 6.71),16.59,(12.73 - 21.34),7.92,(5.62 - 11.06),9.42,(7.18 - 12.27)
Baltimore County,6.17,(4.21 - 8.96),18.86,(15.10 - 23.31),6.86,(4.86 - 9.60),8.49,(6.51 - 11.00)
Montgomery,5.95,(4.09 - 8.57),18.20,(14.19 - 23.03),5.49,(3.92 - 7.63),7.08,(5.46 - 9.15)
North Central,5.64,(3.88 - 8.14),19.13,(14.74 - 24.45),5.85,(4.20 - 8.09),7.55,(5.83 - 9.73)
Northeast,6.46,(4.45 - 9.29),19.35,(14.98 - 24.62),6.37,(4.48 - 8.99),8.07,(6.11 - 10.58)
Prince George's,5.08,(3.48 - 7.36),16.07,(12.56 - 20.32),6.70,(4.76 - 9.36),8.35,(6.42 - 10.79)
South,6.20,(4.34 - 8.80),18.18,(14.14 - 23.07),7.12,(5.10 - 9.85),8.75,(6.73 - 11.30)
West,6.26,(4.30 - 9.03),17.74,(13.69 - 22.68),6.47,(4.50 - 9.23),8.01,(5.99 - 10.63)
Massachusetts,8.40,(7.03 - 10.01),24.88,(22.36 - 27.58),8.08,(6.69 - 9.72),10.60,(9.28 - 12.07)
Boston,7.24,(5.13 - 10.12),23.32,(18.85 - 28.46),8.99,(6.52 - 12.27),11.66,(9.21 - 14.65)
Central,9.23,(6.61 - 12.74),26.11,(21.20 - 31.71),7.66,(5.57 - 10.45),10.43,(8.28 - 13.05)
Metrowest,7.90,(5.88 - 10.52),24.03,(19.94 - 28.64),7.20,(5.42 - 9.52),9.57,(7.77 - 11.72)
Northeast,8.13,(5.97 - 10.98),23.93,(19.85 - 28.54),7.64,(5.64 - 10.27),9.86,(7.87 - 12.29)
Southeast,8.86,(6.47 - 12.02),27.08,(22.50 - 32.21),8.68,(6.44 - 11.59),11.17,(8.95 - 13.84)
Western,8.91,(6.38 - 12.31),25.05,(20.74 - 29.93),9.00,(6.65 - 12.09),11.84,(9.53 - 14.61)
Michigan,7.53,(6.77 - 8.36),20.19,(18.93 - 21.52),7.74,(6.92 - 8.65),9.56,(8.81 - 10.35)
Detroit City,5.85,(4.31 - 7.89),16.78,(13.96 - 20.05),9.30,(7.17 - 11.97),10.52,(8.57 - 12.85)
Genesee,7.88,(5.87 - 10.51),19.38,(15.96 - 23.33),8.28,(6.28 - 10.83),9.84,(7.89 - 12.21)
Kalamazoo,7.52,(5.73 - 9.81),20.19,(16.71 - 24.19),6.94,(5.32 - 9.01),9.01,(7.38 - 10.96)
Kent,6.57,(4.81 - 8.91),19.44,(16.10 - 23.27),7.79,(5.95 - 10.13),9.53,(7.74 - 11.67)
Lakeshore,7.57,(5.69 - 10.01),21.83,(18.41 - 25.70),7.59,(5.88 - 9.75),9.79,(8.11 - 11.76)
