State/Substate Region,12-17 (Estimate),12-17 (95% Confidence Interval),18-25 (Estimate),18-25 (95% Confidence Interval),26+ (Estimate),26+ (95% Confidence Interval),18+ (Estimate),18+ (95% Confidence Interval)
Region 12R,3.16,(1.86 - 5.30),5.83,(4.10 - 8.24),1.36,(0.78 - 2.38),2.10,(1.41 - 3.11)
Regions 13 and 19R,2.79,(1.71 - 4.54),5.78,(4.28 - 7.78),1.27,(0.77 - 2.12),2.05,(1.45 - 2.89)
Region 13 (Riverside),2.82,(1.67 - 4.73),5.79,(4.20 - 7.94),1.29,(0.76 - 2.20),2.06,(1.43 - 2.96)
Region 19R (Imperial),2.47,(1.40 - 4.35),5.67,(3.97 - 8.05),*,(* - *),1.90,(1.29 - 2.80)
Region 14 (Orange),2.37,(1.49 - 3.75),5.38,(3.99 - 7.21),1.04,(0.63 - 1.71),1.68,(1.20 - 2.35)
Region 15R (Fresno),2.73,(1.58 - 4.69),6.13,(4.29 - 8.69),1.42,(0.81 - 2.46),2.30,(1.56 - 3.38)
Region 16R (San Diego),2.56,(1.63 - 3.99),6.27,(4.67 - 8.38),1.37,(0.86 - 2.17),2.22,(1.62 - 3.03)
Region 17R,4.03,(2.46 - 6.52),6.01,(4.31 - 8.34),1.49,(0.85 - 2.59),2.33,(1.60 - 3.38)
Region 18R (San Bernardino),2.45,(1.51 - 3.94),5.24,(3.81 - 7.15),1.11,(0.67 - 1.83),1.87,(1.34 - 2.62)
Region 20R,3.10,(1.85 - 5.18),5.60,(3.97 - 7.84),1.41,(0.82 - 2.44),2.15,(1.47 - 3.14)
Region 21R,2.70,(1.55 - 4.68),6.15,(4.37 - 8.60),1.26,(0.71 - 2.21),2.15,(1.47 - 3.13)
Colorado,3.41,(2.52 - 4.61),5.00,(3.82 - 6.53),1.07,(0.70 - 1.64),1.64,(1.21 - 2.22)
Region 1,3.37,(2.00 - 5.62),4.71,(3.15 - 7.00),1.05,(0.58 - 1.91),1.70,(1.10 - 2.61)
Regions 2 and 7,3.49,(2.29 - 5.28),5.21,(3.76 - 7.18),1.12,(0.66 - 1.89),1.68,(1.16 - 2.42)
Region 3,3.37,(2.04 - 5.54),4.91,(3.30 - 7.26),1.05,(0.57 - 1.91),1.64,(1.06 - 2.54)
Region 4,3.80,(2.10 - 6.77),4.71,(3.04 - 7.21),*,(* - *),1.54,(0.95 - 2.49)
Regions 5 and 6,2.83,(1.59 - 4.99),4.70,(3.09 - 7.10),*,(* - *),1.48,(0.93 - 2.34)
Connecticut,2.55,(1.90 - 3.41),5.80,(4.57 - 7.35),1.29,(0.88 - 1.88),1.91,(1.45 - 2.52)
Eastern,2.44,(1.38 - 4.30),4.96,(3.30 - 7.38),1.19,(0.65 - 2.16),1.84,(1.19 - 2.85)
North Central,2.50,(1.54 - 4.05),5.50,(3.89 - 7.72),1.25,(0.73 - 2.14),1.82,(1.23 - 2.70)
Northwestern,3.24,(1.90 - 5.47),6.22,(4.36 - 8.79),1.49,(0.82 - 2.71),2.11,(1.36 - 3.25)
South Central,2.35,(1.33 - 4.11),6.58,(4.76 - 9.01),1.35,(0.78 - 2.33),2.08,(1.42 - 3.03)
Southwest,2.27,(1.29 - 3.95),5.58,(3.76 - 8.20),1.13,(0.61 - 2.07),1.70,(1.08 - 2.66)
Delaware,2.88,(2.09 - 3.96),6.39,(4.98 - 8.17),1.20,(0.79 - 1.81),1.93,(1.46 - 2.55)
Kent,2.87,(1.69 - 4.83),7.28,(5.11 - 10.28),1.40,(0.79 - 2.48),2.31,(1.56 - 3.39)
New Castle (excluding Wilmington City),2.97,(1.91 - 4.58),6.26,(4.60 - 8.48),1.12,(0.65 - 1.90),1.89,(1.34 - 2.67)
Sussex,2.91,(1.73 - 4.88),5.83,(3.98 - 8.46),1.07,(0.60 - 1.93),1.61,(1.05 - 2.45)
Wilmington City,2.31,(1.29 - 4.13),6.43,(4.37 - 9.37),1.61,(0.86 - 2.99),2.27,(1.44 - 3.58)
District of Columbia,2.20,(1.59 - 3.04),5.33,(4.14 - 6.83),2.10,(1.46 - 3.00),2.68,(2.04 - 3.53)
Ward 1,*,(* - *),4.86,(3.27 - 7.17),1.81,(1.02 - 3.19),2.38,(1.55 - 3.64)
Ward 2,*,(* - *),4.79,(3.24 - 7.03),1.71,(0.95 - 3.07),2.50,(1.65 - 3.77)
Ward 3,*,(* - *),5.20,(3.58 - 7.50),1.45,(0.82 - 2.56),2.09,(1.39 - 3.14)
Ward 4,2.25,(1.24 - 4.07),5.85,(3.91 - 8.67),1.81,(0.97 - 3.36),2.35,(1.44 - 3.80)
Ward 5,2.03,(1.14 - 3.59),5.40,(3.60 - 8.03),2.08,(1.10 - 3.87),2.68,(1.66 - 4.29)
Ward 6,2.14,(1.17 - 3.89),6.18,(4.18 - 9.03),2.57,(1.40 - 4.66),3.04,(1.86 - 4.95)
Ward 7,2.48,(1.46 - 4.17),6.24,(4.25 - 9.09),2.98,(1.68 - 5.26),3.50,(2.21 - 5.50)
Ward 8,2.23,(1.27 - 3.87),5.12,(3.46 - 7.51),2.76,(1.51 - 5.01),3.26,(2.05 - 5.15)
Florida,2.14,(1.75 - 2.62),4.93,(4.25 - 5.71),1.14,(0.89 - 1.47),1.63,(1.38 - 1.94)
Region A - Northwest,2.28,(1.60 - 3.25),5.44,(4.26 - 6.91),1.37,(0.93 - 2.02),2.05,(1.57 - 2.67)
Circuit 1,2.11,(1.26 - 3.54),5.44,(3.85 - 7.63),1.27,(0.74 - 2.18),1.90,(1.30 - 2.77)
Circuit 2,2.26,(1.29 - 3.92),5.36,(3.77 - 7.56),*,(* - *),2.35,(1.58 - 3.48)
Circuit 14,2.74,(1.53 - 4.85),5.61,(3.86 - 8.10),*,(* - *),2.01,(1.31 - 3.08)
Region B - Northeast,2.59,(1.84 - 3.64),5.14,(4.08 - 6.46),1.51,(1.05 - 2.18),2.07,(1.59 - 2.69)
Circuits 3 and 8,1.88,(1.05 - 3.35),4.68,(3.33 - 6.55),1.21,(0.70 - 2.09),1.93,(1.35 - 2.77)
Circuit 4,3.00,(1.85 - 4.83),5.09,(3.64 - 7.07),1.86,(1.10 - 3.13),2.33,(1.56 - 3.48)
Circuit 7,2.42,(1.41 - 4.13),5.69,(4.06 - 7.92),1.27,(0.76 - 2.12),1.83,(1.25 - 2.67)
Region C - Central,2.05,(1.54 - 2.72),5.06,(4.19 - 6.10),1.11,(0.81 - 1.52),1.61,(1.29 - 2.01)
Circuit 5,2.03,(1.19 - 3.45),4.82,(3.37 - 6.85),1.00,(0.58 - 1.69),1.41,(0.94 - 2.11)
Circuit 9,1.69,(1.00 - 2.84),5.26,(3.90 - 7.06),1.08,(0.64 - 1.80),1.68,(1.19 - 2.37)
Circuit 10,2.11,(1.21 - 3.66),4.73,(3.37 - 6.61),1.09,(0.63 - 1.86),1.57,(1.06 - 2.31)
Circuit 18,2.16,(1.29 - 3.58),5.05,(3.59 - 7.06),1.16,(0.68 - 1.97),1.65,(1.12 - 2.44)
Circuit 19,2.75,(1.59 - 4.72),5.35,(3.76 - 7.56),1.36,(0.76 - 2.40),1.82,(1.17 - 2.81)
Region D - Southeast,1.77,(1.20 - 2.59),4.65,(3.67 - 5.87),0.96,(0.63 - 1.45),1.39,(1.04 - 1.85)
Circuit 15 (Palm Beach),1.72,(0.99 - 2.98),5.18,(3.72 - 7.16),0.94,(0.54 - 1.64),1.42,(0.96 - 2.09)
Circuit 17 (Broward),1.80,(1.11 - 2.90),4.28,(3.16 - 5.77),0.96,(0.58 - 1.61),1.37,(0.95 - 1.97)
Region E - Sun Coast,2.28,(1.70 - 3.05),5.08,(4.13 - 6.24),1.18,(0.85 - 1.63),1.62,(1.28 - 2.06)
Circuit 6,2.38,(1.45 - 3.89),5.13,(3.69 - 7.08),1.19,(0.71 - 2.00),1.61,(1.09 - 2.38)
Circuit 12,2.82,(1.64 - 4.79),6.06,(4.23 - 8.60),1.40,(0.80 - 2.44),1.87,(1.21 - 2.88)
Circuit 13 (Hillsborough),2.02,(1.22 - 3.33),4.79,(3.52 - 6.50),1.21,(0.73 - 2.00),1.72,(1.19 - 2.46)
Circuit 20,2.15,(1.26 - 3.64),4.79,(3.34 - 6.81),0.98,(0.57 - 1.70),1.38,(0.91 - 2.09)
Region F - Southern (Circuits 11 and 16),2.00,(1.26 - 3.15),4.19,(3.14 - 5.59),0.89,(0.53 - 1.51),1.33,(0.93 - 1.90)
Georgia,2.16,(1.57 - 2.97),3.78,(2.81 - 5.05),0.96,(0.61 - 1.50),1.38,(0.99 - 1.91)
Region 1,2.12,(1.25 - 3.57),3.70,(2.46 - 5.55),0.84,(0.46 - 1.53),1.22,(0.77 - 1.91)
Region 2,2.18,(1.20 - 3.91),3.95,(2.61 - 5.94),1.02,(0.54 - 1.92),1.53,(0.97 - 2.41)
Region 3,2.26,(1.34 - 3.78),3.65,(2.46 - 5.38),1.02,(0.56 - 1.85),1.36,(0.86 - 2.15)
Region 4,*,(* - *),*,(* - *),*,(* - *),1.66,(1.01 - 2.70)
Region 5,2.02,(1.13 - 3.59),3.87,(2.53 - 5.88),*,(* - *),1.47,(0.92 - 2.33)
Region 6,2.02,(1.15 - 3.51),3.69,(2.41 - 5.60),0.92,(0.48 - 1.73),1.35,(0.84 - 2.16)
Hawaii,2.31,(1.59 - 3.36),4.56,(3.34 - 6.19),1.05,(0.67 - 1.65),1.53,(1.10 - 2.13)
Hawaii Island,3.17,(1.78 - 5.57),5.28,(3.40 - 8.09),1.46,(0.76 - 2.80),1.99,(1.20 - 3.28)
Honolulu,2.15,(1.32 - 3.50),4.47,(3.18 - 6.26),0.96,(0.56 - 1.66),1.45,(1.00 - 2.11)
Kauai and Maui,2.24,(1.36 - 3.65),4.29,(2.89 - 6.32),1.09,(0.62 - 1.89),1.47,(0.95 - 2.28)
Kauai,*,(* - *),4.62,(2.96 - 7.15),*,(* - *),1.57,(0.93 - 2.65)
Maui,2.12,(1.16 - 3.86),4.14,(2.62 - 6.48),1.06,(0.55 - 2.01),1.42,(0.85 - 2.38)
Idaho,3.25,(2.47 - 4.25),5.59,(4.38 - 7.11),1.47,(1.04 - 2.07),2.10,(1.62 - 2.71)
Region 1,3.81,(2.22 - 6.46),6.19,(4.19 - 9.06),1.56,(0.86 - 2.81),2.15,(1.37 - 3.35)
Region 2,*,(* - *),5.70,(3.81 - 8.43),*,(* - *),2.24,(1.45 - 3.42)
Region 3,2.78,(1.61 - 4.75),5.73,(3.94 - 8.26),1.40,(0.82 - 2.39),2.04,(1.37 - 3.03)
Region 4,3.48,(2.23 - 5.39),5.80,(4.15 - 8.04),1.54,(0.95 - 2.50),2.13,(1.48 - 3.05)
Region 5,2.93,(1.68 - 5.08),5.24,(3.48 - 7.81),1.36,(0.75 - 2.47),1.91,(1.21 - 3.02)
Region 6,3.30,(1.91 - 5.62),5.16,(3.45 - 7.64),1.40,(0.79 - 2.46),2.04,(1.33 - 3.10)
Region 7,3.17,(1.86 - 5.33),5.13,(3.51 - 7.44),1.43,(0.81 - 2.52),2.17,(1.45 - 3.25)
Illinois,2.21,(1.76 - 2.76),5.30,(4.60 - 6.09),1.08,(0.82 - 1.42),1.72,(1.46 - 2.03)
Region I (Cook),2.25,(1.54 - 3.26),6.01,(4.91 - 7.33),1.30,(0.89 - 1.90),1.98,(1.55 - 2.52)
Region II,2.07,(1.46 - 2.93),4.49,(3.52 - 5.70),0.87,(0.58 - 1.32),1.42,(1.08 - 1.85)
Region III,2.76,(1.79 - 4.25),4.98,(3.76 - 6.56),1.10,(0.68 - 1.78),1.82,(1.34 - 2.47)
Region IV,2.51,(1.54 - 4.09),4.99,(3.58 - 6.92),0.97,(0.56 - 1.66),1.59,(1.10 - 2.29)
Region V,1.69,(1.02 - 2.79),5.84,(4.39 - 7.74),0.88,(0.52 - 1.46),1.66,(1.21 - 2.27)
Indiana,2.68,(2.05 - 3.50),5.66,(4.45 - 7.18),1.36,(0.97 - 1.92),1.99,(1.54 - 2.57)
Central,2.33,(1.38 - 3.90),5.71,(4.06 - 7.97),1.39,(0.82 - 2.35),1.96,(1.33 - 2.90)
East,3.04,(1.68 - 5.46),6.02,(4.11 - 8.74),*,(* - *),2.15,(1.38 - 3.34)
North Central,2.36,(1.35 - 4.10),5.19,(3.56 - 7.49),1.13,(0.64 - 1.99),1.71,(1.12 - 2.58)
Northeast,2.49,(1.43 - 4.27),5.54,(3.76 - 8.10),1.20,(0.68 - 2.10),1.81,(1.19 - 2.75)
Northwest,2.40,(1.40 - 4.09),6.09,(4.14 - 8.87),1.29,(0.72 - 2.30),1.98,(1.30 - 2.99)
Southeast,4.66,(2.72 - 7.86),6.38,(4.23 - 9.52),2.04,(1.08 - 3.81),2.59,(1.56 - 4.25)
Southwest,2.24,(1.27 - 3.94),*,(* - *),*,(* - *),1.74,(1.12 - 2.72)
West,2.65,(1.54 - 4.54),5.22,(3.54 - 7.63),1.25,(0.70 - 2.25),2.08,(1.40 - 3.10)
Iowa,2.62,(1.93 - 3.54),3.23,(2.35 - 4.42),0.70,(0.42 - 1.18),1.09,(0.76 - 1.56)
Central,2.99,(1.75 - 5.08),3.35,(2.15 - 5.18),0.77,(0.39 - 1.51),1.11,(0.67 - 1.83)
North Central,2.26,(1.30 - 3.91),3.24,(2.07 - 5.02),*,(* - *),1.11,(0.69 - 1.80)
Northeast,2.62,(1.55 - 4.39),3.14,(2.07 - 4.75),0.74,(0.38 - 1.44),1.11,(0.69 - 1.79)
Northwest,2.64,(1.53 - 4.51),3.15,(2.05 - 4.79),0.65,(0.32 - 1.31),1.01,(0.61 - 1.66)
Southeast,2.30,(1.38 - 3.81),3.23,(2.12 - 4.89),0.64,(0.32 - 1.25),1.05,(0.66 - 1.67)
Southwest,2.91,(1.61 - 5.21),*,(* - *),*,(* - *),1.16,(0.70 - 1.94)
Kansas,2.37,(1.74 - 3.22),4.27,(3.19 - 5.70),0.96,(0.62 - 1.48),1.49,(1.08 - 2.04)
Kansas City Metro,2.32,(1.43 - 3.75),4.31,(2.94 - 6.29),1.00,(0.56 - 1.76),1.52,(1.00 - 2.31)
Northeast,2.33,(1.34 - 4.04),4.07,(2.69 - 6.12),0.94,(0.50 - 1.76),1.49,(0.95 - 2.32)
South Central,2.20,(1.24 - 3.88),4.39,(2.86 - 6.70),*,(* - *),1.44,(0.90 - 2.31)
Southeast,*,(* - *),4.53,(2.95 - 6.90),*,(* - *),1.55,(0.96 - 2.51)
West,2.28,(1.27 - 4.08),4.03,(2.66 - 6.05),0.85,(0.44 - 1.62),1.34,(0.84 - 2.11)
Wichita (Sedgwick),2.60,(1.49 - 4.50),4.39,(2.92 - 6.56),1.02,(0.55 - 1.89),1.52,(0.96 - 2.38)
Kentucky,2.36,(1.76 - 3.17),6.61,(5.24 - 8.32),1.42,(1.01 - 1.98),2.13,(1.67 - 2.72)
"Adanta, Cumberland River, and Lifeskills",1.95,(1.12 - 3.38),6.11,(4.18 - 8.85),1.24,(0.72 - 2.12),1.90,(1.27 - 2.83)
"Bluegrass, Comprehend, and North Key",2.57,(1.57 - 4.18),6.72,(4.86 - 9.22),1.59,(0.97 - 2.58),2.33,(1.63 - 3.31)
Communicare and River Valley,2.42,(1.37 - 4.24),6.31,(4.28 - 9.19),*,(* - *),2.04,(1.33 - 3.13)
Four Rivers and Pennyroyal,2.17,(1.21 - 3.85),6.97,(4.74 - 10.15),1.31,(0.73 - 2.35),2.13,(1.40 - 3.22)
"Kentucky River, Mountain, and Pathways",2.45,(1.37 - 4.33),6.60,(4.60 - 9.38),1.30,(0.74 - 2.28),2.00,(1.33 - 2.99)
Seven Counties,2.42,(1.43 - 4.05),6.88,(4.91 - 9.56),1.47,(0.88 - 2.46),2.17,(1.49 - 3.14)
Louisiana,2.22,(1.62 - 3.04),5.24,(4.09 - 6.68),1.28,(0.88 - 1.85),1.92,(1.47 - 2.50)
Regions 1 and 3,1.97,(1.12 - 3.45),5.29,(3.58 - 7.74),1.41,(0.78 - 2.53),2.00,(1.29 - 3.09)
Regions 2 and 9,2.34,(1.40 - 3.90),5.19,(3.73 - 7.19),1.32,(0.79 - 2.21),1.99,(1.39 - 2.85)
"Regions 4, 5, and 6",2.22,(1.30 - 3.75),5.28,(3.67 - 7.56),1.19,(0.68 - 2.07),1.84,(1.24 - 2.74)
Regions 7 and 8,2.13,(1.23 - 3.68),5.20,(3.69 - 7.29),1.24,(0.70 - 2.21),1.92,(1.29 - 2.85)
Region 10 (Jefferson),2.54,(1.40 - 4.59),5.22,(3.44 - 7.82),1.26,(0.67 - 2.35),1.77,(1.10 - 2.85)
Maine,2.41,(1.83 - 3.18),7.36,(5.86 - 9.22),1.22,(0.86 - 1.73),1.98,(1.55 - 2.52)
Aroostook/Downeast,2.25,(1.27 - 3.96),6.88,(4.87 - 9.63),1.06,(0.60 - 1.88),1.76,(1.19 - 2.59)
Central,2.59,(1.51 - 4.39),7.20,(4.98 - 10.31),1.21,(0.69 - 2.14),1.94,(1.30 - 2.90)
Cumberland,2.96,(1.78 - 4.86),8.91,(6.37 - 12.34),1.48,(0.85 - 2.57),2.41,(1.65 - 3.51)
Midcoast,2.29,(1.29 - 4.01),6.74,(4.58 - 9.82),1.14,(0.64 - 2.03),1.74,(1.14 - 2.67)
Penquis,2.37,(1.35 - 4.14),7.56,(5.30 - 10.68),1.32,(0.76 - 2.29),2.23,(1.54 - 3.23)
Western,2.15,(1.26 - 3.66),7.33,(5.01 - 10.60),1.15,(0.65 - 2.00),1.94,(1.30 - 2.86)
York,2.05,(1.15 - 3.61),5.89,(3.95 - 8.69),1.05,(0.59 - 1.88),1.61,(1.05 - 2.47)
Maryland,2.20,(1.64 - 2.95),5.99,(4.62 - 7.74),1.47,(1.02 - 2.11),2.12,(1.61 - 2.79)
Anne Arundel,2.32,(1.29 - 4.15),6.60,(4.41 - 9.79),1.38,(0.77 - 2.47),2.09,(1.35 - 3.22)
Baltimore City,2.09,(1.15 - 3.78),6.67,(4.50 - 9.79),2.04,(1.11 - 3.71),2.84,(1.81 - 4.43)
Baltimore County,2.35,(1.32 - 4.16),6.11,(4.11 - 8.97),1.55,(0.85 - 2.81),2.17,(1.38 - 3.41)
Montgomery,2.28,(1.30 - 3.97),5.57,(3.76 - 8.17),1.17,(0.66 - 2.06),1.72,(1.13 - 2.62)
North Central,2.16,(1.21 - 3.85),6.44,(4.23 - 9.70),1.21,(0.66 - 2.21),1.88,(1.20 - 2.94)
Northeast,2.07,(1.11 - 3.85),6.34,(4.16 - 9.55),*,(* - *),1.89,(1.20 - 2.96)
Prince George's,1.99,(1.09 - 3.60),4.89,(3.23 - 7.34),1.65,(0.89 - 3.03),2.22,(1.39 - 3.51)
South,2.10,(1.12 - 3.88),6.11,(4.10 - 9.03),1.48,(0.82 - 2.64),2.16,(1.39 - 3.35)
West,2.52,(1.44 - 4.38),6.33,(4.24 - 9.36),1.48,(0.82 - 2.65),2.14,(1.37 - 3.32)
Massachusetts,2.92,(2.22 - 3.85),7.13,(5.66 - 8.94),1.62,(1.13 - 2.31),2.45,(1.89 - 3.16)
Boston,2.71,(1.50 - 4.82),6.62,(4.52 - 9.60),1.88,(1.02 - 3.42),2.76,(1.79 - 4.24)
Central,3.26,(1.90 - 5.56),7.07,(4.87 - 10.16),1.57,(0.90 - 2.75),2.40,(1.60 - 3.58)
Metrowest,2.25,(1.35 - 3.72),6.39,(4.52 - 8.96),1.26,(0.74 - 2.14),1.98,(1.36 - 2.89)
Northeast,2.52,(1.46 - 4.33),6.47,(4.54 - 9.14),1.27,(0.73 - 2.22),1.98,(1.34 - 2.93)
Southeast,3.13,(1.89 - 5.12),8.40,(5.92 - 11.79),1.80,(1.05 - 3.08),2.70,(1.81 - 3.99)
Western,4.17,(2.52 - 6.83),7.99,(5.64 - 11.21),2.33,(1.33 - 4.06),3.33,(2.22 - 4.97)
Michigan,2.64,(2.21 - 3.16),5.69,(5.01 - 6.45),1.27,(1.00 - 1.61),1.91,(1.64 - 2.23)
Detroit City,2.30,(1.41 - 3.71),5.77,(4.27 - 7.75),2.11,(1.28 - 3.44),2.70,(1.88 - 3.88)
Genesee,2.79,(1.69 - 4.58),5.63,(4.05 - 7.79),1.36,(0.80 - 2.29),1.96,(1.33 - 2.87)
Kalamazoo,2.53,(1.59 - 4.00),5.00,(3.61 - 6.89),1.11,(0.68 - 1.82),1.72,(1.22 - 2.43)
Kent,2.38,(1.43 - 3.92),5.51,(4.04 - 7.48),1.28,(0.77 - 2.10),1.91,(1.34 - 2.72)
Lakeshore,2.22,(1.40 - 3.52),5.00,(3.66 - 6.79),1.03,(0.62 - 1.70),1.64,(1.17 - 2.29)
Macomb,2.57,(1.60 - 4.09),5.51,(4.07 - 7.42),1.08,(0.67 - 1.74),1.63,(1.16 - 2.29)
Mid South,2.71,(1.72 - 4.24),5.78,(4.35 - 7.65),1.37,(0.88 - 2.13),2.14,(1.58 - 2.88)
Northern,3.02,(1.91 - 4.74),6.21,(4.72 - 8.13),1.30,(0.81 - 2.08),2.03,(1.48 - 2.79)
Oakland,2.38,(1.53 - 3.70),6.42,(4.93 - 8.33),1.23,(0.77 - 1.94),1.86,(1.36 - 2.54)
